study_id,core_id,site_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,CD_reported,Ocstock_reported,carbon_density,fraction_carbon_type,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes
Donato_et_al_2011,M1377,DCD11 Y1 Core 5,15,30,0.325945241,NA,0.1690306413,NA,NA,0.05509473311491306,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1377,DCD11 Y1 Core 5,30,50,0.294654498,NA,0.1717176072,NA,NA,0.050597365347277184,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1377,DCD11 Y1 Core 5,50,100,0.419817471,NA,0.1087654572,NA,NA,0.04566163917386274,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1378,DCD11 Y1 Core 6,0,15,0.391134289,NA,0.1188807874,NA,NA,0.04649835225545916,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1378,DCD11 Y1 Core 6,15,30,0.440677966,NA,0.1003942092,NA,NA,0.04424151590843448,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1378,DCD11 Y1 Core 6,30,50,0.509778357,NA,0.1100337875,NA,NA,0.05609284340623713,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1378,DCD11 Y1 Core 6,50,100,0.410691004,NA,0.141687165,NA,NA,0.05818964404776367,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1379,DCD11 G1,0,300,0.92,NA,0.0169,NA,NA,0.015548,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1380,DCD11 J1 Core 1,0,15,0.522816167,NA,0.0582,NA,NA,0.0304279009194,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1380,DCD11 J1 Core 1,15,30,0.523728814,NA,0.047,NA,NA,0.024615254258000003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1380,DCD11 J1 Core 1,30,50,0.561929596,NA,0.0407,NA,NA,0.022870534557200003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1380,DCD11 J1 Core 1,50,100,0.459452412,NA,0.0605,NA,NA,0.027796870925999997,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1380,DCD11 J1 Core 1,100,300,0.466101695,NA,0.055,NA,NA,0.025635593225,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1381,DCD11 J1 Core 2,0,15,0.568970013,NA,0.061399999999999996,NA,NA,0.0349347587982,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1381,DCD11 J1 Core 2,15,30,0.543285528,NA,0.059000000000000004,NA,NA,0.032053846152,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1381,DCD11 J1 Core 2,30,50,0.594784876,NA,0.0638,NA,NA,0.0379472750888,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1381,DCD11 J1 Core 2,50,123,0.544328553,NA,0.0574,NA,NA,0.0312444589422,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1382,DCD11 J1 Core 3,0,15,0.5252933509999999,NA,0.0698,NA,NA,0.0366654758998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1382,DCD11 J1 Core 3,15,30,0.525032595,NA,0.0638,NA,NA,0.033497079560999996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1382,DCD11 J1 Core 3,30,50,0.508735332,NA,0.0694,NA,NA,0.0353062320408,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1382,DCD11 J1 Core 3,50,120,0.615254237,NA,0.051,NA,NA,0.031377966087,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1383,DCD11 J1 Core 4,0,15,0.556584094,NA,0.049400000000000006,NA,NA,0.0274952542436,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1383,DCD11 J1 Core 4,15,30,0.528422425,NA,0.0678,NA,NA,0.035827040415000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1383,DCD11 J1 Core 4,30,50,0.522164276,NA,0.071,NA,NA,0.037073663596,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1383,DCD11 J1 Core 4,50,124,0.760625815,NA,0.0462,NA,NA,0.035140912653,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1384,DCD11 J1 Core 5,0,15,0.589569752,NA,0.0582,NA,NA,0.0343129595664,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1384,DCD11 J1 Core 5,15,30,0.607822686,NA,0.063,NA,NA,0.038292829218,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1384,DCD11 J1 Core 5,30,50,0.584876141,NA,0.050199999999999995,NA,NA,0.029360782278199996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1384,DCD11 J1 Core 5,50,82,0.667275098,NA,0.053399999999999996,NA,NA,0.0356324902332,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1385,DCD11 J1 Core 6,0,15,0.440547588,NA,0.0702,NA,NA,0.0309264406776,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1385,DCD11 J1 Core 6,15,30,0.634550196,NA,0.0407,NA,NA,0.0258261929772,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1385,DCD11 J1 Core 6,30,50,0.503650587,NA,0.0542,NA,NA,0.027297861815399997,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1385,DCD11 J1 Core 6,50,100,0.7037439593757209,NA,0.0462,NA,NA,0.032512970923158295,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1386,DCD11 J2 Core 1,15,30,0.416166884,NA,0.059800000000000006,NA,NA,0.024886779663200003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1386,DCD11 J2 Core 1,30,50,0.442633638,NA,0.0702,NA,NA,0.031072881387599997,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1386,DCD11 J2 Core 1,50,100,0.446414602,NA,0.067,NA,NA,0.029909778334000003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1386,DCD11 J2 Core 1,100,300,0.586440678,NA,0.0391,NA,NA,0.022929830509800003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1387,DCD11 J2 Core 2,0,15,0.642503259,NA,0.0375,NA,NA,0.024093872212500003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1387,DCD11 J2 Core 2,15,30,0.6717958717585923,NA,0.0526,NA,NA,0.03533646285450196,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1387,DCD11 J2 Core 2,30,50,0.43194263400000005,NA,0.0694,NA,NA,0.0299768187996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1387,DCD11 J2 Core 2,50,100,0.381355932,NA,0.0622,NA,NA,0.0237203389704,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1387,DCD11 J2 Core 2,100,186,0.557496741,NA,0.051,NA,NA,0.028432333791,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1388,DCD11 J2 Core 3,100,300,0.56166884,NA,0.048600000000000004,NA,NA,0.027297105624,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1389,DCD11 J2 Core 4,30,50,0.490091265,NA,0.0454,NA,NA,0.022250143431,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1389,DCD11 J2 Core 4,50,100,0.406649283,NA,0.0646,NA,NA,0.0262695436818,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1389,DCD11 J2 Core 4,100,300,0.537288136,NA,0.043899999999999995,NA,NA,0.0235869491704,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1390,DCD11 J2 Core 5,30,50,0.44315515,NA,0.063,NA,NA,0.02791877445,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1390,DCD11 J2 Core 5,50,100,0.436897001,NA,0.06280000000000001,NA,NA,0.027437131662800006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1390,DCD11 J2 Core 5,100,300,0.50208605,NA,0.0558,NA,NA,0.02801640159,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1391,DCD11 J2 Core 6,30,50,0.404954368,NA,0.0678,NA,NA,0.0274559061504,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1391,DCD11 J2 Core 6,100,300,0.477574967,NA,0.0574,NA,NA,0.0274128031058,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1392,DCD11 S1 Core 1,0,15,0.655801825,NA,0.0909,NA,NA,0.059612385892499994,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1392,DCD11 S1 Core 1,15,33,0.659713168,NA,0.1058,NA,NA,0.06979765317440001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1393,DCD11 S1 Core 2,15,30,0.668839635,NA,0.0852,NA,NA,0.056985136901999994,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1394,DCD11 S1 Core 3,0,15,0.727509778,NA,0.0843,NA,NA,0.061329074285400006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1394,DCD11 S1 Core 3,15,30,0.672750978,NA,0.08410000000000001,NA,NA,0.05657835724980001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1394,DCD11 S1 Core 3,30,50,0.572359844,NA,0.085,NA,NA,0.04865058674,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1394,DCD11 S1 Core 3,50,84,0.767926988,NA,0.055999999999999994,NA,NA,0.043003911327999994,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1395,DCD11 S1 Core 4,50,99,0.666086957,NA,0.086,NA,NA,0.05728347830199999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1396,DCD11 S1 Core 5,15,30,0.623207301,NA,0.1233,NA,NA,0.0768414602133,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1396,DCD11 S1 Core 5,30,50,0.636245111,NA,0.0949,NA,NA,0.0603796610339,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1396,DCD11 S1 Core 5,50,92,0.739243807,NA,0.0816,NA,NA,0.06032229465120001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1398,DCD11 S2 Core 1,0,15,0.183833116,NA,0.2466,NA,NA,0.0453332464056,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1398,DCD11 S2 Core 1,15,30,0.20208605,NA,0.228,NA,NA,0.0460756194,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1398,DCD11 S2 Core 1,30,50,0.255541069,NA,0.228,NA,NA,0.058263363732,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1398,DCD11 S2 Core 1,50,75,0.255541069,NA,0.2079,NA,NA,0.0531269882451,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1399,DCD11 S2 Core 2,0,15,0.183833116,NA,0.2407,NA,NA,0.0442486310212,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1399,DCD11 S2 Core 2,15,32,0.281616688,NA,0.2324,NA,NA,0.0654477182912,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1400,DCD11 S2 Core 3,0,15,0.233376793,NA,0.2619,NA,NA,0.0611213820867,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1400,DCD11 S2 Core 3,15,35,0.316818774,NA,0.222,NA,NA,0.07033376782800001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1401,DCD11 S2 Core 4,0,15,0.198174707,NA,0.1628,NA,NA,0.0322628422996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1401,DCD11 S2 Core 4,15,30,0.303780965,NA,0.2212,NA,NA,0.067196349458,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1401,DCD11 S2 Core 4,30,60,0.32464146000000005,NA,0.20440000000000003,NA,NA,0.06635671442400001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1402,DCD11 S2 Core 5,0,15,0.319426336,NA,0.2066,NA,NA,0.0659934810176,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1402,DCD11 S2 Core 5,15,30,0.341590613,NA,0.2039,NA,NA,0.0696503259907,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1402,DCD11 S2 Core 5,30,40,0.382007823,NA,0.1429,NA,NA,0.0545889179067,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1403,DCD11 S2 Core 6,0,15,0.362451108,NA,0.19649999999999998,NA,NA,0.071221642722,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1403,DCD11 S2 Core 6,15,35,0.293350717,NA,0.237,NA,NA,0.069524119929,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1404,DCD11 S3 Core 1,0,15,0.290743155,NA,0.2296,NA,NA,0.06675462838799999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1404,DCD11 S3 Core 1,15,30,0.208604954,NA,0.2394,NA,NA,0.0499400259876,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1404,DCD11 S3 Core 1,30,50,0.21642764,NA,0.2623,NA,NA,0.056768969972,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1404,DCD11 S3 Core 1,50,107,0.209908735,NA,0.2407,NA,NA,0.0505250325145,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1405,DCD11 S3 Core 2,0,15,0.232073012,NA,0.2441,NA,NA,0.0566490222292,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1405,DCD11 S3 Core 2,15,30,0.234680574,NA,0.2612,NA,NA,0.061298565928799995,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1405,DCD11 S3 Core 2,30,50,0.29726206,NA,0.2028,NA,NA,0.060284745768000005,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1405,DCD11 S3 Core 2,50,110.00000000000001,0.331160365,NA,0.19870000000000002,NA,NA,0.06580156452550001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1406,DCD11 S3 Core 3,0,15,0.232073012,NA,0.2086,NA,NA,0.048410430303200004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1406,DCD11 S3 Core 3,15,30,0.232073012,NA,0.18239999999999998,NA,NA,0.04233011738879999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1406,DCD11 S3 Core 3,30,50,0.311603651,NA,0.2039,NA,NA,0.06353598443889999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1406,DCD11 S3 Core 3,50,70,0.363754889,NA,0.18469999999999998,NA,NA,0.0671855279983,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1407,DCD11 S3 Core 4,0,15,0.181225554,NA,0.261,NA,NA,0.047299869594,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1407,DCD11 S3 Core 4,15,30,0.314211213,NA,0.1711,NA,NA,0.0537615385443,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1407,DCD11 S3 Core 4,30,50,0.286831812,NA,0.1757,NA,NA,0.050396349368400005,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1407,DCD11 S3 Core 4,50,100,0.22555410700000003,NA,0.19210000000000002,NA,NA,0.04332894395470001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1408,DCD11 S3 Core 5,0,15,0.40547588,NA,0.1466,NA,NA,0.059442764008000006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1408,DCD11 S3 Core 5,15,30,0.388526728,NA,0.1989,NA,NA,0.0772779661992,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1408,DCD11 S3 Core 5,30,50,0.529335072,NA,0.1423,NA,NA,0.0753243807456,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1408,DCD11 S3 Core 5,50,75,0.547588005,NA,0.1438,NA,NA,0.07874315511900001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1409,DCD11 S3 Core 6,0,15,0.320730117,NA,0.18239999999999998,NA,NA,0.05850117334079999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Donato_et_al_2011,M1409,DCD11 S3 Core 6,15,30,0.268578879,NA,0.12050000000000001,NA,NA,0.0323637549195,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
