study_id,site_id,plot_id,plot_radius,species,alive_or_dead,decay_class,plot_density,height,canopy_width,basal_width,biomass_decay_corrected,plant_aboveground_mass,plant_aboveground_carbon,plant_belowground_mass,plant_organic_matter_total,plant_belowground_carbon,plot_area,diameter_flag,diameter,aboveground_carbon_conversion,belowground_carbon_conversion
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,30,5,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,40,20,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,50,25,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,56,15,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,100,30,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,121,30,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,60,25,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,72,24,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,84,36,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,107,30,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6,3,Rhizophora mangle,alive,NA,353.68,70,25,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,dead,1,353.68,95,NA,3,0.393,0.403,0.0667055,NA,NA,NA,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,dead,3,353.68,30,NA,5,4.53,9.06,0.0690005,NA,NA,NA,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,dead,3,353.68,80,NA,2,0.77,1.54,0.0294402,NA,NA,NA,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,110,85,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,135,110,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,74,57,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,49,97,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,98,73,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,136,55,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,147,75,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,72,81,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,85,31,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,103,38,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,70,37,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,51,67,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,60,50,NA,NA,0.8828065386,0.149870888,0.3643490033,0.4410939721,0.05025655264,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,65,37,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,65,39,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,55,27,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,86,57,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,50,18,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,45,49,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,65,53,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,35,46,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,38,49,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,150,37,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,150,115,NA,NA,7.389550948,1.254497462,4.175675787,4.090389392,0.5759726748,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,175,56,NA,NA,4.544986985,0.7715860785,2.39015491,2.452820985,0.3296864955,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,80,20,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,150,36,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,150,49,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,138,64,NA,NA,4.544986985,0.7715860785,2.39015491,2.452820985,0.3296864955,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,70,41,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,75,24,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,110,38,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,135,30,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,50,36,NA,NA,0.8828065386,0.149870888,0.3643490033,0.4410939721,0.05025655264,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,75,40,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,95,37,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,40,48,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,130,69,NA,NA,3.37332009,0.5726764077,1.697478085,1.793439899,0.2341419792,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,60,24,NA,NA,0.8828065386,0.149870888,0.3643490033,0.4410939721,0.05025655264,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,95,23,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,85,28,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,65,13,NA,NA,0.2617466192,0.04443578126,0.09025156923,0.1244947193,0.01244886825,28.274333882308138,DBH,0.8,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,80,56,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,45,7,NA,NA,0.1054661359,0.01790460622,0.03179130827,0.04854521286,0.004385140465,28.274333882308138,DBH,0.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,78,58,NA,NA,1.539916093,0.2614260115,0.6900516221,0.7886949816,0.0951824085,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,73,31,NA,NA,0.8828065386,0.149870888,0.3643490033,0.4410939721,0.05025655264,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,55,37,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,65,26,NA,NA,0.403,0.0684158592,0.148113618,0.1949178644,0.02043008152,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1,3,Avicennia germinans,alive,NA,353.68,86,40,NA,NA,2.370942507,0.402506374,1.132457233,1.23908242,0.1562057149,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Avicennia germinans,dead,1,353.68,96,NA,8.7,5.737,5.884,0.9739697,NA,NA,NA,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Avicennia germinans,dead,2,353.68,65,NA,8,5.002,5.884,0.8491017,NA,NA,NA,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,dead,3,353.68,50,NA,4,0.728,1.457,0.0371836,NA,NA,NA,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,dead,2,353.68,110,NA,5,9.951,11.707,1.6893706,NA,NA,NA,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,dead,3,353.68,50,NA,5,2.418,4.835,0.0751338,NA,NA,NA,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,115,37,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,120,41,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,90,26,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,95,50,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,88,45,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,65,30,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,68,15,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,70,12,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,55,9,NA,NA,0.4906659998,0.08329860039,0.1069893763,0.2113787534,0.01475760101,28.274333882308138,DBH,0.8,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,36,30,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,65,15,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,105,77,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,67,21,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,71,9,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,69,12,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,89,45,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,70,17,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,150,81,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,142,63,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,120,52,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,155,109,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,136,42,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,105,65,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,105,85,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,113,39,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,118,43,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,96,30,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,115,63,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,116,37,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,70,26,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,73,23,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,83,25,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,74,27,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,58,20,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,71,19,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,61,13,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,54,13,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,49,16,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,51,11,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,52,12,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,44,4,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,74,16,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
