study_id,site_id,plot_id,transect,plant_id,family,genus,species,common_name,alive_or_dead,decay_class,diameter,diameter_crown,diameter_notes,height,height_canopy,plant_AGB_g,plant_AGB_Mg,plant_AGB_kg,plant_BGB_Mg,plant_BGB_kg,plant_aboveground_carbon_Mg,plant_belowground_carbon_Mg,plant_aboveground_carbon_MgHa,plant_belowground_carbon_MgHa,plant_total_carbon
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_5,16,San_Sebastián_El_Chingo_16_5_12,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.1,NA,NA,8,NA,NA,NA,29.5086318570306,NA,18.7983521585514,0.0138690569728044,0.00733135734183504,0.900939130362762,0.476247716112449,1.37718684647521
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_5,16,San_Sebastián_El_Chingo_16_5_13,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.1,NA,NA,7,NA,NA,NA,14.1171034168405,NA,10.0164833396275,0.00663503860591501,0.00390642850245473,0.43101459048428,0.253763057194669,0.684777647678949
Cifuentes_et_al_2024_ElSalvador,San_Sebastián_El_Chingo,San_Sebastián_El_Chingo_16_6,16,San_Sebastián_El_Chingo_16_6_1,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.22,NA,NA,7,NA,NA,NA,14.8505666542681,NA,10.4591813516656,0.006979766327506,0.00407908072714958,0.453408232266208,0.264978610312432,0.71838684257864
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_1,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.32,NA,NA,5,NA,NA,NA,6.67812762339474,NA,5.21661062722702,0.00313871998299553,0.00203447814461854,0.203892424515755,0.132160461518679,0.336052886034434
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_2,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,11.1,NA,NA,6,NA,NA,NA,45.1755225473414,NA,31.877850744634,0.0212324955972505,0.0124323617904073,1.37927085859754,0.807610873743488,2.18688173234102
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_3,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.68,NA,NA,6,NA,NA,NA,11.7982281432695,NA,8.64705745786613,0.00554516722733664,0.00337235240856779,0.360216137932743,0.219069274299584,0.579285412232327
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_4,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.78,NA,NA,6,NA,NA,NA,8.2166583585163,NA,6.27110972106675,0.00386182942850266,0.00244573279121603,0.250865884663029,0.158875717241525,0.409741601904553
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_5,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.12,NA,NA,4,NA,NA,NA,6.06806935835058,NA,4.79119571262964,0.00285199259842477,0.00186856632792556,0.18526650632875,0.121382767826787,0.306649274155537
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_6,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.3,NA,NA,7,NA,NA,NA,14.7293229347133,NA,10.5303146325462,0.00692278177931523,0.00410682270669303,0.449706494693727,0.26678073968384,0.716487234377566
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_1,17,El_Canón_del_Bagre_17_1_7,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.1,NA,NA,7,NA,NA,NA,13.7411001687371,NA,9.90052289097345,0.00645831707930646,0.00386120392747965,0.419534693991585,0.250825251882529,0.670359945874114
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_1,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.3,NA,NA,5,NA,NA,NA,20.3034978884875,NA,14.002899219636,0.00954264400758911,0.00546113069565802,0.619893725320847,0.354757093390803,0.97465081871165
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_2,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,13.3,NA,NA,8,NA,NA,NA,69.7223431557968,NA,47.6236483691657,0.0327695012832245,0.0185732228639746,2.12871906478008,1.20652350681919,3.33524257159927
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_3,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,7.8,NA,NA,7,NA,NA,NA,19.3711356397819,NA,14.5653873253697,0.00910443375069749,0.00568050105689419,0.591427423067266,0.369007474138898,0.960434897206164
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_4,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.5,NA,NA,5,NA,NA,NA,7.2574216749778,NA,5.61655180178389,0.00341098818723956,0.00219045520269572,0.221579068938519,0.142292789573582,0.363871858512101
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_5,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.7,NA,NA,3,NA,NA,NA,16.8307103743159,NA,11.8542479780037,0.00791043387592848,0.00462315671142143,0.513864744441242,0.300321989828597,0.814186734269839
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_6,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.2,NA,NA,7,NA,NA,NA,9.79162691558522,NA,7.32780913309151,0.00460206465032505,0.00285784556190569,0.298951841647723,0.185646717026484,0.484598558674207
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_7,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.8,NA,NA,8,NA,NA,NA,12.3352488543421,NA,8.99568800054277,0.00579756696154077,0.00350831832021168,0.376612119107495,0.227901670794575,0.604513789902069
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_8,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,5.9,NA,NA,6,NA,NA,NA,9.9122640739501,NA,7.83724612556975,0.00465876411475655,0.0030565259889722,0.302635060072531,0.198553071909328,0.50118813198186
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_9,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.6,NA,NA,7,NA,NA,NA,11.4481542548513,NA,8.41883765737554,0.00538063249978012,0.00328334668637646,0.349527900466423,0.213287429282608,0.562815329749031
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_10,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.4,NA,NA,8,NA,NA,NA,10.6004809198871,NA,7.86292512913135,0.00498222603234692,0.00306654080036123,0.323647267269515,0.199203637804419,0.522850905073935
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_11,Combretaceae,Laguncularia,racemosa,Sincaguite,standing dead,3,5.5,NA,NA,2.5,NA,NA,NA,3.6287108374889,NA,5.61655180178389,0.00170549409361978,0.00219045520269572,0.11078953446926,0.142292789573582,0.253082324042841
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_12,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,11.6,NA,NA,9,NA,NA,NA,50.2142765201174,NA,35.1535149539848,0.0236007099644552,0.0137098708320541,1.53311095001008,0.890598339096666,2.42370928910675
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_3,17,El_Canón_del_Bagre_17_3_13,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.2,NA,NA,8,NA,NA,NA,14.2300647029426,NA,10.2127509243466,0.00668813041038302,0.00398297286049516,0.434463453967976,0.258735407333712,0.693198861301688
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_1,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.4,NA,NA,7,NA,NA,NA,15.2389461026939,NA,10.8532302318354,0.00716230466826614,0.00423275979041581,0.465265991182677,0.274961659764571,0.740227650947249
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_2,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.2,NA,NA,7,NA,NA,NA,9.79162691558522,NA,7.32780913309151,0.00460206465032505,0.00285784556190569,0.298951841647723,0.185646717026484,0.484598558674207
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_3,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.3,NA,NA,7,NA,NA,NA,10.1912394874679,NA,7.59277652871085,0.00478988255910991,0.00296118284619723,0.311152563278544,0.192359545679955,0.503512108958499
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_4,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,11.7,NA,NA,9,NA,NA,NA,47.9005266187449,NA,30.0080110566153,0.0225132475108101,0.01170312431208,1.46246898212356,0.76023933429128,2.22270831641484
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_5,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,11.7,NA,NA,10,NA,NA,NA,47.9005266187449,NA,30.0080110566153,0.0225132475108101,0.01170312431208,1.46246898212356,0.76023933429128,2.22270831641484
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_6,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,11.1,NA,NA,10,NA,NA,NA,41.9935974405462,NA,26.6981771862415,0.0197369907970567,0.0104122891026342,1.28212230720129,0.676386196091607,1.9585085032929
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_7,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,9.9,NA,NA,10,NA,NA,NA,31.5474034736901,NA,20.7097439819817,0.0148272796326344,0.00807680015297285,0.963185632885174,0.524671960047606,1.48785759293278
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_8,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.7,NA,NA,7,NA,NA,NA,11.8867366341801,NA,8.70463690297525,0.00558676621806467,0.00339480839216035,0.362918423935603,0.220528023396151,0.583446447331754
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_9,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.5,NA,NA,8,NA,NA,NA,11.0194273330814,NA,8.13827291706847,0.00517913084654828,0.0031739264376567,0.336438277676256,0.206179448983806,0.542617726660061
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_10,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.1,NA,NA,11,NA,NA,NA,9.40156647739742,NA,7.06800473550072,0.00441873624437679,0.00275652184684528,0.287042759801012,0.179064690583687,0.4661074503847
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_11,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.6,NA,NA,8,NA,NA,NA,16.2895697801382,NA,11.515181111038,0.00765609779666493,0.00449092063330484,0.497342977566905,0.291731884715138,0.789074862282043
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_12,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,9.72,NA,NA,10,NA,NA,NA,30.1329253737405,NA,19.8830821202112,0.014162474925658,0.00775440202688236,0.919999670368848,0.503728857144495,1.42372852751334
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_13,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.71,NA,NA,6,NA,NA,NA,16.8854087751964,NA,11.8884522384939,0.00793614212434232,0.00463649637301263,0.515534761877505,0.301188539236887,0.816723301114392
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_14,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,15.2,NA,NA,10,NA,NA,NA,92.1477220331771,NA,53.6484727771726,0.0433094293555932,0.0209229043830973,2.81339673610454,1.35915969748586,4.1725564335904
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_15,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.72,NA,NA,3,NA,NA,NA,22.9703094556853,NA,15.6246822687427,0.0107960454441721,0.00609362608480963,0.701315151628693,0.395844230532002,1.09715938216069
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_16,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.5,NA,NA,7,NA,NA,NA,15.759004959219,NA,11.1815137661129,0.00740673233083291,0.00436079036878402,0.481144103600942,0.283278574040797,0.764422677641739
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_17,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,13.6,NA,NA,8,NA,NA,NA,69.778704900231,NA,41.9103197904937,0.0327959913031085,0.0163450247182926,2.13043986638356,1.06177892154687,3.19221878793043
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_18,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,11.1,NA,NA,9,NA,NA,NA,41.9935974405462,NA,26.6981771862415,0.0197369907970567,0.0104122891026342,1.28212230720129,0.676386196091607,1.9585085032929
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_19,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,9.9,NA,NA,10,NA,NA,NA,31.5474034736901,NA,20.7097439819817,0.0148272796326344,0.00807680015297285,0.963185632885174,0.524671960047606,1.48785759293278
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_20,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,10.1,NA,NA,9,NA,NA,NA,33.1649287157549,NA,21.6500073376882,0.0155875164964048,0.0084435028616984,1.01257090401486,0.548493105216214,1.56106400923108
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_21,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.3,NA,NA,8,NA,NA,NA,14.7293229347133,NA,10.5303146325462,0.00692278177931523,0.00410682270669303,0.449706494693727,0.26678073968384,0.716487234377566
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_22,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.3,NA,NA,7,NA,NA,NA,10.1912394874679,NA,7.59277652871085,0.00478988255910991,0.00296118284619723,0.311152563278544,0.192359545679955,0.503512108958499
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_23,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.8,NA,NA,8,NA,NA,NA,23.500782011601,NA,15.9446918445452,0.0110453675454525,0.00621842981937264,0.717511208617153,0.403951527827247,1.1214627364444
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_24,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.7,NA,NA,8,NA,NA,NA,11.8867366341801,NA,8.70463690297525,0.00558676621806467,0.00339480839216035,0.362918423935603,0.220528023396151,0.583446447331754
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_25,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.2,NA,NA,7,NA,NA,NA,9.79162691558522,NA,7.32780913309151,0.00460206465032505,0.00285784556190569,0.298951841647723,0.185646717026484,0.484598558674207
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_26,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.2,NA,NA,7,NA,NA,NA,6.30788827901167,NA,4.95897616575373,0.00296470749113548,0.00193400070464395,0.192588507933967,0.12563340942211,0.318221917356076
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_27,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.2,NA,NA,7,NA,NA,NA,9.79162691558522,NA,7.32780913309151,0.00460206465032505,0.00285784556190569,0.298951841647723,0.185646717026484,0.484598558674207
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_28,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.8,NA,NA,3,NA,NA,NA,12.3352488543421,NA,8.99568800054277,0.00579756696154077,0.00350831832021168,0.376612119107495,0.227901670794575,0.604513789902069
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_29,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.9,NA,NA,8,NA,NA,NA,12.793764745522,NA,9.29200809595439,0.00601306943039535,0.00362388315742221,0.390611240119225,0.235408805860869,0.626020045980094
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_30,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.6,NA,NA,3,NA,NA,NA,16.2895697801382,NA,11.515181111038,0.00765609779666493,0.00449092063330484,0.497342977566905,0.291731884715138,0.789074862282043
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_31,Acanthaceae,Avicennia,germinans,Istatén,alive,NA,9.21,NA,NA,6,NA,NA,NA,28.8636432543717,NA,21.0633963046772,0.0135659123295547,0.00821472455882413,0.8812467409091,0.533631581059122,1.41487832196822
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_32,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.4,NA,NA,8,NA,NA,NA,15.2389461026939,NA,10.8532302318354,0.00716230466826614,0.00423275979041581,0.465265991182677,0.274961659764571,0.740227650947249
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_33,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,9.9,NA,NA,10,NA,NA,NA,31.5474034736901,NA,20.7097439819817,0.0148272796326344,0.00807680015297285,0.963185632885174,0.524671960047606,1.48785759293278
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_34,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.5,NA,NA,10,NA,NA,NA,21.5487929356916,NA,14.7629997762024,0.0101279326797751,0.00575756991271892,0.657914296464536,0.374013895850261,1.0319281923148
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_35,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.5,NA,NA,8,NA,NA,NA,11.0194273330814,NA,8.13827291706847,0.00517913084654828,0.0031739264376567,0.336438277676256,0.206179448983806,0.542617726660061
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_36,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,10.5,NA,NA,10,NA,NA,NA,36.5467600112727,NA,23.5996108699406,0.0171769772052982,0.00920384823927685,1.11582286639588,0.597885425443475,1.71370829183935
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_4,17,El_Canón_del_Bagre_17_4_37,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.7,NA,NA,9,NA,NA,NA,22.8388254452643,NA,15.5452366882082,0.0107342479592742,0.00606264230840121,0.697300763886852,0.393831512823257,1.09113227671011
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_1,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.1,NA,NA,7,NA,NA,NA,13.7411001687371,NA,9.90052289097345,0.00645831707930646,0.00386120392747965,0.419534693991585,0.250825251882529,0.670359945874114
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_2,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,11.4,NA,NA,8,NA,NA,NA,44.8887758521492,NA,28.3265294356669,0.0210977246505101,0.0110473464799101,1.3705160874698,0.717639760939983,2.08815584840978
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_3,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.9,NA,NA,6,NA,NA,NA,12.793764745522,NA,9.29200809595439,0.00601306943039535,0.00362388315742221,0.390611240119225,0.235408805860869,0.626020045980094
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_4,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.1,NA,NA,6,NA,NA,NA,9.40156647739742,NA,7.06800473550072,0.00441873624437679,0.00275652184684528,0.287042759801012,0.179064690583687,0.4661074503847
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_5,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.5,NA,NA,7,NA,NA,NA,11.0194273330814,NA,8.13827291706847,0.00517913084654828,0.0031739264376567,0.336438277676256,0.206179448983806,0.542617726660061
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_6,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.1,NA,NA,7,NA,NA,NA,13.7411001687371,NA,9.90052289097345,0.00645831707930646,0.00386120392747965,0.419534693991585,0.250825251882529,0.670359945874114
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_7,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.4,NA,NA,3,NA,NA,NA,15.2389461026939,NA,10.8532302318354,0.00716230466826614,0.00423275979041581,0.465265991182677,0.274961659764571,0.740227650947249
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_8,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,7.3,NA,NA,7,NA,NA,NA,14.7293229347133,NA,10.5303146325462,0.00692278177931523,0.00410682270669303,0.449706494693727,0.26678073968384,0.716487234377566
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_9,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,6.6,NA,NA,6,NA,NA,NA,11.4481542548513,NA,8.41883765737554,0.00538063249978012,0.00328334668637646,0.349527900466423,0.213287429282608,0.562815329749031
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_10,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.7,NA,NA,9,NA,NA,NA,22.8388254452643,NA,15.5452366882082,0.0107342479592742,0.00606264230840121,0.697300763886852,0.393831512823257,1.09113227671011
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_11,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,8.2,NA,NA,7,NA,NA,NA,19.6974616985096,NA,13.6311140145503,0.00925780699829951,0.00531613446567463,0.601390606619431,0.345338084037588,0.946728690657019
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_12,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,9.6,NA,NA,10,NA,NA,NA,29.2114904420612,NA,19.3422385608233,0.0137294005077687,0.00754347303872108,0.891866994138544,0.490026831149869,1.38189382528841
Cifuentes_et_al_2024_ElSalvador,El_Cañón_del_Bagre,El_Canón_del_Bagre_17_5,17,El_Canón_del_Bagre_17_5_13,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.5,NA,NA,5,NA,NA,NA,7.2574216749778,NA,5.61655180178389,0.00341098818723956,0.00219045520269572,0.221579068938519,0.142292789573582,0.363871858512101
