"study_id","site_id","plot_id","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","basal_area","basal_density","plant_notes"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",7,NA,19.7,"DBH",NA,NA,0.0304805173232916,1.9800510207413,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",7,NA,18.9,"DBH",NA,NA,0.0280552077947202,1.82250000030663,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",7,NA,13.3,"DBH",NA,12,0.0138929081123375,0.902500000151845,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Rhizophora mangle","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Rhizophora mangle","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",2,NA,1.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_2","Avicennia germinans","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,25.2,"DBH",NA,7,0.0498759249683916,3.24000000054513,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,12,"DBH",NA,8,0.0113097335529233,0.734693877674632,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,5.1,"DBH",NA,NA,0.00204282062299676,0.13270408165498,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","dead",7,3,12.5,"DBH",NA,5,0.0122718463030851,0.797193877685147,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,7.7,"DBH",NA,NA,0.00465662571078347,0.302500000050895,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,20.2,"DBH",NA,NA,0.0320473866592695,2.08183673504414,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,16.5,"DBH",NA,12,0.0213824649984955,1.3890306124786,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",7,NA,7.9,"DBH",NA,NA,0.00490166993776347,0.318418367400512,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_3","Avicennia germinans","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,25,"DBH",NA,14,0.0490873852123405,3.18877551074059,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Laguncularia racemosa","alive",7,NA,7.1,"DBH",NA,NA,0.00395919214168654,0.257193877594293,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Laguncularia racemosa","alive",7,NA,6.7,"DBH",NA,NA,0.00352565235549115,0.229030612283432,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Laguncularia racemosa","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,8.9,"DBH",NA,NA,0.00622113885227119,0.404132653129219,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","dead",7,3,8.3,"DBH",NA,4,0.00541060794764502,0.351479591895871,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,6.4,"DBH",NA,NA,0.00321699087727595,0.208979591871895,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,11,"DBH",NA,9,0.00950331777710912,0.617346938879378,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,10.4,"DBH",NA,NA,0.0084948665353068,0.551836734786723,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,17,"DBH",NA,NA,0.0226980069221863,1.47448979616645,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,8.2,"DBH",NA,NA,0.00528101725068444,0.343061224547515,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,13.6,"DBH",NA,NA,0.0145267244301992,0.943673469546527,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,8,"DBH",NA,10,0.00502654824574367,0.326530612299836,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",7,NA,10.4,"DBH",NA,NA,0.0084948665353068,0.551836734786723,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,1.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",2,NA,3.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Rhizophora mangle","alive",2,NA,2.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,2.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,0.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,0.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_4","Avicennia germinans","alive",2,NA,3.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,12.4,"DBH",NA,NA,0.0120762821603992,0.784489796050357,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,21.7,"DBH",NA,18,0.0369836141162224,2.40250000040422,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,20,"DBH",NA,16,0.0314159265358979,2.04081632687398,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,34.1,"DBH",NA,22,0.0913268838380187,5.93270408263082,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,6.7,"DBH",NA,NA,0.00352565235549115,0.229030612283432,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,12.2,"DBH",NA,NA,0.0116898662640076,0.759387755229807,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,11,"DBH",NA,NA,0.00950331777710912,0.617346938879378,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",2,NA,4.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",2,NA,2.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_5","Rhizophora mangle","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,16.7,"DBH",NA,16,0.0219039693789914,1.42290816350471,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,14.7,"DBH",NA,NA,0.0169716689128555,1.10250000018549,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,6.8,"DBH",NA,NA,0.0036316811075498,0.235918367386632,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,28.8,"DBH",NA,NA,0.065144065264838,4.23183673540588,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Rhizophora mangle","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Rhizophora mangle","alive",7,NA,9.4,"DBH",NA,12,0.00693977817177985,0.450816326606462,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Rhizophora mangle","alive",7,NA,30,"DBH",NA,18,0.0706858347057703,4.59183673546645,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","alive",7,NA,19.3,"DBH",NA,NA,0.0292552961883916,1.90045918399322,NA
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_9_6","Laguncularia racemosa","dead",7,3,14.6,"DBH",NA,2.5,0.01674154725098,1.08755102059114,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,11.8,"DBH",NA,10,0.0109358840271461,0.710408163384831,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,7.6,"DBH",NA,10,0.00453645979178366,0.294693877600602,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,12.9,"DBH",NA,NA,0.0130698108370969,0.849030612387746,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","dead",7,3,5.6,"DBH",NA,6,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,17.2,"DBH",NA,9,0.0232352192659501,1.50938775535599,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,9.3,"DBH",NA,NA,0.00679290871522453,0.441275510278326,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,8.6,"DBH",NA,NA,0.00580880481648753,0.377346938838998,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Laguncularia racemosa","alive",7,NA,8.7,"DBH",NA,NA,0.00594467869875529,0.386173469452728,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,14.5,"DBH",NA,NA,0.0165129963854313,1.07270408181313,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,7.3,"DBH",NA,NA,0.004185386812745,0.271887755147786,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Laguncularia racemosa","alive",7,NA,14.3,"DBH",NA,NA,0.0160606070433144,1.04331632670615,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,9.1,"DBH",NA,NA,0.00650388219109427,0.422500000071085,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,17.3,"DBH",NA,NA,0.0235061816323222,1.52698979617528,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,11.2,"DBH",NA,NA,0.00985203456165759,0.640000000107679,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,12.9,"DBH",NA,NA,0.0130698108370969,0.849030612387746,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,9.4,"DBH",NA,NA,0.00693977817177985,0.450816326606462,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,14,"DBH",NA,NA,0.01539380400259,1.00000000016825,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,10.9,"DBH",NA,NA,0.00933131557932508,0.606173469489743,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,10.4,"DBH",NA,NA,0.0084948665353068,0.551836734786723,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",7,NA,10.6,"DBH",NA,NA,0.00882473376393373,0.5732653062189,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Laguncularia racemosa","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_1","Rhizophora mangle","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,8,0.00441786466911065,0.286989795966653,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.8,"DBH",NA,NA,0.00608212337734984,0.395102040882802,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,12.6,"DBH",NA,8,0.0124689812420979,0.810000000136281,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,10.6,"DBH",NA,8,0.00882473376393373,0.5732653062189,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.2,"DBH",NA,NA,0.00528101725068444,0.343061224547515,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,6.8,"DBH",NA,NA,0.0036316811075498,0.235918367386632,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.3,"DBH",NA,NA,0.00541060794764502,0.351479591895871,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.3,"DBH",NA,NA,0.00541060794764502,0.351479591895871,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.2,"DBH",NA,NA,0.00528101725068444,0.343061224547515,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.6,"DBH",NA,NA,0.00580880481648753,0.377346938838998,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,9.1,"DBH",NA,NA,0.00650388219109427,0.422500000071085,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,9.6,"DBH",NA,NA,0.00723822947387088,0.470204081711764,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.9,"DBH",NA,NA,0.00490166993776347,0.318418367400512,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.7,"DBH",NA,NA,0.00594467869875529,0.386173469452728,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.6,"DBH",NA,NA,0.00453645979178366,0.294693877600602,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,8.4,"DBH",NA,NA,0.0055417694409324,0.36000000006057,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,10.5,"DBH",NA,NA,0.00865901475145687,0.56250000009464,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora mangle","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora racemosa","alive",7,NA,8.2,"DBH",NA,NA,0.00528101725068444,0.343061224547515,NA
"Cifuentes_et_al_2024_Nicoya","Jesús","Jesús_Manglar_5_2","Rhizophora racemosa","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
