study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,delta_c13,be7_activity,be7_activity_se,be7_unit,age,age_se
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,9,10,0.819,NA,0.0564,0.823,0.0268,disintegrationsPerMinutePerGram,0.48,0.1161,1.9925,0.1082,disintegrationsPerMinutePerGram,1.5126,0.0422,disintegrationsPerMinutePerGram,-17.18,0,0,disintegrationsPerMinutePerGram,1986.4,1.6
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,10,11,0.7228,NA,NA,0.491,0.1375,disintegrationsPerMinutePerGram,0.6621,0.1336,2.12,0.1266,disintegrationsPerMinutePerGram,1.4578,0.0429,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1985.7,1.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,11,12,0.8015,NA,NA,0.2116,0.0196,disintegrationsPerMinutePerGram,0.5735,0.1057,2.1524,0.0981,disintegrationsPerMinutePerGram,1.5789,0.0392,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1985,1.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,12,13,0.6644,NA,0.0594,0.3014,0.0203,disintegrationsPerMinutePerGram,1.0255,0.1391,2.5083,0.1322,disintegrationsPerMinutePerGram,1.4829,0.0434,disintegrationsPerMinutePerGram,-17.83,0,0,disintegrationsPerMinutePerGram,1984,1.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,13,14,0.7589,NA,NA,0.2884,0.0259,disintegrationsPerMinutePerGram,0.8238,0.1321,2.3239,0.1227,disintegrationsPerMinutePerGram,1.5001,0.0491,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1983,1.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,14,15,0.5519,NA,NA,0.2729,0.0245,disintegrationsPerMinutePerGram,0.698,0.1712,2.2232,0.1634,disintegrationsPerMinutePerGram,1.5252,0.0511,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1982.4,1.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,15,16,0.6764,NA,0.053200000000000004,0.2643,0.0252,disintegrationsPerMinutePerGram,0.8651,0.1769,2.4305,0.1684,disintegrationsPerMinutePerGram,1.5653,0.054,disintegrationsPerMinutePerGram,-17.86,0,0,disintegrationsPerMinutePerGram,1981.4,1.9
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,16,17,0.7235,NA,NA,0.2093,0.026,disintegrationsPerMinutePerGram,1.3648,0.1412,2.8796,0.1316,disintegrationsPerMinutePerGram,1.5149,0.0511,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1979.7,2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,17,18,0.7524,NA,NA,0.2641,0.0242,disintegrationsPerMinutePerGram,1.2836,0.1786,2.9514,0.1709,disintegrationsPerMinutePerGram,1.6678,0.052,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1977.9,2.1
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,18,19,0.6895,NA,0.0602,0.2625,0.0303,disintegrationsPerMinutePerGram,1.6048,0.1866,3.2173,0.1766,disintegrationsPerMinutePerGram,1.6125,0.0601,disintegrationsPerMinutePerGram,-18.02,0,0,disintegrationsPerMinutePerGram,1975.8,2.2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,19,20,0.5153,NA,NA,0.2768,0.0298,disintegrationsPerMinutePerGram,1.7202,0.1916,3.4241,0.1791,disintegrationsPerMinutePerGram,1.7039,0.068,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1974,2.4
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,20,21,0.6581,NA,NA,0.2643,0.0193,disintegrationsPerMinutePerGram,1.2884,0.1125,2.9056,0.1061,disintegrationsPerMinutePerGram,1.6172,0.0375,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1972.1,2.5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,21,22,0.5586,NA,0.0553,0.15,0.0169,disintegrationsPerMinutePerGram,1.5985,0.1169,3.2938,0.111,disintegrationsPerMinutePerGram,1.6952,0.0368,disintegrationsPerMinutePerGram,-17.83,0,0,disintegrationsPerMinutePerGram,1970,2.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,22,23,0.7145,NA,NA,0.1706,0.0176,disintegrationsPerMinutePerGram,1.4832,0.1069,3.162,0.1015,disintegrationsPerMinutePerGram,1.6788,0.0334,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1967.4,2.9
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,23,24,0.6777,NA,NA,0.1947,0.0183,disintegrationsPerMinutePerGram,1.5634,0.1097,3.2106,0.1024,disintegrationsPerMinutePerGram,1.6472,0.0394,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1964.5,3.2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,24,25,0.6639,NA,0.053899999999999997,0.2165,0.0165,disintegrationsPerMinutePerGram,1.4368,0.1199,3.1403,0.1143,disintegrationsPerMinutePerGram,1.7035,0.0363,disintegrationsPerMinutePerGram,-17.88,0,0,disintegrationsPerMinutePerGram,1961.7,3.4
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,25,26,0.4832,NA,NA,0.2078,0.0308,disintegrationsPerMinutePerGram,1.6567,0.1961,3.3401,0.1844,disintegrationsPerMinutePerGram,1.6834,0.0667,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1959.1,3.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,26,27,0.6581,NA,NA,0.1464,0.0212,disintegrationsPerMinutePerGram,1.4826,0.1417,2.9394,0.1323,disintegrationsPerMinutePerGram,1.4568,0.0508,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1955.6,4.1
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,27,28,0.5839,NA,0.053,0.1339,0.0272,disintegrationsPerMinutePerGram,1.0117,0.171,2.6862,0.1614,disintegrationsPerMinutePerGram,1.6745,0.0563,disintegrationsPerMinutePerGram,-17.65,0,0,disintegrationsPerMinutePerGram,1953.4,4.5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,28,29,0.706,NA,NA,0.2,0.0272,disintegrationsPerMinutePerGram,1.2122,0.1739,2.7714,0.1643,disintegrationsPerMinutePerGram,1.5592,0.0569,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1949.7,5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,29,30,0.5717,NA,NA,0.1881,0.027,disintegrationsPerMinutePerGram,1.1374,0.1872,2.7694,0.177,disintegrationsPerMinutePerGram,1.632,0.0612,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1946.6,5.5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,30,31,0.5138,NA,0.051500000000000004,0.1138,0.0225,disintegrationsPerMinutePerGram,1.2864,0.1991,3.0087,0.1886,disintegrationsPerMinutePerGram,1.7223,0.0637,disintegrationsPerMinutePerGram,-17.74,0,0,disintegrationsPerMinutePerGram,1943.2,6.1
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,31,32,0.4048,NA,NA,0,0,disintegrationsPerMinutePerGram,1.006,0.1753,2.6717,0.1619,disintegrationsPerMinutePerGram,1.6657,0.0671,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1940.9,6.6
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,32,33,0.3912,NA,NA,0,0,disintegrationsPerMinutePerGram,0.9641,0.2025,2.5493,0.1904,disintegrationsPerMinutePerGram,1.5853,0.069,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1938.5,7.1
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,33,34,0.5687,NA,0.0602,0,0,disintegrationsPerMinutePerGram,1.0129,0.1695,2.297,0.1585,disintegrationsPerMinutePerGram,1.2841,0.0602,disintegrationsPerMinutePerGram,-17.72,0,0,disintegrationsPerMinutePerGram,1934.6,8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,34,35,0.5772,NA,NA,0,0,disintegrationsPerMinutePerGram,1.2278,0.167,2.6356,0.1568,disintegrationsPerMinutePerGram,1.4078,0.0574,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1929.1,9.6
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,35,36,0.6243,NA,NA,0,0,disintegrationsPerMinutePerGram,0.8799,0.1698,2.3571,0.1596,disintegrationsPerMinutePerGram,1.4772,0.0579,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1924,11.2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,36,37,0.421,NA,0.06509999999999999,0,0,disintegrationsPerMinutePerGram,0.7752,0.2136,2.8887,0.1996,disintegrationsPerMinutePerGram,2.1135,0.0761,disintegrationsPerMinutePerGram,-17.12,0,0,disintegrationsPerMinutePerGram,1920.5,12.5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,37,38,0.4549,NA,NA,0,0,disintegrationsPerMinutePerGram,0.1289,0.2113,2.1179,0.1978,disintegrationsPerMinutePerGram,1.989,0.0742,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1919.8,12.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,38,39,0.5719,NA,NA,0,0,disintegrationsPerMinutePerGram,0.8906,0.204,2.672,0.1916,disintegrationsPerMinutePerGram,1.7813,0.07,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1913.4,15.6
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,39,40,0.5662,NA,0.0581,0,0,disintegrationsPerMinutePerGram,0.5051,0.1858,2.0669,0.1745,disintegrationsPerMinutePerGram,1.5619,0.064,disintegrationsPerMinutePerGram,-16.8,0,0,disintegrationsPerMinutePerGram,1909.2,17.9
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,40,41,0.4586,NA,NA,0,0,disintegrationsPerMinutePerGram,0.2016,0.1585,1.8556,0.1492,disintegrationsPerMinutePerGram,1.6539,0.0536,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1907.6,18.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,41,42,0.6165,NA,NA,0,0,disintegrationsPerMinutePerGram,0.4861,0.1069,1.9886,0.0992,disintegrationsPerMinutePerGram,1.5025,0.0398,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1902.2,22.3
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,42,43,0.4834,NA,0.056299999999999996,0,0,disintegrationsPerMinutePerGram,0.0526,0.1393,1.7995,0.1314,disintegrationsPerMinutePerGram,1.7469,0.0463,disintegrationsPerMinutePerGram,-16.41,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,43,44,0.6451,NA,NA,0,0,disintegrationsPerMinutePerGram,0.2818,0.1264,2.0516,0.1171,disintegrationsPerMinutePerGram,1.7698,0.0474,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,44,45,0.4762,NA,NA,0,0,disintegrationsPerMinutePerGram,0.5441,0.1447,2.263,0.1358,disintegrationsPerMinutePerGram,1.7189,0.05,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,45,46,0.4807,NA,0.0729,0,0,disintegrationsPerMinutePerGram,0.3871,0.1856,2.1025,0.1737,disintegrationsPerMinutePerGram,1.7154,0.0654,disintegrationsPerMinutePerGram,-16.48,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,46,47,0.5411,NA,NA,0,0,disintegrationsPerMinutePerGram,0.4104,0.1556,1.9672,0.144,disintegrationsPerMinutePerGram,1.5569,0.0589,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,47,48,0.614,NA,NA,0,0,disintegrationsPerMinutePerGram,0.3818,0.1597,2.2044,0.1484,disintegrationsPerMinutePerGram,1.8226,0.0592,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,48,49,0.5722,NA,0.0725,0,0,disintegrationsPerMinutePerGram,0.2516,0.1848,1.9276,0.1704,disintegrationsPerMinutePerGram,1.676,0.0714,disintegrationsPerMinutePerGram,-15.76,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,49,50,0.4431,NA,NA,0,0,disintegrationsPerMinutePerGram,0.6233,0.2266,2.484,0.2144,disintegrationsPerMinutePerGram,1.8607,0.0735,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,50,51,0.4276,NA,NA,0,0,disintegrationsPerMinutePerGram,0.2191,0.2168,1.9968,0.2035,disintegrationsPerMinutePerGram,1.7777,0.0748,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,51,52,0.3311,NA,0.0805,0,0,disintegrationsPerMinutePerGram,-0.1516,0.1851,1.8636,0.1666,disintegrationsPerMinutePerGram,2.0152,0.0806,disintegrationsPerMinutePerGram,-15.79,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,52,53,0.3536,NA,NA,0,0,disintegrationsPerMinutePerGram,0.1967,0.211,1.9394,0.1963,disintegrationsPerMinutePerGram,1.7427,0.0774,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,53,54,0.2401,NA,NA,0,0,disintegrationsPerMinutePerGram,-0.3651,0.2729,1.2423,0.2504,disintegrationsPerMinutePerGram,1.6074,0.1083,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHKB,single set of methods,54,55,0.4271,NA,0.0898,0,0,disintegrationsPerMinutePerGram,0.091,0.2018,1.6593,0.1868,disintegrationsPerMinutePerGram,1.5683,0.0764,disintegrationsPerMinutePerGram,-16.27,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,0,1,0.2604,NA,0.2189,1.2655,0.0895,disintegrationsPerMinutePerGram,16.5598,0.5389,17.5597,0.5268,disintegrationsPerMinutePerGram,0.9999,0.1134,disintegrationsPerMinutePerGram,-28.16,0,0,disintegrationsPerMinutePerGram,2009.5,1.5
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,1,2,0.2248,NA,NA,0.6817,0.1083,disintegrationsPerMinutePerGram,15.42,0.626,16.1706,0.6112,disintegrationsPerMinutePerGram,0.7506,0.1351,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2003.7,1.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,2,3,0.5609,NA,0.1782,1.3633,0.0673,disintegrationsPerMinutePerGram,12.4904,0.3539,13.5064,0.3458,disintegrationsPerMinutePerGram,1.016,0.0755,disintegrationsPerMinutePerGram,-27.42,0,0,disintegrationsPerMinutePerGram,1987.2,2.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,3,4,0.421,NA,NA,1.5846,0.0813,disintegrationsPerMinutePerGram,7.7415,0.3064,8.9644,0.2949,disintegrationsPerMinutePerGram,1.2228,0.0832,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1975.2,4
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,4,5,0.6165,NA,0.1418,1.4059,0.0596,disintegrationsPerMinutePerGram,4.807,0.2557,6.025,0.2458,disintegrationsPerMinutePerGram,1.218,0.0703,disintegrationsPerMinutePerGram,-25.55,0,0,disintegrationsPerMinutePerGram,1958.2,6.8
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,5,6,0.5877,NA,NA,0.8822,0.0403,disintegrationsPerMinutePerGram,1.9034,0.1709,3.2871,0.1598,disintegrationsPerMinutePerGram,1.3836,0.0607,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1948.3,9.3
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,6,7,0.6704,NA,0.0723,0.6011,0.031,disintegrationsPerMinutePerGram,1.1272,0.1616,2.6191,0.1522,disintegrationsPerMinutePerGram,1.4918,0.0543,disintegrationsPerMinutePerGram,-21.14,0,0,disintegrationsPerMinutePerGram,1939.4,12.2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,7,8,0.6413,NA,NA,0.3439,0.0266,disintegrationsPerMinutePerGram,0.8044,0.1303,2.2955,0.1194,disintegrationsPerMinutePerGram,1.4911,0.0523,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1931.5,15.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,8,9,0.6113,NA,0.0355,0.2217,0.0224,disintegrationsPerMinutePerGram,0.1393,0.0726,1.7141,0.0535,disintegrationsPerMinutePerGram,1.5748,0.0491,disintegrationsPerMinutePerGram,-18.91,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,9,10,0.8042,NA,NA,0.1675,0.0164,disintegrationsPerMinutePerGram,0.3888,0.1179,1.9124,0.1107,disintegrationsPerMinutePerGram,1.5236,0.0404,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,10,11,0.7306,NA,0.0462,0.1537,0.0324,disintegrationsPerMinutePerGram,0.019,0.1887,1.4884,0.1758,disintegrationsPerMinutePerGram,1.4695,0.0686,disintegrationsPerMinutePerGram,-17.75,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,11,12,0.6942,NA,NA,0,0,disintegrationsPerMinutePerGram,0.1945,0.1783,1.8027,0.1617,disintegrationsPerMinutePerGram,1.6083,0.0751,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,12,13,0.6631,NA,0.048600000000000004,0,0,disintegrationsPerMinutePerGram,0.2462,0.1869,1.9181,0.1709,disintegrationsPerMinutePerGram,1.6719,0.0757,disintegrationsPerMinutePerGram,-17.44,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,13,14,0.9496,NA,NA,0,0,disintegrationsPerMinutePerGram,0.693,0.1802,2.167,0.1677,disintegrationsPerMinutePerGram,1.474,0.0659,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,14,15,1.1732,NA,0.034300000000000004,0.0509,0.0157,disintegrationsPerMinutePerGram,0.3385,0.1645,1.7619,0.1563,disintegrationsPerMinutePerGram,1.4235,0.0514,disintegrationsPerMinutePerGram,-17.84,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,15,16,0.9559,NA,NA,0.0553,0.0128,disintegrationsPerMinutePerGram,0.089,0.1406,1.518,0.133,disintegrationsPerMinutePerGram,1.4289,0.0457,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,16,17,0.7724,NA,0.0379,0,0,disintegrationsPerMinutePerGram,-0.1248,0.1662,1.2752,0.1538,disintegrationsPerMinutePerGram,1.4001,0.063,disintegrationsPerMinutePerGram,-17.08,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,17,18,0.3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,18,19,0.6256,NA,0.0388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.93,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,19,20,1.0879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,20,21,0.6641,NA,0.0443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.68,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,21,22,0.8576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,22,23,0.6689,NA,0.0492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.68,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,23,24,0.7902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,24,25,0.6657,NA,0.044199999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.01,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,25,26,0.7621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,26,27,0.5772,NA,0.0482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.23,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,27,28,0.8248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,28,29,0.5022,NA,0.0446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.16,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,29,30,0.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,30,32,0.6428,NA,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.13,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,32,34,0.6579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,34,36,0.6071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,36,38,0.7827,NA,0.0416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.19,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,38,40,0.6035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,40,42,0.7365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,42,44,0.79990000000000006,NA,0.042300000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.66,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRHTA,single set of methods,44,46,0.6928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
