study_id,site_id,state,watershed,site_description,site_latitude_max,site_latitude_min,site_longitude_max,site_longitude_min,salinity_class,vegetation_class,vegetation_method,inundation_class
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Coringa Wildlife Sanctuary,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2003,Galle,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004,Gazi_bay,International,International,NA,-4.22,-4.22,39.3,39.3,NA,seagrass,NA,NA
Bouillon_et_al_2004_FEMS,Chunnambar River,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pichavaram,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pichavaram,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Blackbird_Creek_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Blackbird_Creek_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Broad_Dyke_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Broad_Dyke_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Broad_Dyke_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Buttonwood_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Buttonwood_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Buttonwood_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Gambacorta_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Gambacorta_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Gambacorta_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Lukens_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Lukens_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Lukens_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Pickering_Beach_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Pickering_Beach_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Pickering_Beach_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Rivers_Edge_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Rivers_Edge_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Rivers_Edge_Marsh,Delaware,Brandywine-Christina,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,Delaware,Broadkill-Smyrna,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2014,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Broad_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Broad_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Broad_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Harney_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Harney_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Harney_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Harney_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Harney_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Shark_River,Florida,Everglades,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breithaupt_et_al_2017,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2004,"Iriana Jaya, West Papua",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2004,"Iriana Jaya, West Papua",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2004,"Iriana Jaya, West Papua",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunskill_et_al_2004,"Iriana Jaya, West Papua",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,An Bien,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,An Minh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Hai Phong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Kien Luong,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Krabi,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Nam Dinh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Pak Panang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Quang Ninh,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Vam Rang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Vam Rang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bukoski_et_al_2017,Vam Rang,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulmer_et_al_2016,Bayswater,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulmer_et_al_2016,Mangere,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulmer_et_al_2016,Whangamata,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulmer_et_al_2016,Whangateau,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burns_and_Swart_1992,Jimmy_Key,Florida,Florida Bay-Florida Keys,NA,25.0462,25.0462,-80.6446,-80.6446,NA,seagrass,NA,NA
Buzzelli_1998,Goodwin_islands,Virginia,York,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buzzelli_1998,Goodwin_islands,Virginia,York,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buzzelli_1998,Goodwin_islands,Virginia,York,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Submitted_to_ECSS,Whangamata Harbor,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Submitted_to_ECSS,Whangamata Harbor,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Ballina, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Botany Bay, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Botany Bay, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Botany Bay, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Coffs Harbour, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Evans Head, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
C._Sanders_Unpublished,"Moreton Bay, QLD",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
