Site,Status,ID,Date,Lat,Lon,Depth,Elevation,DBD,210Pb,210Pb_e,226Ra,226Ra_e,210Pbex,210Pbex_e,137Cs,137Cs_e,7Be,7Be_e,wtC,wtN,13C,15N,Age,Age_e,VAR,MAR,CAR,Year,Year_restored
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,105,-56.6,0.2253,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,107,-58.6,0.2307,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,24.75,1.22,-14.04,1.89,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,109,-60.6,0.2558,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,111,-62.6,0.2633,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,113,-64.6,0.2184,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,115,-66.6,0.242,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,117,-68.6,0.2703,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,119,-70.6,0.2342,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,121,-72.6,0.2556,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,123,-74.6,0.269,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,125,-76.6,0.2896,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,127,-78.6,0.3243,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,14.21,0.75,-14.78,2.42,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,129,-80.6,0.3456,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,131,-82.6,0.2346,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,133,-84.6,0.3343,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,135,-86.6,0.2897,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,137,-88.6,0.2743,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,15.47,0.82,-14.93,2.55,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,139,-90.6,0.3294,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,141,-92.6,0.4427,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,143,-94.6,0.4559,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,145,-96.6,0.3553,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,147,-98.6,0.4791,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,8.44,0.54,-15.3,3.76,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,149,-100.6,0.4035,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,151,-102.6,0.3946,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,153,-104.6,0.4522,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,155,-106.6,0.4074,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,157,-108.6,0.4358,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,8.36,0.63,-14.77,3.27,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,159,-110.6,0.3256,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,161,-112.6,0.362,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,163,-114.6,0.3937,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,165,-116.6,0.3266,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,167,-118.6,0.3,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,13.03,0.78,-14.95,2.9,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,0,64.6,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,0.5,64.1,0.0358,0.2709,0.0416,0.05,0,0.2209,0.0416,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,1.5,63.1,0.0521,0.5258,0.0406,0.05,0,0.4758,0.0406,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,2.5,62.1,0.0586,0.5174,0.0515,0,0,0.5174,0.0515,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,3.5,61.1,0.1436,1.3565,0.0564,0.0549,0.0128,1.3016,0.0579,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,4.5,60.1,0.0967,0.8421,0.0564,0.0606,0.0144,0.7815,0.0582,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,5.5,59.1,0.1278,1.1918,0.0758,0,0,1.1918,0.0758,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,6.5,58.1,0.1135,1.271,0.0669,0,0,1.271,0.0669,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,7.5,57.1,0.1313,2.2075,0.0775,0.0376,0.0111,2.1699,0.0783,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,8.5,56.1,0.1662,3.5588,0.0826,0.036,0.0098,3.5227,0.0831,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,9.5,55.1,0.29,3.6554,0.0896,0.111,0.0131,3.5444,0.0905,0.3777,0.0447,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,10.5,54.1,0.286,3.0939,0.09,0.0763,0.0162,3.0176,0.0915,0.6705,0.0211,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,11.5,53.1,0.2652,2.6688,0.0849,0.1308,0.0147,2.538,0.0861,0.8083,0.0183,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,12.5,52.1,0.3328,1.763,0.0719,0.2013,0.0181,1.5617,0.0742,0.8794,0.0212,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,13.5,51.1,0.4491,1.1249,0.0587,0.304,0.0164,0.821,0.061,0.4076,0.0153,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,14.5,50.1,0.5912,0.7711,0.0588,0.449,0.0182,0.322,0.0616,0.2178,0.011,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,15.5,49.1,1.214,1.0685,0.0696,0.6424,0.0208,0.4261,0.0726,0.0938,0.0085,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,16.5,48.1,1.2042,0.9211,0.0691,0.7855,0.0216,0.1356,0.0724,0.0636,0.0077,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,17.5,47.1,1.0095,0.7964,0.0652,0.6635,0.0199,0.1329,0.0682,0.0541,0.0072,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,18.5,46.1,1.3799,0.864,0.06,0.6999,0.0183,0.1641,0.0628,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,19.5,45.1,0.9682,0.8619,0.0658,0.643,0.0187,0.2189,0.0684,0.0037,0.001,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,20.5,44.1,0.9115,0.7341,0.0587,0.6663,0.0221,0.0678,0.0628,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,21.5,43.1,0.8895,1.584,0.1278,1.36,0.0423,0.224,0.1346,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,22.5,42.1,1.4102,1.4733,0.1317,1.5082,0.0478,-0.0349,0.1401,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,23.5,41.1,1.303,1.6489,0.1273,1.9899,0.0531,-0.341,0.1379,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,24.5,40.1,1.1922,1.3323,0.135,1.2229,0.0461,0.1094,0.1426,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,25.5,39.1,1.5907,1.4805,0.1266,1.5138,0.0477,-0.0333,0.1353,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,26.5,38.1,1.2907,1.2185,0.1303,1.2856,0.048,-0.0671,0.1388,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,27.5,37.1,1.0401,1.0849,0.0983,0.9687,0.0345,0.1162,0.1042,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,28.5,36.1,1.4105,0.848,0.0662,0.7697,0.0266,0.0783,0.0714,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,29.5,35.1,1.2757,0.9776,0.082,0.8239,0.0278,0.1537,0.0866,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,30.5,34.1,1.9203,0.8477,0.077,0.9505,0.0276,-0.1028,0.0818,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,31.5,33.1,1.4965,0.8272,0.078,0.8354,0.0283,-0.0082,0.083,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,32.5,32.1,1.5564,1.3204,0.1441,1.1091,0.0401,0.2113,0.1495,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,33.5,31.1,1.6671,1.1081,0.0936,1.1256,0.0383,-0.0174,0.1012,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,34.5,30.1,1.5882,1.9998,0.1308,2.103,0.049,-0.1033,0.1397,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,35.5,29.1,0.7596,2.8758,0.2114,1.692,0.0731,1.1838,0.2237,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,36.5,28.1,1.1471,2.2003,0.1652,1.7779,0.0601,0.4224,0.1758,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,37.5,27.1,0.8864,2.6783,0.1947,1.7462,0.0714,0.9321,0.2074,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,38.5,26.1,0.8882,2.8759,0.1987,2.0652,0.0838,0.8107,0.2157,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,39.5,25.1,0.6286,2.6789,0.2355,2.123,0.0911,0.5559,0.2525,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,40.5,24.1,0.889,2.4722,0.2087,1.965,0.0821,0.5072,0.2242,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,41.5,23.1,0.3556,3.5329,0.3494,1.494,0.1206,2.0389,0.3696,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,42.5,22.1,0.3403,2.2704,0.1678,1.2886,0.055,0.9818,0.1766,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,43.5,21.1,0.4531,1.9793,0.1201,1.565,0.0466,0.4144,0.1289,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,44.5,20.1,0.3591,1.9827,0.1985,1.3358,0.0792,0.6469,0.2137,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,45.5,19.1,0.4564,1.6895,0.1838,1.3853,0.0637,0.3042,0.1945,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,47,17.6,0.4667,1.8054,0.1206,1.0908,0.0407,0.7147,0.1273,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,49,15.6,0.3051,1.6189,0.1175,1.0246,0.0468,0.5943,0.1265,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,51,13.6,0.5365,0.9883,0.0908,0.9874,0.0322,0.0009,0.0964,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,53,11.6,0.495,1.2185,0.1203,1.2006,0.0425,0.0179,0.1276,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,55,9.6,0.4371,0.9506,0.1089,0.8264,0.0397,0.1242,0.116,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,57,7.6,0.2964,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,59,5.6,0.3341,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,61,3.6,0.404,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,63,1.6,0.3643,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,65,-0.4,0.3752,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,67,-2.4,0.3231,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,69,-4.4,0.2921,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,71,-6.4,0.4794,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,73,-8.4,0.5,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMC,7/19/2016,41.77885,-70.5196,74.5,-10.4,0.1029,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,0,106.6,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,2016.6,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,0.5,106.1,0.0767,7.7532,0.5768,1.1381,0.1939,6.6151,0.6086,0,0,0,0,15.14,1.19,-16.88,4.05,0.4,1.3,22.4,1719,260,2016.2,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,1.5,105.1,0.3794,7.2138,0.3131,0.999,0.0882,6.2147,0.3253,0,0,0,0,    ,    ,    ,    ,2.6,1.3,4.6,1757,,2014,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,2.5,104.1,0.2421,6.3381,0.2827,1.1703,0.0886,5.1678,0.2962,0,0,0,0,    ,    ,    ,    ,3.8,1.3,8.3,2005,,2012.8,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,3.5,103.1,0.4406,4.4888,0.1962,0.9682,0.0545,3.5206,0.2036,0,0,0,0,12.14,0.64,-15.74,3.91,5.4,1.4,6.4,2820,342,2011.3,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,4.5,102.1,0.2714,6.509,0.2799,1.0342,0.0807,5.4747,0.2913,0.2023,0.0495,0,0,    ,    ,    ,    ,6.9,1.4,6.4,1727,,2009.7,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,5.5,101.1,0.3023,7.0691,0.3224,0.8937,0.0883,6.1754,0.3342,0,0,0,0,    ,    ,    ,    ,9,1.5,4.8,1446,,2007.6,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,6.5,100.1,0.2649,7.2037,0.317,1.1307,0.0863,6.073,0.3285,0,0,0,0,12.32,0.71,-15.91,3.31,11,1.5,5.2,1382,170,2005.7,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,7.5,99.1,0.4048,6.5035,0.2439,1.2189,0.0723,5.2846,0.2544,0.1403,0.034,0,0,    ,    ,    ,    ,13.7,1.6,3.6,1477,,2002.9,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,8.5,98.1,0.2188,6.3964,0.3051,1.7308,0.1026,4.6656,0.3219,0.2389,0.0429,0,0,    ,    ,    ,    ,15.1,1.7,7.2,1569,,2001.5,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,9.5,97.1,0.3784,5.6241,0.2491,1.1312,0.0698,4.4929,0.2587,0.1752,0.0357,0,0,9.51,0.56,    ,    ,17.6,1.8,4.1,1534,146,1999.1,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,10.5,96.1,0.3163,5.3447,0.2849,1.2403,0.0903,4.1044,0.2988,0,0,0,0,    ,    ,    ,    ,19.6,1.9,5,1566,,1997.1,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,11.5,95.1,0.3233,4.7426,0.2661,1.1367,0.08,3.6059,0.2778,0.1293,0.0354,0,0,    ,    ,    ,    ,21.5,2,5.2,1677,,1995.1,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,12.5,94.1,0.2451,4.2552,0.2306,1.3102,0.0785,2.945,0.2436,0.178,0.0469,0,0,10.72,0.7,-16.36,3.08,22.8,2,8,1954,209,1993.9,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,13.5,93.1,0.2749,5.7714,0.2055,0.9033,0.0583,4.8681,0.2136,0,0,0,0,    ,    ,    ,    ,25.2,2.1,4.1,1116,,1991.4,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,14.5,92.1,0.2937,6.1976,0.2126,1.0093,0.0601,5.1883,0.2209,0.1442,0.0363,0,0,    ,    ,    ,    ,28.3,2.3,3.3,961,,1988.4,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,15.5,91.1,0.2133,5.115,0.2885,1.018,0.1003,4.097,0.3054,0,0,0,0,15.35,0.72,    ,    ,30.2,2.5,5.3,1126,173,1986.5,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,16.5,90.1,0.1739,4.7134,0.2974,1.3759,0.1042,3.3374,0.3151,0.267,0.0581,0,0,    ,    ,    ,    ,31.5,2.5,7.6,1315,,1985.1,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,17.5,89.1,0.2875,3.3418,0.2653,1.0639,0.0834,2.2779,0.2781,0.165,0.0406,0,0,    ,    ,    ,    ,33.1,2.7,6.4,1843,,1983.6,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,18.5,88.1,0.2381,2.5703,0.1442,1.1404,0.0923,1.4299,0.1712,0,0,0,0,13.17,0.61,-15.25,3.02,33.9,2.7,11.9,2827,372,1982.7,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,19.5,87.1,0.2439,4.0811,0.2538,1.1218,0.0875,2.9593,0.2685,0.1594,0.0405,0,0,    ,    ,    ,    ,35.8,2.9,5.4,1310,,1980.9,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,20.5,86.1,0.2845,4.1091,0.2663,1.1716,0.1028,2.9374,0.2854,0,0,0,0,    ,    ,    ,    ,38.1,3.1,4.3,1237,,1978.6,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,21.5,85.1,0.3511,3.8625,0.2298,1.1934,0.0758,2.6691,0.242,0.2416,0.0439,0,0,11,0.58,    ,    ,40.8,3.3,3.6,1258,138,1975.8,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,22.5,84.1,0.1674,3.7642,0.3576,1.3481,0.1188,2.4162,0.3768,0,0,0,0,    ,    ,    ,    ,42.1,3.5,7.8,1304,,1974.5,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,23.5,83.1,0.2787,2.4646,0.2617,0.9879,0.0871,1.4766,0.2759,0.2652,0.0548,0,0,    ,    ,    ,    ,43.5,3.6,7.3,2048,,1973.1,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,24.5,82.1,0.2308,2.9294,0.2256,1.1436,0.0778,1.7857,0.2386,0.1205,0.0322,0,0,12.61,0.56,-15.11,3.1,44.9,3.8,7,1622,205,1971.7,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,25.5,81.1,0.2444,3.4321,0.2516,1.0814,0.09,2.3506,0.2672,0.2521,0.049,0,0,    ,    ,    ,    ,47,4,4.8,1167,,1969.6,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,26.5,80.1,0.1674,3.1655,0.434,1.3032,0.1462,1.8623,0.458,0.2507,0.0742,0,0,    ,    ,    ,    ,48.2,4.1,8.4,1399,,1968.4,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,27.5,79.1,0.2286,2.4839,0.2765,0.9108,0.0934,1.5732,0.2918,0.4918,0.0555,0,0,12.59,0.6,    ,    ,49.6,4.3,7,1590,200,1967,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,28.5,78.1,0.1544,2.7715,0.268,1.2661,0.1118,1.5055,0.2904,0.6189,0.0737,0,0,    ,    ,    ,    ,50.6,4.5,10.4,1600,,1966,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,29.5,77.1,0.3546,3.194,0.154,1.0604,0.0522,2.1336,0.1626,0.4474,0.035,0,0,    ,    ,    ,    ,54,4.9,3,1056,,1962.7,
Scusset,Natural,MCA,7/19/2016,41.75978,-70.48632,30.5,76.1,0.2484,2.6263,0.1993,1.0408,0.0639,1.5855,0.2093,0.6298,0.0448,0,0,11.27,0.64,-15.13,3.36,55.9,5.2,5.3,1309,148,1960.8,
