"","study_id","site_id","core_id","core_longitude","core_latitude","core_elevation","core_date","core_notes","core_elevation_datum"
"674","Osland_et_al_2016","Weeks_Bay","weeks_bay_38",-87.84389152,30.40071066,0.192,2014-09-17,"JURO/BAHA - 1st dom","NAVD88"
"675","Osland_et_al_2016","Weeks_Bay","weeks_bay_39",-87.84390893,30.40072096,0.262,2014-09-17,"JURO/BAHA - mixed","NAVD88"
"676","Osland_et_al_2016","Weeks_Bay","weeks_bay_40",-87.84391713,30.40072382,0.333,2014-09-17,"JURO/BAHA - 2nd dom","NAVD88"
"677","Osland_et_al_2016","Weeks_Bay","weeks_bay_41",-87.84392522,30.40072935,0.479,2014-09-17,"BAHA/CLMA - mixed","NAVD88"
"678","Osland_et_al_2016","Weeks_Bay","weeks_bay_42",-87.84396234,30.40075108,0.345,2014-09-17,"BAHA/CLMA - 2nd dom","NAVD88"
"679","Osland_et_al_2016","Weeks_Bay","weeks_bay_43",-87.84407617,30.40080754,0.418,2014-09-17,"see note","NAVD88"
"680","Osland_et_al_2016","Weeks_Bay","weeks_bay_44",-87.84411986,30.40083646,0.4,2014-09-17,"CLMA/pine woods - 1st dom","NAVD88"
"681","Osland_et_al_2016","Weeks_Bay","weeks_bay_45",-87.84415877,30.40085047,0.496,2014-09-17,"CLMA/pine woods - mixed","NAVD88"
"682","Osland_et_al_2016","Weeks_Bay","weeks_bay_46",-87.84419388,30.40086757,0.63,2014-09-17,"CLMA/pine woods - 2nd dom","NAVD88"
"683","Osland_et_al_2016","Weeks_Bay","weeks_bay_47",-87.82162748,30.39719617,-0.506,2014-09-18,"water/SPAL -  1st dom","NAVD88"
"684","Osland_et_al_2016","Weeks_Bay","weeks_bay_48",-87.82162082,30.39720554,-0.45,2014-09-18,"water/SPAL - mixed","NAVD88"
"685","Osland_et_al_2016","Weeks_Bay","weeks_bay_49",-87.82161211,30.3972208,-0.416,2014-09-18,"water/SPAL - 2nd dom","NAVD88"
"686","Osland_et_al_2016","Weeks_Bay","weeks_bay_50",-87.82160368,30.39724104,-0.304,2014-09-18,"SPAL/JURO - 1st dom","NAVD88"
"687","Osland_et_al_2016","Weeks_Bay","weeks_bay_51",-87.82159435,30.39725805,-0.224,2014-09-18,"SPAL/JURO - mixed","NAVD88"
"688","Osland_et_al_2016","Weeks_Bay","weeks_bay_52",-87.82158638,30.3972772,-0.06,2014-09-18,"SPAL/JURO - 2nd dom","NAVD88"
"689","Osland_et_al_2016","Weeks_Bay","weeks_bay_53",-87.8215817,30.39728619,-0.015,2014-09-18,"JURO/SPCY - 1st dom","NAVD88"
"690","Osland_et_al_2016","Weeks_Bay","weeks_bay_54",-87.82157896,30.39729545,0.11,2014-09-18,"JURO/SPCY - mixed","NAVD88"
"691","Osland_et_al_2016","Weeks_Bay","weeks_bay_55",-87.82157151,30.39731046,0.239,2014-09-18,"JURO/SPCY - 2nd dom","NAVD88"
"692","Osland_et_al_2016","Weeks_Bay","weeks_bay_56",-87.82156764,30.39731974,0.277,2014-09-18,"SPCY/JURO - 1st dom","NAVD88"
"693","Osland_et_al_2016","Weeks_Bay","weeks_bay_57",-87.82155941,30.39733347,0.312,2014-09-18,"SPCY/JURO - mixed","NAVD88"
"694","Osland_et_al_2016","Weeks_Bay","weeks_bay_58",-87.82154734,30.39736035,0.305,2014-09-18,"SPCY/JURO - 2nd dom","NAVD88"
"695","Osland_et_al_2016","Weeks_Bay","weeks_bay_59",-87.82148835,30.397477,0.337,2014-09-18,"JURO/CLMA - 1st dom","NAVD88"
"696","Osland_et_al_2016","Weeks_Bay","weeks_bay_60",-87.82148416,30.39749053,0.362,2014-09-18,"JURO/CLMA - mixed","NAVD88"
"697","Osland_et_al_2016","Weeks_Bay","weeks_bay_61",-87.82146727,30.39752194,0.349,2014-09-18,"JURO/CLMA - 2nd dom","NAVD88"
"698","Osland_et_al_2016","Weeks_Bay","weeks_bay_62",-87.82142073,30.39760062,0.352,2014-09-18,"CLMA/woods - 1st dom","NAVD88"
"699","Osland_et_al_2016","Weeks_Bay","weeks_bay_63",-87.82140245,30.39763288,0.378,2014-09-18,"CLMA/woods - mixed","NAVD88"
"700","Osland_et_al_2016","Weeks_Bay","weeks_bay_64",-87.82137742,30.3976805,0.612,2014-09-18,"CLMA/woods - 2nd dom","NAVD88"
"701","Osland_et_al_2016","Weeks_Bay","weeks_bay_65",-87.81434808,30.43718634,-0.335,2014-09-18,"water/SALA  mix - 1st dom","NAVD88"
"702","Osland_et_al_2016","Weeks_Bay","weeks_bay_66",-87.81434759,30.43719121,-0.203,2014-09-18,"water/SAGLAN mix - mixed","NAVD88"
"703","Osland_et_al_2016","Weeks_Bay","weeks_bay_67",-87.81434657,30.43719981,0.209,2014-09-18,"water/SAGLAN mix - 2nd dom","NAVD88"
"704","Osland_et_al_2016","Weeks_Bay","weeks_bay_68",-87.81434363,30.43720877,0.197,2014-09-18,"SAGLAN mix/CLMA - mixed","NAVD88"
"705","Osland_et_al_2016","Weeks_Bay","weeks_bay_69",-87.81434073,30.43722183,0.237,2014-09-18,"SAGLAN mix/CLMA - 2nd dom","NAVD88"
"706","Osland_et_al_2016","Weeks_Bay","weeks_bay_70",-87.81432819,30.43727953,0.253,2014-09-18,"15 cm","NAVD88"
"707","Osland_et_al_2016","Weeks_Bay","weeks_bay_71",-87.81431542,30.43730761,0.231,2014-09-18,"CLMA/cypress woods - 1st dom","NAVD88"
"708","Osland_et_al_2016","Weeks_Bay","weeks_bay_72",-87.81430659,30.43733319,0.312,2014-09-18,"CLMA/cypress woods - mixed","NAVD88"
"709","Osland_et_al_2016","Weeks_Bay","weeks_bay_73",-87.81428755,30.43740084,0.363,2014-09-18,"CLMA/cypress woods - 2nd dom","NAVD88"
"710","Osland_et_al_2016","Weeks_Bay","weeks_bay_74",-87.81428047,30.43748158,0.3721,2014-09-18,"cypress woods/pine forest - 1st dom","NAVD88"
"711","Osland_et_al_2016","Weeks_Bay","weeks_bay_75",-87.8142705,30.43753579,0.382,2014-09-18,"cypress woods/pine forest - mixed","NAVD88"
"712","Osland_et_al_2016","Weeks_Bay","weeks_bay_76",-87.81425035,30.43761712,0.4278,2014-09-18,"cypress woods/pine forest - 2nd dom","NAVD88"
"713","Osland_et_al_2016","Weeks_Bay","weeks_bay_77",-87.82213971,30.41939379,-0.688,2014-09-18,"water/JURO - 1st dom","NAVD88"
"714","Osland_et_al_2016","Weeks_Bay","weeks_bay_78",-87.82213577,30.41938884,-0.563,2014-09-18,"water/JURO - mixed","NAVD88"
"715","Osland_et_al_2016","Weeks_Bay","weeks_bay_79",-87.82211429,30.41938776,-0.305,2014-09-18,"water/JURO - 2nd dom","NAVD88"
"716","Osland_et_al_2016","Weeks_Bay","weeks_bay_80",-87.82209432,30.41938669,-0.152,2014-09-18,"JURO/CLMA - 1st dom","NAVD88"
"717","Osland_et_al_2016","Weeks_Bay","weeks_bay_81",-87.82207904,30.4193816,-0.046,2014-09-18,"JURO/CLMA - mixed","NAVD88"
"718","Osland_et_al_2016","Weeks_Bay","weeks_bay_82",-87.82206311,30.41937649,0.136,2014-09-18,"JURO/CLMA - 2nd dom","NAVD88"
"719","Osland_et_al_2016","Weeks_Bay","weeks_bay_83",-87.82204988,30.41937703,0.2,2014-09-18,"CLMA/SEHE - 1st dom","NAVD88"
"720","Osland_et_al_2016","Weeks_Bay","weeks_bay_84",-87.82203465,30.41937405,0.374,2014-09-18,"CLMA/SEHE - mixed","NAVD88"
"721","Osland_et_al_2016","Weeks_Bay","weeks_bay_85",-87.82200599,30.41937059,0.413,2014-09-18,"CLMA/SEHE - 2nd dom","NAVD88"
"722","Osland_et_al_2016","Weeks_Bay","weeks_bay_86",-87.82199287,30.41936924,0.39,2014-09-18,"SEHE/PAVI - 1st dom","NAVD88"
"723","Osland_et_al_2016","Weeks_Bay","weeks_bay_87",-87.82197194,30.41936711,0.453,2014-09-18,"SEHE/PAVI - mixed","NAVD88"
"724","Osland_et_al_2016","Weeks_Bay","weeks_bay_88",-87.82196131,30.41936354,0.419,2014-09-18,"SEHE/PAVI - 2nd dom","NAVD88"
"725","Osland_et_al_2016","Weeks_Bay","weeks_bay_89",-87.82175144,30.41932728,0.252,2014-09-18,"20 m","NAVD88"
"726","Osland_et_al_2016","Weeks_Bay","weeks_bay_90",-87.82155822,30.41938798,0.248,2014-09-18,"20 m","NAVD88"
"727","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_1",-89.98538481,30.27927353,-0.35,2014-10-06,"water/SPAL - 1st dom","NAVD88"
"728","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_2",-89.98536947,30.27926799,-0.295,2014-10-06,"water/SPAL - mixed","NAVD88"
"729","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_3",-89.98536122,30.27926393,-0.144,2014-10-06,"water/SPAL - 2nd dom","NAVD88"
"730","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_4",-89.98535166,30.27926006,0.061,2014-10-06,"SPAL/PAVA - 1st dom","NAVD88"
"731","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_5",-89.98534188,30.27925585,0.189,2014-10-06,"SPAL/PAVA - mixed","NAVD88"
"732","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_6",-89.98533379,30.27925228,0.315,2014-10-06,"SPAL/PAVA - 2nd dom","NAVD88"
"733","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_7",-89.98532475,30.27924966,0.334,2014-10-06,"PAVA/BAHA - 1st dom","NAVD88"
"734","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_8",-89.98531437,30.27924804,0.438,2014-10-06,"PAVA/BAHA - mixed","NAVD88"
"735","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_9",-89.98530374,30.2792485,0.467,2014-10-06,"PAVA/BAHA - 2nd dom","NAVD88"
"736","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_10",-89.98526486,30.27922533,0.413,2014-10-06,"BAHA/mixed grass - 1st dom","NAVD88"
"737","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_11",-89.98524719,30.27921702,0.329,2014-10-06,"BAHA/mixed grass - mixed","NAVD88"
"738","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_12",-89.98521473,30.27920268,0.175,2014-10-06,"BAHA/mixed grass - 2nd","NAVD88"
"739","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_13",-89.98519517,30.27919729,0.172,2014-10-06,"mixed grass/mixed sedge - 1st dom","NAVD88"
"740","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_14",-89.98517902,30.27919547,0.125,2014-10-06,"mixed grass/mixed sedge - mixed","NAVD88"
"741","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_15",-89.98514208,30.2791858,0.111,2014-10-06,"mixed grass/mixed sedge - 2nd dom","NAVD88"
"742","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_16",-89.98508952,30.27917344,0.127,2014-10-06,"mixed sedge/mixed grass - 1st dom","NAVD88"
"743","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_17",-89.98498898,30.27913256,0.095,2014-10-06,"mixed sedge/mixed grass - mixed","NAVD88"
"744","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_18",-89.98496442,30.2791252,0.079,2014-10-06,"mixed sedge/grass mix - 2nd dom","NAVD88"
"745","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_19",-89.98486295,30.27909079,0.104,2014-10-06,"see note","NAVD88"
"746","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_20",-89.98483994,30.2790796,0.174,2014-10-06,"see note","NAVD88"
"747","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_21",-89.98476807,30.27905837,0.22,2014-10-06,"20 m","NAVD88"
"748","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_22",-89.98458362,30.27899982,0.308,2014-10-06,"20 m","NAVD88"
"749","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_23",-89.87122062,30.25043744,-0.293,2014-10-07,"water/SPAL - 1st dom","NAVD88"
"750","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_24",-89.87122302,30.25044584,-0.299,2014-10-07,"water/SPAL - mixed","NAVD88"
"751","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_25",-89.8712297,30.25045579,-0.214,2014-10-07,"water/SPAL - 2nd dom","NAVD88"
"752","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_26",-89.87123274,30.25047283,-0.078,2014-10-07,"SPAL/short SPAL - 1st dom","NAVD88"
"753","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_27",-89.87124551,30.25049856,0.162,2014-10-07,"SPAL/short SPAL - mixed","NAVD88"
"754","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_28",-89.87125071,30.25051083,0.229,2014-10-07,"SPAL/short SPAL - 2nd dom","NAVD88"
"755","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_29",-89.87126135,30.25054106,0.3,2014-10-07,"short SPAL/SPCY - 1st dom","NAVD88"
"756","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_30",-89.87126744,30.25055274,0.342,2014-10-07,"short SPAL/ SPCY - mixed","NAVD88"
"757","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_31",-89.87127368,30.25057191,0.317,2014-10-07,"short SPAL/SPCY - 2nd dom","NAVD88"
"758","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_32",-89.87128255,30.25061008,0.269,2014-10-07,"SPCY/SCAM+SPPA mix - 1st dom","NAVD88"
"759","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_33",-89.87128948,30.25064372,0.177,2014-10-07,"SPCY/SCAM+SPPA mix - mixed","NAVD88"
"760","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_34",-89.87130566,30.2506628,0.199,2014-10-07,"SPCY/SCAM+SPPA mix - 2nd dom","NAVD88"
"761","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_35",-89.87136405,30.25083613,0.072,2014-10-07,"20 m","NAVD88"
"762","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_36",-89.87142688,30.25100827,0.091,2014-10-07,"20 m","NAVD88"
"763","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_37",-89.86117802,30.24360887,-0.172,2014-10-07,"water/SPAL - 1st dom","NAVD88"
"764","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_38",-89.86116908,30.24360927,-0.205,2014-10-07,"water/SPAL - mixed","NAVD88"
"765","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_39",-89.86115504,30.24361196,-0.086,2014-10-07,"water/SPAL - 2nd dom","NAVD88"
"766","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_40",-89.86112737,30.2436151,0.225,2014-10-07,"SPAL/wrack ridge - 1st dom","NAVD88"
"767","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_41",-89.86112062,30.24361819,0.262,2014-10-07,"SPAL/wrack ridge - mixed","NAVD88"
"768","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_42",-89.86104163,30.24362892,0.36,2014-10-07,"SPAL/wrack ridge - 2nd dom","NAVD88"
"769","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_43",-89.8610477,30.24363312,0.175,2014-10-07,"wrack ridge/SCAM+SPPA - 1st dom","NAVD88"
"770","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_44",-89.86102218,30.24363606,0.107,2014-10-07,"wrack ridge/SCAM+SPPA - mixed","NAVD88"
"771","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_45",-89.86097614,30.24364586,-0.051,2014-10-07,"wrack ridge/SCAM+SPPA - 2nd dom","NAVD88"
"772","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_46",-89.86077155,30.24368545,0.056,2014-10-07,"20 m","NAVD88"
"773","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_47",-89.86073688,30.24369177,0.065,2014-10-07,"SCAM+SPPA/SPPA - 1st dom","NAVD88"
"774","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_48",-89.86069884,30.24370094,0.04,2014-10-07,"SCAM+SPPA/SPPA - mixed","NAVD88"
"775","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_49",-89.86067798,30.24370662,0.009,2014-10-07,"SCAM+SPPA/SPPA - 2nd dom","NAVD88"
"776","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_50",-89.8606028,30.24372395,0.041,2014-10-07,"SPPA/water - 1st dom","NAVD88"
"777","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_51",-89.86058592,30.24372933,-0.14,2014-10-07,"SPPA/water - mixed","NAVD88"
"778","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_52",-89.86057493,30.24373015,-0.392,2014-10-07,"SPPA/water - 2nd dom","NAVD88"
"779","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_53",-89.84746498,30.24915031,-0.19,2014-10-07,"water/PHAU - 1st dom","NAVD88"
"780","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_54",-89.84746495,30.2491584,-0.122,2014-10-07,"water/PHAU - mixed","NAVD88"
"781","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_55",-89.847461,30.2491783,0.165,2014-10-07,"water/PHAU - 2nd dom","NAVD88"
"782","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_56",-89.84745598,30.24920695,0.264,2014-10-07,"PHAU/SPCY - 1st dom","NAVD88"
"783","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_57",-89.84745328,30.24924193,0.202,2014-10-07,"PHAU/SPCY - mixed","NAVD88"
"784","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_58",-89.84744985,30.24925963,0.298,2014-10-07,"PHAU/SPCY - 2nd dom","NAVD88"
"785","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_59",-89.84744505,30.24926603,0.258,2014-10-07,"SPCY/BAHA - 1st dom","NAVD88"
"786","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_60",-89.84744193,30.24927824,0.227,2014-10-07,"SPCY/BAHA - mixed","NAVD88"
"787","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_61",-89.84744372,30.24929376,0.26,2014-10-07,"SPCY/BAHA - 2nd dom","NAVD88"
"788","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_62",-89.84743779,30.24931796,0.257,2014-10-07,"BAHA/SCAM - 1st dom","NAVD88"
"789","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_63",-89.84743502,30.24934245,0.233,2014-10-07,"BAHA/SCAM - mixed","NAVD88"
"790","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_64",-89.84742969,30.24937534,0.22,2014-10-07,"BAHA/SCAM - 2nd dom","NAVD88"
"791","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_65",-89.8473762,30.24955019,0.105,2014-10-07,"20 m","NAVD88"
"792","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_66",-89.8473202,30.24973208,0.119,2014-10-07,"20 m","NAVD88"
"793","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_67",-89.94584411,30.28103236,-0.456,2014-10-08,"water/emergent mix - 1st dom","NAVD88"
"794","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_68",-89.94583404,30.28102347,-0.391,2014-10-08,"water/emergent mix - mixed","NAVD88"
"795","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_69",-89.94582685,30.2810111,-0.471,2014-10-08,"water/emergent mix - 2nd dom","NAVD88"
"796","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_70",-89.94582295,30.28100184,-0.334,2014-10-08,"emergent mix/CLMA - 1st dom","NAVD88"
"797","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_71",-89.9458171,30.28099292,-0.3,2014-10-08,"emergent mix/CLMA - mixed","NAVD88"
"798","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_72",-89.94580847,30.28098851,0.161,2014-10-08,"emergent mix/CLMA - 2nd dom","NAVD88"
"799","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_73",-89.94580158,30.28097411,0.2,2014-10-08,"CLMA/tall SPPA+SCAM - 1st dom","NAVD88"
"800","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_74",-89.94578744,30.28096298,0.156,2014-10-08,"CLMA/tall SPPA+SCAM - mixed","NAVD88"
"801","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_75",-89.94577465,30.28094561,0.081,2014-10-08,"CLMA/tall SPPA+SCAM - 2nd dom","NAVD88"
"802","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_76",-89.94575436,30.28092494,0.169,2014-10-08,"tall SPPA+SCAM - middle","NAVD88"
"803","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_77",-89.94573864,30.28090629,0.074,2014-10-08,"tall SPPA+SCAM/water - 1st dom","NAVD88"
"804","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_78",-89.94571305,30.28088429,-0.106,2014-10-08,"tall SPPA+SCAM/water - mixed","NAVD88"
"805","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_79",-89.9456997,30.28087358,-0.235,2014-10-08,"tall SPPA+SCAM/water - 2nd dom","NAVD88"
"806","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_80",-89.94558287,30.28076223,-0.302,2014-10-08,"water/tall SPPA mix - 1st dom","NAVD88"
"807","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_81",-89.94557346,30.28075376,-0.3,2014-10-08,"water/tall SPPA mix - mixed","NAVD88"
"808","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_82",-89.94556332,30.28074317,-0.119,2014-10-08,"water/tall SPPA mix - mixed","NAVD88"
"809","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_83",-89.94554699,30.28072896,0.099,2014-10-08,"water/tall SPPA mix - 2nd dom","NAVD88"
"810","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_84",-89.94552929,30.28071308,0.1,2014-10-08,"tall SPPA mix/woods - 1st dom","NAVD88"
"811","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_85",-89.94551181,30.28069343,0.107,2014-10-08,"tall SPPA mix/woods - mixed","NAVD88"
"812","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_86",-89.94549656,30.28065589,0.314,2014-10-08,"tall SPPA mix/woods - 2nd dom","NAVD88"
"813","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_87",-89.94946436,30.26396082,-0.307,2014-10-08,"water/SPAL - 1st dom","NAVD88"
"814","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_88",-89.94945428,30.26397081,-0.222,2014-10-08,"water/SPAL - mixed","NAVD88"
"815","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_89",-89.94944498,30.26398047,-0.14,2014-10-08,"water/SPAL - 2nd dom","NAVD88"
"816","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_90",-89.9494274,30.2639942,-0.008,2014-10-08,"SPAL/SPPA mix - 1st dom","NAVD88"
"817","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_91",-89.94941234,30.26400212,0.104,2014-10-08,"SPAL/SPPA mix - mixed","NAVD88"
"818","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_92",-89.94939748,30.26401191,0.206,2014-10-08,"SPAL/SPPA mix - 2nd dom","NAVD88"
"819","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_93",-89.94938631,30.26401995,0.26,2014-10-08,"SPPA mix/SPCY - 1st dom","NAVD88"
"820","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_94",-89.94937388,30.26403168,0.276,2014-10-08,"SPPA mix/SPCY - mixed","NAVD88"
"821","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_95",-89.94934992,30.26404809,0.238,2014-10-08,"SPPA mix/SPCY - 2nd dom","NAVD88"
"822","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_96",-89.94932691,30.26406757,0.223,2014-10-08,"SPCY/SCAM mix - 1st dom","NAVD88"
"823","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_97",-89.9493084,30.26408227,0.207,2014-10-08,"SPCY/SCAM mix - mixed","NAVD88"
"824","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_98",-89.94927439,30.26410923,0.228,2014-10-08,"SPCY/SCAM mix -2nd dom","NAVD88"
"825","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_99",-89.94911924,30.26423239,0.172,2014-10-08,"20 m","NAVD88"
"826","Osland_et_al_2016","Lake_Pontchartrain","lake_pontchartrain_100",-89.94896945,30.26435709,0.132,2014-10-08,"20 m","NAVD88"
"827","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_1",-81.52576568,25.94576268,-0.7428,2014-12-02,"water/RHMA - 1st dom","NAVD88"
"828","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_2",-81.52578569,25.94577164,-0.633,2014-12-02,"water/RHMA - mixed","NAVD88"
"829","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_3",-81.52581569,25.94578056,-0.6685,2014-12-02,"water/RHMA - 2nd dom","NAVD88"
"830","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_4",-81.52586567,25.94578941,-0.2849,2014-12-02,"RHMA/LARA - 1st dom","NAVD88"
"831","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_5",-81.52589571,25.94580736,-0.0524,2014-12-02,"RHMA/LARA - mixed","NAVD88"
"832","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_6",-81.52594565,25.94580718,-0.2035,2014-12-02,"RHMA/LARA - 2nd dom","NAVD88"
"833","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_7",-81.52597573,25.94583416,-0.2737,2014-12-02,"LARA/grass - 1st dom","NAVD88"
"834","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_8",-81.52604568,25.94584293,-0.1739,2014-12-02,"LARA/grass - mixed","NAVD88"
"835","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_9",-81.52610568,25.94586077,-0.2546,2014-12-02,"LARA/grass - mixed","NAVD88"
"836","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_10",-81.52614567,25.94586966,-0.2155,2014-12-02,"LARA/grass - 2nd dom","NAVD88"
"837","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_11",-81.52627571,25.94591433,-0.2089,2014-12-02,"20 m","NAVD88"
"838","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_12",-81.52641569,25.94594994,-0.1742,2014-12-02,"20 m","NAVD88"
"839","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_13",-81.54546905,25.86071108,-0.4499,2014-12-03,"water/mangrove - 1st dom","NAVD88"
"840","Osland_et_al_2016","Ten_Thousand_Islands","ten_thousand_islands_14",-81.54545907,25.86071111,-0.3866,2014-12-03,"water/mangrove - mixed","NAVD88"
