"study_id","site_id","core_id","sample_id","depth_min","depth_max","representative_depth_min","representative_depth_max","dry_bulk_density","method_id","fraction_organic_matter","fraction_carbon","depth_interval_notes"
"Brown_et_al_2019","BOL","BOL-1417","1417al","37","38","37","38",0.73,"no documented methods",0.106,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417am","38","39","38","39",0.25,"no documented methods",0.41700000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417an","39","40","39","40",0.89,"no documented methods",0.165,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ao","40","41","40","41",0.5,"no documented methods",0.14,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ap","41","42","41","42",0.59,"no documented methods",0.11599999999999999,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417aq","42","43","42","43",0.54,"no documented methods",0.092,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ar","43","44","43","44",0.86,"no documented methods",0.087,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417as","44","45","44","45",0.97,"no documented methods",0.086,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417at","45","46","45","46",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417au","46","47","46","47",1,"no documented methods",0.092,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417av","47","48","47","48",0.74,"no documented methods",0.109,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417aw","48","49","48","49",1.02,"no documented methods",0.107,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ax","49","50","49","50",0.79,"no documented methods",0.132,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ay","50","51","50","51",0.59,"no documented methods",0.107,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417az","51","52","51","52",1.05,"no documented methods",0.069,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ba","52","53","52","53",0.46,"no documented methods",0.149,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bb","53","54","53","54",0.94,"no documented methods",0.08,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bc","54","55","54","55",1.91,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bd","55","56","55","56",1.01,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417be","56","57","56","57",1.34,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bf","57","58","57","58",1.36,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bg","58","59","58","59",1.27,"no documented methods",0.039,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bh","59","60","59","60",1.61,"no documented methods",0.036000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bi","60","61","60","61",1.17,"no documented methods",0.053,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bj","61","62","61","62",1.22,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bk","62","63","62","63",1.23,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bl","63","64","63","64",1.36,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bm","64","65","64","65",1.27,"no documented methods",0.071,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bn","65","66","65","66",0.91,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bo","66","67","66","67",1.13,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bp","67","68","67","68",1.38,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bq","68","69","68","69",1.59,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417br","69","70","69","70",1.07,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bs","70","71","70","71",1.13,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bt","71","72","71","72",1.79,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bu","72","73","72","73",1.93,"no documented methods",0.045,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bv","73","74","73","74",0.75,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bw","74","75","74","75",1.24,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bx","75","76","75","76",1.51,"no documented methods",0.040999999999999995,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417by","76","77","76","77",1.6,"no documented methods",0.04,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417bz","77","78","77","78",1.09,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ca","78","79","78","79",1.27,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cb","79","80","79","80",1.22,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cc","80","81","80","81",1.37,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cd","81","82","81","82",1.58,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ce","82","83","82","83",1.49,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cf","83","84","83","84",1.4,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cg","84","85","84","85",0.98,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ch","85","86","85","86",1.61,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ci","86","87","86","87",1.42,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cj","87","88","87","88",1.57,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ck","88","89","88","89",1.34,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cl","89","90","89","90",0.88,"no documented methods",0.045,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cm","90","91","90","91",1.1,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cn","91","92","91","92",1.09,"no documented methods",0.040999999999999995,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417co","92","93","92","93",1.29,"no documented methods",0.034,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cp","93","94","93","94",1.14,"no documented methods",0.033,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cq","94","95","94","95",1.4,"no documented methods",0.036000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cr","95","96","95","96",1.02,"no documented methods",0.037000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cs","96","97","96","97",1.03,"no documented methods",0.034,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417ct","97","98","97","98",1.11,"no documented methods",0.028999999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cu","98","99","98","99",0.85,"no documented methods",0.04,NA,NA
"Brown_et_al_2019","BOL","BOL-1417","1417cv",NA,NA,"99","100",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418a","0","1","0","1",0.3,"no documented methods",0.33899999999999997,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418b","1","2","1","2",0.37,"no documented methods",0.319,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418c","2","3","2","3",0.43,"no documented methods",0.251,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418d","3","4","3","4",0.68,"no documented methods",0.139,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418e","4","5","4","5",0.96,"no documented methods",0.091,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418f","5","6","5","6",1.06,"no documented methods",0.08800000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418g","6","7","6","7",1.11,"no documented methods",0.07200000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418h","7","8","7","8",0.85,"no documented methods",0.129,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418i","8","9","8","9",0.77,"no documented methods",0.145,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418j","9","10","9","10",0.8,"no documented methods",0.136,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418k","10","11","10","11",0.78,"no documented methods",0.13699999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418l","11","12","11","12",1.01,"no documented methods",0.126,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418m","12","13","12","13",0.94,"no documented methods",0.106,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418n","13","14","13","14",1.02,"no documented methods",0.081,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418o","14","15","14","15",1.21,"no documented methods",0.063,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418p","15","16","15","16",1.1,"no documented methods",0.076,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418q","16","17","16","17",0.45,"no documented methods",0.188,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418r","17","18","17","18",0.45,"no documented methods",0.27699999999999997,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418s","18","19","18","19",0.57,"no documented methods",0.172,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418t","19","20","19","20",0.46,"no documented methods",0.188,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418u","20","21","20","21",0.49,"no documented methods",0.139,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418v","21","22","21","22",0.74,"no documented methods",0.096,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418w","22","23","22","23",0.53,"no documented methods",0.142,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418x","23","24","23","24",0.44,"no documented methods",0.19699999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418y","24","25","24","25",0.42,"no documented methods",0.187,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418z","25","26","25","26",0.59,"no documented methods",0.14,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418aa","26","27","26","27",0.57,"no documented methods",0.151,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ab","27","28","27","28",0.34,"no documented methods",0.221,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ac","28","29","28","29",0.36,"no documented methods",0.22899999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ad","29","30","29","30",0.44,"no documented methods",0.156,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ae","30","31","30","31",0.51,"no documented methods",0.14,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418af","31","32","31","32",0.5,"no documented methods",0.171,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ag","32","33","32","33",0.47,"no documented methods",0.183,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ah","33","34","33","34",0.4,"no documented methods",0.21,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ai","34","35","34","35",0.42,"no documented methods",0.18899999999999997,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418aj","35","36","35","36",0.46,"no documented methods",0.17800000000000002,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ak","36","37","36","37",0.51,"no documented methods",0.188,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418al","37","38","37","38",0.55,"no documented methods",0.158,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418am","38","39","38","39",0.59,"no documented methods",0.13699999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418an","39","40","39","40",0.56,"no documented methods",0.142,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ao","40","41","40","41",0.78,"no documented methods",0.083,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ap","41","42","41","42",0.43,"no documented methods",0.166,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418aq","42","43","42","43",0.53,"no documented methods",0.14,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ar","43","44","43","44",0.72,"no documented methods",0.09699999999999999,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418as","44","45","44","45",0.69,"no documented methods",0.102,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418at","45","46","45","46",0.72,"no documented methods",0.086,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418au","46","47","46","47",0.71,"no documented methods",0.08199999999999999,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418av","47","48","47","48",0.66,"no documented methods",0.09300000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418aw","48","49","48","49",0.74,"no documented methods",0.098,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ax","49","50","49","50",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ay","50","51","50","51",0.55,"no documented methods",0.138,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418az","51","52","51","52",0.64,"no documented methods",0.107,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ba","52","53","52","53",0.81,"no documented methods",0.083,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bb","53","54","53","54",0.82,"no documented methods",0.071,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bc","54","55","54","55",0.78,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bd","55","56","55","56",0.75,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418be","56","57","56","57",0.7,"no documented methods",0.08900000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bf","57","58","57","58",0.74,"no documented methods",0.084,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bg","58","59","58","59",0.78,"no documented methods",0.073,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bh","59","60","59","60",0.73,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bi","60","61","60","61",0.84,"no documented methods",0.069,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bj","61","62","61","62",0.95,"no documented methods",0.062,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bk","62","63","62","63",0.93,"no documented methods",0.071,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bl","63","64","63","64",0.88,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bm","64","65","64","65",0.91,"no documented methods",0.062,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bn","65","66","65","66",0.8,"no documented methods",0.065,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bo","66","67","66","67",0.94,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bp","67","68","67","68",0.99,"no documented methods",0.053,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bq","68","69","68","69",1.08,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418br","69","70","69","70",0.83,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bs","70","71","70","71",0.82,"no documented methods",0.07,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bt","71","72","71","72",0.84,"no documented methods",0.067,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bu","72","73","72","73",0.77,"no documented methods",0.062,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bv","73","74","73","74",0.89,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bw","74","75","74","75",1.02,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bx","75","76","75","76",0.89,"no documented methods",0.069,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418by","76","77","76","77",1.05,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418bz","77","78","77","78",1.07,"no documented methods",0.044000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ca","78","79","78","79",0.98,"no documented methods",0.045,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cb","79","80","79","80",1.03,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cc","80","81","80","81",1.16,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cd","81","82","81","82",1.27,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ce","82","83","82","83",1.06,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cf","83","84","83","84",1.1,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cg","84","85","84","85",1.01,"no documented methods",0.061,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ch","85","86","85","86",0.94,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ci","86","87","86","87",1.12,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cj","87","88","87","88",1.07,"no documented methods",0.053,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ck","88","89","88","89",1.4,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cl","89","90","89","90",1.34,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cm","90","91","90","91",1.14,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cn","91","92","91","92",1.3,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418co","92","93","92","93",1.04,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cp","93","94","93","94",1.02,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cq","94","95","94","95",1.14,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cr","95","96","95","96",0.98,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cs","96","97","96","97",1.26,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418ct","97","98","97","98",0.85,"no documented methods",0.061,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cu","98","99","98","99",1.15,"no documented methods",0.059000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1418","1418cv",NA,NA,"99","100",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420a","0","1","0","1",0.25,"no documented methods",0.327,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420b","1","2","1","2",0.24,"no documented methods",0.35100000000000003,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420c","2","3","2","3",0.21,"no documented methods",0.35200000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420d","3","4","3","4",0.23,"no documented methods",0.33299999999999996,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420e","4","5","4","5",0.17,"no documented methods",0.374,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420f","5","6","5","6",0.25,"no documented methods",0.26,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420g","6","7","6","7",0.19,"no documented methods",0.29100000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420h","7","8","7","8",0.21,"no documented methods",0.26,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420i","8","9","8","9",0.27,"no documented methods",0.228,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420j","9","10","9","10",0.35,"no documented methods",0.151,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420k","10","11","10","11",0.64,"no documented methods",0.109,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420l","11","12","11","12",0.59,"no documented methods",0.128,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420m","12","13","12","13",0.82,"no documented methods",0.109,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420n","13","14","13","14",0.75,"no documented methods",0.07,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420o","14","15","14","15",0.61,"no documented methods",0.096,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420p","15","16","15","16",0.82,"no documented methods",0.094,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420q","16","17","16","17",0.22,"no documented methods",0.257,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420r","17","18","17","18",0.35,"no documented methods",0.213,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420s","18","19","18","19",0.38,"no documented methods",0.157,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420t","19","20","19","20",0.32,"no documented methods",0.188,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420u","20","21","20","21",0.72,"no documented methods",0.10800000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420v","21","22","21","22",0.35,"no documented methods",0.19399999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420w","22","23","22","23",0.42,"no documented methods",0.161,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420x","23","24","23","24",0.32,"no documented methods",0.22899999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420y","24","25","24","25",0.34,"no documented methods",0.142,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420z","25","26","25","26",0.31,"no documented methods",0.147,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420aa","26","27","26","27",0.92,"no documented methods",0.07400000000000001,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ab","27","28","27","28",0.96,"no documented methods",0.086,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ac","28","29","28","29",0.84,"no documented methods",0.086,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ad","29","30","29","30",1.06,"no documented methods",0.048,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ae","30","31","30","31",0.75,"no documented methods",0.059000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420af","31","32","31","32",0.93,"no documented methods",0.081,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ag","32","33","32","33",0.73,"no documented methods",0.092,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ah","33","34","33","34",0.65,"no documented methods",0.121,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ai","34","35","34","35",0.39,"no documented methods",0.166,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420aj","35","36","35","36",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ak","36","37","36","37",0.32,"no documented methods",0.14300000000000002,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420al","37","38","37","38",0.59,"no documented methods",0.099,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420am","38","39","38","39",0.65,"no documented methods",0.083,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420an","39","40","39","40",0.45,"no documented methods",0.114,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ao","40","41","40","41",0.49,"no documented methods",0.12,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ap","41","42","41","42",0.95,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420aq","42","43","42","43",1.15,"no documented methods",0.038,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ar","43","44","43","44",1.11,"no documented methods",0.04,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420as","44","45","44","45",1.15,"no documented methods",0.037000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420at","45","46","45","46",1.04,"no documented methods",0.611,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420au","46","47","46","47",1.14,"no documented methods",0.032,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420av","47","48","47","48",1.1,"no documented methods",0.036000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420aw","48","49","48","49",1.23,"no documented methods",0.03,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ax","49","50","49","50",1.73,"no documented methods",0.03,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ay","50","54","50","54",NA,"no documented methods",NA,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420az","54","55","54","55",1.2,"no documented methods",0.025,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420ba","55","56","55","56",1.04,"no documented methods",0.025,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bb","56","57","56","57",1.21,"no documented methods",0.027999999999999997,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bc","57","58","57","58",1.11,"no documented methods",0.033,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bd","58","59","58","59",1.3,"no documented methods",0.027999999999999997,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420be","59","60","59","60",1.28,"no documented methods",0.028999999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bf","60","61","60","61",1.22,"no documented methods",0.028999999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bg","61","62","61","62",1.11,"no documented methods",0.032,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bh","62","63","62","63",1.18,"no documented methods",0.039,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bi","63","64","63","64",1.22,"no documented methods",0.027000000000000003,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bj","64","65","64","65",0.85,"no documented methods",0.035,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bk","65","66","65","66",0.98,"no documented methods",0.033,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bl","66","67","66","67",1.14,"no documented methods",0.032,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bm","67","68","67","68",0.86,"no documented methods",0.039,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bn","68","69","68","69",1.11,"no documented methods",0.028999999999999998,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bo","69","70","69","70",1.28,"no documented methods",0.03,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bp","70","71","70","71",1.16,"no documented methods",0.032,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bq","71","72","71","72",1.05,"no documented methods",0.037000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420br","72","73","72","73",1.03,"no documented methods",0.037000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bs","73","74","73","74",1.21,"no documented methods",0.031,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bt","74","75","74","75",1.24,"no documented methods",0.036000000000000004,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bu","75","76","75","76",0.95,"no documented methods",0.038,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bv","76","77","76","77",1.04,"no documented methods",0.037000000000000005,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bw","77","78","77","78",1.28,"no documented methods",0.035,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420bx","78","79","78","79",1.17,"no documented methods",0.035,NA,NA
"Brown_et_al_2019","BOL","BOL-1420","1420by","79","80","79","80",1.3,"no documented methods",0.033,NA,NA
