study_id,core_id,country,core_latitude,core_longitude
Merrill_1999,Patuxent_River_08,United States,38.6755,-76.694
Merrill_1999,Patuxent_River_09,United States,38.6668,-76.6897
Merrill_1999,Patuxent_River_11,United States,38.6343,-76.6854
Merrill_1999,Patuxent_River_12,United States,38.6227,-76.6794
Thom_1992,PB3,United States,48.505608,-122.482939
Hill_and_Anisfeld_2015,PBA,United States,40.86972,-73.808658
Hill_and_Anisfeld_2015,PBB,United States,40.873621,-73.820246
Nuttle_1996,pc,United States,37.455608,-75.834038
Callaway_et_al_2019,Petaluma_River_Marsh_A_High,United States,38.17819,-122.553551
Callaway_et_al_2019,Petaluma_River_Marsh_A_Low,United States,38.179712,-122.543043
Callaway_et_al_2019,Petaluma_River_Marsh_A_Mid,United States,38.178553,-122.549684
Callaway_et_al_2019,Petaluma_River_Marsh_B_High,United States,38.16315,-122.554428
Callaway_et_al_2019,Petaluma_River_Marsh_B_Low,United States,38.158771,-122.553676
Callaway_et_al_2019,Petaluma_River_Marsh_B_Mid,United States,38.16128,-122.554058
Boyd_2012,PK1,United States,39.136889,-75.416706
Boyd_2012,PK2,United States,39.137907,-75.412275
Boyd_2012,PK3,United States,39.133195,-75.41131
Watson_and_Byrne_2013,Plummer_Slough_1,United States,37.506306,-122.088111
Boyd_and_Sommerfield_2016,PM1,United States,38.879926,-75.280343
Boyd_and_Sommerfield_2016,PM10,United States,38.81105,-75.205328
Boyd_and_Sommerfield_2016,PM11,United States,38.811936,-75.209589
Boyd_and_Sommerfield_2016,PM12,United States,38.806644,-75.202097
Boyd_and_Sommerfield_2016,PM2,United States,38.904362,-75.296947
Boyd_and_Sommerfield_2016,PM3,United States,38.874741,-75.270113
Boyd_and_Sommerfield_2016,PM4,United States,38.856592,-75.256524
Boyd_and_Sommerfield_2016,PM5,United States,38.828706,-75.226192
Boyd_and_Sommerfield_2016,PM6,United States,38.833549,-75.259967
Boyd_and_Sommerfield_2016,PM7,United States,38.890996,-75.296416
Boyd_and_Sommerfield_2016,PM8,United States,38.872083,-75.26415
Boyd_and_Sommerfield_2016,PM9,United States,38.847229,-75.25312
Ensign_et_al_2015,Pocomoke_River_head_of_tide,United States,38.19999,-75.383175
Ensign_et_al_2015,Pocomoke_River_marsh,United States,38.048777,-75.649825
Ensign_et_al_2015,Pocomoke_River_tidal_forest,United States,38.129005,-75.469542
Thorne_et_al_2015,PS02,United States,48.19494066,-122.363968
Thorne_et_al_2015,PS04,United States,48.19248124,-122.3633795
Thorne_et_al_2015,PS05,United States,48.18588809,-122.3620485
Pulich_1985,Pulich_1985_1,United States,27.75,-97.23
Pulich_1985,Pulich_1985_2,United States,27.52,-97.3
Poppe_et_al_2019,QM_A,United States,48.0444,-122.2048
Poppe_et_al_2019,QM_B,United States,48.0444,-122.2047
Poppe_et_al_2019,QM_C,United States,48.0447,-122.2051
Poppe_et_al_2019,QW_A,United States,48.0395,-122.1573
Poppe_et_al_2019,QW_B,United States,48.0395,-122.1573
Watson_and_Byrne_2013,Ravenswood_Slough_1,United States,37.486889,-122.148556
Watson_and_Byrne_2013,Ravenswood_Slough_2,United States,37.486917,-122.146194
Boyd_et_al_2017,RC2,United States,40.029045,-74.084554
Unger_et_al_2016,RC2U,United States,40.029045,-74.084554
Boyd_et_al_2017,RC3,United States,40.031056,-74.085961
Unger_et_al_2016,RC3U,United States,40.031056,-74.085961
Drake_et_al_2015,RCM01,United States,43.26585,-70.59325
Drake_et_al_2015,RCM02,United States,43.265867,-70.593267
Drake_et_al_2015,RCM03,United States,43.265883,-70.593367
Drake_et_al_2015,RCM04,United States,43.265817,-70.5935
Drake_et_al_2015,RCM05,United States,43.2657,-70.593783
Drake_et_al_2015,RCM06,United States,43.265533,-70.593617
Drake_et_al_2015,RCM07,United States,43.265467,-70.593633
Drake_et_al_2015,RCM08,United States,43.265683,-70.593167
Drake_et_al_2015,RCM09,United States,43.265517,-70.593483
Drake_et_al_2015,RCM10,United States,43.265483,-70.593717
Drake_et_al_2015,RCU01,United States,43.31695,-70.571317
Drake_et_al_2015,RCU02,United States,43.316633,-70.57165
Drake_et_al_2015,RCU03,United States,43.316583,-70.571533
Drake_et_al_2015,RCU04,United States,43.316567,-70.57145
Drake_et_al_2015,RCU05,United States,43.3168,-70.5717
Drake_et_al_2015,RCU06,United States,43.316933,-70.57175
Drake_et_al_2015,RCU07,United States,43.317133,-70.571767
Drake_et_al_2015,RCU08,United States,43.317133,-70.571983
Drake_et_al_2015,RCU09,United States,43.317767,-70.572083
Drake_et_al_2015,RCU10,United States,43.317783,-70.572283
Krauss_et_al_2018a,richmond_island_1,United States,33.55564,-79.08943
Nuttle_1996,rm,United States,37.459855,-75.830015
Callaway_et_al_2019,Rush_Ranch_A_High,United States,38.191488,-122.013634
Callaway_et_al_2019,Rush_Ranch_A_Low,United States,38.18954,-122.011907
Callaway_et_al_2019,Rush_Ranch_A_Mid,United States,38.190525,-122.012788
Callaway_et_al_2019,Rush_Ranch_B_High,United States,38.202337,-122.036942
Callaway_et_al_2019,Rush_Ranch_B_Low,United States,38.202419,-122.039424
Callaway_et_al_2019,Rush_Ranch_B_Mid,United States,38.202247,-122.038437
Noe_et_al_2013,S1AL,United States,32.23879,-81.15609
Noe_et_al_2013,S1AU,United States,32.23818,-81.15608
Noe_et_al_2013,S1BL,United States,32.23818,-81.15608
Noe_et_al_2013,S1BU,United States,32.23916,-81.15631
Noe_et_al_2013,S1CL,United States,32.23916,-81.15631
Noe_et_al_2013,S1CU,United States,32.23879,-81.15609
Noe_et_al_2013,S2A,United States,32.17553,-81.14383
Noe_et_al_2013,S2B,United States,32.17576,-81.14416
Noe_et_al_2013,S2C,United States,32.17612,-81.14437
Noe_et_al_2013,S3A,United States,32.16736,-81.13668
Noe_et_al_2013,S3B,United States,32.16722,-81.13676
Noe_et_al_2013,S3C,United States,32.16703,-81.13664
Noe_et_al_2013,S4A,United States,32.16744,-81.13593
Noe_et_al_2013,S4B,United States,32.16726,-81.13611
Noe_et_al_2013,S4C,United States,32.16713,-81.13591
Nuttle_1996,sal,United States,37.454756,-75.829676
Osland_et_al_2016,san_antonio_bay_1,United States,28.25102105,-96.78679192
Osland_et_al_2016,san_antonio_bay_10,United States,28.25102298,-96.78701058
Osland_et_al_2016,san_antonio_bay_100,United States,28.41025609,-96.41728003
Osland_et_al_2016,san_antonio_bay_101,United States,28.4102576,-96.41726991
Osland_et_al_2016,san_antonio_bay_102,United States,28.41025963,-96.41726146
Osland_et_al_2016,san_antonio_bay_103,United States,28.41026047,-96.41725334
Osland_et_al_2016,san_antonio_bay_104,United States,28.41026135,-96.41724378
Osland_et_al_2016,san_antonio_bay_105,United States,28.41026302,-96.41722458
Osland_et_al_2016,san_antonio_bay_106,United States,28.41026581,-96.41720972
Osland_et_al_2016,san_antonio_bay_107,United States,28.41026898,-96.41719285
Osland_et_al_2016,san_antonio_bay_108,United States,28.41027197,-96.41716506
Osland_et_al_2016,san_antonio_bay_109,United States,28.41028834,-96.41696122
Osland_et_al_2016,san_antonio_bay_11,United States,28.25103004,-96.78709692
Osland_et_al_2016,san_antonio_bay_110,United States,28.41030956,-96.4167588
Osland_et_al_2016,san_antonio_bay_12,United States,28.25103106,-96.78730208
Osland_et_al_2016,san_antonio_bay_13,United States,28.25103828,-96.78750506
Osland_et_al_2016,san_antonio_bay_14,United States,28.25104392,-96.78769795
Osland_et_al_2016,san_antonio_bay_15,United States,28.25105128,-96.78791978
Osland_et_al_2016,san_antonio_bay_16,United States,28.25106127,-96.78812384
Osland_et_al_2016,san_antonio_bay_17,United States,28.25106482,-96.7882456
Osland_et_al_2016,san_antonio_bay_18,United States,28.25106529,-96.78826088
Osland_et_al_2016,san_antonio_bay_19,United States,28.25107021,-96.78827264
Osland_et_al_2016,san_antonio_bay_2,United States,28.25102406,-96.78680566
Osland_et_al_2016,san_antonio_bay_20,United States,28.25106478,-96.78828475
Osland_et_al_2016,san_antonio_bay_21,United States,28.2510083,-96.78834257
Osland_et_al_2016,san_antonio_bay_22,United States,28.25106564,-96.78834378
Osland_et_al_2016,san_antonio_bay_23,United States,28.2008283,-96.82995672
Osland_et_al_2016,san_antonio_bay_24,United States,28.20083239,-96.82995901
Osland_et_al_2016,san_antonio_bay_25,United States,28.20083987,-96.8299655
Osland_et_al_2016,san_antonio_bay_26,United States,28.20084684,-96.82997178
Osland_et_al_2016,san_antonio_bay_27,United States,28.20085497,-96.82997746
Osland_et_al_2016,san_antonio_bay_28,United States,28.20097607,-96.83006043
Osland_et_al_2016,san_antonio_bay_29,United States,28.20100988,-96.83008438
Osland_et_al_2016,san_antonio_bay_3,United States,28.25102366,-96.78681672
Osland_et_al_2016,san_antonio_bay_30,United States,28.20116669,-96.83018063
Osland_et_al_2016,san_antonio_bay_31,United States,28.19732203,-96.83518988
Osland_et_al_2016,san_antonio_bay_32,United States,28.19733025,-96.83518694
Osland_et_al_2016,san_antonio_bay_33,United States,28.19734197,-96.83518481
Osland_et_al_2016,san_antonio_bay_34,United States,28.19736104,-96.83517869
Osland_et_al_2016,san_antonio_bay_35,United States,28.19738339,-96.83517938
Osland_et_al_2016,san_antonio_bay_36,United States,28.19740501,-96.83517489
Osland_et_al_2016,san_antonio_bay_37,United States,28.19757625,-96.83512834
Osland_et_al_2016,san_antonio_bay_38,United States,28.1977502,-96.83508032
Osland_et_al_2016,san_antonio_bay_39,United States,28.42580793,-96.85065886
Osland_et_al_2016,san_antonio_bay_4,United States,28.25102222,-96.78682509
Osland_et_al_2016,san_antonio_bay_40,United States,28.42581978,-96.85067788
Osland_et_al_2016,san_antonio_bay_41,United States,28.42583197,-96.85069609
Osland_et_al_2016,san_antonio_bay_42,United States,28.42589032,-96.85078344
Osland_et_al_2016,san_antonio_bay_43,United States,28.42590162,-96.85080322
Osland_et_al_2016,san_antonio_bay_44,United States,28.42591097,-96.85081664
Osland_et_al_2016,san_antonio_bay_45,United States,28.42592309,-96.85083726
Osland_et_al_2016,san_antonio_bay_46,United States,28.42593453,-96.85085029
Osland_et_al_2016,san_antonio_bay_47,United States,28.42593936,-96.85085881
Osland_et_al_2016,san_antonio_bay_48,United States,28.42594802,-96.85086832
Osland_et_al_2016,san_antonio_bay_49,United States,28.4259578,-96.85087634
Osland_et_al_2016,san_antonio_bay_5,United States,28.25102517,-96.78683688
Osland_et_al_2016,san_antonio_bay_50,United States,28.42599492,-96.85093984
Osland_et_al_2016,san_antonio_bay_51,United States,28.42605684,-96.85104952
Osland_et_al_2016,san_antonio_bay_52,United States,28.42606856,-96.85106783
Osland_et_al_2016,san_antonio_bay_53,United States,28.42608083,-96.85108787
Osland_et_al_2016,san_antonio_bay_54,United States,28.4261059,-96.85112903
Osland_et_al_2016,san_antonio_bay_55,United States,28.42612068,-96.85115326
Osland_et_al_2016,san_antonio_bay_56,United States,28.42613454,-96.85117935
Osland_et_al_2016,san_antonio_bay_57,United States,28.42614228,-96.85119657
Osland_et_al_2016,san_antonio_bay_58,United States,28.42620624,-96.85130367
Osland_et_al_2016,san_antonio_bay_59,United States,28.42623492,-96.85134987
Osland_et_al_2016,san_antonio_bay_6,United States,28.2510261,-96.78684346
Osland_et_al_2016,san_antonio_bay_60,United States,28.42625142,-96.85137988
Osland_et_al_2016,san_antonio_bay_61,United States,28.42634974,-96.85154741
Osland_et_al_2016,san_antonio_bay_62,United States,28.42645459,-96.85171906
Osland_et_al_2016,san_antonio_bay_63,United States,28.43244296,-96.83976934
Osland_et_al_2016,san_antonio_bay_64,United States,28.43245713,-96.8397622
Osland_et_al_2016,san_antonio_bay_65,United States,28.43246889,-96.83975829
Osland_et_al_2016,san_antonio_bay_66,United States,28.43248381,-96.83975083
Osland_et_al_2016,san_antonio_bay_67,United States,28.43249904,-96.83974428
Osland_et_al_2016,san_antonio_bay_68,United States,28.43250934,-96.839735
Osland_et_al_2016,san_antonio_bay_69,United States,28.43253387,-96.83971829
Osland_et_al_2016,san_antonio_bay_7,United States,28.25102408,-96.78686732
Osland_et_al_2016,san_antonio_bay_70,United States,28.43258137,-96.83968786
Osland_et_al_2016,san_antonio_bay_71,United States,28.43262921,-96.83966345
Osland_et_al_2016,san_antonio_bay_72,United States,28.43264946,-96.83965428
Osland_et_al_2016,san_antonio_bay_73,United States,28.43271931,-96.83961645
Osland_et_al_2016,san_antonio_bay_74,United States,28.43278529,-96.83957913
Osland_et_al_2016,san_antonio_bay_75,United States,28.43280761,-96.83956604
Osland_et_al_2016,san_antonio_bay_76,United States,28.43296804,-96.83947366
Osland_et_al_2016,san_antonio_bay_77,United States,28.43313604,-96.83938333
Osland_et_al_2016,san_antonio_bay_78,United States,28.43315216,-96.83937403
Osland_et_al_2016,san_antonio_bay_79,United States,28.43317022,-96.83936358
Osland_et_al_2016,san_antonio_bay_8,United States,28.25102386,-96.7868573
Osland_et_al_2016,san_antonio_bay_80,United States,28.4331971,-96.83934917
Osland_et_al_2016,san_antonio_bay_81,United States,28.40574396,-96.40349727
Osland_et_al_2016,san_antonio_bay_82,United States,28.40575915,-96.40350247
Osland_et_al_2016,san_antonio_bay_83,United States,28.40576696,-96.40350396
Osland_et_al_2016,san_antonio_bay_84,United States,28.40577653,-96.40350405
Osland_et_al_2016,san_antonio_bay_85,United States,28.4057923,-96.40350474
Osland_et_al_2016,san_antonio_bay_86,United States,28.40581731,-96.4035083
Osland_et_al_2016,san_antonio_bay_87,United States,28.40598468,-96.40353125
Osland_et_al_2016,san_antonio_bay_88,United States,28.40616326,-96.40355172
Osland_et_al_2016,san_antonio_bay_89,United States,28.39055981,-96.43161782
Osland_et_al_2016,san_antonio_bay_9,United States,28.25102276,-96.78689381
Osland_et_al_2016,san_antonio_bay_90,United States,28.39057105,-96.43162336
Osland_et_al_2016,san_antonio_bay_91,United States,28.3906029,-96.43163687
Osland_et_al_2016,san_antonio_bay_92,United States,28.39062269,-96.43164476
Osland_et_al_2016,san_antonio_bay_93,United States,28.39063527,-96.43165039
Osland_et_al_2016,san_antonio_bay_94,United States,28.39064236,-96.43165223
Osland_et_al_2016,san_antonio_bay_95,United States,28.39065644,-96.43165896
Osland_et_al_2016,san_antonio_bay_96,United States,28.39066638,-96.43166507
Osland_et_al_2016,san_antonio_bay_97,United States,28.39068792,-96.43167578
Osland_et_al_2016,san_antonio_bay_98,United States,28.39084811,-96.43174538
Osland_et_al_2016,san_antonio_bay_99,United States,28.39101932,-96.43181883
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded_1,United States,33.52085,-79.1477
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded_2,United States,33.52075,-79.147667
Drexler_et_al_2013,Sandy_Island_Natural_2,United States,33.5178,-79.148283
Drexler_et_al_2013,Sandy_Island_Natural_3,United States,33.51795,-79.148233
Craft_2007,Sapelo_River_Site_1_Levee,United States,31.539,-81.42
Craft_2007,Sapelo_River_Site_1_Plain,United States,31.539,-81.42
Craft_2007,Sapelo_River_Site_2_Levee,United States,31.55,-81.306
Craft_2007,Sapelo_River_Site_2_Plain,United States,31.55,-81.306
Krauss_et_al_2018c,savannah_high_1,United States,32.238,-81.155
Krauss_et_al_2018c,savannah_low_1,United States,32.18,-81.14
Krauss_et_al_2018c,savannah_mid_1,United States,32.17,-81.14
Krauss_et_al_2018c,savannah_mid_2,United States,32.24,-81.15
Nyman_et_al_1993,sdeMangu1,United States,29.314151,-90.57975
Nyman_et_al_1993,sdeMangu2,United States,29.314151,-90.57975
Nyman_et_al_1993,semad1,United States,29.353,-90.55
Nyman_et_al_1993,semad2,United States,29.353,-90.55
Drexler_et_al_2019,SG10,United States,47.08907,-122.70853
Drexler_et_al_2019,SG11,United States,47.08911,-122.70872
Drexler_et_al_2019,SG12,United States,47.08904,-122.70891
Drexler_et_al_2019,SG4,United States,47.09291,-122.70657
Drexler_et_al_2019,SG5,United States,47.0929,-122.70676
Drexler_et_al_2019,SG6,United States,47.09288,-122.70704
Breithaupt_et_al_2014,SH3_1,United States,25.364094,-81.078481
Breithaupt_et_al_2014,SH3_3,United States,25.363925,-81.078494
Breithaupt_et_al_2014,SH3_5,United States,25.363956,-81.076614
Breithaupt_et_al_2014,SH3_7,United States,25.363061,-81.077972
Breithaupt_et_al_2014,SH3_8,United States,25.362861,-81.077778
Breithaupt_et_al_2014,SH3_9,United States,25.362858,-81.077769
Cochran_et_al_1998,Shelter_Island,United States,41.048333,-72.290556
Thorne_et_al_2015,SK02,United States,47.34071596,-123.145259
Thorne_et_al_2015,SK04,United States,47.34247311,-123.1432781
Thorne_et_al_2015,SK06,United States,47.34352833,-123.1413216
Gonneea_et_al_2018,SLPA,United States,41.55445,-70.5069
Gonneea_et_al_2018,SLPB,United States,41.55451,-70.50599
Gonneea_et_al_2018,SLPC,United States,41.55449,-70.50714
Hill_and_Anisfeld_2015,SMC,United States,40.607461,-74.196042
Poppe_et_al_2019,SN_A,United States,48.0166,-122.1636
Poppe_et_al_2019,SN_B,United States,48.0167,-122.1636
Watson_and_Byrne_2013,South_Belmont_Slough_1,United States,37.551389,-122.240278
Watson_and_Byrne_2013,South_Belmont_Slough_2,United States,37.551111,-122.236111
Poppe_et_al_2019,SP_A,United States,47.9902,-122.1611
Elsey_Quirk_et_al_2011,Spartina_alterniflora_core,United States,38.51016,-75.066547
Spivak_et_al_2009,Spivak_et_al_2009_1,United States,37.2266,-76.3888
Hill_and_Anisfeld_2015,SPR,United States,40.659572,-73.856128
Poppe_et_al_2019,SS_A,United States,48.0036,-122.1616
Poppe_et_al_2019,SS_B,United States,48.0036,-122.1616
Nuttle_1996,ssp,United States,37.457064,-75.833365
Hill_and_Anisfeld_2015,SWD,United States,41.11673,-73.32429
Neubauer_2002,Sweet_Hall_marsh_dissertation_01,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_02,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_03,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_04,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_05,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_06,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_07,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_08,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_09,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_10,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_11,United States,37.550599,-76.889072
Neubauer_2002,Sweet_Hall_marsh_dissertation_12,United States,37.550599,-76.889072
