"study_id","site_id","transect_id","plot_id","tree_id","plot_radius","alive_or_dead","family","species","diameter","basal_area","basal_density","height","wood_density","plant_AGB_kg","plant_AGBK_kg","plant_BGB_kg","plant_AGB_MgHa","plant_AGBK_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_mass_totalK_MgHa","plant_aboveground_carbon","plant_aboveground_carbon_K","plant_belowground_carbon","plant_total_carbon","plant_total_carbon_K","decay_reduction_factor","carbon_conversion_factor"
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","3",7,"alive","Rhizophoraceae","Rhizophora mangle","13.8","0.014957122623741","0.9716326532247",NA,"0.898","105.444062526701","143.566333994247","54.9927573828792","6.84977296883219","9.32624151861662","3.5723955809025","10.4221685497347","12.8986370995191","3.25501211478906","4.43182996964662","1.69760238004487","4.95261449483392","6.12943234969148",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","4",7,"alive","Rhizophoraceae","Rhizophora mangle","14.3","0.0160606070433144","1.04331632670615",NA,"0.898","115.196121501249","156.702783295919","59.5141078245762","7.48327843470327","10.1796010457142","3.86610793697102","11.3493863716743","14.0457089826852","3.55605391217099","4.83734641692337","1.83717449164863","5.39322840381962","6.674520908572",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","5",7,"alive","Rhizophoraceae","Rhizophora mangle","6","0.00282743338823081","0.183673469418658",NA,"0.898","13.3833716634634","18.5012952615404","8.65505237216605","0.869399900340641","1.20186636529479","0.56224259917601","1.43164249951665","1.7641089644708","0.413138832641873","0.571126896788085","0.26717768312844","0.680316515770313","0.838304579916525",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","6",7,"alive","Rhizophoraceae","Rhizophora mangle","9.1","0.00650388219109427","0.422500000071085",NA,"0.898","37.4359346541461","51.5456337077881","21.8195512899996","2.43188328590815","3.34846628603223","1.41742426303463","3.84930754894279","4.76589054906686","1.15563093746355","1.59119117912252","0.673560009794058","1.82919094725761","2.26475118891657",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","7",7,"alive","Theaceae","Pelliciera rhizophorae","5.7","0.00255175863287831","0.165765306150339",NA,"0.811","10.6603832843809","14.7280998776784","7.7235347325438","0.692511304183219","0.956755060521649","0.501730094299226","1.19424139848244","1.45848515482088","0.34625565209161","0.478377530260825","0.250865047149613","0.597120699241222","0.729242577410438",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","8",7,"alive","Rhizophoraceae","Rhizophora mangle","5","0.00196349540849362","0.127551020429624",NA,"0.898","8.57752621962709","11.8145250869372","5.77414032361531","0.55720640717701","0.767485742116584","0.375095091740502","0.932301498917512","1.14258083385709","0.264784484690515","0.364709224653801","0.178245187595087","0.443029672285602","0.542954412248887",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","9",7,"alive","Rhizophoraceae","Rhizophora mangle","11.3","0.010028749148422","0.651479591946345",NA,"0.898","64.1351653474344","87.8057646188309","35.286458170522","4.16629738480718","5.70396794832719","2.29225071142402","6.45854809623121","7.99621865975121","1.97982451726037","2.71052556904508","1.0892775380687","3.06910205532907","3.79980310711378",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","10",7,"dead","Rhizophoraceae","Rhizophora mangle","8","0.00502654824574367","0.326530612299836","8","0.898","13.5987791829304","18.7724704981056","0","0.88339303156844","1.21948223441754","0","0.88339303156844","1.21948223441754","0.419788368601323","0.579497957795215","0","0.419788368601323","0.579497957795215",0.5,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","11",7,"dead","Rhizophoraceae","Rhizophora mangle","8.6","0.00580880481648753","0.377346938838998","4","0.898","16.2684534438916","22.4277782031275","0","1.0568182785679","1.45693541395795","0","1.0568182785679","1.45693541395795","0.502200045975465","0.692335708712817","0","0.502200045975465","0.692335708712817",0.5,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","12",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.2","0.0021237166338267","0.137959183696681",NA,"0.88","9.24637126168568","12.7504237657907","6.2994313461991","0.600655384574578","0.828282844564653","0.40921862758543","1.00987401216001","1.23750147215008","0.300327692287289","0.414141422282327","0.204609313792715","0.504937006080004","0.618750736075041",NA,0.5
"Cifuentes_and_Torres_2024","Boca Sierpe","5","4","13",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.3","0.00220618344098343","0.143316326554725",NA,"0.88","9.6852852514222","13.3621096985865","6.57152788103131","0.629167764603356","0.86801869756082","0.426894345350331","1.05606210995369","1.29491304291115","0.314583882301678","0.43400934878041","0.213447172675166","0.528031054976844","0.647456521455576",NA,0.5
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","1",7,"alive","Rhizophoraceae","Rhizophora mangle","15.5","0.0188691908756237","1.22576530632868",NA,"0.898","140.714401024402","191.058355646099","71.172184227599","9.14097652694565","12.4113802960008","4.62343058464295","13.7644071115886","17.0348108806438","4.34379204560457","5.8978879166596","2.19705421382233","6.5408462594269","8.09494213048193",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","2",7,"alive","Rhizophoraceae","Rhizophora mangle","13.2","0.0136847775990371","0.888979591986304",NA,"0.898","94.4105809942927","128.695075474271","49.8250853805727","6.1330247542643","8.36018670071871","3.2366973998482","9.36972215411249","11.5968841005669","2.91441336322639","3.97276072018153","1.53807860440786","4.45249196763426","5.5108393245894",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","3",7,"alive","Rhizophoraceae","Rhizophora mangle","13.2","0.0136847775990371","0.888979591986304",NA,"0.898","94.4105809942927","128.695075474271","49.8250853805727","6.1330247542643","8.36018670071871","3.2366973998482","9.36972215411249","11.5968841005669","2.91441336322639","3.97276072018153","1.53807860440786","4.45249196763426","5.5108393245894",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","4",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","5",7,"alive","Rhizophoraceae","Rhizophora mangle","8","0.00502654824574367","0.326530612299836",NA,"0.898","27.1975583658608","37.5449409962113","16.3920660534043","1.76678606313688","2.43896446883508","1.06484830217433","2.83163436531121","3.5038127710094","0.839576737202646","1.15899591559043","0.50601591319324","1.34559265039589","1.66501182878367",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","6",7,"alive","Rhizophoraceae","Rhizophora mangle","9.8","0.0075429639612691","0.490000000082442",NA,"0.898","45.0041391025461","61.8537741647571","25.7214716078858","2.92352293835533","4.01809547300701","1.67089769415577","4.5944206325111","5.68899316716277","1.38925810030645","1.90939896877293","0.79401058426282","2.18326868456927","2.70340955303575",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","7",7,"alive","Rhizophoraceae","Rhizophora mangle","9.8","0.0075429639612691","0.490000000082442",NA,"0.898","45.0041391025461","61.8537741647571","25.7214716078858","2.92352293835533","4.01809547300701","1.67089769415577","4.5944206325111","5.68899316716277","1.38925810030645","1.90939896877293","0.79401058426282","2.18326868456927","2.70340955303575",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","8",7,"alive","Rhizophoraceae","Rhizophora mangle","9.4","0.00693977817177985","0.450816326606462",NA,"0.898","40.5766719634983","55.8270369441641","23.4486454102884","2.63590935440638","3.62659138340102","1.52325217407526","4.15916152848164","5.14984355747628","1.25258412521391","1.72335622539216","0.723849433120564","1.97643355833447","2.44720565851273",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","9",7,"alive","Rhizophoraceae","Rhizophora mangle","9.2","0.006647610054996","0.431836734766534",NA,"0.898","38.4658914970883","52.9502620077101","22.3554234731587","2.49879051968495","3.43971262773712","1.4522351637814","3.95102568346635","4.89194779151851","1.18742525495429","1.63455144070068","0.690102149828919","1.87752740478321","2.3246535905296",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","10",7,"alive","Rhizophoraceae","Rhizophora mangle","5","0.00196349540849362","0.127551020429624",NA,"0.898","8.57752621962709","11.8145250869372","5.77414032361531","0.55720640717701","0.767485742116584","0.375095091740502","0.932301498917512","1.14258083385709","0.264784484690515","0.364709224653801","0.178245187595087","0.443029672285602","0.542954412248887",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","11",7,"alive","Rhizophoraceae","Rhizophora mangle","7.3","0.004185386812745","0.271887755147786",NA,"0.898","21.6858597743314","29.9725914561198","13.3767519472476","1.40873950157683","1.94705554625223","0.86896987562318","2.27770937720001","2.81602542187541","0.669433011149309","0.925240795579061","0.412934484896135","1.08236749604544","1.3381752804752",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","12",7,"alive","Rhizophoraceae","Rhizophora mangle","14.2","0.0158367685667461","1.02877551037717",NA,"0.898","113.204766336345","154.020803723485","58.5941217102462","7.35391761103008","10.0053764308994","3.80634453382973","11.1602621448598","13.8117209647292","3.49458164876149","4.75455487996341","1.80877492247589","5.30335657123738","6.5633298024393",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","13",7,"alive","Rhizophoraceae","Rhizophora mangle","9.7","0.00738981131940659","0.480051020488931",NA,"0.898","43.8713191013883","60.3126657826123","25.1424256413106","2.84993359025412","3.9179832212111","1.6332821725748","4.48321576282892","5.5512653937859","1.35428844208876","1.86182562671951","0.776135688407545","2.1304241304963","2.63796131512706",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","14",7,"alive","Rhizophoraceae","Rhizophora mangle","10","0.00785398163397448","0.510204081718494",NA,"0.898","47.3221925068892","65.0054932741731","26.9013406715864","3.07410647211626","4.22283493242951","1.74754340587852","4.82164987799478","5.97037833830803","1.46081539554965","2.0066911598905","0.830432626473472","2.29124802202312","2.83712378636397",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","15",7,"dead","Rhizophoraceae","Rhizophora mangle","6.8","0.0036316811075498","0.235918367386632","3","0.898","9.10188142606029","12.5861234664072","0","0.591269151280625","0.817609699747198","0","0.591269151280625","0.817609699747198","0.280971100688553","0.388528129319868","0","0.280971100688553","0.388528129319868",0.5,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","16",7,"alive","Rhizophoraceae","Rhizophora mangle","5","0.00196349540849362","0.127551020429624",NA,"0.898","8.57752621962709","11.8145250869372","5.77414032361531","0.55720640717701","0.767485742116584","0.375095091740502","0.932301498917512","1.14258083385709","0.264784484690515","0.364709224653801","0.178245187595087","0.443029672285602","0.542954412248887",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","17",7,"alive","Rhizophoraceae","Rhizophora mangle","5","0.00196349540849362","0.127551020429624",NA,"0.898","8.57752621962709","11.8145250869372","5.77414032361531","0.55720640717701","0.767485742116584","0.375095091740502","0.932301498917512","1.14258083385709","0.264784484690515","0.364709224653801","0.178245187595087","0.443029672285602","0.542954412248887",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","18",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.5","0.00331830724035422","0.215561224526064",NA,"0.88","15.9635139897442","22.0761456632361","10.3381201691886","1.03700904531097","1.43409294175995","0.671576705094376","1.70858575040535","2.10566964685433","0.518504522655486","0.717046470879976","0.335788352547188","0.854292875202674","1.05283482342716",NA,0.5
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","19",7,"alive","Theaceae","Pelliciera rhizophorae","8.5","0.00567450173054657","0.368622449041612",NA,"0.811","28.5445032719208","39.3609102223206","18.7535693751422","1.85428522228299","2.5569320112378","1.21825439476443","3.07253961704742","3.77518640600223","0.927142611141495","1.2784660056189","0.609127197382214","1.53626980852371","1.88759320300112",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","20",7,"alive","Rhizophoraceae","Rhizophora mangle","17","0.0226980069221863","1.47448979616645",NA,"0.898","176.924441456605","239.802885591811","87.3716484695777","11.4932242515628","15.5778835167585","5.67576724177972","17.1689914933426","21.2536507585382","5.46158016434266","7.40261024716365","2.69712459329372","8.15870475763638","10.0997348404574",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","5","5","21",7,"alive","Theaceae","Pelliciera rhizophorae","9.5","0.00708821842466197","0.460459183750941",NA,"0.811","37.6217941397181","51.7481281178179","24.0060290908433","2.44395694135888","3.36162056615882","1.55946048753403","4.00341742889291","4.92108105369285","1.22197847067944","1.68081028307941","0.779730243767014","2.00170871444645","2.46054052684643",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","1",7,"alive","Theaceae","Pelliciera rhizophorae","8.8","0.00608212337734984","0.395102040882802",NA,"0.811","31.1094625732229","42.8668873019056","20.2546832760885","2.02090805971175","2.784684493963","1.31576855701739","3.33667661672913","4.10045305098039","1.01045402985587","1.3923422469815","0.657884278508693","1.66833830836457","2.05022652549019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","2",7,"alive","Theaceae","Pelliciera rhizophorae","5.6","0.0024630086404144","0.16000000002692",NA,"0.811","10.209050107307","14.1005847157445","7.42593843308539","0.663192158826178","0.915990921785447","0.48239788119203","1.14559004001821","1.39838880297748","0.331596079413089","0.457995460892724","0.241198940596015","0.572795020009104","0.699194401488739",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","3",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","4",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","5",7,"alive","Theaceae","Pelliciera rhizophorae","7.5","0.00441786466911065","0.286989795966653",NA,"0.811","20.9375373595417","28.9297901665196","14.2039759744444","1.36012757857263","1.87931392179085","0.92270734215171","2.28283492072434","2.80202126394256","0.680063789286315","0.939656960895423","0.461353671075855","1.14141746036217","1.40101063197128",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","6",7,"alive","Theaceae","Pelliciera rhizophorae","9.4","0.00693977817177985","0.450816326606462",NA,"0.811","36.6455244570124","50.4184041889945","23.4486454102884","2.38053729000398","3.2752401023811","1.52325217407526","3.90378946407924","4.79849227645636","1.19026864500199","1.63762005119055","0.76162608703763","1.95189473203962","2.39924613822818",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","7",7,"alive","Theaceae","Pelliciera rhizophorae","9","0.00636172512351933","0.41326530619198",NA,"0.811","32.8941014864484","45.3034367261175","21.290815439489","2.13684034735328","2.94296567152066","1.3830769470294","3.51991729438268","4.32604261855006","1.06842017367664","1.47148283576033","0.691538473514699","1.75995864719134","2.16302130927503",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","8",7,"alive","Theaceae","Pelliciera rhizophorae","11.2","0.00985203456165759","0.640000000107679",NA,"0.811","56.6546142889749","77.5837757469147","34.596959616246","3.68035180186618","5.03993527180902","2.24746005706231","5.92781185892849","7.28739532887132","1.84017590093309","2.51996763590451","1.12373002853115","2.96390592946425","3.64369766443566",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","9",7,"alive","Theaceae","Pelliciera rhizophorae","7.8","0.00477836242611008","0.310408163317532",NA,"0.811","23.0703842819124","31.8601120101461","15.4961546618684","1.4986798767811","2.06967114886912","1.00664882194605","2.50532869872716","3.07631997081517","0.749339938390551","1.03483557443456","0.503324410973026","1.25266434936358","1.53815998540759",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","10",7,"alive","Theaceae","Pelliciera rhizophorae","5.2","0.0021237166338267","0.137959183696681",NA,"0.811","8.52137169684896","11.7506746296094","6.2994313461991","0.553558541920435","0.763337939706743","0.40921862758543","0.962777169505865","1.17255656729217","0.276779270960217","0.381668969853372","0.204609313792715","0.481388584752932","0.586278283646086",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","11",7,"alive","Theaceae","Pelliciera rhizophorae","5.5","0.00237582944427728","0.154336734719844",NA,"0.811","9.76959561247581","13.4892185735059","7.13475550095345","0.634644666937152","0.87627584276803","0.463482288130565","1.09812695506772","1.33975813089859","0.317322333468576","0.438137921384015","0.231741144065283","0.549063477533859","0.669879065449297",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","12",7,"alive","Rhizophoraceae","Rhizophora mangle","5.4","0.00229022104446696","0.148775510229113",NA,"0.898","10.3440599353447","14.2770574571224","6.84996056235706","0.671962559439152","0.927454803057284","0.444981666802894","1.11694422624205","1.37243646986018","0.319316608245485","0.440726522412821","0.211455288064735","0.53077189631022","0.652181810477557",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","13",7,"alive","Theaceae","Pelliciera rhizophorae","5.2","0.0021237166338267","0.137959183696681",NA,"0.811","8.52137169684896","11.7506746296094","6.2994313461991","0.553558541920435","0.763337939706743","0.40921862758543","0.962777169505865","1.17255656729217","0.276779270960217","0.381668969853372","0.204609313792715","0.481388584752932","0.586278283646086",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","14",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","15",7,"alive","Theaceae","Pelliciera rhizophorae","5.8","0.00264207942166902","0.171632653090101",NA,"0.811","11.1237066560973","15.3718960819291","8.0275694220901","0.722609346987742","0.998576835324728","0.521480552960795","1.24408989994854","1.52005738828552","0.361304673493871","0.499288417662364","0.260740276480397","0.622044949974269","0.760028694142761",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","16",7,"alive","Theaceae","Pelliciera rhizophorae","7.8","0.00477836242611008","0.310408163317532",NA,"0.811","23.0703842819124","31.8601120101461","15.4961546618684","1.4986798767811","2.06967114886912","1.00664882194605","2.50532869872716","3.07631997081517","0.749339938390551","1.03483557443456","0.503324410973026","1.25266434936358","1.53815998540759",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","17",7,"alive","Theaceae","Pelliciera rhizophorae","11.4","0.0102070345315132","0.663061224601355",NA,"0.811","59.2054559843071","81.036469133942","35.9834412369977","3.84605754265203","5.2642263818574","2.33752756868918","6.18358511134121","7.60175395054658","1.92302877132602","2.6321131909287","1.16876378434459","3.09179255567061","3.80087697527329",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","18",7,"alive","Theaceae","Pelliciera rhizophorae","5.9","0.00273397100678652","0.177602040846208",NA,"0.811","11.5991306018392","16.0321041061049","8.33806718434624","0.75349345761705","1.04146474166521","0.54165086058951","1.29514431820656","1.58311560225472","0.376746728808525","0.520732370832607","0.270825430294755","0.64757215910328","0.791557801127362",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","19",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","20",7,"alive","Theaceae","Pelliciera rhizophorae","9.1","0.00650388219109427","0.422500000071085",NA,"0.811","33.8090679337555","46.5517916893276","21.8195512899996","2.19627766689478","3.02406030954581","1.41742426303463","3.61370192992941","4.44148457258044","1.09813883344739","1.51203015477291","0.708712131517316","1.80685096496471","2.22074228629022",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","21",7,"alive","Theaceae","Pelliciera rhizophorae","10.3","0.00833228911548353","0.541275510295151",NA,"0.811","45.997200846821","63.1355762150555","28.7258284897715","2.98803342220162","4.10136287398849","1.86606432625565","4.85409774845727","5.96742720024414","1.49401671110081","2.05068143699424","0.933032163127824","2.42704887422863","2.98371360012207",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","22",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","23",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","24",7,"alive","Theaceae","Pelliciera rhizophorae","8.9","0.00622113885227119","0.404132653129219",NA,"0.811","31.9942602535885","44.0751695909962","20.7691985942539","2.07838557991179","2.86317596293913","1.34919209015873","3.42757767007053","4.21236805309786","1.0391927899559","1.43158798146956","0.674596045079367","1.71378883503526","2.10618402654893",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","25",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","26",7,"alive","Theaceae","Pelliciera rhizophorae","9.4","0.00693977817177985","0.450816326606462",NA,"0.811","36.6455244570124","50.4184041889945","23.4486454102884","2.38053729000398","3.2752401023811","1.52325217407526","3.90378946407924","4.79849227645636","1.19026864500199","1.63762005119055","0.76162608703763","1.95189473203962","2.39924613822818",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","27",7,"alive","Theaceae","Pelliciera rhizophorae","5.9","0.00273397100678652","0.177602040846208",NA,"0.811","11.5991306018392","16.0321041061049","8.33806718434624","0.75349345761705","1.04146474166521","0.54165086058951","1.29514431820656","1.58311560225472","0.376746728808525","0.520732370832607","0.270825430294755","0.64757215910328","0.791557801127362",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","28",7,"alive","Theaceae","Pelliciera rhizophorae","8.5","0.00567450173054657","0.368622449041612",NA,"0.811","28.5445032719208","39.3609102223206","18.7535693751422","1.85428522228299","2.5569320112378","1.21825439476443","3.07253961704742","3.77518640600223","0.927142611141495","1.2784660056189","0.609127197382214","1.53626980852371","1.88759320300112",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","29",7,"alive","Theaceae","Pelliciera rhizophorae","5.1","0.00204282062299676","0.13270408165498",NA,"0.811","8.12829346525112","11.2025582009615","6.0336444598965","0.528023707801601","0.72773163806435","0.391952792168622","0.919976499970223","1.11968443023297","0.2640118539008","0.363865819032175","0.195976396084311","0.459988249985111","0.559842215116486",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","30",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","31",7,"alive","Rhizophoraceae","Rhizophora mangle","6","0.00282743338823081","0.183673469418658",NA,"0.898","13.3833716634634","18.5012952615404","8.65505237216605","0.869399900340641","1.20186636529479","0.56224259917601","1.43164249951665","1.7641089644708","0.413138832641873","0.571126896788085","0.26717768312844","0.680316515770313","0.838304579916525",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","32",7,"alive","Theaceae","Pelliciera rhizophorae","5.1","0.00204282062299676","0.13270408165498",NA,"0.811","8.12829346525112","11.2025582009615","6.0336444598965","0.528023707801601","0.72773163806435","0.391952792168622","0.919976499970223","1.11968443023297","0.2640118539008","0.363865819032175","0.195976396084311","0.459988249985111","0.559842215116486",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","1","33",7,"alive","Theaceae","Pelliciera rhizophorae","5.4","0.00229022104446696","0.148775510229113",NA,"0.811","9.34190713537251","12.8938681489157","6.84996056235706","0.606861509693934","0.837601164008305","0.444981666802894","1.05184317649683","1.2825828308112","0.303430754846967","0.418800582004152","0.222490833401447","0.525921588248414","0.641291415405599",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","2","1",7,"alive","Theaceae","Pelliciera rhizophorae","8","0.00502654824574367","0.326530612299836",NA,"0.811","24.5626056065847","33.9075135277588","16.3920660534043","1.59561636659689","2.20267281094126","1.06484830217433","2.66046466877122","3.26752111311558","0.797808183298447","1.10133640547063","0.532424151087163","1.33023233438561","1.63376055655779",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","2","2",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","2","3",7,"alive","Theaceae","Pelliciera rhizophorae","6.5","0.00331830724035422","0.215561224526064",NA,"0.811","14.7118293700938","20.3451751510051","10.3381201691886","0.955698108803635","1.32164701791741","0.671576705094376","1.62727481389801","1.99322372301179","0.477849054401817","0.660823508958705","0.335788352547188","0.813637406949005","0.996611861505893",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Sierpe","6","2","4",7,"alive","Theaceae","Pelliciera rhizophorae","5.9","0.00273397100678652","0.177602040846208",NA,"0.811","11.5991306018392","16.0321041061049","8.33806718434624","0.75349345761705","1.04146474166521","0.54165086058951","1.29514431820656","1.58311560225472","0.376746728808525","0.520732370832607","0.270825430294755","0.64757215910328","0.791557801127362",NA,0.4669
