Source,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,SOM_perc,Conv_factor
"Mazarrasa et al., in prep",Mondego estuary,MM1a1,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.353130841,0.363831776,CHN,,0.694045474,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a1,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.363831776,0.37453271,CHN,,0.728604833,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a1,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.37453271,0.385233645,CHN,,1.337421212,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0,0.021411765,CHN,11.1,0.258805426,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.021411765,0.042823529,CHN,,0.257895969,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.042823529,0.064235294,CHN,,0.345203824,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.064235294,0.085647059,CHN,,0.520988834,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.085647059,0.107058824,CHN,3.6,0.649612013,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.107058824,0.128470588,CHN,,1.051721848,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.128470588,0.149882353,CHN,,0.555158426,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.149882353,0.171294118,CHN,,1.158388141,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.171294118,0.192705882,CHN,2.0,1.285192406,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.192705882,0.214117647,CHN,,0.88633063,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a2,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.214117647,0.267647059,CHN,1.1,1.308786314,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0,0.024,CHN,4.0,0.372877295,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.024,0.048,CHN,,0.35637715,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.048,0.072,CHN,,0.474346692,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.072,0.096,CHN,,0.464602511,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.096,0.12,CHN,4.2,0.483311337,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.12,0.144,CHN,,0.461484374,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.144,0.168,CHN,,0.577894846,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.168,0.192,CHN,,0.505138301,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.192,0.216,CHN,3.0,0.668320839,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.216,0.24,CHN,,0.715482671,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.24,0.3,CHN,2.3,0.781353329,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM1a3,Saltmarsh,40.13201°,-8.84815°,direct from dataset,Portugal,2019,0.3,0.36,CHN,1.3,1.047070626,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0,0.010277778,CHN,11.8,0.31363268,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.010277778,0.020555556,CHN,,0.359365365,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.020555556,0.030833333,CHN,,0.452909495,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.030833333,0.041111111,CHN,6.1,0.517091162,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.041111111,0.051388889,CHN,,0.41964936,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.051388889,0.061666667,CHN,,0.22658467,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.061666667,0.071944444,CHN,5.9,0.436279428,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.071944444,0.082222222,CHN,,0.401200379,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.082222222,0.0925,CHN,,0.269199218,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.0925,0.102777778,CHN,7.6,0.346892815,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.102777778,0.113055556,CHN,,0.379113571,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.113055556,0.123333333,CHN,,0.511634421,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.123333333,0.133611111,CHN,3.9,0.452389806,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.133611111,0.143888889,CHN,,0.571398726,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.143888889,0.154166667,CHN,,0.228663428,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.154166667,0.164444444,CHN,5.1,0.275695338,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.164444444,0.174722222,CHN,,0.616092033,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.174722222,0.185,CHN,,0.754849159,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.185,0.195277778,CHN,2.6,0.954929659,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.195277778,0.205555556,CHN,,0.683131992,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.205555556,0.215833333,CHN,,1.056009288,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.215833333,0.226111111,CHN,2.6,0.812274861,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.226111111,0.236388889,CHN,,0.671179131,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.236388889,0.246666667,CHN,,1.072119666,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.246666667,0.256944444,CHN,2.0,1.071080286,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.256944444,0.267222222,CHN,,1.098104146,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.267222222,0.2775,CHN,,0.96636283,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.2775,0.287777778,CHN,1.3,1.111875921,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.287777778,0.298055556,CHN,,1.155010158,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.298055556,0.308333333,CHN,,1.585832845,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.308333333,0.318611111,CHN,1.3,1.166703175,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.318611111,0.328888889,CHN,,1.247514909,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a1,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.328888889,0.334027778,CHN,,2.284555526,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0,0.02,CHN,3.7,0.705998335,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.02,0.04,CHN,,0.534630686,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.04,0.06,CHN,,0.502280008,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.06,0.08,CHN,,0.464342667,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.08,0.1,CHN,3.0,0.648442711,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.1,0.12,CHN,,0.675206726,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.12,0.14,CHN,,0.638178841,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.14,0.16,CHN,,0.524756584,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.16,0.18,CHN,3.1,0.613623507,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.18,0.2,CHN,,0.38612938,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.2,0.25,CHN,3.5,0.536163771,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a2,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.25,0.3,CHN,2.9,0.78078167,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0,0.02,CHN,10.3,0.208005766,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.02,0.04,CHN,,0.269459063,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.04,0.06,CHN,,0.309085396,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.06,0.08,CHN,,0.258415659,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.08,0.1,CHN,3.8,0.279333165,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.1,0.12,CHN,,0.50020125,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.12,0.14,CHN,,0.707687327,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.14,0.16,CHN,,0.724187472,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.16,0.18,CHN,2.3,0.703789654,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.18,0.2,CHN,,0.861125684,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM2a3,Saltmarsh,40.139017° ,-8.808083°,direct from dataset,Portugal,2019,0.2,0.235,CHN,2.1,0.902997818,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0,0.010331126,CHN,16.4,0.215671188,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.010331126,0.020662252,CHN,,0.207875844,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.020662252,0.030993377,CHN,,0.350010952,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.030993377,0.041324503,CHN,7.6,0.443814927,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.041324503,0.051655629,CHN,,0.58672957,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.051655629,0.061986755,CHN,,0.799022776,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.061986755,0.072317881,CHN,3.1,0.998323741,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.072317881,0.082649007,CHN,,1.109277473,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.082649007,0.092980132,CHN,,1.274019079,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.092980132,0.103311258,CHN,1.5,1.121230334,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.103311258,0.113642384,CHN,,1.479816165,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.113642384,0.12397351,CHN,,1.603502292,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.12397351,0.134304636,CHN,0.6,1.158128296,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.134304636,0.144635762,CHN,,1.410177757,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.144635762,0.154966887,CHN,,1.278436441,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.154966887,0.165298013,CHN,0.8,1.239199875,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.165298013,0.175629139,CHN,,1.096804922,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a1,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.175629139,0.185960265,CHN,2.6,1.461627028,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0,0.020344828,CHN,9.4,0.152658823,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.020344828,0.040689655,CHN,,0.173186563,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.040689655,0.061034483,CHN,,0.501500474,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.061034483,0.08137931,CHN,,0.728344989,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.08137931,0.101724138,CHN,2.8,0.914004102,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.101724138,0.122068966,CHN,,1.323389592,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.122068966,0.142413793,CHN,,1.431874798,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.142413793,0.162758621,CHN,,1.528017376,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.162758621,0.183103448,CHN,2.6,1.351842598,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.183103448,0.203448276,CHN,,1.252192116,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a2,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.203448276,0.223793103,CHN,0.6,1.532044971,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a3,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0,0.021895735,CHN,16.7,0.175914933,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a3,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.021895735,0.043791469,CHN,,0.369629235,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a3,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.043791469,0.065687204,CHN,,0.447972444,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a3,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.065687204,0.087582938,CHN,,0.554248969,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3a3,Saltmarsh,40.1191° , -8.775068°,direct from dataset,Portugal,2019,0.087582938,0.109478673,CHN,1.6,0.967012442,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0,0.010220264,CHN,3.1,1.015473498,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.010220264,0.020440529,CHN,,0.847353909,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.020440529,0.030660793,CHN,,1.12642723,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.030660793,0.040881057,CHN,2.4,1.008977378,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.040881057,0.051101322,CHN,,1.131364281,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.051101322,0.061321586,CHN,,1.41251636,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.061321586,0.07154185,CHN,2.0,1.189049828,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.07154185,0.081762115,CHN,,1.165403951,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.081762115,0.091982379,CHN,,0.874897459,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.091982379,0.102202643,CHN,1.8,1.095245853,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.102202643,0.112422907,CHN,,1.077576407,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.112422907,0.122643172,CHN,,1.421091239,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.122643172,0.132863436,CHN,2.5,1.093167095,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.132863436,0.1430837,CHN,,1.447335564,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.1430837,0.153303965,CHN,,1.428107049,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.153303965,0.163524229,CHN,0.3,2.475281613,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.163524229,0.173744493,CHN,,2.283775992,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.173744493,0.183964758,CHN,,1.762007623,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b1,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.183964758,0.194185022,CHN,0.2,2.227389669,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b2,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0,0.025925926,CHN,4.2,0.606347853,NA,NA
