study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_activity_se,bi214_unit
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,19.04,20.23,0.3912014044691262,0.08131494224176698,0,1.2584305255579554e-8,microcuriesPerGram,1.0589085305607982e-6,1.5233914169749302e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,20.23,21.42,0.3912014044691262,0.08747109110014747,1.3863599677159e-8,1.2743018563357546e-8,microcuriesPerGram,1.232628916244735e-6,1.653893855518149e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,22.61,23.799999999999997,0.3912014044691262,0.094521280242688,1.4728873239436622e-8,1.4117781690140844e-8,microcuriesPerGram,9.891961724047992e-7,1.7912471230032845e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,23.799999999999997,24.99,0.3912014044691262,0.095415320526848,0,1.446148215919488e-8,microcuriesPerGram,1.1749855985903562e-6,1.8049525394561993e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,24.99,26.18,0.3912014044691262,0.09326693249023998,3.781305903398927e-8,1.3779874776386404e-8,microcuriesPerGram,1.1564728861240488e-6,1.7975779894384545e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,35.699999999999996,36.89,0.3912014044691262,0.09111854445363196,0,1.4871218074656192e-8,microcuriesPerGram,1.214669359929674e-6,1.9895005516321825e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,47.599999999999994,48.79,0.3912014044691262,0.10060426794616398,0,1.3463726298433637e-8,microcuriesPerGram,8.334050249755113e-7,1.662875519790194e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,59.5,60.69,0.3912014044691262,0.110089991438696,1.951642857142857e-9,1.17035e-8,microcuriesPerGram,1.177650865150865e-6,1.5002652205777202e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,71.39999999999999,73.78,0.3912014044691262,0.160724869736117,0,1.0488039215686276e-8,microcuriesPerGram,1.1513188024625932e-6,1.391507725045307e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,0,1.039,0.6813552807194598,0.11694658203673523,1.007195e-7,NA,microcuriesPerGram,2.251723e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,1.039,2.078,0.5493946778535339,0.1013715907299382,9.88835e-8,NA,microcuriesPerGram,2.216954e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,2.078,3.117,0.5847554439398249,0.09435441714584426,8.896779e-8,NA,microcuriesPerGram,1.496474e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,3.117,4.156,0.630508198819811,0.08553971486761679,7.545643e-8,NA,microcuriesPerGram,2.166867e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,4.156,5.195,0.5718844757455482,0.09906582663480304,4.588584e-8,NA,microcuriesPerGram,2.62905e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,5.195,6.234,0.620962423524841,0.10547504025764938,NA,NA,NA,2.530869e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,6.234,7.273,0.40452049172505006,0.10534151134401232,1.173581e-7,NA,microcuriesPerGram,2.074813e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,7.273,8.312,0.3812100493752793,0.10666110415797551,1.111528e-7,NA,microcuriesPerGram,2.071811e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,8.312,9.351,0.5824347490785733,0.09860397946084758,1.245278e-7,NA,microcuriesPerGram,1.979391e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,9.351,10.39,0.8535347674557241,0.12300721597583514,1.10819e-7,NA,microcuriesPerGram,1.676522e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,10.39,11.429,0.6174241552841288,0.08938019652305348,1.115663e-7,NA,microcuriesPerGram,2.246186e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,11.429,12.468,0.670921894430863,0.09021558872305148,3.982179e-8,NA,microcuriesPerGram,1.821411e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,12.468,13.507,0.5076867017401153,0.11489653595518484,1.486662e-7,NA,microcuriesPerGram,1.977192e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,13.507,14.546,0.5435271917379139,0.12652205467301045,1.517978e-7,NA,microcuriesPerGram,2.263163e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,14.546,15.585,0.5002412405247145,0.14044075004832846,1.151465e-7,NA,microcuriesPerGram,2.27175e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,15.585,16.624,0.6435131000858284,0.08846172237364303,1.239426e-7,NA,microcuriesPerGram,2.242412e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,16.624,17.663,0.6437420038811669,0.10300187617260775,1.574423e-7,NA,microcuriesPerGram,1.444286e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,17.663,18.702,0.6325975547389652,0.10950949583276429,1.343672e-7,NA,microcuriesPerGram,1.379533e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,18.702,19.741,0.6435240582462435,0.10202543096949258,1.576592e-7,NA,microcuriesPerGram,2.022922e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,19.741,20.78,0.6544676077808342,0.1169306840032963,1.442503e-7,NA,microcuriesPerGram,1.651524e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,20.78,21.819,0.5555738627542958,0.13064849948257976,1.903982e-7,NA,microcuriesPerGram,1.422057e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,21.819,22.858,0.495837277611206,0.11192333681430064,1.853806e-7,NA,microcuriesPerGram,1.663648e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,22.858,23.897,0.5617019095731203,0.12392001974821092,1.737917e-7,NA,microcuriesPerGram,1.538986e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,24.936,25.975,0.41094927916860136,0.1563667232597628,2.231484e-7,NA,microcuriesPerGram,1.178536e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,30.131,31.17,0.45386143535430623,0.16079812206572816,3.543898e-7,NA,microcuriesPerGram,1.231821e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,34.287,35.326,0.3552452970582847,0.16187489109600933,4.660278e-7,NA,microcuriesPerGram,1.480331e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,35.326,36.365,0.3751587096793608,0.1654597322800091,5.93559e-7,NA,microcuriesPerGram,1.410985e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,36.365,37.404,0.5726746808688181,0.1794483985765123,4.232296e-7,NA,microcuriesPerGram,1.327623e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,40.521,41.56,0.4723953373364536,0.13575724061657607,2.006229e-7,NA,microcuriesPerGram,1.152406e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,45.716,46.755,0.6355903501056791,0.12353610386133954,7.642992e-8,NA,microcuriesPerGram,9.206078e-7,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,50.911,51.95,0.6145251130676335,0.12294353045798108,NA,NA,NA,1.074884e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,56.106,58.184,0.5038616949685403,0.11134146341463458,1.216681e-10,NA,microcuriesPerGram,1.037954e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_2,single set of methods,62.34,64.418,0.536566933514228,0.12959589267969548,NA,NA,NA,8.732318e-7,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,James,JMS_3,single set of methods,0,1.036,0.26800007655304464,0.14006691382584285,1.524009e-7,2.684693e-8,microcuriesPerGram,3.247122e-6,6.222947e-7,microcuriesPerGram,8.895764e-7,2.945106e-8,microcuriesPerGram,1.046578e-6,1.421599e-7,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,1.036,2.072,0.4372427762980503,0.12266090890396872,1.778156e-8,1.106112e-7,microcuriesPerGram,2.145828e-6,7.773403e-7,microcuriesPerGram,8.867095e-7,8.677529e-8,microcuriesPerGram,1.350085e-6,1.337789e-7,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,2.072,3.108,0.5014941235321794,0.1140711184133317,1.272469e-7,1.005289e-8,microcuriesPerGram,2.276589e-6,6.30659e-7,microcuriesPerGram,9.832286e-7,4.083442e-8,microcuriesPerGram,7.945829e-7,3.342141e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,3.108,4.144,0.516385045962981,0.1083417085427134,6.092021e-9,3.567981e-9,microcuriesPerGram,2.149583e-6,2.149583e-6,microcuriesPerGram,8.653868e-7,2.639917e-8,microcuriesPerGram,6.943565e-7,2.359146e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,4.144,5.18,0.5122087692714317,0.13199293345671692,1.831313e-8,8.321278e-9,microcuriesPerGram,2.185807e-6,4.707428e-7,microcuriesPerGram,7.611689e-7,1.649772e-8,microcuriesPerGram,7.995039e-7,3.260477e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,6.216,7.252,0.3808204258938519,0.09793041391721678,7.997854e-8,7.833582e-8,microcuriesPerGram,2.85938e-6,5.552636e-7,microcuriesPerGram,7.91043e-7,2.317017e-8,microcuriesPerGram,1.100698e-6,1.036864e-7,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,9.324,10.36,0.41487595331736143,0.1285098796612688,1.811591e-8,6.890834e-9,microcuriesPerGram,2.839478e-6,1.34601e-6,microcuriesPerGram,7.885511e-7,8.572716e-8,microcuriesPerGram,4.527658e-7,2.835123e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,11.396,12.432,1.0039501300341325,0.18783432676142509,1.270408e-7,1.87027e-8,microcuriesPerGram,1.926195e-6,6.286198e-7,microcuriesPerGram,7.869045e-7,3.032593e-8,microcuriesPerGram,7.108312e-7,3.450009e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,14.504,15.54,0.639871338107862,0.1322651586553563,1.926435e-7,1.732109e-8,microcuriesPerGram,2.312788e-6,4.497848e-7,microcuriesPerGram,8.557466e-7,3.447375e-8,microcuriesPerGram,8.639551e-7,5.129927e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,16.576,17.612,0.5822557657917925,0.11037089231951824,0,NA,microcuriesPerGram,2.401674e-6,6.547211e-7,microcuriesPerGram,7.749121e-7,2.315886e-8,microcuriesPerGram,8.614319e-7,4.637972e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,19.684,20.72,0.6198666074833264,0.14061200731747897,2.278142e-7,1.396717e-8,microcuriesPerGram,1.481126e-6,3.439517e-7,microcuriesPerGram,6.746271e-7,1.517406e-8,microcuriesPerGram,6.088847e-7,2.516719e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,21.756,22.792,0.6349401659210472,0.11923817993182206,3.455517e-7,2.289252e-8,microcuriesPerGram,1.692699e-6,3.689438e-7,microcuriesPerGram,6.412933e-7,9.5129e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,James,JMS_3,single set of methods,24.864,25.9,0.6278660645863818,0.12742624223602436,5.288007e-7,1.577839e-8,microcuriesPerGram,1.573338e-6,3.902873e-7,microcuriesPerGram,7.769185e-7,3.479589e-8,microcuriesPerGram,6.828225e-7,3.776572e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,26.936,27.972,0.4601453315657017,0.12835134053621478,6.105825e-7,2.930048e-8,microcuriesPerGram,1.268514e-6,2.824771e-7,microcuriesPerGram,6.825844e-7,4.250778e-8,microcuriesPerGram,7.936621e-7,3.238208e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,27.972,29.008,0.4807832003475568,0.17832887425396104,8.641053e-7,3.187344e-8,microcuriesPerGram,2.079666e-6,4.928485e-7,microcuriesPerGram,7.219072e-7,3.207378e-8,microcuriesPerGram,6.112116e-7,2.622324e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,29.008,30.044,0.4789568402783661,0.13129568106312323,8.791664e-7,2.256809e-8,microcuriesPerGram,2.081653e-6,4.305581e-7,microcuriesPerGram,1.003693e-6,4.066722e-8,microcuriesPerGram,9.645302e-7,3.108386e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,30.044,31.08,0.486505795231021,0.1287627472662489,6.503447e-7,3.589497e-8,microcuriesPerGram,1.435598e-6,4.666072e-7,microcuriesPerGram,6.929892e-7,1.924194e-8,microcuriesPerGram,2.965657e-7,1.740801e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,35.224,36.26,0.691131177383148,0.12128456450713176,0,NA,microcuriesPerGram,1.701098e-6,3.290363e-7,microcuriesPerGram,8.09113e-7,1.831486e-8,microcuriesPerGram,6.505119e-7,5.376423e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,40.404,41.44,0.4829870081643802,0.13469361810322908,3.103125e-8,9.397817e-9,microcuriesPerGram,1.810519e-6,4.100732e-7,microcuriesPerGram,8.045396e-7,2.810993e-8,microcuriesPerGram,8.091691e-7,4.536833e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,45.584,46.62,0.6613858597229286,0.13958347844257168,6.940251e-10,2.891322e-8,microcuriesPerGram,1.314694e-6,3.459903e-7,microcuriesPerGram,7.917304e-7,2.814596e-8,microcuriesPerGram,2.544988e-7,2.531134e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,50.764,51.8,0.5818539665765705,0.14580926710306752,1.712832e-10,7.9674e-11,microcuriesPerGram,1.05116e-6,2.888922e-7,microcuriesPerGram,7.785827e-7,1.616618e-8,microcuriesPerGram,5.723359e-7,2.256766e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,62.16,64.232,0.6604483282207441,0.08630715553651226,2.399645e-9,9.646778e-9,microcuriesPerGram,7.905709e-7,2.266703e-7,microcuriesPerGram,8.462551e-7,2.574883e-8,microcuriesPerGram,6.448993e-7,3.659807e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,74.592,76.664,0.6170053100415944,0.05820610687022895,0,NA,microcuriesPerGram,1.066096e-6,2.060044e-7,microcuriesPerGram,7.339058e-7,1.934324e-8,microcuriesPerGram,6.556479e-7,2.424658e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_3,single set of methods,80.80799999999999,82.88,0.7205660138316048,0.10846832068894788,0,NA,microcuriesPerGram,1.012792e-6,2.014371e-7,microcuriesPerGram,7.590102e-7,1.562183e-8,microcuriesPerGram,7.188313e-7,2.550928e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,0,1.029,0.45806328108682426,0.1214494817627978,9.684514e-8,1.107929e-8,microcuriesPerGram,2.409528e-6,5.887085e-7,microcuriesPerGram,6.918874e-7,1.535399e-8,microcuriesPerGram,4.841192e-7,1.946416e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,1.029,2.058,0.6282435123340145,0.15448555499239755,1.20928e-7,1.107341e-8,microcuriesPerGram,3.029428e-6,5.789704e-7,microcuriesPerGram,7.008844e-7,1.666669e-8,microcuriesPerGram,6.217629e-7,2.190463e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,2.058,3.087,0.42632114308428976,0.1509967379485317,1.347251e-7,9.576893e-9,microcuriesPerGram,3.147232e-6,6.217088e-7,microcuriesPerGram,6.553217e-7,1.859817e-8,microcuriesPerGram,6.126858e-7,2.026005e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,3.087,4.116,0.3669522651017972,0.15714148496782224,3.990029e-8,9.087554e-8,microcuriesPerGram,3.195158e-6,6.096966e-7,microcuriesPerGram,7.37272e-7,1.350273e-8,microcuriesPerGram,6.283103e-7,3.151975e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,4.116,5.145,0.40228624457374007,0.15439416708409864,1.122944e-7,1.236097e-8,microcuriesPerGram,2.924349e-6,5.79581e-7,microcuriesPerGram,7.632534e-7,2.912717e-8,microcuriesPerGram,3.831795e-7,1.867436e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,5.145,6.174,0.3711041903257574,0.14094452086198972,5.096076e-8,8.635791e-8,microcuriesPerGram,2.158606e-6,5.543131e-7,microcuriesPerGram,6.285309e-7,2.533814e-8,microcuriesPerGram,5.089504e-7,2.031716e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,6.174,7.203,0.4730029064528043,0.14736221632773372,1.450414e-7,1.423279e-8,microcuriesPerGram,2.784133e-6,5.589364e-7,microcuriesPerGram,8.328127e-7,3.702731e-8,microcuriesPerGram,6.378986e-7,3.056126e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,8.232,9.261,0.2519646351455502,0.17543433361681454,1.958794e-7,2.838074e-8,microcuriesPerGram,2.486784e-6,5.0189e-7,microcuriesPerGram,8.11072e-7,2.775485e-8,microcuriesPerGram,6.871696e-7,3.089518e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,9.261,10.29,0.36013385417681854,0.17200732433051102,1.9284150000000001e-07,7.473217e-9,microcuriesPerGram,2.06489e-6,4.181419e-7,microcuriesPerGram,6.914348e-7,2.121607e-8,microcuriesPerGram,6.284078e-7,2.510987e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,10.29,11.319,0.47602248843386624,0.1472168333084617,1.507874e-7,1.538455e-8,microcuriesPerGram,1.785475e-6,5.197734e-7,microcuriesPerGram,4.662207e-7,8.063465e-8,microcuriesPerGram,5.902887e-7,3.704854e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,11.319,12.348,0.5136576815929895,0.2000457770656904,1.18018e-8,2.019252e-7,microcuriesPerGram,1.750045e-6,3.641209e-7,microcuriesPerGram,5.858076e-7,1.68788e-8,microcuriesPerGram,4.6951e-7,1.68046e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,14.406,15.435,0.36237418919502584,0.393726784977301,2.716668e-7,1.599869e-8,microcuriesPerGram,1.727069e-6,3.284934e-7,microcuriesPerGram,5.698062e-7,2.32653e-8,microcuriesPerGram,5.297995e-7,2.582707e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,19.551,20.58,0.3970628547758546,0.2388059701492542,4.418462e-7,2.194308e-8,microcuriesPerGram,1.814603e-6,4.675428e-7,microcuriesPerGram,6.193576e-7,1.72645e-8,microcuriesPerGram,3.144173e-9,1.096519e-9,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,24.696,25.725,0.3631777876254697,0.19241216157013924,6.745819e-7,3.005254e-8,microcuriesPerGram,1.108322e-6,4.322877e-7,microcuriesPerGram,6.313816e-7,2.894938e-8,microcuriesPerGram,7.010652e-7,2.937475e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,26.754,27.783,0.317579664564675,0.2229633158646981,1.079614e-6,4.356965e-8,microcuriesPerGram,1.414618e-6,2.749875e-7,microcuriesPerGram,6.343047e-7,3.525606e-8,microcuriesPerGram,3.955554e-9,1.08218e-9,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,27.783,28.812,0.4120877102783969,0.25331477061787344,1.210246e-6,5.421088e-8,microcuriesPerGram,1.38525e-6,3.260364e-7,microcuriesPerGram,7.193338e-7,2.074959e-8,microcuriesPerGram,7.035772e-7,2.447293e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,28.812,29.841,0.4783480535886358,0.19951268453490012,1.085047e-6,3.80817e-8,microcuriesPerGram,7.924131e-7,1.068909e-6,microcuriesPerGram,5.888773e-7,2.940553e-8,microcuriesPerGram,6.124219e-7,4.051063e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,29.841,30.87,0.4235207243115307,0.1911132932367747,8.000528e-7,2.151621e-8,microcuriesPerGram,1.092009e-6,3.439286e-7,microcuriesPerGram,6.802862e-7,2.889811e-8,microcuriesPerGram,6.044591e-7,2.414098e-8,microcuriesPerGram
Weston_et_al_2023,James,JMS_4,single set of methods,34.986,36.015,0.5489186066621649,0.14288051034595542,8.219524e-8,7.863215e-9,microcuriesPerGram,1.394595e-6,2.852186e-7,microcuriesPerGram,7.405601e-7,2.021528e-8,microcuriesPerGram,5.098997e-7,2.096238e-8,microcuriesPerGram
