"study_id","site_id","core_id","core_date","salinity_class","salinity_method","vegetation_class","vegetation_method","COE_REGION","CLASS_FIELD_FWSST","CLASS_FIELD_HGM","HUC10_NAME","MAJ_RIVER_BASIN","SANDT_RSTUDY","SANDT_COAST_REG","STATE_NAME","HIGH_TABLE","HIGH_TABLE_COMMENT","ESTCHANNEL_PRESENT","ESTCHANNEL_PRESENT_COMMENT","ESTSURGE_PRESENT","ESTSURGE_PRESENT_COMMENT","TIDAL_STAGE","inundation_notes"
"Nahlik_and_Fennessey_2016","NWCA11-1813","NWCA11-1813-4302",2011-08-04,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Little Choptank River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1805","NWCA11-1805-4303",2011-07-29,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Little Choptank River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1803","NWCA11-1803-4304",2011-08-06,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Little Choptank River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1793","NWCA11-1793-4305",2011-07-28,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Blackwater River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,"Y",NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1790","NWCA11-1790-4306",2011-08-19,"palustrine","field observation",NA,"field observation","Atlantic and Gulf Coastal Plain","PUBPAB","DPRSS","Transquaking River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1779","NWCA11-1779-4307",2011-07-27,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Little Choptank River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,"Y",NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1776","NWCA11-1776-4308",2011-08-18,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Transquaking River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1369","NWCA11-1369-4309",2011-10-13,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Ossabaw Sound-Atlantic Ocean","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Georgia",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3572","NWCA11-3572-4314",2011-07-15,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Little Choptank River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3580","NWCA11-3580-4315",2011-09-15,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Honga River-Chesapeake Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3588","NWCA11-3588-4316",2011-09-16,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Wicomico River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Maryland","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1180","NWCA11-1180-4353",2011-09-05,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Hammonasset River-Frontal Long Island Sound","New England","Coastal Watersheds","North East Coast Region","Connecticut",NA,NA,"Y",NA,"Y",NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1181","NWCA11-1181-4354",2011-09-20,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Lower Pawcatuck River","New England","Coastal Watersheds","North East Coast Region","Connecticut",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1743","NWCA11-1743-4355",2011-07-06,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","DPRSS","Ipswich River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1743","NWCA11-1743-4356",2011-08-05,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","DPRSS","Ipswich River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1744","NWCA11-1744-4357",2011-07-10,"palustrine","field observation",NA,"field observation","Northcentral and Northeast","PUBPAB","RIVERINE","Narragansett Bay","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1744","NWCA11-1744-4358",2011-08-06,"palustrine","field observation",NA,"field observation","Northcentral and Northeast","PUBPAB","RIVERINE","Narragansett Bay","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1745","NWCA11-1745-4359",2011-07-13,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Middle Taunton River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1746","NWCA11-1746-4360",2011-07-15,"estuarine","field observation","forested to shrub","field observation","Northcentral and Northeast","E2SS","TIDAL","Cape Cod","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1747","NWCA11-1747-4361",2011-07-07,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","DPRSS","Ipswich River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1748","NWCA11-1748-4362",2011-07-08,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","DPRSS","Saugus River-Frontal Broad Sound","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1749","NWCA11-1749-4363",2011-07-12,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Middle Taunton River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1750","NWCA11-1750-4364",2011-07-16,"estuarine","field observation","forested to shrub","field observation","Northcentral and Northeast","E2SS","TIDAL","Cape Cod","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1751","NWCA11-1751-4365",2011-07-09,"palustrine","field observation",NA,"field observation","Northcentral and Northeast","PUBPAB","DPRSS","Ipswich River","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1752","NWCA11-1752-4366",2011-07-18,"estuarine","field observation","forested to shrub","field observation","Northcentral and Northeast","E2SS","TIDAL","Elizabeth Islands-Marthas Vineyard","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,"Y",NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1753","NWCA11-1753-4367",2011-07-11,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","North River-Frontal Massachusetts Bay","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1754","NWCA11-1754-4368",2011-07-14,"estuarine","field observation","forested to shrub","field observation","Northcentral and Northeast","E2SS","TIDAL","Cape Cod","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2264","NWCA11-2264-4369",2011-08-04,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","FLATS","Lower Grass River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2265","NWCA11-2265-4370",2011-09-20,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Carmans River-Great South Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York",NA,NA,"Y","DITCHES SERVE AS TIDAL INFLOW AND OUTFLOW",NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2265","NWCA11-2265-4371",2011-09-30,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Carmans River-Great South Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York","Y",NA,"Y",NA,NA,NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2267","NWCA11-2267-4372",2011-07-30,"palustrine","field observation",NA,"field observation","Northcentral and Northeast","PF","FLATS","Mill Creek-Black River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2268","NWCA11-2268-4373",2011-08-19,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","FRINGE","Little Sandy Creek-Frontal Lake Ontario","Great Lakes","Coastal Watersheds","Great Lakes Region","New York",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2269","NWCA11-2269-4374",2011-08-25,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Shinnecock Bay-Atlantic Ocean","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York",NA,NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R089","NWCA11-R089-4380",2011-07-17,"estuarine","field observation","forested to shrub","field observation","Northcentral and Northeast","E2SS","DPRSS","Cape Cod","New England","Coastal Watersheds","North East Coast Region","Massachusetts",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R045","NWCA11-R045-4381",2011-09-28,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","FLATS","Great South Bay-Fire Island Inlet","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R046","NWCA11-R046-4383",2011-09-25,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","DPRSS","Peconic River","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R016","NWCA11-R016-4384",2011-08-17,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","RIVERINE","Upper West Branch Oswegatchie River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R017","NWCA11-R017-4385",2011-08-23,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","FLATS","Upper Roundout Creek","Mid Atlantic","Coastal Watersheds","North East Coast Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R002","NWCA11-R002-4386",2011-07-13,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Back River-Lower Chesapeake Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R049","NWCA11-R049-4387",2011-07-14,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Dismal Swamp Canal-Lake Drummond","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Virginia",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R004","NWCA11-R004-4388",2011-08-16,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","FLATS","Middle Branch Oswegatchie River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R052","NWCA11-R052-4389",2011-07-11,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Upper York River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R005","NWCA11-R005-4390",2011-08-05,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Jordan River-Raquette River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R009","NWCA11-R009-4391",2011-08-02,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","DPRSS","East Branch Fish Creek","Great Lakes","Coastal Watersheds","Great Lakes Region","New York",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R015","NWCA11-R015-4392",2011-08-18,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","FLATS","Perch River","Great Lakes","Coastal Watersheds","Great Lakes Region","New York","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R070","NWCA11-R070-4393",2011-07-10,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Outlet Cashie River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R071","NWCA11-R071-4394",2011-07-08,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Pamlico Sound-Ocracoke Inlet","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2392","NWCA11-2392-4396",2011-08-16,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Narragansett Bay","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2390","NWCA11-2390-4397",2011-08-08,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Palmer River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,"Y",NA,"Y",NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2389","NWCA11-2389-4398",2011-08-14,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","DPRSS","Wood River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2388","NWCA11-2388-4399",2011-08-11,"palustrine","field observation",NA,"field observation","Northcentral and Northeast","PUBPAB","DPRSS","Upper Pawcatuck River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2386","NWCA11-2386-4400",2011-08-09,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","DPRSS","Palmer River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2385","NWCA11-2385-4401",2011-08-13,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Wood River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2384","NWCA11-2384-4403",2011-08-10,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","DPRSS","Upper Pawcatuck River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2382","NWCA11-2382-4404",2011-08-07,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Narragansett Bay","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2381","NWCA11-2381-4405",2011-08-12,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Wood River","New England","Coastal Watersheds","North East Coast Region","Rhode Island",NA,NA,NA,NA,NA,NA,NA,"field observation"
