method_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes,study_id,pb210_unit,pb214_unit
Poppe_and_Rybczyk_2019,R3,27B,40,42,1.39,0.039747064,0.012058977,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,42,44,1.31,0.04147881,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,44,46,1.36,0.038501561,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,46,48,1.27,0.033081285,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,48,50,1.21,0.031376518,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,50,52,1.14,0.039594843,0.013668424,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,52,54,1.31,0.022318215,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,54,56,1.34,0.019157329,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,56,58,1.53,0.01697417,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,58,60,1.56,0.017433752,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,60,62,1.36,0.01800554,0.002748773,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,62,64,1.4,0.016290727,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,64,66,1.37,0.019099591,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,66,68,1.36,0.018656716,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,68,70,1.53,0.020158387,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,70,72,1.38,0.01894452,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,72,74,1.42,0.018079495,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,74,76,1.39,0.018306636,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,76,78,1.5,0.013256484,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,78,80,1.55,0.014053254,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,80,82,1.45,0.013402829,0.001682595,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R3,27B,82,84,1.53,0.015535568,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,0,2,0.82,0.038011696,0.011015298,1.762236438,26.38,4.168151323,8.758661895,4.636423616,17.97617435,1.560435932,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,2,4,1,0.041442824,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,4,6,1.04,0.043048694,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,6,8,0.85,0.057005495,NA,2.199884923,28.73,4.519143701,9.840174547,5.01611467,19.29042727,1.659833867,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,8,10,1.06,0.042307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,10,12,0.95,0.052931596,0.016357745,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,12,14,0.65,0.095842956000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,14,16,0.45,0.118890357,0.05481452,2.008791741,39.17,5.836053333,26.23729052,6.412036326,14.6550436,1.358202714,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,16,18,0.18,0.273706245,0.150963955,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,18,20,0.4,0.159482759,0.082152047,4.008311658,40.54,5.870120913,29.0823275,6.40137861,13.33497401,1.188474227,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,20,22,0.67,0.084551148,0.037650998,2.842491954,25.2,4.087352643,9.662471951,4.513734632,15.92600771,1.433415399,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,22,24,0.96,0.058299595,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,24,26,1.03,0.053913043,NA,3.72146434,20.74,3.172073838,0.730964431,3.691183527,20.04003285,1.572084616,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,26,28,1.03,0.053484603,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,28,30,1.02,0.052672956,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,30,32,1.2,0.047161572,0.017759933,2.871710476,22.38,3.469796789,3.77149572,3.951938444,18.76645616,1.528788404,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,32,34,1.4,0.045658013,NA,2.906331373,20.88,2.97088899,3.294439234,3.505358347,17.81213931,1.344405285,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,34,36,1.42,0.042613636,NA,3.646328886,19.72,2.87633743,0.168558027,3.480398117,19.56016549,1.490622496,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,36,38,1.43,0.042553191,NA,3.65104863,21.77,3.666910014,1.065035158,4.23763235,20.75261666,1.749748892,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,38,40,1.5,0.043715847,NA,3.616879134,20.04,2.85415896,2.628780304,3.378969045,17.59473283,1.328484399,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,40,42,1.48,0.043878273,0.012363838,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,42,44,1.56,0.045454545,NA,3.491644114,19.63,2.803543922,3.375483747,3.276019748,16.47356174,1.244751129,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,44,46,1.57,0.042101987,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,46,48,1.6,0.041139241,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,48,50,1.6,0.037337662,NA,3.511654849,18.77,2.636205445,0.22471967,3.201618827,18.56305926,1.376698896,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,50,52,1.5,0.04136253,0.011224569,3.905695616,18,2.618349445,-0.029721719,3.17835183,18.02957341,1.368021059,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,52,54,1.6,0.041756659,NA,3.246996407,20.8,3.103425653,4.739148187,3.59539125,16.3696809,1.295672845,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,54,56,1.29,0.043571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,56,58,1.36,0.041572184,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,58,60,1.4,0.025792189,NA,0.401425851,16.98,2.768104098,3.315148816,3.223318271,13.88530233,1.191031536,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,60,62,1.3,0.02467344,0.004047849,0.043496354,11.84,2.034623145,-3.721681865,2.543888901,15.32330202,1.230662873,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,62,64,1.22,0.024601064,NA,0,14.26,2.384301493,1.696893548,2.801610169,12.67541067,1.085225726,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,R4,28A,64,66,1.43,0.025404157,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,66,68,1.45,0.018920813,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,68,70,1.43,0.023117569,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,70,72,1.66,0.018824872,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,72,74,1.34,0.024495677,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,74,76,1.41,0.014901961,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,76,78,1.52,0.01582015,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,78,80,1.49,0.014771049,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28A,80,82,1.45,0.007976795,0.002646236,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,0,2,0.75,0.036431227,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,2,4,1.04,0.029862175,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,4,6,1.01,0.047337278000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,6,8,0.92,0.056091148,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,8,10,0.69,0.067995311,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,10,12,0.44,0.12465374,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,12,14,0.44,0.13300977,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,14,16,0.81,0.065197429,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,16,18,0.88,0.060853769,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,18,20,0.97,0.05582762,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,20,22,1,0.047001621,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,22,24,0.99,0.045178106,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,24,26,1.08,0.044871795,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,26,28,1.1,0.040038132,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,28,30,1.09,0.043720191,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,30,32,1.14,0.041958042,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,32,34,1.21,0.041085271,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,34,36,1.22,0.039017341,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,36,38,1.34,0.040590406,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,38,40,1.32,0.040846098,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,40,42,1.34,0.044718581,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,42,44,1.36,0.040298507,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,44,46,1.29,0.042877907,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,46,48,1.3,0.042989418,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,48,50,1.41,0.044876088,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,50,52,1.29,0.032666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,52,54,1.26,0.033063007,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,54,56,1.35,0.028887523,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,56,58,1.21,0.0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,58,60,1.09,0.03446227,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,60,62,1.38,0.030491599,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,62,64,1.41,0.028320971,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,64,66,1.45,0.020604396,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,66,68,1.69,0.019067275,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,68,70,1.58,0.017316017,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,70,72,1.45,0.015891701,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,72,74,1.43,0.022522523,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,74,76,1.38,0.02236909,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,76,78,1.46,0.030006523,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,78,80,1.4,0.023021583,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,80,82,1.36,0.026666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,82,84,1.51,0.013657056,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,R4,28B,84,86,1.51,0.011145511,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,0,2,0.16,0.406844106,0.1974,4.549386854,145.1586743,13.95549572,134.0879089,14.05352166,11.5287875,1.182645454,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,2,4,0.24,0.310838446,0.1538,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,4,6,0.27,0.308910891,0.1359,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,6,8,0.31,0.251439539,0.109,15.72183387,98.35862238,9.800932646,82.95090671,9.956835639,15.84649008,1.426277915,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,8,10,0.37,0.217861976,0.0774,50.86505103,66.89240779,6.966795664,53.07022049,7.590800027,17.12858178,1.458738408,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,10,12,0.39,NA,NA,104.4411183,45.19085158,4.712714939,31.16393409,5.195997242,15.95850023,1.243234318,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,12,14,0.43,0.17638484,0.0706,50.49135822,41.6110699,4.516950377,24.66820776,4.735748846,17.03343273,1.36385214,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,14,16,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,16,18,0.49,0.17519685,0.0657,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,18,20,0.36,NA,NA,0.494640457,22.54492115,3.44942533,5.753031835,3.798125635,16.83259112,1.524409821,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,20,22,0.42,0.216911765,0.076,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,22,24,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,24,26,0.34,0.294117647,0.0986,0.442836526,10.47222208,2.207729735,-4.893590775,2.537714578,15.34659473,1.231032775,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,26,28,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,28,30,0.42,0.199491741,0.0854,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,30,32,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,32,34,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,34,36,0.6,0.108843537,0.0428,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,36,38,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,38,40,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,40,42,0.36,0.339544513,0.1761,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,46,48,0.82,0.070407041,0.0327,0,19.77455145,2.691651418,-0.490799519,3.072265828,20.26329806,1.454315633,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_A,48,50,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,50,52,0.84,0.054303279,0.0154,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,52,54,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,54,56,0.82,0.0653789,0.0231,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,56,58,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,58,60,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_A,60,62,0.92,0.041018388,0.0108,0,17.92842173,2.362951098,0.43302820400000003,2.68413814,17.49731543,1.247897888,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Heron_Point,HP_B,0,2,0.18,NA,0.1422,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Heron_Point,HP_B,2,4,0.3,NA,0.1236,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
