study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type
Boyd_2012,NCRE_3,52,54,0.6699999999999999,0.16,NA,NA
Boyd_2012,NCRE_3,56,58,0.6699999999999999,0.16,NA,NA
Boyd_2012,NCRE_3,60,62,0.89,0.1,NA,NA
Boyd_2012,NCRE_3,64,66,1.03,0.09,NA,NA
Boyd_2012,NCRE_3,68,70,1.07,0.09,NA,NA
Boyd_2012,TH_1,0,2,0.27,0.22,NA,NA
Boyd_2012,TH_1,4,6,0.48000000000000004,0.15000000000000002,NA,NA
Boyd_2012,TH_1,8,10,0.46,0.16,NA,NA
Boyd_2012,TH_1,12,14,0.27,0.27,NA,NA
Boyd_2012,TH_1,16,18,0.2,0.32,NA,NA
Boyd_2012,TH_1,20,22,0.19,0.36,NA,NA
Boyd_2012,TH_1,24,26,0.35,0.29000000000000004,NA,NA
Boyd_2012,TH_1,28,30,0.29000000000000004,0.3,NA,NA
Boyd_2012,TH_1,32,34,0.17,0.44,NA,NA
Boyd_2012,TH_1,36,38,0.2,0.38,NA,NA
Boyd_2012,TH_1,40,42,0.18,0.45,NA,NA
Boyd_2012,TH_1,44,46,0.17,0.5,NA,NA
Boyd_2012,TH_1,48,50,0.16,0.53,NA,NA
Boyd_2012,TH_2,0,2,0.76,0.12000000000000001,NA,NA
Boyd_2012,TH_2,4,6,0.6,0.12000000000000001,NA,NA
Boyd_2012,TH_2,8,10,0.6699999999999999,0.11,NA,NA
Boyd_2012,TH_2,12,14,0.72,0.1,NA,NA
Boyd_2012,TH_2,16,18,0.72,0.11,NA,NA
Boyd_2012,TH_2,20,22,0.6799999999999999,0.1,NA,NA
Boyd_2012,TH_2,24,26,0.72,0.11,NA,NA
Boyd_2012,TH_2,28,30,0.73,0.11,NA,NA
Boyd_2012,TH_2,32,34,0.61,0.14,NA,NA
Boyd_2012,TH_2,36,38,0.5700000000000001,0.15000000000000002,NA,NA
Boyd_2012,TH_2,40,42,0.62,0.16,NA,NA
Boyd_2012,TH_3,0,2,0.35,0.23,NA,NA
Boyd_2012,TH_3,4,6,0.59,0.18,NA,NA
Boyd_2012,TH_3,8,10,0.35,0.31,NA,NA
Boyd_2012,TH_3,12,14,0.46,0.18,NA,NA
Boyd_2012,TH_3,16,18,0.3,0.27,NA,NA
Boyd_2012,TH_3,20,22,0.27,0.27,NA,NA
Boyd_2012,TH_3,24,26,0.23,0.35,NA,NA
Boyd_2012,TH_3,28,30,0.29000000000000004,0.23,NA,NA
Boyd_2012,TH_3,32,34,0.27,0.26,NA,NA
Boyd_2012,TH_3,36,38,0.25,0.33999999999999997,NA,NA
Boyd_2012,TH_3,40,42,0.21000000000000002,0.39,NA,NA
Boyd_2012,TH_4,0,2,0.27,0.35,NA,NA
Boyd_2012,TH_4,4,6,0.59,0.14,NA,NA
Boyd_2012,TH_4,8,10,0.7799999999999999,0.1,NA,NA
Boyd_2012,TH_4,12,14,0.63,0.13,NA,NA
Boyd_2012,TH_4,16,18,0.77,0.09,NA,NA
Boyd_2012,TH_4,20,22,1,0.07,NA,NA
Boyd_2012,TH_4,24,26,1.1800000000000002,0.06,NA,NA
Boyd_2012,TH_4,28,30,1.2,0.07,NA,NA
Boyd_2012,TH_4,32,34,1.32,0.05,NA,NA
Boyd_2012,TH_4,36,38,1.51,0.04,NA,NA
Boyd_2012,TH_4,40,42,1.6300000000000001,0.03,NA,NA
Boyd_2012,TH_4,44,46,1.73,0.02,NA,NA
Boyd_2012,TH_4,48,50,1.77,0.02,NA,NA
Boyd_2012,TH_5,0,2,0.32999999999999996,0.21000000000000002,NA,NA
Boyd_2012,TH_5,4,6,1,0.18,NA,NA
Boyd_2012,TH_5,8,10,0.39,0.22,NA,NA
Boyd_2012,TH_5,12,14,0.48000000000000004,0.16,NA,NA
Boyd_2012,TH_5,16,18,0.4,0.19,NA,NA
Boyd_2012,TH_5,20,22,0.48000000000000004,0.17,NA,NA
Boyd_2012,TH_5,24,26,0.41000000000000003,0.19,NA,NA
Boyd_2012,TH_5,28,30,0.48000000000000004,0.16,NA,NA
Boyd_2012,TH_5,32,34,0.43000000000000005,0.18,NA,NA
Boyd_2012,TH_5,36,38,0.33999999999999997,0.23,NA,NA
Boyd_2012,TH_5,40,42,0.32999999999999996,0.24000000000000002,NA,NA
Boyd_2012,TH_5,44,46,0.36,0.2,NA,NA
Boyd_2012,TH_5,48,50,0.4,0.19,NA,NA
Boyd_2012,TH_6,0,2,0.35,0.25,NA,NA
Boyd_2012,TH_6,4,6,0.37,0.2,NA,NA
Boyd_2012,TH_6,8,10,0.51,0.16,NA,NA
Boyd_2012,TH_6,12,14,0.6699999999999999,0.12000000000000001,NA,NA
Boyd_2012,TH_6,16,18,0.6799999999999999,0.12000000000000001,NA,NA
Boyd_2012,TH_6,20,22,0.5700000000000001,0.13,NA,NA
Boyd_2012,TH_6,24,26,0.46,0.12000000000000001,NA,NA
Boyd_2012,TH_6,28,30,0.56,0.13,NA,NA
Boyd_2012,TH_6,32,34,0.63,0.12000000000000001,NA,NA
Boyd_2012,TH_6,36,38,0.77,0.16,NA,NA
Boyd_2012,TH_6,40,42,0.5,0.16,NA,NA
Boyd_and_Sommerfield_2016,PM_01,0,2,0.26,0.52,NA,NA
Boyd_and_Sommerfield_2016,PM_01,4,6,0.9,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_01,8,10,0.8600000000000001,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_01,12,14,0.27,0.39,NA,NA
Boyd_and_Sommerfield_2016,PM_01,16,18,0.26,0.33999999999999997,NA,NA
Boyd_and_Sommerfield_2016,PM_01,20,22,0.33999999999999997,0.28,NA,NA
Boyd_and_Sommerfield_2016,PM_01,24,26,0.45,0.22,NA,NA
Boyd_and_Sommerfield_2016,PM_01,28,30,0.69,0.14,NA,NA
Boyd_and_Sommerfield_2016,PM_01,32,34,0.93,0.12000000000000001,NA,NA
Boyd_and_Sommerfield_2016,PM_01,36,38,1.1400000000000001,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_01,40,42,1.29,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_02,0,2,0.42000000000000004,0.36,NA,NA
Boyd_and_Sommerfield_2016,PM_02,4,6,0.49,0.27,NA,NA
Boyd_and_Sommerfield_2016,PM_02,8,10,0.39,0.37,NA,NA
Boyd_and_Sommerfield_2016,PM_02,12,14,0.49,0.22,NA,NA
Boyd_and_Sommerfield_2016,PM_02,16,18,0.76,0.11,NA,NA
Boyd_and_Sommerfield_2016,PM_02,20,22,0.5700000000000001,0.19,NA,NA
Boyd_and_Sommerfield_2016,PM_02,24,26,0.58,0.2,NA,NA
Boyd_and_Sommerfield_2016,PM_02,28,30,1.05,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_02,32,34,1.1700000000000002,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_02,36,38,1.1400000000000001,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_02,40,42,1.03,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_02,44,46,1.06,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_02,48,50,1.01,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_02,52,54,0.93,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_02,56,58,0.99,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_02,60,62,0.9500000000000001,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_02,64,66,0.8500000000000001,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_02,68,70,0.7799999999999999,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_02,72,74,0.7799999999999999,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_02,76,78,0.8200000000000001,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_02,80,82,0.7799999999999999,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_02,84,86,0.8300000000000001,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_02,88,90,0.7799999999999999,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_02,92,94,0.75,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_03,0,2,0.27,0.33999999999999997,NA,NA
Boyd_and_Sommerfield_2016,PM_03,4,6,0.74,0.14,NA,NA
Boyd_and_Sommerfield_2016,PM_03,8,10,1.1,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_03,12,14,1.3,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_03,16,18,1.22,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_03,20,22,1.34,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_03,24,26,1.34,0.04,NA,NA
Boyd_and_Sommerfield_2016,PM_03,28,30,1.61,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_03,32,34,1.6800000000000002,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_03,36,38,1.6800000000000002,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_03,40,42,1.6400000000000001,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_03,44,46,1.59,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_03,48,50,1.6300000000000001,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_04,0,2,0.19,0.6,NA,NA
Boyd_and_Sommerfield_2016,PM_04,4,6,0.36,0.61,NA,NA
Boyd_and_Sommerfield_2016,PM_04,8,10,1.1,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_04,12,14,1.35,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_04,16,18,1.6500000000000001,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_04,20,22,1.71,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_04,24,26,1.77,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,28,30,1.8,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,32,34,1.82,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,36,38,1.83,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,40,42,1.8800000000000001,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,44,46,1.92,0.02,NA,NA
Boyd_and_Sommerfield_2016,PM_04,48,50,1.91,0.01,NA,NA
Boyd_and_Sommerfield_2016,PM_05,0,2,0.11,0.58,NA,NA
Boyd_and_Sommerfield_2016,PM_05,4,6,0.14,0.59,NA,NA
Boyd_and_Sommerfield_2016,PM_05,8,10,0.2,0.55,NA,NA
Boyd_and_Sommerfield_2016,PM_05,12,14,0.31,0.32,NA,NA
Boyd_and_Sommerfield_2016,PM_05,16,18,0.5700000000000001,0.16,NA,NA
Boyd_and_Sommerfield_2016,PM_05,20,22,0.58,0.15000000000000002,NA,NA
Boyd_and_Sommerfield_2016,PM_05,24,26,0.8700000000000001,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_05,28,30,0.8700000000000001,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_05,32,34,0.8200000000000001,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_05,36,38,0.81,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_05,40,42,0.7799999999999999,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_05,44,46,0.74,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_05,48,50,0.73,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_05,52,54,0.71,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_05,56,58,0.6799999999999999,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_05,60,62,0.65,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_05,64,66,0.64,0.11,NA,NA
Boyd_and_Sommerfield_2016,PM_05,68,70,0.6,0.11,NA,NA
Boyd_and_Sommerfield_2016,PM_05,72,74,0.72,0.13,NA,NA
Boyd_and_Sommerfield_2016,PM_05,76,78,0.6,0.12000000000000001,NA,NA
Boyd_and_Sommerfield_2016,PM_05,80,82,0.64,0.14,NA,NA
Boyd_and_Sommerfield_2016,PM_05,84,86,0.74,0.13,NA,NA
Boyd_and_Sommerfield_2016,PM_05,88,90,0.69,0.12000000000000001,NA,NA
Boyd_and_Sommerfield_2016,PM_05,92,94,0.8200000000000001,0.11,NA,NA
Boyd_and_Sommerfield_2016,PM_06,0,2,0.13,0.61,NA,NA
Boyd_and_Sommerfield_2016,PM_06,4,6,0.19,0.55,NA,NA
Boyd_and_Sommerfield_2016,PM_06,8,10,0.16,0.56,NA,NA
Boyd_and_Sommerfield_2016,PM_06,12,14,0.14,0.75,NA,NA
Boyd_and_Sommerfield_2016,PM_06,16,18,0.17,0.55,NA,NA
Boyd_and_Sommerfield_2016,PM_06,20,22,0.35,0.22,NA,NA
Boyd_and_Sommerfield_2016,PM_06,24,26,0.48000000000000004,0.17,NA,NA
Boyd_and_Sommerfield_2016,PM_06,28,30,0.32999999999999996,0.25,NA,NA
Boyd_and_Sommerfield_2016,PM_06,32,34,0.65,0.13,NA,NA
Boyd_and_Sommerfield_2016,PM_06,36,38,0.75,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_06,40,42,0.74,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,44,46,0.72,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,48,50,0.74,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,52,54,0.74,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,56,58,0.69,0.08,NA,NA
Boyd_and_Sommerfield_2016,PM_06,60,62,0.6799999999999999,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,64,66,0.6799999999999999,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,68,70,0.6799999999999999,0.09,NA,NA
Boyd_and_Sommerfield_2016,PM_06,72,74,0.7,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_06,76,78,0.6699999999999999,0.1,NA,NA
Boyd_and_Sommerfield_2016,PM_07,0,2,0.2,0.4,NA,NA
Boyd_and_Sommerfield_2016,PM_07,4,6,0.2,0.41000000000000003,NA,NA
Boyd_and_Sommerfield_2016,PM_07,8,10,0.18,0.38,NA,NA
Boyd_and_Sommerfield_2016,PM_07,12,14,0.13,0.52,NA,NA
Boyd_and_Sommerfield_2016,PM_07,16,18,0.14,0.5,NA,NA
Boyd_and_Sommerfield_2016,PM_07,20,22,0.12000000000000001,0.49,NA,NA
Boyd_and_Sommerfield_2016,PM_07,24,26,0.19,0.38,NA,NA
Boyd_and_Sommerfield_2016,PM_07,28,30,0.26,0.25,NA,NA
Boyd_and_Sommerfield_2016,PM_07,32,34,0.21000000000000002,0.3,NA,NA
Boyd_and_Sommerfield_2016,PM_07,36,38,0.23,0.27,NA,NA
Boyd_and_Sommerfield_2016,PM_07,40,42,0.17,0.44,NA,NA
Boyd_and_Sommerfield_2016,PM_07,44,46,0.29000000000000004,0.28,NA,NA
Boyd_and_Sommerfield_2016,PM_07,48,50,0.37,0.25,NA,NA
Boyd_and_Sommerfield_2016,PM_07,52,54,0.26,0.35,NA,NA
Boyd_and_Sommerfield_2016,PM_07,56,58,0.24000000000000002,0.32999999999999996,NA,NA
Boyd_and_Sommerfield_2016,PM_08,0,2,0.32999999999999996,0.41000000000000003,NA,NA
Boyd_and_Sommerfield_2016,PM_08,4,6,0.5,0.28,NA,NA
Boyd_and_Sommerfield_2016,PM_08,8,10,0.89,0.13,NA,NA
Boyd_and_Sommerfield_2016,PM_08,12,14,1.37,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_08,16,18,1.35,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_08,20,22,1.4,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_08,24,26,1.41,0.04,NA,NA
Boyd_and_Sommerfield_2016,PM_08,28,30,1.43,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_08,32,34,1.52,0.03,NA,NA
Boyd_and_Sommerfield_2016,PM_09,20,22,1.06,0.07,NA,NA
Boyd_and_Sommerfield_2016,PM_09,24,26,1.1700000000000002,0.04,NA,NA
Boyd_and_Sommerfield_2016,PM_09,28,30,1.1800000000000002,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_09,32,34,1.04,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_09,36,38,1.02,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_09,40,42,1.02,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_09,44,46,1.08,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_09,48,50,1.07,0.05,NA,NA
Boyd_and_Sommerfield_2016,PM_09,52,54,1.01,0.06,NA,NA
Boyd_and_Sommerfield_2016,PM_10,0,2,0.17,0.72,NA,NA
Boyd_and_Sommerfield_2016,PM_10,4,6,0.14,0.76,NA,NA
Boyd_and_Sommerfield_2016,PM_10,8,10,0.1,0.7799999999999999,NA,NA
Boyd_and_Sommerfield_2016,PM_10,12,14,0.13,0.71,NA,NA
Boyd_and_Sommerfield_2016,PM_10,16,18,0.17,0.64,NA,NA
Boyd_and_Sommerfield_2016,PM_10,20,22,0.21000000000000002,0.54,NA,NA
Boyd_and_Sommerfield_2016,PM_10,24,26,0.14,0.59,NA,NA
Boyd_and_Sommerfield_2016,PM_10,28,30,0.13,0.59,NA,NA
Boyd_and_Sommerfield_2016,PM_10,32,34,0.15000000000000002,0.45,NA,NA
Boyd_and_Sommerfield_2016,PM_10,36,38,0.16,0.44,NA,NA
Boyd_and_Sommerfield_2016,PM_10,40,42,0.24000000000000002,0.31,NA,NA
Boyd_and_Sommerfield_2016,PM_11,0,2,0.14,0.75,NA,NA
Boyd_and_Sommerfield_2016,PM_11,4,6,0.13,0.74,NA,NA
Boyd_and_Sommerfield_2016,PM_11,8,10,0.14,0.75,NA,NA
Boyd_and_Sommerfield_2016,PM_11,12,14,0.14,0.7899999999999999,NA,NA
Boyd_and_Sommerfield_2016,PM_11,16,18,0.13,0.64,NA,NA
Boyd_and_Sommerfield_2016,PM_11,20,22,0.18,0.52,NA,NA
Boyd_and_Sommerfield_2016,PM_11,24,26,0.18,0.46,NA,NA
Boyd_and_Sommerfield_2016,PM_11,28,30,0.14,0.6,NA,NA
Boyd_and_Sommerfield_2016,PM_11,32,34,0.14,0.61,NA,NA
Boyd_and_Sommerfield_2016,PM_11,36,38,0.15000000000000002,0.47000000000000003,NA,NA
Boyd_and_Sommerfield_2016,PM_11,40,42,0.17,0.39,NA,NA
Boyd_and_Sommerfield_2016,PM_12,0,2,0.25,0.41000000000000003,NA,NA
Boyd_and_Sommerfield_2016,PM_12,4,6,0.14,0.62,NA,NA
Boyd_and_Sommerfield_2016,PM_12,8,10,0.15000000000000002,0.54,NA,NA
Boyd_and_Sommerfield_2016,PM_12,12,14,0.27,0.32,NA,NA
Boyd_and_Sommerfield_2016,PM_12,16,18,0.3,0.27,NA,NA
Boyd_and_Sommerfield_2016,PM_12,20,22,0.17,0.16,NA,NA
Boyd_and_Sommerfield_2016,PM_12,24,26,0.19,0.37,NA,NA
Boyd_and_Sommerfield_2016,PM_12,28,30,0.32,0.19,NA,NA
Boyd_and_Sommerfield_2016,PM_12,32,34,0.38,0.18,NA,NA
Boyd_and_Sommerfield_2016,PM_12,36,38,0.27,0.23,NA,NA
Boyd_and_Sommerfield_2016,PM_12,40,42,0.35,0.16,NA,NA
Breithaupt_et_al_2014,SH3_1,0,1,0.879449761,0.13421832900000003,0.07775000000000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,1,2,0.5366746410000001,0.116391031,0.05931749700000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,2,3,0.68507177,0.108849001,0.0376,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,3,4,0.20576555000000002,0.4244855250000001,0.27440000000000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,4,5,0.18645933000000003,0.47882986900000013,0.193594916,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,5,6,0.164617225,0.5342246770000001,0.23079247100000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,6,7,0.16818181799999998,0.520341394,0.23626605800000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,7,8,0.189354067,0.5380922300000001,0.245633643,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,8,9,0.17059808600000004,0.522787828,0.220846705,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,9,10,0.166148325,0.44161267100000007,0.21049735300000005,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,10,12,0.20622009600000002,0.492459397,0.20640000000000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,12,14,0.20562201,0.45235602100000005,0.204953662,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,14,16,0.222368421,0.43593329700000005,0.17026204600000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,16,18,0.22444976100000003,0.46194841200000003,0.16935952699999998,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,18,20,0.250956938,0.48226882700000007,0.20990084400000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,20,22,0.27167464100000005,0.39952448000000007,0.20173911600000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,22,24,0.25145933,0.50242603,0.197759178,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,24,26,0.20741626800000004,0.512226067,0.223683232,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,26,28,0.22959330100000003,0.518495363,0.219277628,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,28,30,0.21614832500000003,0.4882125070000001,0.19909683800000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,30,32,0.23636363600000002,0.491700405,0.19785,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_1,32,34,0.200143541,0.492947645,0.21155677,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,0,1,0.230150309,0.29734921200000003,0.14303625300000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,1,2,0.35075154699999994,0.2876228890000001,0.132276693,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,2,3,0.324756852,0.304655595,0.14758790000000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,3,4,0.2818744470000001,0.32496863200000004,0.15965737800000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,4,5,0.28311229000000004,0.33322923199999993,0.16912914,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,5,6,0.17939876200000002,0.4273040910000001,0.16568792499999999,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,6,7,0.15402298900000003,0.45063145799999993,0.17645627900000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,7,8,0.15729443000000007,0.453063519,0.190158343,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,8,9,0.205658709,0.39939810800000003,0.21231223800000004,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,9,10,0.17524314800000004,0.47073663,0.20202540400000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,10,11,0.145888594,0.48727272700000007,0.20770229900000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,11,12,0.20910698500000002,0.45243129,0.207125845,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,12,13,0.194783378,0.38492964100000004,0.20549032500000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,13,14,0.16171529600000004,0.501913614,0.20651627600000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,14,15,0.15490716200000004,0.46118721500000004,0.214621972,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,15,16,0.165075155,0.5034815209999999,0.21579724200000006,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,16,17,0.18390804600000002,0.4658653850000001,0.21613314200000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,17,18,0.20839964600000002,0.42299533300000003,0.20137356499999998,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,18,19,0.202033599,0.39693654300000003,0.195369068,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,19,20,0.20406719700000003,0.38648180200000004,0.184255749,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,20,21,0.22687886799999998,0.38893219,0.18545734100000003,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,21,22,0.200176835,0.41121908100000004,0.191401648,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,22,23,0.17099911600000003,0.388831437,0.193750892,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,23,24,0.20972590600000002,0.38743676200000005,0.184695031,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,24,25,0.20167992899999998,0.43489697500000013,0.181767857,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,25,26,0.19699381100000002,0.40754039500000006,0.184058694,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_3,26,27,0.24146772800000002,0.36982790200000004,0.18041859100000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,0,1,0.17356321800000002,0.6067244,0.24870811200000004,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,1,2,0.168258179,0.6074618999999999,0.311991113,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,2,3,0.16967285599999998,0.5956227,0.2690299870000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,3,4,0.4253757740000001,0.19704840000000004,0.223199169,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,4,5,0.20114942500000002,0.5389011,0.20636748400000005,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,5,6,0.180901857,0.5009775,0.212652702,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,6,7,0.18709107,0.5992438999999999,0.24826061400000002,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,7,8,0.15393457100000002,0.6622630999999998,0.251575502,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,8,9,0.17736516400000002,0.5658026,0.242276546,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,9,10,0.15614500400000003,0.6070215,0.24721045500000005,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,10,11,0.20627763000000002,0.5066438000000001,0.2698921650000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,11,12,0.159681698,0.5653378,0.283547237,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,12,13,0.19664014100000002,0.5642986000000001,0.267969514,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,13,14,0.17082228100000002,0.6568322999999999,0.273153416,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,14,15,0.12122015900000002,0.6776076,0.28072281600000004,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,15,16,0.120335986,0.6656869999999999,0.29544149500000005,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,16,17,0.14801061000000001,0.6385902,0.30735828700000006,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,17,18,0.15234305900000003,0.6494486,0.3121868690000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,18,19,0.117860301,0.6474118999999999,0.2954446870000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,19,20,0.155172414,0.6427350000000001,0.29492771000000007,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,20,21,0.1443855,0.6405388999999999,0.2899285100000001,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,21,22,0.15402298900000003,0.6148106,0.29330604200000004,fraction_organic_carbon
Breithaupt_et_al_2014,SH3_5,22,23,0.130327144,0.6580733,0.28843206000000005,fraction_organic_carbon
