study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,c14_age,c14_age_se,c14_material
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,14,16,1.08705,0.03957959615473077,0.016223474569835205,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,16,18,1.1939375,0.03659111134376808,0.01497117189485024,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,18,20,1.27765,0.035837279380111824,0.014655989400386777,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,20,22,1.193225,0.03758721112950184,0.015388084061924174,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,22,24,1.1398875,0.032152295730938425,0.013119360822567802,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,24,26,1.052975,0.042498634820389916,0.017450987418555178,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,26,28,0.757625,0.04274872133311337,0.017556351827149392,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,28,30,0.837825,0.026586697699400284,0.010811392203399939,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_D,SRE_D_1,single set of methods,30,31,1.19895,0.01830768589182194,0.007406867197407181,NA,NA,"NA"
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,0,2,0.47215354166666623,0.1293541075312278,0.055924764296291236,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,2,4,0.22035354166666624,0.17023779021780375,0.07534034239168173,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,4,6,0.2809410416666662,0.18406886972874661,0.08209788509230323,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,6,8,0.21859104166666624,0.32606551236755904,0.1570058845359033,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,8,10,0.3263910416666662,0.18666259860839243,0.08337577087316644,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,10,12,0.27387854166666625,0.22258954509184078,0.10142234443278447,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,12,14,0.5323410416666663,0.13797545981057738,0.05994949080171602,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,14,16,0.6471035416666663,0.10203158497625804,0.04341524507369506,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,16,18,0.5646160416666662,0.1069310744728073,0.04563099346110018,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,18,20,0.6699785416666663,0.13562001519327269,0.05884620320756495,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,20,22,0.4151910416666663,0.15863179450022277,0.06974372935667934,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,22,24,0.5584785416666662,0.14622316509474967,0.06383456954048147,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,24,26,0.7211410416666663,0.1313023313458389,0.056831008092548686,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,26,28,0.33570354166666627,0.13263190426573077,0.0574505672135808,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,28,30,0.5430160416666663,0.1514688217083828,0.06632322967078458,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,30,32,0.5372410416666663,0.1500025012050381,0.0656261880739571,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,32,34,0.4896035416666663,0.12821598427639383,0.05539622836654866,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,34,36,0.4681285416666663,0.14525924814988073,0.06337876155321945,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,36,38,0.23294104166666627,0.20026526740940395,0.0901326512964016,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,38,40,0.2799535416666662,0.17418068622993263,0.07725700235585563,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,40,42,0.3646035416666662,0.13511251090653847,0.058608852013482766,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,42,44,0.6498535416666663,0.11021714187523676,0.04712381134088123,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,44,46,0.5245035416666662,0.10953214885345953,0.046812182449497926,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,46,48,0.5825160416666663,0.10325895889133253,0.04396918670436349,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,48,50,0.6583035416666663,0.10642886687593785,0.04540332267649918,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,50,52,0.6504410416666663,0.12332017025627173,0.05313003420051766,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,52,54,0.41379104166666625,0.1548184797379114,0.06791958231225409,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,54,56,0.3736660416666663,0.15562024245134246,0.06830251194569065,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,56,58,0.5804035416666663,0.12258712239365083,0.05279174960164932,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,58,60,0.5122410416666663,0.09070436810144314,0.03833856783874778,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,60,62,0.5705785416666662,0.08351172804503618,0.035148243398281494,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,62,64,0.7150160416666663,0.07120469616503367,0.029749405655002156,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,64,66,0.7903035416666663,0.0655444361172408,0.027291792723378085,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,66,68,0.8567160416666663,0.07789920668482876,0.03267675427446293,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,68,70,0.9030160416666663,0.07112276752189481,0.029713719023751296,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,70,72,1.149516041666666,0.06247194244969384,0.025964462878237,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,72,74,0.6595035416666662,0.06904815080282933,0.028811172103454297,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,74,76,0.9563285416666664,0.07026873827574528,0.029341919205014416,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,76,78,0.6957035416666663,0.06818637129021378,0.02843689382351724,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_1,single set of methods,78,80,0.5549785416666663,0.0654755044958571,0.02726196222058959,195,15,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,0,2,0.39645354166666624,0.13579775267909186,0.05892935847980969,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,2,4,0.5851410416666663,0.10595735999547115,0.04518968453249093,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,4,6,0.45680354166666626,0.16536102089838972,0.07298047516749531,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,6,8,0.4106160416666663,0.11924156640657348,0.05125126435240271,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,8,10,0.5007035416666663,0.13668267608452625,0.05934360891921739,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,10,12,0.4179660416666663,0.16212441501178604,0.07142084749044286,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,12,14,0.5185410416666663,0.1525915860886937,0.06685768247174328,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,14,16,0.43537854166666623,0.1747904242333181,0.07755409279424307,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,16,18,0.4275785416666663,0.15628707591246657,0.06862124288930391,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,18,20,0.45299104166666626,0.14520154694008408,0.06335149108448199,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,20,22,0.5540910416666662,0.11593311418061938,0.049733367413151895,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,22,24,0.6001285416666663,0.11253839021293018,0.04818157840310151,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,24,26,0.6536660416666663,0.09890371516800918,0.042006972285712346,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,26,28,0.5740035416666662,0.10222062363871878,0.043500513429759656,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,28,30,0.7477035416666663,0.08611367528964392,0.03629936138383012,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,30,32,0.7160535416666662,0.08676027194195504,0.03658594497364251,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,32,34,1.130191041666666,0.06275487717139262,0.026086494520756197,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,34,36,1.261191041666666,0.05623652377539282,0.02328524616174221,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,36,38,1.1647410416666661,0.05425025627119903,0.022435875084852307,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,38,40,1.1241160416666662,0.05594395744656404,0.023160014572321357,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,40,42,0.8458535416666663,0.07335785327296364,0.030688484968389874,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,42,44,0.9307285416666663,0.0641567302675302,0.026691713616667237,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,44,46,0.8127410416666663,0.05686005459406019,0.023552288289733957,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,46,48,0.8302660416666663,0.05871611935632089,0.02434834341059479,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,48,50,0.9520410416666664,0.07104473130863366,0.029679730985132453,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,50,52,0.9372660416666664,0.06328245915591837,0.02631415107157247,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,52,54,1.2563785416666662,0.05264137981238071,0.021749330642090118,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,54,56,0.9496910416666663,0.061217277461069,0.02542379974936398,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,56,58,0.6537660416666663,0.08225419580207886,0.03459311650259323,450,25,plant fragment
Rodriguez_et_al_2022,SRE_U,SRE_U_6,single set of methods,58,60,0.7015910416666663,0.07422415183109107,0.031066966911197643,450,25,plant fragment
