Core_type,Marsh_type,Marsh_zone,delta_c13,Source,Site_name,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,State,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,4.774,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.156,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,6.496,0.577,0.43,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,4.472,NA,0.45,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,4.095,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,6.657,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,3.416,NA,0.54,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,3.253,NA,0.55,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,5.346,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,4.382,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2002,Tay Estuary,TAY2002,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,2.269,NA,0.57,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.954,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,4.422,0.723,0.21,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,10.456,NA,0.23,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,7.628,NA,0.27,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,2.26,NA,0.29,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,6.112,NA,0.3,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,5.166,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,8.987,NA,0.34,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,5.201,NA,0.35,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,6.03,NA,0.58,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2003,Tay Estuary,TAY2003,Salt marsh,56.44790917,-3.08817577,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,5.626,NA,0.73,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-29.135,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,15.034,1.319,0.13,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,10.581,NA,0.25,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,10.158,NA,0.27,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,5.416,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,8.149,NA,0.36,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,6.755,NA,0.39,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,5.501,NA,0.53,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2004,Tay Estuary,TAY2004,Salt marsh,56.44804241,-3.08846927,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,4.38,NA,0.67,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-28.551,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,14.707,0.924,0.15,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,17.373,NA,0.18,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,12.6,NA,0.28,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,12.108,NA,0.33,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,3.414,NA,0.43,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,2.799,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,4.118,NA,0.54,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2005,Tay Estuary,TAY2005,Salt marsh,56.4482003,-3.08880886,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,7.218,NA,0.82,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-30.147,Miller et al 2022,LCM TAY2006,Tay Estuary,TAY2006,Salt marsh,56.44825931,-3.08905493,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,11.543,1.41,0.15,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2006,Tay Estuary,TAY2006,Salt marsh,56.44825931,-3.08905493,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,22.851,NA,0.22,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2006,Tay Estuary,TAY2006,Salt marsh,56.44825931,-3.08905493,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,8.662,NA,0.41,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2006,Tay Estuary,TAY2006,Salt marsh,56.44825931,-3.08905493,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,5.025,NA,0.44,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-30.249,Miller et al 2022,LCM TAY2007,Tay Estuary,TAY2007,Salt marsh,56.44790214,-3.08929839,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,22.262,1.511,0.4,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2007,Tay Estuary,TAY2007,Salt marsh,56.44790214,-3.08929839,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,21.394,NA,0.2,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2007,Tay Estuary,TAY2007,Salt marsh,56.44790214,-3.08929839,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,17.731,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2007,Tay Estuary,TAY2007,Salt marsh,56.44790214,-3.08929839,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,1.736,NA,0.75,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,12.989,NA,0.26,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.388,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,12.708,0.899,0.26,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,9.258,NA,0.35,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,2.568,NA,0.36,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,5.416,NA,0.36,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,8.017,NA,0.42,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,8.009,NA,0.42,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,1.674,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,5.637,NA,0.5,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2008,Tay Estuary,TAY2008,Salt marsh,56.44770316,-3.08911837,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,5.765,NA,0.5,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,10.379,NA,0.23,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-26.931,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,7.804,0.611,0.24,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,3.196,NA,0.27,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,7.873,NA,0.3,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,4.796,NA,0.35,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,3.721,NA,0.46,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,5.184,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,4.687,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,4.758,NA,0.52,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2009,Tay Estuary,TAY2009,Salt marsh,56.44757016,-3.08894214,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,3.525,NA,0.53,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,3.086,NA,0.33,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,3.023,NA,0.4,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,3.595,NA,0.48,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,2.698,NA,0.51,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.9,0.92,EA,3.4,NA,0.52,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,2.55,NA,0.54,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,3.253,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,2.807,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,2.159,NA,0.61,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.002,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,4.205,0.363,0.61,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2010,Tay Estuary,TAY2010,Salt marsh,56.4474577,-3.08877223,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,2.477,NA,0.67,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.317,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,8.351,0.652,0.23,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,4.993,NA,0.25,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,4.035,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,1.955,NA,0.31,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,4.095,NA,0.34,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,5.15,NA,0.35,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,4.246,NA,0.36,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.9,0.92,EA,2.842,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,3.818,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,4.268,NA,0.48,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2011,Tay Estuary,TAY2011,Salt marsh,56.44758504,-3.08871933,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,3.731,NA,0.51,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,-27.609,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,9.291,0.742,0.13,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.06,EA,11.985,NA,0.25,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.1,0.12,EA,11.114,NA,0.27,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.3,0.32,EA,6.715,NA,0.29,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.5,0.52,EA,4.284,NA,0.34,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.7,0.72,EA,4.972,NA,0.36,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.4,0.42,EA,7.027,NA,0.37,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.2,0.22,EA,6.705,NA,0.39,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.6,0.62,EA,4.781,NA,0.46,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.8,0.82,EA,3.972,NA,0.46,https://doi.org/10.7489/12422-1
Narrow,Fringing,High,NA,Miller et al 2022,LCM TAY2012,Tay Estuary,TAY2012,Salt marsh,56.44778848,-3.08871031,direct from dataset,1,UK,Perth & Kinross,2020,0.9,0.92,EA,3.973,NA,0.49,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.75,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0,0.02,EA,8.836,0.562,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.967,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.02,0.03,EA,7.052,0.609,0.41,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-27.145,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.03,0.04,EA,6.411,0.556,0.49,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-27.239,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.04,0.05,EA,5.757,0.457,0.36,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.834,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.05,0.06,EA,6.251,0.465,0.43,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.625,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.06,0.07,EA,5.063,0.43,0.6,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.771,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.07,0.08,EA,6.162,0.445,0.42,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-27.472,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.08,0.09,EA,3.159,0.287,0.71,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.505,Miller et al 2022,LCM Tay2002A,Tay Estuary,Tay2002A,Salt marsh,56.44779071,-3.08799069,direct from dataset,1,UK,Perth & Kinross,2020,0.09,0.1,EA,4.226,0.273,0.55,https://doi.org/10.7489/12422-1
