Source,Site_name,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Year_collected,Season,U_depth_m,L_depth_m,Method,SOM_perc,BD_reported_g_cm3,DOI
Ford et al 2016,HF WS 11,WS,WS_Morecambe_Winter_11,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,4.26,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 11,WS,WS_Morecambe_Winter_11,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.09,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Winter_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,2.89,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Winter_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,0.94,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Winter_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,0.8,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Winter_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,10.11,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Winter_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,4.03,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Winter_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,2.25,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Winter_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,4.12,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Winter_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,1.48,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Winter_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,2.15,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Winter_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,4.44,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Winter_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,8.98,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Winter_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.64,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Winter_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,4.42,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Winter_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,2.79,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Winter_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.42,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Winter_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,5.42,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Winter_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,1.93,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Winter_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.1,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Winter_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,3.95,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Winter_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,1.36,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Winter_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.33,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Winter_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,13.42,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Winter_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,4.65,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Winter_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,2.69,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Winter_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,2.42,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Winter_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,1.19,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Winter_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.16,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Winter_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,5.32,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Winter_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,2.06,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Winter_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,1.21,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 22,WS,WS_Morecambe_Winter_22,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0,0.1,LOI,3.84,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 22,WS,WS_Morecambe_Winter_22,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.1,0.2,LOI,1.24,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 22,WS,WS_Morecambe_Winter_22,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Winter,0.2,0.3,LOI,0.86,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 1,WS,WS_Morecambe_Summer_1,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.5,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 1,WS,WS_Morecambe_Summer_1,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.59,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 1,WS,WS_Morecambe_Summer_1,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.18,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 2,WS,WS_Morecambe_Summer_2,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.38,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 2,WS,WS_Morecambe_Summer_2,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.35,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 2,WS,WS_Morecambe_Summer_2,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.28,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 3,WS,WS_Morecambe_Summer_3,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,1.96,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 3,WS,WS_Morecambe_Summer_3,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.4,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 3,WS,WS_Morecambe_Summer_3,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.22,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 4,WS,WS_Morecambe_Summer_4,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.6,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 4,WS,WS_Morecambe_Summer_4,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.68,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 4,WS,WS_Morecambe_Summer_4,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.24,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 5,WS,WS_Morecambe_Summer_5,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.62,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 5,WS,WS_Morecambe_Summer_5,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.57,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 5,WS,WS_Morecambe_Summer_5,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.54,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 6,WS,WS_Morecambe_Summer_6,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.02,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 6,WS,WS_Morecambe_Summer_6,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.74,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 6,WS,WS_Morecambe_Summer_6,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.8,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 7,WS,WS_Morecambe_Summer_7,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.33,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 7,WS,WS_Morecambe_Summer_7,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.08,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 7,WS,WS_Morecambe_Summer_7,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.82,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 8,WS,WS_Morecambe_Summer_8,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,5.69,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 8,WS,WS_Morecambe_Summer_8,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.92,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 8,WS,WS_Morecambe_Summer_8,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.92,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 9,WS,WS_Morecambe_Summer_9,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.3,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 9,WS,WS_Morecambe_Summer_9,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.69,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 9,WS,WS_Morecambe_Summer_9,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.79,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 10,WS,WS_Morecambe_Summer_10,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.18,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 10,WS,WS_Morecambe_Summer_10,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.34,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 10,WS,WS_Morecambe_Summer_10,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.66,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 11,WS,WS_Morecambe_Summer_11,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.52,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 11,WS,WS_Morecambe_Summer_11,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.05,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 11,WS,WS_Morecambe_Summer_11,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.04,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Summer_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,5.36,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Summer_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,5.21,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 12,WS,WS_Morecambe_Summer_12,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.26,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Summer_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.14,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Summer_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,3.38,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 13,WS,WS_Morecambe_Summer_13,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.64,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Summer_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,3.31,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Summer_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.3,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 14,WS,WS_Morecambe_Summer_14,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.82,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Summer_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.75,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Summer_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.95,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 15,WS,WS_Morecambe_Summer_15,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.37,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Summer_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,4.23,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Summer_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.08,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 16,WS,WS_Morecambe_Summer_16,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.72,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Summer_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.06,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Summer_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.77,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 17,WS,WS_Morecambe_Summer_17,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.73,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Summer_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,7.12,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Summer_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,3.72,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 18,WS,WS_Morecambe_Summer_18,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.02,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Summer_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,7.83,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Summer_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,6.49,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 19,WS,WS_Morecambe_Summer_19,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,2.56,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Summer_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,2.54,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Summer_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,1.92,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 20,WS,WS_Morecambe_Summer_20,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.52,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Summer_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,4.87,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Summer_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.1,0.2,LOI,2.93,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 21,WS,WS_Morecambe_Summer_21,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0.2,0.3,LOI,1.49,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
Ford et al 2016,HF WS 22,WS,WS_Morecambe_Summer_22,Saltmarsh,54.1333333333333,-2.8,direct from dataset,2,UK,2013,Summer,0,0.1,LOI,4.12,measured but not in dataset,https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5
