Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.16,0.17,EA,20.16,1.41,0.122630652,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.17,0.18,EA,18.8,1.28,0.112487177,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.18,0.19,EA,17.34,1.25,0.104971527,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.19,0.2,EA,18.33,1.11,0.16141848,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.2,0.21,EA,15.88,1.39,0.145057352,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.21,0.22,EA,16.75,1.35,0.128720981,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.22,0.23,EA,20.42,1.49,0.123574971,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.23,0.24,EA,15.81,1.17,0.169489404,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.24,0.25,EA,15.11,1,0.179813255,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.25,0.26,EA,15.2,1.1,0.157506805,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.26,0.27,EA,13.11,0.97,0.207594634,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.27,0.28,EA,11.72,NA,0.201288562,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.28,0.29,EA,10.25,0.7,0.210721145,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.29,0.3,EA,9.53,NA,0.218678892,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.3,0.31,EA,9.88,1.11,0.160647463,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.31,0.32,EA,8.77,NA,0.191993913,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.32,0.33,EA,8.77,0.86,0.187031816,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.33,0.34,EA,8.62,NA,0.192149531,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Silt with Organic,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.34,0.35,EA,6.74,0.57,0.309754424,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.35,0.36,EA,6.6,NA,0.341447478,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.36,0.37,EA,6.73,0.42,0.322904159,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.37,0.38,EA,5.8,NA,0.304176927,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.38,0.39,EA,6.71,0.9,0.260211258,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.39,0.4,EA,5.37,NA,0.330320779,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.4,0.41,EA,4.4,0.42,0.495714596,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.41,0.42,EA,3.96,NA,0.356478778,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.42,0.43,EA,4.33,0.38,0.485054752,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.43,0.44,EA,3.96,NA,0.506331999,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.44,0.45,EA,4.24,0.36,0.593792946,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.45,0.46,EA,3.65,NA,0.468973029,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.46,0.47,EA,3.65,0.35,0.635884123,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.47,0.48,EA,2.29,NA,0.591257077,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.48,0.49,EA,2.35,0.23,0.590850348,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.49,0.5,EA,2.51,NA,0.739423255,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.5,0.51,EA,2.41,0.23,0.681395363,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.51,0.52,EA,2.02,NA,0.753046918,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.52,0.53,EA,1.93,0.18,0.943806496,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.53,0.54,EA,1.62,NA,0.854626677,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.54,0.55,EA,1.68,0.17,0.695224159,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.55,0.56,EA,2.85,NA,0.609839301,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.56,0.57,EA,2.95,0.26,0.796135467,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.57,0.58,EA,2.42,NA,0.599918642,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.58,0.59,EA,1.86,0.16,0.718718966,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.59,0.6,EA,2.77,NA,0.700189793,unpublished
Natural,HM,Smeaton et al 2022b,CS NT-19-8,Newton,NT-19-8,Salt marsh,Basal Mud,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.6,0.61,EA,2.18,0.17,0.779742508,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Peat (Turfa herbacea),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0,0.01,EA,13.7,1.01,0.132187022,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Peat (Turfa herbacea),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.01,0.02,EA,11.91,1.03,0.219644432,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Humified Peat (Substantia Humosa),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.02,0.03,EA,12.09,0.81,0.212132318,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Humified Peat (Substantia Humosa),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.03,0.04,EA,12.93,0.91,0.212577952,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Humified Peat (Substantia Humosa),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.04,0.05,EA,11.7,0.92,0.187053036,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Humified Peat (Substantia Humosa),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.05,0.06,EA,12.66,1.02,0.263514608,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Humified Peat (Substantia Humosa),50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.06,0.07,EA,11.47,0.92,0.246700772,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.07,0.08,EA,9.23,0.76,0.25833323,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.08,0.09,EA,7.84,0.77,0.285637145,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.09,0.1,EA,6.13,0.5,0.306546568,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.1,0.11,EA,7.3,0.6,0.28376619,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.11,0.12,EA,6.52,0.55,0.308382155,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.12,0.13,EA,5.56,0.58,0.304205221,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.13,0.14,EA,7.09,0.63,0.3047994,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.14,0.15,EA,6.03,0.51,0.329008635,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.15,0.16,EA,6.68,0.54,0.357695429,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.16,0.17,EA,5.3,0.48,0.299200683,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.17,0.18,EA,3.98,0.39,0.396589361,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.18,0.19,EA,6.88,0.61,0.334724066,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.19,0.2,EA,5.7,0.55,0.39860886,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.2,0.21,EA,7.58,0.6,0.271879084,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.21,0.22,EA,5.94,NA,0.327986507,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.22,0.23,EA,4.08,0.3,0.348036493,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.23,0.24,EA,4.14,NA,0.319749354,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.24,0.25,EA,4.28,0.38,0.428027767,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.25,0.26,EA,4.06,NA,0.372256338,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.26,0.27,EA,5.27,0.33,0.427288581,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.27,0.28,EA,3.21,NA,0.527128245,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.28,0.29,EA,3.17,0.34,0.269159303,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.29,0.3,EA,3.8,NA,0.309782718,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.3,0.31,EA,4.24,0.36,0.380733992,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.31,0.32,EA,4.17,NA,0.37597349,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.32,0.33,EA,4.22,0.33,0.4946571,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.33,0.34,EA,5.08,NA,0.301888633,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.34,0.35,EA,3.48,0.22,0.29900616,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.35,0.36,EA,2.52,NA,0.375237841,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.36,0.37,EA,3.02,0.27,0.374870016,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.37,0.38,EA,3.21,NA,0.417350239,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.38,0.39,EA,3.24,0.28,0.409197969,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.39,0.4,EA,2.8,NA,0.454228208,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.4,0.41,EA,2.47,0.25,0.391963257,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.41,0.42,EA,2.48,NA,0.407981318,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.42,0.43,EA,2.49,0.27,0.349953426,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.43,0.44,EA,2.21,NA,0.471625611,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.44,0.45,EA,3.42,0.25,0.375478342,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.45,0.46,EA,2.86,NA,0.42284639,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.46,0.47,EA,2.17,0.23,0.521377446,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.47,0.48,EA,2.49,NA,0.445923856,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.48,0.49,EA,2.15,0.19,0.487215722,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.49,0.5,EA,2.21,NA,0.553859202,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.5,0.51,EA,2.29,0.23,0.346505069,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.51,0.52,EA,3.32,NA,0.492160136,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.52,0.53,EA,2.66,0.25,0.354070234,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.53,0.54,EA,2.39,NA,0.534414005,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.54,0.55,EA,2.78,0.27,0.466624609,unpublished
Natural,LM,Smeaton et al 2022b,CS NT-19-14,Newton,NT-19-14,Salt marsh,Basal Mud,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.55,0.56,EA,2.22,NA,0.520500326,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0,0.01,EA,6.16,0.46,0.474000707,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.01,0.02,EA,6.31,0.73,0.417403608,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.02,0.03,EA,5.77,0.47,0.498761938,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.03,0.04,EA,5.2,0.46,0.374955784,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.04,0.05,EA,4.64,0.42,0.57658295,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.05,0.06,EA,5.33,0.55,0.435090202,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.06,0.07,EA,5.78,0.49,0.519985851,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.07,0.08,EA,5.01,0.41,0.502299257,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.08,0.09,EA,4.91,0.48,0.442164839,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.09,0.1,EA,4.66,0.46,0.410328971,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.1,0.11,EA,4.78,0.52,0.424478245,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Humified Peat (Substantia Humosa),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.11,0.12,EA,5.67,0.48,0.484612664,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Silt (Fe Staining),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.12,0.13,EA,5.06,0.72,0.282985497,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Silt (Fe Staining),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.13,0.14,EA,4.32,0.78,0.488149982,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Silt (Fe Staining),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.14,0.15,EA,5.29,0.85,0.382030421,unpublished
Natural,LM,Smeaton et al 2022b,CS OR-8-2,Orplands,OR-8-2,Salt marsh,Silt (Fe Staining),51.717616,0.85708859,direct from dataset,1,UK,England,2019,0.15,0.16,EA,5.15,0.53,0.57304563100000006,unpublished
