"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"281","Smeaton unpublished Essex","CS FL-N-68","Ferry Lane","FL-N-68","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",1.47,0.89,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"282","Smeaton unpublished Essex","CS FL-N-69","Ferry Lane","FL-N-69","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.58,0.59,"EA",1.84,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"283","Smeaton unpublished Essex","CS FL-N-70","Ferry Lane","FL-N-70","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.59,0.6,"EA",1.38,0.73,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"284","Smeaton unpublished Essex","CS FL-N-71","Ferry Lane","FL-N-71","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.6,0.61,"EA",1.19,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"285","Smeaton unpublished Essex","CS FL-N-72","Ferry Lane","FL-N-72","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.61,0.62,"EA",1.35,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"286","Smeaton unpublished Essex","CS FL-N-73","Ferry Lane","FL-N-73","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.62,0.63,"EA",1.21,0.54,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"287","Smeaton unpublished Essex","CS FL-N-74","Ferry Lane","FL-N-74","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.63,0.64,"EA",1.13,0.4,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"288","Smeaton unpublished Essex","CS FL-N-75","Ferry Lane","FL-N-75","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",1.43,0.36,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"289","Smeaton unpublished Essex","CS FL-N-76","Ferry Lane","FL-N-76","Salt marsh","Natural","Basal Clay",51.8529552,0.95950075,"direct from dataset","1","UK","England",2019,0.65,0.66,"EA",1.43,0.16,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"290","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0,0.01,"EA",4.61,0.52,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"291","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",4.67,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"292","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",2.78,0.58,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"293","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",3.91,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"294","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",4.69,0.52,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"295","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",3.81,0.45,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"296","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",3.76,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"297","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",4.08,0.47,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"298","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",3.34,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"299","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",3.36,0.8,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"300","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.52,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"301","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.33,0.53,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"302","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",3.8,0.66,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"303","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.27,0.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"304","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",3.4,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"305","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3.4,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"306","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",2.89,0.73,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"307","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.67,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"308","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",2.73,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"309","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",2.95,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"310","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",2.66,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"311","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",2.63,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"312","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",3.22,0.52,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"313","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt with Organics ",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",3.56,0.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"314","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",3.11,0.51,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"315","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",3.18,0.47,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"316","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",3.3,0.51,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"317","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",2.98,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"318","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",2.78,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"319","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",2.86,0.56,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"320","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",2.69,0.81,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"321","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",3.03,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"322","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",3.12,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"323","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.85,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"324","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",3.22,0.66,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"325","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",3.24,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"326","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",3,0.61,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"327","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.86,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"328","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.78,0.45,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"329","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2.34,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"330","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",3.1,0.97,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"331","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.84,0.45,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"332","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",3.12,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"333","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.83,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"334","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.93,0.33,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"335","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Basal Clay",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",5.1,1.02,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"336","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",15.22,1.08,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"337","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",10.08,1.17,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"338","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",18.66,1.11,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"339","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",18.58,1.33,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"340","Smeaton unpublished Essex","CS FL-H-5","Ferry Lane","FL-H-5","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.85142518,0.95859249,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",26.39,0.98,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"341","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0,0.01,"EA",3.68,0.35,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"342","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",3.43,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"343","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",3.97,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"344","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",3.08,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"345","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",3.76,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"346","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",3.7,0.8,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"347","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",2.98,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"348","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",2.3,0.8,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"349","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",2.84,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"350","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",2.87,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"351","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.3,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"352","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.45,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"353","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",2.51,0.66,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"354","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",2.77,0.44,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"355","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",2.49,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
