Species,Source,Site_name,Site,Subsite,Season,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,SOM_perc,BD_reported_g_cm3,Conv_factor,DOI
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.619071892,1.663479252,1.483663333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.680242718,1.734948847,1.403743333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.625046443,1.670459683,1.65186,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,3.539230044,3.906916748,1.52891,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.700403037,1.758503373,1.578546667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 5,Swartkops Estuary,1,Summer,Swartkops_Summer_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.570193591,1.606371762,1.468946667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.066885589,2.186687217,1.089166667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.682243335,1.737286289,1.49487,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.500573792,1.525030719,1.409223333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.512126069,1.538527946,1.578813333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.717269903,1.778209958,1.461523333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.581682788,1.61979529,1.694186667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,1.452244324,1.468564463,1.419756667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.232298076,1.211587891,1.564796667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Summer 6,Swartkops Estuary,1,Summer,Swartkops_Summer_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.468491539,1.487547072,1.494273333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,5.258781702,5.91597348,0.897876667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.531051403,1.560639565,1.69543,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.325226573,1.320161903,1.703533333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.74744662,1.813467251,1.53991,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.922814678,2.018360413,1.41555,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.821760502,3.068653467,1.15834,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.140018747,2.272133131,1.41534,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.374020844,2.545532006,1.617643333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 1,Swartkops Estuary,2,Summer,Swartkops_Summer_2_1_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.447243824,2.631082864,1.527976667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,4.159603096,4.631736297,0.957966667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.807620587,1.883772154,1.477656667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.901628805,1.993607671,1.540633333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.671280706,2.892838774,1.40504,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.902725604,1.994889127,1.515653333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.685477493,2.909425742,1.589396667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.67690355,2.899408284,1.2297,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.472433366,2.660513338,1.452923333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 2,Swartkops Estuary,2,Summer,Swartkops_Summer_2_2_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.281247745,2.437139554,1.537123333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,3.747526538,4.150282203,1.11665,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.498793231,2.69131117,1.147493333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.598438379,2.807732654,1.429206667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.75839719,2.994622257,1.126653333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.682420563,2.905854145,0.95896,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.858731678,3.111849139,1.156833333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.161478174,2.297205484,1.49906,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.796644629,3.039309066,1.56995,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.680047379,2.90308141,1.387443333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,6.174880712,6.986307643,1.00897,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.75368049,1.82075066,1.592523333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.867675552,1.953938021,1.441573333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.664569702,2.884997899,1.41972,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,NA,NA,NA,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.604418483,2.814719574,1.22716,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.754209852,2.989729935,1.441956667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.681055032,1.735897923,1.4713,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.000493005,2.109116725,1.604453333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,3.30685704,3.635421241,1.241686667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.777572633,1.848665303,1.181993333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.731098682,1.794366961,1.297346667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.525850979,2.722924383,1.243213333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.538681949,2.737915585,1.16734,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.946184304,3.214025358,1.22139,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.4344186310000002,2.616098412,1.204776667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.899884498,3.15993048,1.608166667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.341711392,2.50778291,1.50099,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.973213648,3.245605384,1.296856667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,1.247778367,1.229674456,1.729393333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.608636571,1.651287033,1.638103333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.859858495,1.944804878,1.458763333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.799480472,1.874261564,1.25752,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.31722124,2.479169576,1.31164,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.419343056,2.598484702,1.37252,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.252698643,2.403783903,1.481646667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Salicornia,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.351716775,2.519472807,1.325353333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Salicornia,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,8.886236856,10.15414985,1.048,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Salicornia,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,4.08203548,4.541109335,1.20094,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Salicornia,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,5.124151914,5.758677315,1.284596667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
