study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity_661keV,cs137_activity_se_661keV,cs137_unit,pb210_activity_46.5keV,pb210_activity_se_46.5keV,pb210_unit,pb214_activity_295keV,pb214_activity_se_295keV,pb214_activity_351.9keV,pb214_activity_se_351.9keV,pb214_unit,bi214_activity_609keV,bi214_activity_se_609keV,bi214_unit
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,42,44,replicate_2,0.4058904458598726,0.18480468043185427,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,44,46,replicate_2,0.35370700636942676,0.21435374419619815,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,46,48,replicate_2,0.3802140127388535,0.22865841603732556,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,48,50,replicate_2,0.5810089171974523,0.16215373652801307,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,50,52,replicate_2,0.4949757961783439,0.15150167282291274,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,52,54,replicate_2,0.5813707006369426,0.1400179946016196,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,54,56,replicate_2,0.8737273885350317,0.07452669149596522,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,56,58,replicate_2,0.8149146496815287,0.09068963519437628,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,58,60,replicate_2,0.8604687898089171,0.08115321963377997,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,60,62,replicate_2,0.8015745222929936,0.47998058252427184,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,62,64,replicate_2,0.8047541401273886,0.08233620454456879,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,64,66,replicate_2,0.857712101910828,0.07814361744380005,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,66,71,replicate_2,0.9698853503184713,0.05661519830457177,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,71,76,replicate_2,1.3014929936305732,0.03759384023099126,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,1,2,NA,NA,0.4340904097001658,-0.14099368661288644,0,DPM/g,2.244899152010947,0.20517909867241796,DPM/g,1.0449865707205976,0.2729118367775773,1.0564319697331712,0.16132044376373217,DPM/g,0.9859489839060687,0.21743374051267936,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,2,3,NA,NA,0.4339404168465674,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,3,4,NA,NA,0.44855557985565736,-0.1265975099086634,0,DPM/g,1.7228928579477873,0.1877800894506066,DPM/g,0.7020548816848958,0.17706504339811946,0.9056024451021818,0.15668084978068528,DPM/g,0.612388227382979,0.1777733061361458,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,4,5,NA,NA,0.4753029428736295,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,5,6,NA,NA,0.5073615376993955,0.12107931905128093,0.08147624476312217,DPM/g,4.486951821645859,0.21800008422087044,DPM/g,0.8504436964170915,0.22520733628315134,0.5873578956438466,0.15469260512678507,DPM/g,0.7259935146903395,0.18790113241626305,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,6,7,NA,NA,0.5209829867674858,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,7,8,NA,NA,0.4863570131140342,0.20019525721565198,0.09368194022179324,DPM/g,3.5847031574663264,0.21309992941073597,DPM/g,0.1109224953792986,0.20911223455026587,0.8610213088389541,0.1473065542000927,DPM/g,0.5275514601503059,0.1831467528299944,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,8,9,NA,NA,0.4965316890970534,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,9,10,NA,NA,0.5974938143507064,0.6274243988330482,0.11351966606509085,DPM/g,2.2765819152199818,0.18578174621457136,DPM/g,0.7652096239864555,0.2232688912150841,0.850105902538879,0.1460534096726125,DPM/g,0.4778200761702184,0.16855529141804895,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,10,11,NA,NA,0.45481632493041124,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,11,12,NA,NA,0.5290191354489623,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,12,13,NA,NA,0.410333936756153,3.2373614574112217,0.16593476929140966,DPM/g,2.141301723706203,0.19648492268059023,DPM/g,0.7919952773657312,0.13313067409777404,0.9936577151151711,0.14598218184545778,DPM/g,0.79771773146637,0.18264193960443584,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,13,14,NA,NA,0.4063933314721014,4.525494130144842,0.18217309291939582,DPM/g,2.6044998189841877,0.19905540874864946,DPM/g,0.5719256902735963,0.23771769735138762,0.96197167028937,0.15154165818284523,DPM/g,1.2091264886174926,0.212184291068003,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,14,15,NA,NA,0.3617717824320593,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,15,16,NA,NA,0.33133057456629006,1.430774389652532,0.11698453517184783,DPM/g,1.405926515550512,0.1586225729690397,DPM/g,1.1170094334084661,0.18406776395503613,1.3209886495967247,0.14490632612268295,DPM/g,1.001947851754416,0.1890391746206513,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,16,17,NA,NA,0.3808055693684733,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,17,18,NA,NA,0.34911231033943374,0.3475022869596148,0.08398506184511098,DPM/g,1.0069062710061814,0.1376205675491636,DPM/g,1.1167614653107527,0.1874041669073184,1.2579622191557904,0.1235858450791899,DPM/g,1.317676111272913,0.16566756302155458,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,18,19,NA,NA,0.4458368860423153,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,19,20,NA,NA,0.3195002843750613,0.14580969030734503,0.07341689046829213,DPM/g,0.6568156244095175,0.14552938837895033,DPM/g,1.1058822139740474,0.12079250948772718,1.2446313226522083,0.12209083023831621,DPM/g,1.5334598214938524,0.16943192081855754,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,20,22,NA,NA,0.3186795994993742,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,22,24,NA,NA,0.2698077497758741,0.1416163600639897,0.0680580404789472,DPM/g,0.629676837023616,0.1113645511036596,DPM/g,1.2545651476664874,0.1006677896591756,1.5532111683584675,0.12138017803518837,DPM/g,1.2818252528939007,0.1339798446156815,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,24,26,NA,NA,0.36703798357361633,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,26,28,NA,NA,0.30800931732664394,-0.07780739648192406,0,DPM/g,0.6898482538612205,0.11329803081410507,DPM/g,1.1650988834414717,0.10183030835708921,1.3025622184103698,0.11059382571692959,DPM/g,1.6337086564021306,0.14660879263305956,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,28,30,NA,NA,0.25887933361613513,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,30,32,NA,NA,0.2777364692991037,0.046997971079785775,0.0476197622502165,DPM/g,0.16614845624100763,0.11341077614216574,DPM/g,1.1612635806285077,0.09798654573217047,1.59788578951241,0.11060496981305813,DPM/g,1.4536155115474165,0.15365822216758016,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,32,34,NA,NA,0.19765185713154343,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,34,36,NA,NA,0.2087176173412442,-0.06556481092852567,0,DPM/g,0.6159878244848622,0.09494530464466958,DPM/g,1.7955842312173362,0.1588828981691334,1.7404258804081931,0.10818803695592827,DPM/g,1.9958838607953457,0.19855104851880623,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,36,38,NA,NA,0.17391134467735936,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,38,40,NA,NA,0.13740174416331002,-0.06022817563437551,0.03751493623474414,DPM/g,0.37189775913538703,0.09207708658226613,DPM/g,1.281064479616456,0.08518353711008138,1.5220967614404388,0.09946037772470856,DPM/g,1.4907616489748676,0.1159319503283326,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,40,42,NA,NA,0.11750164470405303,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,42,44,NA,NA,0.3070722312671246,-0.05283816054383015,0,DPM/g,0.1524461130639643,0.07787023232592351,DPM/g,1.3888179471370394,0.0824792759451697,1.6431578201234618,0.08933755919675544,DPM/g,1.445990909178784,0.1194389633930479,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,44,46,NA,NA,0.07914304212199101,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,46,48,NA,NA,0.08205540558650667,-0.0556883637687718,0,DPM/g,1.7632644486602473,0.13552074030000932,DPM/g,3.9590680163812157,0.1338871063097066,4.487248304080241,0.14543980089692865,DPM/g,3.7508134835381406,0.19102389569560768,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,1,2,NA,NA,0.08756111871699593,0.08084883408973663,0.02650224781461567,DPM/g,1.9318410585237105,0.0892023746633593,DPM/g,1.3102705146733589,0.08307228887168902,1.1474353483494515,0.056805718663480484,DPM/g,1.0248711595084554,0.07435114087319337,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,2,3,NA,NA,0.1027870551652656,0.17868018745086106,0.03212669770366482,DPM/g,2.2618024715094025,0.08802722016534924,DPM/g,1.1870878235778375,0.08848218513587357,1.1596705279832007,0.05923726901541664,DPM/g,1.0083620072716344,0.07138125456230901,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,3,4,NA,NA,0.07139284070672505,0.14864558268414632,0.025908925061846708,DPM/g,1.7439249519358233,0.07741612161539305,DPM/g,1.2322582328902614,0.09317365793579073,1.345718099994158,0.06678149485763407,DPM/g,1.0132915268375164,0.07314182921876798,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,4,5,NA,NA,0.08992533070537846,0.15011899522030575,0.026165740866899292,DPM/g,1.7768001924103518,0.08029800789394016,DPM/g,1.244629255394754,0.09410905717954017,1.3751359895266915,0.06655049252550033,DPM/g,1.0205062717698952,0.07257282663951865,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,5,6,NA,NA,0.08964115642869942,0.09836491000165672,0.030847235776519544,DPM/g,1.7419510141279855,0.07611044110300087,DPM/g,1.314070057008261,0.08602802388649353,1.2104834879207487,0.058928320665902686,DPM/g,0.9482313672824259,0.07035278701432934,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,6,7,NA,NA,0.09607421875000004,0.160191351121191,0.030468394983250536,DPM/g,1.5651932009580716,0.08278694266232973,DPM/g,1.3420331737649722,0.09610301490544419,1.30219248801216,0.0621960890561239,DPM/g,1.1034930003509056,0.07694123920179288,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,7,8,NA,NA,0.09782778559149882,0.1445207613204937,0.026837505377215683,DPM/g,1.6360952563232347,0.08400903044035601,DPM/g,1.1051912071235916,0.0828323398624841,1.295494073649489,0.0626261156292071,DPM/g,0.977682671944849,0.07156317304216517,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,8,9,NA,NA,0.09270574186486213,0.15081398962124992,0.027463227510029612,DPM/g,1.650390468026406,0.08738136799747083,DPM/g,1.211995909690665,0.08983910288581184,1.2798838715853218,0.06606040750860732,DPM/g,1.1496804810439483,0.07649833244549355,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,9,10,NA,NA,0.07707302719899978,0.18414446228379636,0.028781779454957374,DPM/g,1.7442077969164373,0.07575038581518942,DPM/g,1.3979811160870304,0.08601814170753783,1.2417557638462158,0.0583704388362325,DPM/g,1.2245470433750387,0.07467142142735016,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,10,11,NA,NA,0.0929657652258597,0.19459610931211693,0.03127159476645718,DPM/g,1.7435709022432835,0.08879437240049631,DPM/g,1.2900145247019514,0.08505263695590552,1.119999719761556,0.056819539484557126,DPM/g,1.0868489506286882,0.07409804179945462,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,11,12,NA,NA,0.07916650222976444,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,12,13,NA,NA,0.08213701975148195,0.26025672132145783,0.03625376128007907,DPM/g,1.6716093029779837,0.08362454549716838,DPM/g,1.4456530686672737,0.08921661410621386,1.2173284081807076,0.06295248939938164,DPM/g,1.1242769208176266,0.0756159566963013,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,13,14,NA,NA,0.07661432686054076,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,14,15,NA,NA,0.07552274136279082,0.2590808326362425,0.03093425141676736,DPM/g,1.8493110433491569,0.08665216257718128,DPM/g,1.3097029108968632,0.09492298627814122,1.249889768735154,0.06310490561270496,DPM/g,1.0833125213441375,0.06919544117438127,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,15,16,NA,NA,0.2575354262898302,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,16,17,NA,NA,0.07323859498422079,0.2479963328342468,0.030577947838462627,DPM/g,1.5381892089742972,0.08429261741911316,DPM/g,1.231604324321119,0.08509887373740374,1.2699982697116767,0.05958411455551317,DPM/g,1.0047712374162237,0.07153077602703775,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,17,18,NA,NA,0.07406734716117531,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,18,19,NA,NA,0.08647254095403051,0.31526681277548024,0.032504008397152014,DPM/g,1.6217979399188565,0.07778383453853845,DPM/g,1.0912854877622242,0.08530961743637931,1.1874560232871005,0.06229324185539549,DPM/g,1.1103443523923775,0.07909015269333032,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,19,20,NA,NA,0.08892516700442835,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,20,22,NA,NA,0.08755725904459181,0.22151813161517173,0.02660432760698212,DPM/g,1.5513461772013826,0.07662466549151337,DPM/g,1.1577899199965964,0.07759253601984682,1.3586791712359938,0.06163757030204983,DPM/g,1.117353767660162,0.06966479290915743,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,22,24,NA,NA,0.07314070102273866,0.21243242862515704,0.028869567050158848,DPM/g,1.2693182240734067,0.07018074736914891,DPM/g,1.3017788065609452,0.08408943301349683,1.3340267729487787,0.06015207190071539,DPM/g,1.2604662351793308,0.07117706047198834,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,24,26,NA,NA,0.06262254173845885,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,26,28,NA,NA,0.05116638289656127,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,28,30,NA,NA,0.05086528007984461,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,30,32,NA,NA,0.04263901912563466,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,32,34,NA,NA,0.032609510951095225,0.15427800464115762,0.02710664541545139,DPM/g,1.1332437034488096,0.06682696551656557,DPM/g,1.4029744990548354,0.08215461009149087,1.3910714416465437,0.05986501224410233,DPM/g,1.217632951444112,0.07306145298503111,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,34,36,NA,NA,0.033796005407360906,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,36,38,NA,NA,0.03884617607954217,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,38,40,NA,NA,0.027748740853368627,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,40,42,NA,NA,0.03488880063542476,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,push core,42,44,NA,NA,0.028611784466797675,0.7126772470142281,0.03891217768697685,DPM/g,1.0504710152284058,0.0661619361963348,DPM/g,1.3384796626393871,0.07895314393915753,1.393087141453689,0.0555921912497458,DPM/g,0.7525694721527645,0.06120283917857974,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,44,46,NA,NA,0.21523029528890217,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,46,48,NA,NA,0.02908091651345314,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,48,50,NA,NA,0.02850238788363109,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,50,52,NA,NA,0.035744086313624225,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,52,54,NA,NA,0.03532696435015478,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,54,56,NA,NA,0.04800635144671842,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G12,russian corer,56,58,NA,NA,0.22333764039359905,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,1,2,NA,NA,0.6886209880427941,0.11717257442915957,0.038176522415784904,DPM/g,28.54664717857074,0.7580908666110264,DPM/g,0.7079261455826352,0.15177390309125904,0.8947415887012042,0.10341091928906089,DPM/g,0.6667057663834279,0.10237681284001036,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,2,3,NA,NA,0.6085502226620485,0.2191192081891983,0.047060323528196786,DPM/g,30.0865729447847,0.7364439297138515,DPM/g,0.6745665575160793,0.13555071368583863,0.6550129315622132,0.0866983603265965,DPM/g,0.469094863202467,0.09469210344280726,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,3,4,NA,NA,0.5894890568569794,0.3017060750966481,0.04413812922278909,DPM/g,31.278320677541526,0.6980609527866521,DPM/g,0.5668828088353287,0.10821539108028147,0.7300761929570501,0.08023536428270739,DPM/g,0.8678638695221016,0.09689477812246906,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,4,5,NA,NA,0.5424901765292358,0.49385017613055254,0.058264160021546524,DPM/g,35.43309356830098,0.7392106183520656,DPM/g,0.6637893555509042,0.1246531353797068,0.8555178157292739,0.08349300284210628,DPM/g,0.6201184229678728,0.08806055907581027,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,5,6,NA,NA,0.618660540731578,0.6548373336681576,0.06037514989383185,DPM/g,38.886494871449514,0.8224721308707621,DPM/g,0.9267142579442322,0.1303843692141165,0.8423327641071965,0.09193757114573012,DPM/g,0.7020596629401821,0.10187048935514847,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,6,7,NA,NA,0.6816150529204235,0.3697085579521631,0.050420642911454906,DPM/g,36.467381670926166,0.7817805448610702,DPM/g,0.6085252877199269,0.12478236000205413,0.5493882612962474,0.07848193756499001,DPM/g,0.5515679517321559,0.08361688630028524,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,7,8,NA,NA,0.6829438437391001,0.7871776622888834,0.05746148891582663,DPM/g,38.6334140775768,0.8119073027650121,DPM/g,0.2640430561000387,0.08640590516651046,0.2742902831438669,0.06387218100188903,DPM/g,0.5233850040750097,0.0788347985064252,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,8,9,NA,NA,0.6909193457416808,2.1474492261706404,0.0871460415164103,DPM/g,27.702177329756974,0.7089366537276962,DPM/g,0.6063550936098049,0.12020712026688446,0.8074358622299338,0.08621939334637278,DPM/g,0.6042224716853796,0.0840435285944027,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,9,10,NA,NA,0.6768471725625712,5.487071478006903,0.1202464891335829,DPM/g,20.943477195477474,0.5439205171150396,DPM/g,0.5034528347719613,0.11064389045226011,0.5772555123303913,0.07167649208966531,DPM/g,0.5621646482275647,0.0764769729038698,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,10,11,NA,NA,0.49133277511535517,2.3662463232272044,0.0691739283439827,DPM/g,12.08796618562293,0.35945079081611786,DPM/g,0.4026096606391772,0.07368387874760139,0.5327684908176409,0.054725158040695596,DPM/g,0.5350310818586883,0.05817851490075933,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,11,12,NA,NA,0.25570971581609897,0.4825524124067266,0.038277780513642,DPM/g,9.961725124723458,0.36683864119978915,DPM/g,1.1607657692923223,0.0941862236675397,1.1841381504267352,0.06533536827122177,DPM/g,1.024771666298821,0.06789581546703594,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,12,13,NA,NA,0.21770942212931155,0.3345992831465168,0.028949991698163743,DPM/g,6.11982991415009,0.2329382631714349,DPM/g,0.906448741875499,0.06823711013381327,0.921141302283092,0.05288019323826362,DPM/g,0.8648335602859945,0.05787113871903018,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,13,14,NA,NA,0.19179110221674872,0.36587205661443967,0.028872433749803115,DPM/g,6.204713869100104,0.2504819241166788,DPM/g,1.1067702754764137,0.07434169624955811,1.0321370425052063,0.05083118635745426,DPM/g,0.9530817369559756,0.057494351484010164,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,14,15,NA,NA,0.15085240240538242,0.3613059894173453,0.03012218281166501,DPM/g,5.1926412163784486,0.2472215820578649,DPM/g,1.457499249506343,0.08413175027907194,1.4490195637051426,0.059671335771309036,DPM/g,1.1673672031319895,0.061623942895192345,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,15,16,NA,NA,0.1310928534665166,0.2760591500029523,0.028208118022769898,DPM/g,2.8439777430917563,0.19617823320227074,DPM/g,1.1831759900911547,0.06940764195396609,1.2196499872633957,0.04927601705398224,DPM/g,1.057200275346552,0.05839949379799206,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,16,17,NA,NA,0.11647727272727273,0.2496135195609158,0.026331099117950785,DPM/g,3.5914067963415777,0.21854679156084722,DPM/g,1.2864191486890524,0.07712452738988305,1.4333929546147184,0.0534491448944404,DPM/g,1.197063828193165,0.06428205321794672,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,17,18,NA,NA,0.09754756621963917,0.2243607550697233,0.027622176343241277,DPM/g,2.879871209709618,0.18968119855858254,DPM/g,1.5282862893053548,0.0781470997829721,1.3948854065500975,0.05532809319672268,DPM/g,1.2341335184942301,0.06247324662121752,DPM/g
