Marsh_ID,Site_ID,Nation,Marsh_Type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Sampling_Method,Core_Depth_cm,Purpose
Belhaven,NA,Scotland,NA,2018,56.00325372,-2.59876978,362757,679085.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00319275,-2.5989909,362743,679078.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00314484,-2.59941866,362716,679073.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00309173,-2.59983048,362690,679068.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00307417,-2.60026727,362663,679066.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00307417,-2.60026727,362663,679066.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00310657,-2.60085342,362627,679070.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00310657,-2.60085342,362627,679070.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00316974,-2.60141202,362592,679077.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00316974,-2.60141202,362592,679077.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00312718,-2.60187292,362563,679073.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00312718,-2.60187292,362563,679073.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00309109,-2.6020246,362554,679069.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00388108,-2.60157871,362582,679156.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00388108,-2.60157871,362582,679156.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00373111,-2.6013844,362594,679140.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00373111,-2.6013844,362594,679140.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00355049,-2.60121371,362605,679119.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00337505,-2.60114122,362609,679100.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00305859,-2.60098691,362618,679065.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00305859,-2.60098691,362618,679065.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00283584,-2.600737,362634,679040.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00265462,-2.60056717,362644,679019.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00265462,-2.60056717,362644,679019.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00241896,-2.60026555,362663,678993.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.009254,-2.572521,364399,679739.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.008256,-2.57163,364454,679628.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.008142,-2.569925,364560,679614.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.006219,-2.5683,364660,679399.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.005111,-2.566979,364741,679275.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.004328,-2.565323,364844,679187.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.003884,-2.562017,365049,679136.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.001625,-2.598591,362766,678904.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.001909,-2.600013,362678,678936.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00177,-2.600683,362636,678921.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.001546,-2.600974,362618,678896.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.001444,-2.601098,362610,678885.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Bogside Flats,NA,Scotland,NA,2019,55.618858,-4.6842816,231059,639411.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Bogside Flats,NA,Scotland,NA,2019,55.618861,-4.6847677,231028,639412.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Bogside Flats,NA,Scotland,NA,2019,55.618862,-4.6841062,231070,639411.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Bogside Flats,NA,Scotland,NA,2019,55.618877,-4.6850279,231012,639415.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Bogside Flats,NA,Scotland,NA,2019,55.618855,-4.6844995,231045,639411.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,Scotland,NA,2019,54.923122,-3.0853725,330535,559254.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,Scotland,NA,2019,54.925459,-3.0863717,330475,559515.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,Scotland,NA,2019,54.927685,-3.0907387,330199,559767.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,Scotland,NA,2019,54.930157,-3.0906028,330212,560042.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,Scotland,NA,2019,54.932706,-3.0919828,330128,560327.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Caerlaverock East,NA,Scotland,NA,2019,54.971146,-3.4762266,305599,565056.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Caerlaverock East,NA,Scotland,NA,2019,54.972158,-3.475811,305628,565168.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Caerlaverock East,NA,Scotland,NA,2019,54.96999,-3.4752625,305658,564926.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Caerlaverock East,NA,Scotland,NA,2019,54.971778,-3.476781,305565,565127.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Caerlaverock East,NA,Scotland,NA,2019,54.969268,-3.472549,305830,564842.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Carthagena Bank,NA,Scotland,NA,2019,56.38500278,-3.194788889,326325,722054.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Carthagena Bank,NA,Scotland,NA,2019,56.38565556,-3.197808333,326139,722130.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Carthagena Bank,NA,Scotland,NA,2019,56.38466389,-3.193727778,326389,722015.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Carthagena Bank,NA,Scotland,NA,2019,56.38430833,-3.192663889,326454,721975.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Carthagena Bank,NA,Scotland,NA,2019,56.385475,-3.196341667,326230,722109.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.583122,-4.421933,255295,857371.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.582956,-4.421605,255314,857352.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.582968,-4.421197,255338,857352.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.582881,-4.421546,255317,857343.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.582711,-4.421818,255300,857325.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cromarty Firth,NA,Scotland,NA,2018,57.582326,-4.420624,255370,857279.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin,NA,Scotland,NA,2019,57.604498,-3.813008,291759,858614.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin,NA,Scotland,NA,2019,57.604805,-3.813414,291736,858649.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin,NA,Scotland,NA,2019,57.605182,-3.813997,291702,858692.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin,NA,Scotland,NA,2019,57.605542,-3.814571,291669,858732.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin,NA,Scotland,NA,2019,57.605918,-3.815145,291636,858775.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin Bar,NA,Scotland,NA,2019,57.615522,-3.7923312,293027,859808.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin Bar,NA,Scotland,NA,2019,57.614853,-3.7913608,293083,859732.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin Bar,NA,Scotland,NA,2019,57.61715,-3.7953414,292852,859994.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin Bar,NA,Scotland,NA,2019,57.61652,-3.7941718,292920,859922.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Culbin Bar,NA,Scotland,NA,2019,57.616072,-3.7934968,292959,859871.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Drynoch,NA,Scotland,NA,2019,57.298505,-6.3152145,140156,831345.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Drynoch,NA,Scotland,NA,2019,57.298596,-6.3156904,140128,831357.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Drynoch,NA,Scotland,NA,2019,57.298464,-6.3140467,140226,831336.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Drynoch,NA,Scotland,NA,2019,57.298486,-6.3144481,140202,831340.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Drynoch,NA,Scotland,NA,2019,57.298518,-6.3148339,140179,831345.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dumbuck,NA,Scotland,NA,2019,55.93367778,-4.542894444,241247,674101.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dumbuck,NA,Scotland,NA,2019,55.93369167,-4.542925,241245,674103.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dumbuck,NA,Scotland,NA,2019,55.93360833,-4.542911111,241246,674093.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dumbuck,NA,Scotland,NA,2019,55.93364444,-4.5429,241246,674097.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dumbuck,NA,Scotland,NA,2019,55.93366111,-4.542886111,241247,674099.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Eilean Dubh,NA,Scotland,NA,2019,58.510132,-4.691772,243282,961139.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Eilean Dubh,NA,Scotland,NA,2019,58.510253,-4.691964,243271,961153.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Eilean Dubh,NA,Scotland,NA,2019,58.510343,-4.69217,243259,961164.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Eilean Dubh,NA,Scotland,NA,2019,58.51055,-4.692405,243247,961187.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Eilean Dubh,NA,Scotland,NA,2019,58.510673,-4.692606,243236,961202.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635415,-3.616523,303581,861758.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635225,-3.616319,303593,861737.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.634782,-3.61636,303589,861688.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.634553,-3.616469,303582,861662.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635451,-3.614665,303692,861760.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635398,-3.614507,303701,861754.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635303,-3.614329,303712,861743.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635228,-3.61417,303721,861734.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.635248,-3.61721,303540,861741.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.634967,-3.617328,303532,861710.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Findhorn Bay,NA,Scotland,NA,2018,57.634806,-3.61736,303530,861692.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Finhorn Bay,NA,Scotland,NA,2019,57.639062,-3.5779237,305895,862110.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Finhorn Bay,NA,Scotland,NA,2019,57.638868,-3.5810581,305707,862093.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Finhorn Bay,NA,Scotland,NA,2019,57.638765,-3.5822328,305637,862083.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Finhorn Bay,NA,Scotland,NA,2019,57.638919,-3.579966,305773,862097.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Finhorn Bay,NA,Scotland,NA,2019,57.638995,-3.5788018,305842,862104.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Glenelg,NA,Scotland,NA,2019,57.216956,-5.6236562,181306,819843.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Glenelg,NA,Scotland,NA,2019,57.217342,-5.622733,181364,819883.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Glenelg,NA,Scotland,NA,2019,57.217181,-5.6230154,181346,819866.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Glenelg,NA,Scotland,NA,2019,57.217092,-5.623305,181328,819857.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.015818,-2.855555,346760,680652.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.015793,-2.85542,346769,680649.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016147,-2.855473,346766,680689.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016238,-2.855291,346777,680699.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.015943,-2.855933,346737,680666.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016167,-2.855758,346748,680691.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016346,-2.855712,346751,680711.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016299,-2.85667,346691,680706.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016508,-2.856638,346694,680730.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gullane Sands,NA,Scotland,NA,2018,56.016674,-2.856335,346713,680748.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Harrapool,NA,Scotland,NA,2019,57.239115,-5.8831049,165791,823171.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Harrapool,NA,Scotland,NA,2019,57.240159,-5.8842264,165730,823291.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Harrapool,NA,Scotland,NA,2019,57.239296,-5.8833396,165778,823192.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Harrapool,NA,Scotland,NA,2019,57.239548,-5.8836149,165763,823221.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Harrapool,NA,Scotland,NA,2019,57.239751,-5.8837688,165755,823244.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Inverbroom,NA,Scotland,NA,2019,57.81650922,-5.071992389,217621,884912.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Inverbroom,NA,Scotland,NA,2019,57.817041,-5.0725049,217593,884972.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Inverbroom,NA,Scotland,NA,2019,57.81628417,-5.071705806,217637,884886.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Inverbroom,NA,Scotland,NA,2019,57.81674192,-5.07223175,217608,884938.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Inverbroom,NA,Scotland,NA,2019,57.81719206,-5.0727725,217578,884990.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isleornsay,NA,Scotland,NA,2019,57.144861,-5.8038413,169985,812418.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isleornsay,NA,Scotland,NA,2019,57.145603,-5.8030905,170035,812498.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isleornsay,NA,Scotland,NA,2019,57.14515,-5.8035235,170006,812449.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isleornsay,NA,Scotland,NA,2019,57.145874,-5.8027544,170057,812527.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isleornsay,NA,Scotland,NA,2019,57.146282,-5.8023497,170084,812571.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Killilan,NA,Scotland,NA,2019,57.31668611,-5.443497222,192740,830373.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Killilan,NA,Scotland,NA,2019,57.31704444,-5.442875,192779,830411.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Killilan,NA,Scotland,NA,2019,57.31790833,-5.441713889,192854,830503.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Killilan,NA,Scotland,NA,2019,57.31830278,-5.441125,192892,830545.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Killilan,NA,Scotland,NA,2019,57.31750833,-5.442341667,192814,830460.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kinloch,NA,Scotland,NA,2019,57.176314,-5.8043616,170149,815918.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kinloch,NA,Scotland,NA,2019,57.177169,-5.8052442,170101,816016.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kinloch,NA,Scotland,NA,2019,57.175744,-5.8035911,170192,815852.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kinloch,NA,Scotland,NA,2019,57.176108,-5.8040424,170167,815894.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kinloch,NA,Scotland,NA,2019,57.176549,-5.8046341,170134,815945.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkconnell,NA,Scotland,NA,2019,54.9873,-3.5804,298972,566999.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkconnell,NA,Scotland,NA,2019,54.9879,-3.5766,299216,567060.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkconnell,NA,Scotland,NA,2019,54.9878,-3.5789,299069,567053.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkconnell,NA,Scotland,NA,2019,54.9876,-3.5787,299081,567030.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkconnell,NA,Scotland,NA,2019,54.988,-3.5767,299210,567072.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkton,NA,Scotland,NA,2019,57.281682,-5.6016026,183018,826972.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkton,NA,Scotland,NA,2019,57.280372,-5.6005781,183072,826823.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkton,NA,Scotland,NA,2019,57.281435,-5.6014457,183026,826944.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkton,NA,Scotland,NA,2019,57.28118,-5.6012381,183037,826915.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kirkton,NA,Scotland,NA,2019,57.280891,-5.6009775,183051,826882.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,KT  18 27 surface,Scotland,Natural,2018,58.44634996,-4.48184125,255246,953570.00,0.42,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,KT 18 29 surface,Scotland,Natural,2018,58.44607229,-4.47580111,255597,953526.00,2.12,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,KT 18 30 surface,Scotland,Natural,2018,58.44370844,-4.47689028,255524,953265.00,1.68,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.4487,-4.47943,255396,953826.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44865,-4.47987,255370,953821.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44875,-4.4796,255387,953832.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44866,-4.48003,255361,953823.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44867,-4.48025,255348,953824.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44894,-4.47994,255368,953854.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44884,-4.4803,255346,953843.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44877,-4.48072,255321,953837.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44894,-4.48001,255363,953854.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44899,-4.48035,255344,953860.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyle of Tongue,NA,Scotland,NA,2018,58.44899,-4.48072,255322,953861.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyleakin,NA,Scotland,NA,2019,57.269642,-5.7415352,174515,826088.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyleakin,NA,Scotland,NA,2019,57.269996,-5.7408244,174560,826125.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyleakin,NA,Scotland,NA,2019,57.269692,-5.7413743,174525,826093.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyleakin,NA,Scotland,NA,2019,57.269788,-5.7411849,174537,826103.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Kyleakin,NA,Scotland,NA,2019,57.269864,-5.7410433,174546,826111.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2019,57.8438,-5.222164,208849,888363.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2019,57.843852,-5.221158,208909,888366.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2019,57.843852,-5.2199,208984,888362.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2019,57.843979,-5.218968,209040,888374.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.843268,-5.223241,208782,888307.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.843286,-5.222963,208799,888308.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.843205,-5.222443,208829,888298.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.842961,-5.221586,208879,888268.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.842828,-5.22112,208906,888252.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.842709,-5.220807,208924,888238.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.842423,-5.220174,208960,888204.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.844503,-5.221006,208921,888438.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.844423,-5.220238,208967,888427.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.844312,-5.218622,209062,888410.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Little Loch Broom,NA,Scotland,NA,2018,57.844301,-5.217701,209116,888406.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Ainort,NA,Scotland,NA,2019,57.269472,-6.082003,154000,827249.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Ainort,NA,Scotland,NA,2019,57.269689,-6.081642,154023,827272.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Ainort,NA,Scotland,NA,2019,57.269275,-6.082481,153970,827229.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Ainort,NA,Scotland,NA,2019,57.270075,-6.081211,154052,827313.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
