Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,N_Perc,CN,NC,d13C_per_mil,d15N_per_mil
SU-19-1,Sunderland,Natural,HM,England,2019,54.003307,-2.8885075,341860.172,456730.463,4.87,72-73,72.5,Sand,0.858735468,0.50,0.02,29.11,0.03,-26.91,2.36
SU-19-1,Sunderland,Natural,HM,England,2019,54.003307,-2.8885075,341860.172,456730.463,4.87,73-74,73.5,Sand,0.948057818,0.43,NA,NA,NA,NA,NA
SU-19-1,Sunderland,Natural,HM,England,2019,54.003307,-2.8885075,341860.172,456730.463,4.87,74-75,74.5,Sand,1.186391669,0.48,0.03,18.91,0.05,-26.79,2.89
SU-19-1,Sunderland,Natural,HM,England,2019,54.003307,-2.8885075,341860.172,456730.463,4.87,75-76,75.5,Sand,1.046702518,0.34,NA,NA,NA,NA,NA
SU-19-1,Sunderland,Natural,HM,England,2019,54.003307,-2.8885075,341860.172,456730.463,4.87,76_77,76.5,Sand,1.02,0.44,0.02,25.84,0.04,-27.29,2.45
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,0_1,0.5,Sandy Silt with Roots,0.523457258,4.44,0.24,21.19,0.05,-27.94,5.69
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,1_2,1.5,Sandy Silt with Roots,0.604744172,4.15,0.27,18.02,0.06,-27.72,5.50
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,2_3,2.5,Sandy Silt with Roots,0.929382033,4.15,0.34,14.24,0.07,-27.33,5.20
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,3_4,3.5,Sandy Silt with Roots,0.845129624,4.28,0.38,13.11,0.08,-27.21,5.05
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,4_5,4.5,Sandy Silt with Roots,0.558026733,3.19,0.26,14.56,0.07,-27.71,5.04
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,5_6,5.5,Sandy Silt with Roots,0.54072179,3.33,0.20,19.18,0.05,-27.73,4.47
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,6_7,6.5,Sandy Silt with Roots,0.482447,3.14,0.23,16.27,0.06,-27.93,4.28
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,7_8,7.5,Sandy Silt with Roots,0.48294125,3.26,0.25,15.48,0.06,-27.98,4.21
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,8_9,8.5,Sandy Silt with Roots,0.536065278,2.36,0.17,16.57,0.06,-27.50,4.77
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,9_10,9.5,Sandy Silt with Roots,0.551735157,2.48,0.18,15.71,0.06,-27.55,3.82
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,10_11,10.5,Sandy Silt with Roots,0.616226919,2.65,0.18,17.24,0.06,-27.31,4.18
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,11_12,11.5,Sandy Silt with Roots,0.525611439,2.14,0.22,11.60,0.09,-27.89,3.47
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,12_13,12.5,Sandy Silt with Roots,0.684846752,2.28,0.24,11.17,0.09,-27.78,3.94
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,13_14,13.5,Sandy Silt with Roots,0.702126826,2.44,0.24,11.83,0.08,-27.46,3.57
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,14_15,14.5,Sandy Silt with Roots,0.877246503,2.52,0.27,10.93,0.09,-27.41,3.72
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,15_16,15.5,Sandy Silt with Roots,0.840839913,2.65,0.33,9.27,0.11,-27.36,3.38
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,16_17,16.5,Sandy Silt with Roots,0.562372397,2.96,0.30,11.49,0.09,-27.46,3.53
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,17_18,17.5,Sandy Silt with Roots,0.915984458,2.11,0.20,12.01,0.08,-26.85,4.47
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,18_19,18.5,Sandy Silt with Roots,1.020019273,2.57,0.19,16.13,0.06,-27.04,3.91
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,19-20,19.5,Sandy Silt with Roots,0.673388872,2.37,0.22,12.68,0.08,-26.90,4.03
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,20-21,20.5,Sandy Silt with Roots,0.652220081,2.67,0.26,12.17,0.08,-26.56,5.07
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,21_22,21.5,Sandy Silt with Roots,0.513053155,2.97,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,22-23,22.5,Sandy Silt with Roots,0.863155735,2.15,0.14,17.91,0.06,-26.22,5.19
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,23-24,23.5,Sandy Silt with Roots,0.525580354,2.02,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,24-25,24.5,Sandy Silt with Roots,0.891719615,1.97,0.09,25.97,0.04,-26.06,5.19
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,25-26,25.5,Sandy Silt with Roots,0.993314268,0.96,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,26-27,26.5,Sandy Silt with Roots,0.986258004,1.01,0.05,22.38,0.04,-25.94,4.83
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,27-28,27.5,Sandy Silt with Roots,0.850811937,0.82,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,28-29,28.5,Sandy Silt with Roots,0.677886851,1.12,0.05,24.88,0.04,-25.94,4.83
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,29-30,29.5,Sandy Silt with Roots,0.946108797,0.76,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,30-31,30.5,Sandy Silt with Roots,0.61538452,0.69,0.02,32.78,0.03,-26.04,3.97
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,31-32,31.5,Sandy Silt with Roots,0.919217283,0.64,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,32_33,32.5,Sandy Silt,1.100995337,0.79,0.03,30.83,0.03,-25.70,4.07
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,33-34,33.5,Sandy Silt,0.797358408,0.73,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,34-35,34.5,Sandy Silt,0.891529997,0.51,0.02,30.02,0.03,-25.83,3.54
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,35-36,35.5,Sandy Silt,0.581980727,0.63,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,36-37,36.5,Sandy Silt,1.003040721,0.55,0.02,30.69,0.03,-25.74,4.04
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,37-38,37.5,Sandy Silt,0.647433012,0.57,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,38-39,38.5,Sandy Silt,1.261470936,0.52,0.01,44.26,0.02,-26.71,2.46
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,39-40,39.5,Sandy Silt,0.983665527,0.57,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,40-41,40.5,Sandy Silt,0.727367734,0.55,0.02,32.32,0.03,-27.82,3.21
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,41-42,41.5,Sandy Silt,1.148679515,0.50,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,42-43,42.5,Sandy Silt,0.890644078,0.61,0.02,34.76,0.03,-26.19,3.95
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,43_44,43.5,Sandy Silt,1.036693192,0.56,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,44-45,44.5,Sandy Silt,0.935791731,0.55,0.02,33.20,0.03,-25.54,4.10
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,45-46,45.5,Sandy Silt,1.055341001,0.53,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,46-47,46.5,Sandy Silt,1.35778738,0.54,0.02,33.44,0.03,-26.14,4.16
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,47-48,47.5,Sandy Silt,1.17304383,0.46,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,48-49,48.5,Sandy Silt,0.551735157,0.44,0.01,34.27,0.03,-27.07,4.74
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,49-50,49.5,Sandy Silt,0.958054709,0.57,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,50-51,50.5,Sandy Silt,1.041837737,0.29,0.01,30.67,0.03,-27.02,6.67
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,51-52,51.5,Sandy Silt,0.912900839,0.29,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,52-53,52.5,Sandy Silt,0.935791731,0.24,0.01,23.82,0.04,-26.48,4.56
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,53-54,53.5,Sand,1.16406963,0.50,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,54_55,54.5,Sand,0.868822505,0.55,0.03,24.75,0.04,-27.99,1.42
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,55-56,55.5,Sand,0.596805098,0.48,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,56-57,56.5,Sand,0.733242773,0.44,0.03,16.63,0.06,-27.33,2.29
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,57-58,57.5,Sand,0.841290643,0.19,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,58-59,58.5,Sand,0.571271993,0.41,0.02,26.53,0.04,-26.42,3.06
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,59-60,59.5,Sand,0.911632577,0.09,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,60-61,60.5,Sand,0.967262045,0.11,0.01,14.58,0.07,-27.59,9.20
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,61-62,61.5,Sand,1.152866646,0.12,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,62-63,62.5,Sand,1.232655269,0.29,0.01,37.12,0.03,-26.95,3.25
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,63-64,63.5,Sand,0.91304383,0.42,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,64-65,64.5,Sand,0.728405968,0.41,0.02,19.97,0.05,-28.44,4.84
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,65_66,65.5,Sand,0.794977308,0.55,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,66-67,66.5,Sand,0.882524712,0.31,0.02,17.32,0.06,-27.18,6.75
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,67-68,67.5,Sand,0.923587815,0.82,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,68-69,68.5,Sand,0.864700653,1.35,0.06,26.87,0.04,-26.29,2.04
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,69-70,69.5,Sand,0.987756295,1.02,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,70-71,70.5,Sand,0.992108175,0.43,0.02,21.59,0.05,-25.95,2.58
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,71-72,71.5,Sand,0.977370842,0.57,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,72-73,72.5,Sand,0.858735468,0.50,0.02,29.11,0.03,-26.91,2.36
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,73-74,73.5,Sand,0.948057818,0.43,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,74-75,74.5,Sand,1.186391669,0.48,0.03,18.91,0.05,-26.79,2.89
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,75-76,75.5,Sand,1.046702518,0.34,NA,NA,NA,NA,NA
SU-19-05,Sunderland,Natural,LM,England,2019,54.003057,-2.894315,341479.659,456707.756,4.61,76_77,76.5,Sand,1.02,0.44,0.02,25.84,0.04,-27.29,2.45
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,0_1,0.5,Peat (Turfa herbacea),0.065826484,27.12,1.66,18.16,0.06,-28.89,3.52
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,1_2,1.5,Peat (Turfa herbacea),0.099687583,25.44,1.64,17.21,0.06,-28.93,3.01
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,2_3,2.5,Peat (Turfa herbacea),0.125032123,24.84,1.82,15.82,0.06,-29.21,3.85
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,3_4,3.5,Peat (Turfa herbacea),0.143426898,24.29,1.65,16.74,0.06,-28.90,2.72
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,4_5,4.5,Peat (Turfa herbacea),0.153202548,24.22,1.69,18.72,0.05,-29.14,3.19
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,5_6,5.5,Peat (Turfa herbacea),0.148682548,27.71,1.90,18.04,0.06,-28.87,4.41
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,6_7,6.5,Peat (Turfa herbacea),0.116250307,24.84,1.94,15.65,0.06,-28.84,3.78
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,7_8,7.5,Peat (Turfa herbacea),0.10947738,23.78,1.51,18.53,0.05,-28.96,3.42
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,8_9,8.5,Peat (Turfa herbacea),0.113077819,22.00,1.59,17.95,0.06,-29.05,3.60
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,9_10,9.5,Peat (Turfa herbacea),0.114902795,23.07,1.62,16.68,0.06,-28.57,3.60
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,10_11,10.5,Humified Peat (Substantia Humosa),0.122931278,24.15,1.62,17.51,0.06,-28.57,3.19
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,11_12,11.5,Humified Peat (Substantia Humosa),0.134040293,21.40,1.51,16.71,0.06,-28.14,3.39
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,12_13,12.5,Humified Peat (Substantia Humosa),0.123808399,20.92,1.46,17.41,0.06,-27.76,3.91
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,13_14,13.5,Humified Peat (Substantia Humosa),0.101318037,20.15,1.29,18.97,0.05,-27.81,4.19
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,14_15,14.5,Humified Peat (Substantia Humosa),0.115373187,19.93,1.19,17.15,0.06,-27.90,4.08
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,15_16,15.5,Humified Peat (Substantia Humosa),0.110096316,21.16,1.25,19.28,0.05,-27.52,3.59
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,16_17,16.5,Humified Peat (Substantia Humosa),0.122630652,20.16,1.41,18.51,0.05,-27.68,3.68
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,17_18,17.5,Humified Peat (Substantia Humosa),0.112487177,18.80,1.28,17.49,0.06,-28.23,2.98
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,18_19,18.5,Humified Peat (Substantia Humosa),0.104971527,17.34,1.25,16.68,0.06,-28.37,3.46
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,19-20,19.5,Humified Peat (Substantia Humosa),0.16141848,18.33,1.11,20.81,0.05,-27.53,3.41
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,20-21,20.5,Humified Peat (Substantia Humosa),0.145057352,15.88,1.39,15.62,0.06,-27.93,3.23
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,21_22,21.5,Humified Peat (Substantia Humosa),0.128720981,16.75,1.35,18.54,0.05,-27.65,3.14
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,22-23,22.5,Humified Peat (Substantia Humosa),0.123574971,20.42,1.49,20.19,0.05,-27.18,3.51
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,23-24,23.5,Humified Peat (Substantia Humosa),0.169489404,15.81,1.17,19.76,0.05,-27.32,3.51
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,24-25,24.5,Humified Peat (Substantia Humosa),0.179813255,15.11,1.00,16.73,0.06,-27.78,3.66
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,25-26,25.5,Humified Peat (Substantia Humosa),0.157506805,15.20,1.10,16.43,0.06,-27.79,3.73
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,26-27,26.5,Silt with Organic,0.207594634,13.11,0.97,16.19,0.06,-27.84,3.63
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,27-28,27.5,Silt with Organic,0.201288562,11.72,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,28-29,28.5,Silt with Organic,0.210721145,10.25,0.70,15.66,0.06,-27.62,3.83
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,29-30,29.5,Silt with Organic,0.218678892,9.53,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,30-31,30.5,Silt with Organic,0.160647463,9.88,1.11,16.15,0.06,-27.70,3.98
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,31-32,31.5,Silt with Organic,0.191993913,8.77,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,32_33,32.5,Silt with Organic,0.187031816,8.77,0.86,14.81,0.07,-27.76,4.25
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,33-34,33.5,Silt with Organic,0.192149531,8.62,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,34-35,34.5,Silt with Organic,0.309754424,6.74,0.57,15.02,0.07,-27.38,3.91
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,35-36,35.5,Basal Mud,0.341447478,6.60,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,36-37,36.5,Basal Mud,0.322904159,6.73,0.42,14.32,0.07,-26.92,4.34
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,37-38,37.5,Basal Mud,0.304176927,5.80,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,38-39,38.5,Basal Mud,0.260211258,6.71,0.90,14.48,0.07,-27.35,3.93
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,39-40,39.5,Basal Mud,0.330320779,5.37,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,40-41,40.5,Basal Mud,0.495714596,4.40,0.42,13.64,0.07,-26.72,4.22
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,41-42,41.5,Basal Mud,0.356478778,3.96,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,42-43,42.5,Basal Mud,0.485054752,4.33,0.38,14.36,0.07,-26.84,4.21
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,43_44,43.5,Basal Mud,0.506331999,3.96,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,44-45,44.5,Basal Mud,0.593792946,4.24,0.36,14.26,0.07,-26.44,4.17
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,45-46,45.5,Basal Mud,0.468973029,3.65,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,46-47,46.5,Basal Mud,0.635884123,3.65,0.35,13.90,0.07,-26.83,5.18
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,47-48,47.5,Basal Mud,0.591257077,2.29,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,48-49,48.5,Basal Mud,0.590850348,2.35,0.23,12.90,0.08,-26.53,5.25
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,49-50,49.5,Basal Mud,0.739423255,2.51,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,50-51,50.5,Basal Mud,0.681395363,2.41,0.23,12.64,0.08,-26.28,5.49
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,51-52,51.5,Basal Mud,0.753046918,2.02,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,52-53,52.5,Basal Mud,0.943806496,1.93,0.18,12.87,0.08,-26.29,5.42
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,53-54,53.5,Basal Mud,0.854626677,1.62,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,54_55,54.5,Basal Mud,0.695224159,1.68,0.17,12.13,0.08,-25.88,5.28
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,55-56,55.5,Basal Mud,0.609839301,2.85,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,56-57,56.5,Basal Mud,0.796135467,2.95,0.26,13.92,0.07,-27.01,3.54
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,57-58,57.5,Basal Mud,0.599918642,2.42,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,58-59,58.5,Basal Mud,0.718718966,1.86,0.16,14.32,0.07,-26.78,3.20
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,59-60,59.5,Basal Mud,0.700189793,2.77,NA,NA,NA,NA,NA
NT-19-8,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.46,60-61,60.5,Basal Mud,0.779742508,2.18,0.17,13.74,0.07,-26.04,3.95
NT-19-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,0_1,0.5,Peat (Turfa herbacea),0.132187022,13.70,1.01,13.50,0.07,-25.54,3.07
