study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,delta_c13,core_diameter,decompressed_depth_max,wet_weight,dry_weight,accumulated_mass,mid_section_accumulated_mass,cn_ratio,delta_n15,k40_activity,k40_activity_sd,fraction_organic_carbon,fraction_estimated_organic_carbon,fraction_inorganic_carbon,fraction_nitrogen,fraction_h2o
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,10,12,WP4006,0.018929998236513857,0.6711173576950097,59.38409661501515,3.429029187092367,NA,NA,44.289096615015154,3.722833754807128,-29.72416308920435,6.2,14.158900000000003,53.17302,1.14302,0.6524564344677055,0.6335264362311916,24.810461075059138,3.266443771280021,NA,NA,0.3212492751981656,0.3212492751981656,0.0032051282051204196,0.015106161063700956,0.9785037599895585
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,12,14,WP4007,0.05486821119274829,0.6088948272571105,60.00026792018681,3.2998283371404544,NA,NA,44.90526792018681,3.604180496950054,-29.719423202419712,6.2,16.590700000000002,56.33302,3.3130200000000003,0.7621928568532021,0.7073246456604538,21.706471569242296,3.300755657095442,NA,NA,0.281417556417058,0.281417556417058,0.03465104929233956,0.015125465299104269,0.94118866696655
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,14,16,WP4008,0.053046458462247925,0.5753342646178389,63.62244423712276,3.180688796667166,NA,NA,48.52744423712276,3.4954300481119667,-29.443091419189827,6.2,19.0225,56.28302,3.20302,0.8682857737776979,0.81523931531545,22.15444405144192,3.3628105555429704,NA,NA,0.27545822289104166,0.27545822289104166,0.030075187969931493,0.014507505976287728,0.9430908291701476
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,16,17,WP4009,0.05740243485475889,0.542551261114135,51.08599009360032,2.98262281796736,NA,NA,35.990990093600324,3.316216047584891,NA,6.2,21.454300000000003,27.77302,1.7330200000000002,0.9256882086324568,0.8969869912050774,NA,NA,NA,NA,NA,0.2593287969515513,0.04085680285601379,NA,0.9376005922294371
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,17,18,WP4010,0.061708395854123375,0.5347337387138389,46.97218908087551,2.5228222329803724,NA,NA,31.87718908087551,2.909618878688423,-29.390802995766414,6.2,22.6702,33.413019999999996,1.8630200000000001,0.9873966044865801,0.9565424065595185,20.996261989051415,2.9007584149878056,NA,NA,0.24462574963190098,0.24462574963190098,0.041188118811879754,0.013592738938612297,0.9442426934171171
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,18,19,WP4011,0.03653508539630018,0.540813464235622,39.57711537884568,2.415909637759958,NA,NA,24.482115378845684,2.8174224705963873,NA,6.2,23.8861,23.903019999999998,1.1030200000000001,1.0239316898828803,1.00566414718473,NA,NA,NA,NA,NA,0.25843730715287416,0.03115455100794344,NA,0.9538543665193769
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,19,20,WP4012,0.06833295123776106,0.46179587283881546,37.421252042018764,2.2974606296260096,NA,NA,22.326252042018766,2.716537381425395,-28.77253517645295,6.2,25.102000000000004,24.403019999999998,2.0630200000000003,1.0922646411206414,1.058098165501761,22.057661856943458,2.810909802704065,NA,NA,0.22612522718530254,0.22612522718530254,0.02746113989637871,0.01196014186637261,0.9154604635000093
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,20,21,WP4013,0.07959469538994512,0.4269962653387851,39.773562863904516,2.199008621748003,NA,NA,20.383562863904515,5.120687348249458,NA,6.2,26.3179,21.12302,2.40302,1.1718593365105863,1.1320619888156138,NA,NA,NA,NA,NA,0.20004908411879677,0.03320918684047394,NA,0.8862369111992509
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,21,22,WP4014,0.11039887792386033,0.41108711303095824,30.0535644506354,1.9449467525242623,NA,NA,10.663564450635398,5.016833450509862,-28.320171016599957,6.2,27.5338,28.70302,3.33302,1.2822582144344465,1.2270587754725164,18.735610461049482,2.524621589156027,NA,NA,0.18514893573430427,0.18514893573430427,0.03575794621026841,0.011521673212802664,0.8838791179464738
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,22,23,WP4015,0.13391604953577413,0.3985519737976221,35.63243669625717,1.7635844171627126,NA,NA,16.242436696257172,4.949346421140792,NA,6.2,28.7497,27.63302,4.04302,1.4161742639702206,1.3492162392023337,NA,NA,NA,NA,NA,0.18545716255818015,0.03066781312696738,NA,0.8536888114292247
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,23,24,WP4016,0.24818962990352417,0.3785689714482293,26.628645470932483,1.6278153211257742,NA,NA,7.238645470932482,4.902609786602624,-27.50967116939818,6.2,29.965600000000002,32.38302,7.493020000000001,1.6643638938737448,1.5402690789219826,19.633187143594103,1.1953448341263129,NA,NA,0.1823565937141651,0.1823565937141651,0.02407971215056442,0.01083621104292322,0.7686126865252221
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,24,25,WP4017,0.41479719780201185,0.3613173424709703,24.099133676486517,1.4703636524538106,NA,NA,4.709133676486516,4.852604380171263,NA,6.2,31.1815,39.92302,12.52302,2.079161091675757,1.8717624927747507,NA,NA,NA,NA,NA,0.16635579668760778,0.02116244411325945,NA,0.686320824426609
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,25,26,WP4018,0.520127628401851,0.3649364406779644,22.25910011899241,1.5182830134649177,NA,NA,2.86910011899241,4.867338421455419,-27.023545883792558,6.2,32.397400000000005,45.85302,15.70302,2.599288720077608,2.3392249058766823,18.836391944980708,0.8205344363055975,NA,NA,0.1718827305113362,0.1718827305113362,0.020850708924103376,0.010645873840858376,0.6575357522797844
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,26,27,WP4019,0.5154904396333047,0.35706381409074056,22.254389386036767,1.0768644716118614,NA,NA,2.864389386036766,4.748203564530475,NA,6.2,33.6133,38.13302,15.56302,3.114779159710912,2.8570339398942597,NA,NA,NA,NA,NA,0.16417373662854992,0.0232358003442351,NA,0.591875492683244
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,27,28,WP4020,0.43135858626110607,0.4130160067396797,NA,NA,NA,NA,NA,NA,-26.796777555862608,6.2,34.8292,28.55302,13.02302,3.5461377459720183,3.330458452841465,18.873036726745415,0.8288527775807101,NA,NA,0.16816983890586976,0.16816983890586976,NA,0.01039568503102336,0.5439004350503029
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,28,29,WP4021,0.48601116817611695,0.3536866359447,NA,NA,NA,NA,NA,NA,NA,6.2,36.045100000000005,32.10302,14.673020000000001,4.032148914148135,3.7891433300600768,NA,NA,NA,NA,NA,0.1624412442396311,0.021093285799169206,NA,0.5429395739092459
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,29,30,WP4022,0.5482819887823112,0.3630701593698479,NA,NA,NA,NA,NA,NA,-26.598586370190286,6.2,37.261,36.343019999999996,16.55302,4.580430902930447,4.306289908539291,18.084480344162923,0.6224315444732931,NA,NA,0.15483146101176012,0.15483146101176012,0.02358354903652523,0.00999053099130108,0.5445337233944785
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,30,31,WP4023,0.6334075254620554,0.37131648572210585,23.11899483908627,1.1707963828499282,NA,NA,NA,NA,NA,6.2,38.4769,40.92302,19.12302,5.213838428392502,4.897134665661474,NA,NA,NA,NA,NA,0.17148535717544033,0.012770280075459701,NA,0.5327075079014207
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,31,32,WP4024,0.39823580934291763,0.37058986943235567,NA,NA,NA,NA,NA,NA,NA,6.2,39.692800000000005,26.04302,12.02302,5.61207423773542,5.412956333063961,NA,NA,NA,NA,NA,0.1711126030187985,0.012652640870970367,NA,0.5383400235456564
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,32,33,WP4025,0.45023856910447346,0.37776193870278,NA,NA,NA,NA,NA,NA,NA,6.2,40.9087,29.013019999999997,13.593020000000001,6.062312806839893,5.837193522287656,NA,NA,NA,NA,NA,0.17479187455452616,0.014236622484044878,NA,0.5314855192599736
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,33,34,WP4026,0.5204588561710329,0.3770539060247921,NA,NA,NA,NA,NA,NA,NA,6.2,42.1246,34.05302,15.713020000000002,6.582771663010925,6.322542234925409,NA,NA,NA,NA,NA,0.17442865379071837,0.014499460126484107,NA,0.5385719093343262
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,34,35,WP4027,0.625789286770872,0.37044050229220665,22.54544480208896,1.1404169220440263,NA,NA,NA,NA,-26.541037544639927,6.2,43.340500000000006,38.663019999999996,18.89302,7.2085609497817975,6.895666306396361,16.841968890720874,1.344554076263338,NA,NA,0.16827287520923637,0.16827287520923637,0.013772360297610762,0.011656496677115814,0.5113413282252653
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,35,36,WP4028,0.7102523679122523,0.3664315427744622,NA,NA,NA,NA,NA,NA,NA,6.2,44.556400000000004,43.11302,21.443019999999997,7.91881331769405,7.563687133737924,NA,NA,NA,NA,NA,0.16897938144329913,0.013131601484440343,NA,0.5026323834424032
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,36,37,WP4029,0.6565934693047872,0.3526119402985061,NA,NA,NA,NA,NA,NA,NA,6.2,45.7723,40.38302,19.82302,8.575406786998839,8.247110052346445,NA,NA,NA,NA,NA,0.16188992537313368,0.013347489761870281,NA,0.5091248747617191
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,37,38,WP4030,0.5575563663194039,0.3637606170067366,NA,NA,NA,NA,NA,NA,NA,6.2,46.9882,33.94302,16.833019999999998,9.13296315331824,8.854184970158538,NA,NA,NA,NA,NA,0.1676091965244559,0.013656590455730611,NA,0.5040800730164847
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,38,39,WP4031,0.5820672212388633,0.36291581602017586,22.957077520719462,1.174988922440213,NA,NA,NA,NA,NA,6.2,48.204100000000004,35.343019999999996,17.57302,9.715030374557104,9.423996763937673,NA,NA,NA,NA,NA,0.16717581361835024,0.01470311027332568,NA,0.5027866888568095
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,39,40,WP4032,0.6794481853783372,0.37159050655331277,NA,NA,22.66,1.91,NA,NA,-26.662013084075852,6.2,49.42,41.56302,20.513019999999997,10.39447855993544,10.054754467246273,19.44625054946739,0.007810881463342412,219,16,0.16915538361691587,0.16915538361691587,0.01536076662908633,0.010148380380631972,0.506459828953719
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,40,41,WP4033,0.5380139279376727,0.37035022840983267,NA,NA,NA,NA,NA,NA,NA,6.2,50.6359,32.10302,16.243019999999998,10.932492487873112,10.663485523904276,NA,NA,NA,NA,NA,0.1709896671742442,0.014855760925894574,NA,0.49403451762482165
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,41,42,WP4034,0.5340391947074902,0.37085971190017347,NA,NA,NA,NA,NA,NA,NA,6.2,51.8518,32.68302,16.12302,11.466531682580603,11.199512085226857,NA,NA,NA,NA,NA,0.17125103220478902,0.015166982645471234,NA,0.506685122733456
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,42,43,WP4035,0.5549065441659488,0.3699499165275455,22.507142139261084,1.2799085789335292,NA,NA,NA,NA,NA,6.2,53.0677,33.523019999999995,16.75302,12.021438226746552,11.743984954663578,NA,NA,NA,NA,NA,0.17078430717863086,0.015368309485957821,NA,0.5002532588054417
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,43,44,WP4036,0.700315534836796,0.37407735459108266,NA,NA,NA,NA,NA,NA,NA,6.2,54.2836,41.81302,21.14302,12.721753761583347,12.371595994164949,NA,NA,NA,NA,NA,0.17290168290522545,0.015723270440251572,NA,0.49434362789389524
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,44,45,WP4037,0.6930285239147944,0.3703117186197696,NA,NA,NA,NA,NA,NA,-26.48732552981963,6.2,55.4995,42.233019999999996,20.923019999999998,13.414782285498141,13.068268023540744,16.204796048255258,1.3625847485293772,NA,NA,0.16343934721186784,0.16343934721186784,0.016412971542024667,0.011766839758182325,0.5045814862399137
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,45,46,WP4038,0.6807730964550648,0.3789260385005066,NA,NA,NA,NA,NA,NA,NA,6.2,56.7154,39.22302,20.55302,14.095555381953206,13.755168833725673,NA,NA,NA,NA,NA,0.1753890577507599,0.01660981758860881,NA,0.47599598399103377
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,46,47,WP4039,0.6204896424639619,0.37867293514264316,19.23456010670963,1.1883785724975937,NA,NA,NA,NA,NA,6.2,57.9313,37.74302,18.73302,14.716045024417168,14.405800203185187,NA,NA,NA,NA,NA,0.175259215728176,0.01736887360275213,NA,0.5036692877252537
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,47,48,WP4040,0.6986593959908864,0.37186329056432427,NA,NA,NA,NA,NA,NA,NA,6.2,59.1472,42.05302,21.09302,15.414704420408055,15.065374722412612,NA,NA,NA,NA,NA,0.1717658680594984,0.017172812725958095,NA,0.49841842512143
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,48,49,WP4041,0.6194959591564162,0.35615571262791484,NA,NA,NA,NA,NA,NA,NA,6.2,60.3631,35.56302,18.70302,16.03420037956447,15.724452399986262,NA,NA,NA,NA,NA,0.16370788057812033,0.017204653449123402,NA,0.4740879711565554
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,49,50,WP4042,0.7009779903751597,0.34569502074688785,NA,NA,NA,NA,NA,NA,-26.505577984935442,6.2,61.579,41.32302,21.16302,16.735178369939632,16.38468937475205,16.47050945013151,1.0176096876566927,NA,NA,0.15241272425402666,0.15241272425402666,0.016118377592811355,0.010795872949789436,0.48786366533714137
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,50,51,WP4043,0.6413569919224206,0.35902200488997593,22.87227299072781,1.1350942963750488,NA,NA,NA,NA,NA,6.2,62.7949,38.69302,19.36302,17.37653536186205,17.055856865900843,NA,NA,NA,NA,NA,0.16517828850855767,0.01876716509002026,NA,0.4995733080540108
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,51,52,WP4044,0.6241331479249626,0.3627885921231333,NA,NA,NA,NA,NA,NA,NA,6.2,64.0108,37.33302,18.84302,18.000668509787015,17.688601935824533,NA,NA,NA,NA,NA,0.1671105477591674,0.018897414038077986,NA,0.4952720138901166
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,52,53,WP4045,0.48700485148366257,0.3617172886790779,NA,NA,NA,NA,NA,NA,NA,6.2,65.2267,29.38302,14.70302,18.487673361270677,18.244170935528846,NA,NA,NA,NA,NA,0.16656096909236698,0.01939715322355521,NA,0.49960827716143535
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,53,54,WP4046,0.5966412430828661,0.3609181516158257,NA,NA,NA,NA,NA,NA,NA,6.2,66.4426,36.19302,18.013019999999997,19.084314604353544,18.78599398281211,NA,NA,NA,NA,NA,0.16615101177891858,0.019691241335853777,NA,0.5023067983826717
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,54,55,WP4047,0.6950158905298858,0.36134453781512604,25.359977382879443,1.2702066884678844,NA,NA,NA,NA,-26.692307875785943,6.2,67.6585,41.86302,20.98302,19.77933049488343,19.431822549618488,16.483669116734568,1.114471508318743,NA,NA,0.16858283424803783,0.16858283424803783,0.02048872180451059,0.011931807894014556,0.4987695584312838
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,55,56,WP4048,0.697334484914159,0.35504778644402984,NA,NA,NA,NA,NA,NA,NA,6.2,68.87440000000001,41.75302,21.05302,20.476664979797587,20.127997737340507,NA,NA,NA,NA,NA,0.1631395144457873,0.02946687106114676,NA,0.4957725213649216
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,56,57,WP4049,0.6251268312325082,0.3493478464858775,NA,NA,NA,NA,NA,NA,NA,6.2,70.0903,37.33302,18.87302,21.101791811030097,20.789228395413843,NA,NA,NA,NA,NA,0.16021544524725517,0.02797807903086191,NA,0.4944684357172283
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,57,58,WP4050,0.7423814615228952,0.3368000742873064,NA,NA,NA,NA,NA,NA,NA,6.2,71.3062,44.24302,22.41302,21.84417327255299,21.472982541791545,NA,NA,NA,NA,NA,0.15377843810938818,0.02800336040324836,NA,0.4934111640661058
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,58,59,WP4051,0.611546492696051,0.33977164605138,24.51237439074523,1.2169989359903097,NA,NA,NA,NA,NA,6.2,72.5221,36.64302,18.46302,22.45571976524904,22.149946518901015,NA,NA,NA,NA,NA,0.15530285442435796,0.02925493586972083,NA,0.4961381458187671
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,59,60,WP4052,0.6781232743016097,0.34989050368305785,NA,NA,NA,NA,NA,NA,-26.442326113356188,6.2,73.738,39.95302,20.473019999999998,23.13384303955065,22.794781402399845,15.87750502401117,0.8537180081712825,NA,NA,0.1639321814564281,0.1639321814564281,0.033685499923442025,0.012045608640018501,0.48757265408221967
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,60,61,WP4053,0.6079029872350502,0.34147283080783625,NA,NA,NA,NA,NA,NA,NA,6.2,74.9539,37.20302,18.353019999999997,23.7417460267857,23.437794533168177,NA,NA,NA,NA,NA,0.15617556220442,0.027993551223802333,NA,0.5066792964657172
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,61,62,WP4054,0.7062776346820698,0.3317218296764606,NA,NA,NA,NA,NA,NA,NA,6.2,76.16980000000001,41.90302,21.32302,24.448023661467772,24.09488484412674,NA,NA,NA,NA,NA,0.15117329862402426,0.027406789092931177,NA,0.4911340519132034
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,62,63,WP4055,0.7688796830574459,0.24283320923306004,NA,NA,NA,NA,NA,NA,NA,6.2,77.3857,45.74302,23.21302,25.21690334452522,24.832463502996497,NA,NA,NA,NA,NA,0.1055734363365598,0.0199139520590052,NA,0.4925341614961146
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,63,64,WP4056,0.6536124193821503,0.33719231201528643,NA,NA,NA,NA,NA,NA,NA,6.2,78.6016,38.83302,19.73302,25.87051576390737,25.543709554216296,NA,NA,NA,NA,NA,0.15397965606384195,0.027810751229438133,NA,0.4918494621329992
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,64,65,WP4057,0.6373822586922379,0.3284394749635402,NA,NA,NA,NA,NA,NA,-26.83571971870616,6.2,79.8175,37.24302,19.243019999999998,26.50789802259961,26.18920689325349,16.85368050201945,0.8161597188477703,NA,NA,0.15690111025628128,0.15690111025628128,0.027073982915880902,0.010861205970830002,0.4833120407528714
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,65,66,WP4058,0.6847478296852473,0.3100734522560336,NA,NA,NA,NA,NA,NA,NA,6.2,81.0334,40.29302,20.673019999999998,27.192645852284855,26.85027193744223,NA,NA,NA,NA,NA,0.14006768100734523,0.026768060836502454,NA,0.4869329725098789
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,66,67,WP4059,0.6317513866161459,0.31350560702096536,NA,NA,NA,NA,NA,NA,NA,6.2,82.2493,37.65302,19.07302,27.824397238901003,27.508521545592927,NA,NA,NA,NA,NA,0.14182837640175522,0.026278409090909092,NA,0.49345311478335596
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,67,68,WP4060,0.6499689139211495,0.30661686232657337,NA,NA,NA,NA,NA,NA,NA,6.2,83.46520000000001,40.273019999999995,19.62302,28.474366152822153,28.149381695861578,NA,NA,NA,NA,NA,0.13829445037353216,0.026473757118671247,NA,0.512750223350521
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,68,69,WP4061,0.500253962250938,0.34758687258687293,NA,NA,NA,NA,NA,NA,NA,6.2,84.6811,33.913019999999996,15.10302,28.97462011507309,28.72449313394762,NA,NA,NA,NA,NA,0.15931206563706582,0.02751886373723979,NA,0.5546542301452362
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,69,70,WP4062,0.5128406174798495,0.40289916862076325,NA,NA,NA,NA,NA,NA,-26.70511092673571,6.2,85.897,37.89302,15.483020000000002,29.48746073255294,29.231040423813013,16.394505104828706,0.15330896151957674,NA,NA,0.19499937331665854,0.19499937331665854,0.03016779721527962,0.01387655604208688,0.591401793786824
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,70,71,WP4063,0.5178090340175778,0.41457672228477854,NA,NA,NA,NA,NA,NA,NA,6.2,87.1129,38.99302,15.63302,30.005269766570517,29.746365249561727,NA,NA,NA,NA,NA,0.1936778585320914,0.033397447106138095,NA,0.5990815792159725
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,71,72,WP4064,0.4121473756485568,0.4226173127368117,NA,NA,NA,NA,NA,NA,NA,6.2,88.3288,31.85302,12.44302,30.417417142219076,30.211343454394797,NA,NA,NA,NA,NA,0.1978026814339844,0.032138650513209466,NA,0.6093613729561592
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,72,73,WP4065,0.37703723211527707,0.42908878504672815,NA,NA,NA,NA,NA,NA,NA,6.2,89.5447,30.04302,11.38302,30.794454374334354,30.605935758276715,NA,NA,NA,NA,NA,0.20112254672897156,0.03151217515858507,NA,0.6211093292218957
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,73,74,WP4066,0.42870876410765096,0.39824120603015023,NA,NA,NA,NA,NA,NA,NA,6.2,90.7606,34.593019999999996,12.94302,31.223163138442004,31.008808756388177,NA,NA,NA,NA,NA,0.18529773869346708,0.032806441992245736,NA,0.6258487983992146
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,74,75,WP4067,0.4124786034177387,0.3818120654855348,NA,NA,NA,NA,NA,NA,-26.767336100028622,6.2,91.9765,32.68302,12.45302,31.635641741859743,31.429402440150874,15.706764805154274,0.07898718543107064,NA,NA,0.16447699250232342,0.16447699250232342,0.03500816252493972,0.012217017760594093,0.6189758473972111
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,75,76,WP4068,0.47938661279247924,0.34773901127859114,NA,NA,NA,NA,NA,NA,NA,6.2,93.1924,39.14302,14.47302,32.115028354652225,31.875335048255984,NA,NA,NA,NA,NA,0.15939011278591722,0.037007110536524584,NA,0.6302528522326586
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,76,77,WP4069,0.4353333194912887,0.3428449289302123,NA,NA,NA,NA,NA,NA,NA,6.2,94.4083,36.233019999999996,13.14302,32.55036167414351,32.33269501439787,NA,NA,NA,NA,NA,0.15687944854119892,0.03577817531305905,NA,0.6372640204984292
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,77,78,WP4070,0.38498669857564227,0.3675025075225673,NA,NA,NA,NA,NA,NA,NA,6.2,95.6242,33.05302,11.62302,32.935348372719154,32.74285502343133,NA,NA,NA,NA,NA,0.16952878635907706,0.03441167142404173,NA,0.648352253440079
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,78,79,WP4071,0.3568323381951821,0.3848354792560796,NA,NA,NA,NA,NA,NA,NA,6.2,96.8401,30.96302,10.77302,33.29218071091434,33.11376454181675,NA,NA,NA,NA,NA,0.17842060085836883,0.033720930232557435,NA,0.6520681768122101
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,79,80,WP4072,0.3634568935788198,0.38593212001967503,NA,NA,NA,NA,NA,NA,-26.840028347913318,6.2,98.056,31.403019999999998,10.97302,33.65563760449316,33.473909157703744,16.80268299516137,-0.15625792728998944,NA,NA,0.17949939171137003,0.17949939171137003,0.03332265299583497,0.01246324512917987,0.6505743715094918
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,80,81,WP4073,0.43500209172210674,0.38269230769230655,NA,NA,NA,NA,NA,NA,NA,6.2,99.2719,37.53302,13.13302,34.09063969621527,33.873138650354214,NA,NA,NA,NA,NA,0.17732115384615327,0.022672204915196156,NA,0.6500942370211616
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,81,82,WP4074,0.57974862685459,0.3942547136250456,NA,NA,NA,NA,NA,NA,NA,6.2,100.48780000000001,48.64302,17.50302,34.67038832306986,34.38051400964257,NA,NA,NA,NA,NA,0.1832526680896484,0.023344589634414433,NA,0.6401740681396838
