study_id,site_id,core_id,sample_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,c14_age,c14_age_se,c14_material,age,age_se,method_id
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,136,140,0.5123,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,140,144,0.4751,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,144,148,0.68,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,148,150,0.6474,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,150,156,0.5449,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,156,160,0.7732,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,160,164,0.7918,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,164,168,0.6847,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,168,172,0.8943,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,172,176,0.9408,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,176,180,0.871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,180,184,0.9362,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,184,188,0.9502,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,188,192,1.1039,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,192,196,0.9921,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,196,200,0.8756,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,0,4,0.6986,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,4,8,0.7639,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,8,12,0.7871,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,12,16,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,16,20,0.7871,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,20,24,0.7592,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,24,28,0.8151,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,28,32,0.694,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,32,36,0.6195,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,36,40,0.6754,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,40,44,0.6614,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,44,48,0.6893,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,48,52,0.7639,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,52,56,0.7359,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,56,60,0.7592,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,60,64,0.5682,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,64,68,0.5776,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,68,72,0.5776,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,72,76,0.4704,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,76,80,0.5449,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,80,84,0.6381,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,84,88,0.6428,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,88,92,0.5682,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,92,96,0.5776,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,96,100,0.7452,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,100,104,0.5869,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,104,108,0.5449,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,108,112,0.6148,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,112,116,0.4052,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,116,120,0.6008,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,120,124,0.3307,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,124,128,0.3167,0.31,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,128,132,0.2329,0.34,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,132,136,0.3167,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,136,140,0.2701,0.33,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,140,144,0.2469,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,144,148,0.2841,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,148,152,0.2515,0.31,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,152,156,0.2841,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,156,160,0.177,0.39,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,160,164,0.2375,0.35,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,164,168,0.2282,0.33,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,168,172,0.2655,0.26,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,168,172,0.3959,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,172,176,0.2469,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,172,176,0.5217,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,176,180,0.3493,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,176,180,0.2562,0.35,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,180,184,0.2748,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,180,184,0.3633,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,184,188,0.4332,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,184,188,0.2981,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,188,192,0.3586,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,188,192,0.4751,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,192,196,0.2422,0.35,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,192,196,0.3493,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,196,200,0.5636,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,196,200,0.34,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,200,204,0.503,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,204,208,0.7266,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,208,212,1.0526,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,NA,212,216,1.0899,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,0,4,0.7266,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,4,8,0.8011,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,8,12,0.8803,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,12,16,0.68,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,16,20,0.9455,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,20,24,0.694,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,24,28,1.02,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,28,32,0.7592,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,32,36,0.8663,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,36,40,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,40,44,0.9082,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,44,48,0.6893,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,48,52,0.7406,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,52,56,0.6334,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,56,60,0.694,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,60,64,0.6567,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,64,68,0.5636,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,68,72,0.68,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,72,76,0.708,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,76,80,0.7825,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,80,84,0.7266,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,84,88,0.6754,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,88,92,0.666,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,92,96,0.6381,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,96,100,0.6614,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,100,104,0.5543,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,104,108,0.6428,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,108,112,0.503,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,112,116,0.5217,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,116,120,0.5449,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,120,124,0.5123,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,124,128,0.7452,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,128,132,0.6428,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,132,136,0.871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,136,140,0.4611,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,140,144,0.531,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,144,148,0.6428,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,148,152,0.8197,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,152,156,0.694,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,156,160,0.666,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,160,164,0.9129,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,164,168,0.8104,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,168,172,0.6055,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,172,176,0.5217,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,176,180,0.3074,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,180,184,0.4518,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,180,184,0.8756,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,184,188,0.3074,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,184,188,0.7871,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,188,192,0.4891,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,188,192,0.8011,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,192,196,0.34,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,192,196,0.6567,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,196,200,0.4006,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,196,200,0.694,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,200,204,0.7219,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,204,208,0.8244,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,CAMS-125879,205,205,NA,NA,25,40,Sarcocornia rhizome,1807.5,107.5,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,208,212,0.7173,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,212,216,0.8151,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,216,220,0.531,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,220,224,0.4844,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,220,224,0.4658,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,224,228,0.1956,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,224,228,0.4891,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,228,232,0.4378,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,228,232,0.34,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,232,236,0.4471,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,236,240,0.5543,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,240,244,0.4751,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,244,248,0.5263,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,248,252,1.0247,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,252,256,0.9781,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,256,260,1.1644,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,260,264,1.1225,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,264,268,1.2483,0.03,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,NA,268,270,1.1458,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,0,4,0.6847,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,4,8,0.8943,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,8,12,0.9269,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,12,16,0.8291,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,16,20,0.871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,20,24,1.4765,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,24,28,0.5589,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,28,32,0.6847,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,32,36,0.7406,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,36,40,0.4145,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,40,50,0.4145,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,50,52,0.4145,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,52,56,0.5496,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,56,60,0.5449,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,60,64,0.5869,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,64,68,0.5217,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,68,72,0.4192,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,72,76,0.4518,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,76,80,0.3447,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,80,84,0.3027,0.31,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,84,88,0.3121,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,88,92,0.2096,0.38,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,88,92,0.3866,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,92,96,0.2655,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,92,96,0.2608,0.36,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,96,100,0.2469,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,96,100,0.326,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,100,104,0.3214,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,104,108,0.4658,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,108,112,0.3773,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,112,116,0.3307,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,116,120,0.3121,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,120,124,0.4751,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,CAMS-140639,123,123,NA,NA,305,35,Sarcocornia rhizome,1583,62,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,124,128,1.5789,0.03,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,128,132,1.4206,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,NA,132,136,1.7746,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,0,4,0.5682,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,4,8,0.5869,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,8,12,0.6102,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,12,16,0.5217,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,16,20,0.5496,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,20,24,0.4797,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,24,28,0.2562,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,28,32,0.3633,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,32,36,0.4332,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,36,40,0.5729,0.09,NA,NA,NA,NA,NA,single set of methods
