study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_fraction,compaction_notes,cs137_peak_age,cs137_activity,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,depth_interval_notes
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,22,24,COL-SEC-TS7 22-24,0.89,0.123,0.042,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,24,26,COL-SEC-TS7 24-26,0.93,0.116,0.038,NA,Not measured,NA,0.0096,cts/sec/kg,4.147,5.569748073,28.78728711,4.765417018,Bq/kg,24.91263851,2.092164463,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,26,28,COL-SEC-TS7 26-28,0.89,0.103,0.034,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,28,30,COL-SEC-TS7 28-30,0.95,0.103,0.031,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,30,32,COL-SEC-TS7 30-32,1,0.096,0.028,NA,Not measured,NA,0.0124,cts/sec/kg,7.953,6.104871387,30.69640527,5.30598184,Bq/kg,23.26680746,2.090687749,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,32,34,COL-SEC-TS7 32-34,1.03,0.091,0.026,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,34,36,COL-SEC-TS7 34-36,0.99,0.096,0.029,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,36,38,COL-SEC-TS7 36-38,0.97,0.099,0.027,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,38,40,COL-SEC-TS7 38-40,0.94,0.085,0.023,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,40,42,COL-SEC-TS7 40-42,1.09,0.074,0.02,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,42,44,COL-SEC-TS7 42-44,1.19,0.067,0.019,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,44,46,COL-SEC-TS7 44-46,1.06,0.083,0.027,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,46,48,COL-SEC-TS7 46-48,1.07,0.074,0.02,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-SEC-TS,COL-SEC-TS7-829,pvc core,48,50,COL-SEC-TS7 48-50,1.1,0.071,0.019,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,0,2,COL-BLI-TS7 0-2,0.29,0.251,0.114,NA,Not measured,NA,0.0963,cts/sec/kg,89.061,14.18136067,102.6189056,13.15914702,Bq/kg,19.19962446,1.810048422,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,2,4,COL-BLI-TS7 2-4,0.54,0.211,0.094,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,4,6,COL-BLI-TS7 4-6,0.59,0.16,0.069,NA,Not measured,NA,0.4476,cts/sec/kg,34.727,8.4913251850000009,58.46895883,7.652470965,Bq/kg,26.11890398,2.002037962,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,6,8,COL-BLI-TS7 6-8,0.56,0.162,0.065,NA,Not measured,NA,0.6175,cts/sec/kg,32.877,8.940490591,60.27816937,8.041312148,Bq/kg,29.49420242,2.327205311,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,8,10,COL-BLI-TS7 8-10,0.65,0.156,0.062,NA,Not measured,1963,0.6282,cts/sec/kg,24.883,8.214927097,52.98342413,7.290423766,Bq/kg,29.75619704,2.377423909,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,10,12,COL-BLI-TS7 10-12,0.65,0.158,0.061,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,12,14,COL-BLI-TS7 12-14,0.65,0.152,0.056,NA,Not measured,NA,0.4008,cts/sec/kg,20.811,7.489731236,47.86215977,6.627810888,Bq/kg,28.37905918,2.288239847,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,14,16,COL-BLI-TS7 14-16,0.64,0.15,0.053,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,16,18,COL-BLI-TS7 16-18,0.66,0.147,0.056,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,18,20,COL-BLI-TS7 18-20,0.63,0.164,0.059,NA,Not measured,NA,0.0545,cts/sec/kg,6.684,5.344122195,32.65426217,4.584441466,Bq/kg,26.39748566,2.001168509,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,20,22,COL-BLI-TS7 20-22,0.59,0.186,0.067,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,22,24,COL-BLI-TS7 22-24,0.43,0.239,0.093,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,24,26,COL-BLI-TS7 24-26,0.45,0.244,0.099,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,26,28,COL-BLI-TS7 26-28,0.6,0.187,0.071,NA,Not measured,NA,0.0104,cts/sec/kg,7.878,5.436441693,32.68919391,4.680077143,Bq/kg,25.33251627,1.966438627,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,28,30,COL-BLI-TS7 28-30,0.62,0.159,0.057,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,30,32,COL-BLI-TS7 30-32,0.58,0.158,0.065,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,32,34,COL-BLI-TS7 32-34,0.46,0.217,0.095,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,34,36,COL-BLI-TS7 34-36,0.52,0.168,0.069,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,36,38,COL-BLI-TS7 36-38,0.56,0.136,0.051,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,38,40,COL-BLI-TS7 38-40,0.49,0.151,0.063,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,40,42,COL-BLI-TS7 40-42,0.49,0.196,0.085,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,42,44,COL-BLI-TS7 42-44,0.57,0.168,0.071,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,44,46,COL-BLI-TS7 44-46,0.63,0.273,0.119,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,46,48,COL-BLI-TS7 46-48,0.64,0.172,0.072,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,48,50,COL-BLI-TS7 48-50,0.52,0.262,0.12,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COL-BLI-TS,COL-BLI-TS7-830,pvc core,50,52,COL-BLI-TS7 50-52,0.37,0.306,0.171,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,0,2,SNO-OTT-TS7 0-2,0.47,0.228,0.099,NA,Not measured,NA,0.0251,cts/sec/kg,50.084,10.02845397,65.50820836,9.54367836,Bq/kg,17.22926856,1.5398466,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,2,4,SNO-OTT-TS7 2-4,0.48,0.201,0.087,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,4,6,SNO-OTT-TS7 4-6,0.52,0.199,0.089,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,6,8,SNO-OTT-TS7 6-8,0.38,0.24,0.103,NA,Not measured,NA,0.0876,cts/sec/kg,51.234,9.907600606,62.68394137,9.431029868,Bq/kg,13.3084738,1.490958401,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,8,10,SNO-OTT-TS7 8-10,0.41,0.296,0.124,NA,Not measured,NA,0.0692,cts/sec/kg,41,9.724957075,57.78650049,9.136310871,Bq/kg,18.42208585,1.925117723,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,10,12,SNO-OTT-TS7 10-12,0.41,0.21,0.091,NA,Not measured,NA,0.0684,cts/sec/kg,28.212,7.349486713,44.27590965,6.882144459,Bq/kg,17.17594869,1.574090248,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,12,14,SNO-OTT-TS7 12-14,0.46,0.21,0.09,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,14,16,SNO-OTT-TS7 14-16,0.61,0.161,0.069,NA,Not measured,NA,0.1237,cts/sec/kg,33.432,8.180294298,48.49782207,7.670066768,Bq/kg,16.36367618,1.729494317,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,16,18,SNO-OTT-TS7 16-18,0.78,0.109,0.038,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,18,20,SNO-OTT-TS7 18-20,0.8,0.115,0.048,NA,Not measured,NA,0.1913,cts/sec/kg,17.474,5.589074839,33.56482756,5.167943793,Bq/kg,16.7827261,1.451473026,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,20,22,SNO-OTT-TS7 20-22,1.07,0.075,0.024,NA,Not measured,1963,0.2048,cts/sec/kg,3.818,4.59000277,23.74056381,4.065886811,Bq/kg,20.07394321,1.701656056,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,22,24,SNO-OTT-TS7 22-24,1,0.074,0.023,NA,Not measured,NA,0.1448,cts/sec/kg,3.228,3.975374967,21.001818,3.520670305,Bq/kg,17.89927478,1.484065845,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,24,26,SNO-OTT-TS7 24-26,0.86,0.102,0.036,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,26,28,SNO-OTT-TS7 26-28,0.71,0.147,0.049,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,28,30,SNO-OTT-TS7 28-30,0.77,0.093,0.032,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,30,32,SNO-OTT-TS7 30-32,0.78,0.138,0.063,NA,Not measured,NA,0.0098,cts/sec/kg,4.007,4.626002449,24.21730029,4.098269968,Bq/kg,20.36750878,1.719723536,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,32,34,SNO-OTT-TS7 32-34,1.1,0.078,0.026,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,34,36,SNO-OTT-TS7 34-36,0.92,0.077,0.026,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SNO-OTT-TS,SNO-OTT-TS7-831,pvc core,36,38,SNO-OTT-TS7 36-38,1.04,0.065,0.021,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,0,2,COO-MIL-HM7 0-2,0.16,0.54,0.247,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,2,4,COO-MIL-HM7 2-4,0.17,0.505,0.229,NA,Not measured,NA,0.0397,cts/sec/kg,241.852,39.05713926,236.4235317,36.32894747,Bq/kg,11.34031206,1.211231868,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,4,6,COO-MIL-HM7 4-6,0.19,0.453,0.201,NA,Not measured,NA,0.0456,cts/sec/kg,187.681,32.00858677,189.9967912,29.70939031,Bq/kg,15.49267779,1.756528085,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,6,8,COO-MIL-HM7 6-8,0.24,0.328,0.142,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,8,10,COO-MIL-HM7 8-10,0.37,0.18,0.062,NA,Not measured,NA,0.0533,cts/sec/kg,19.053,8.160652449,40.23508858,7.318170393,Bq/kg,22.50576909,2.026379266,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,10,12,COO-MIL-HM7 10-12,0.39,0.192,0.065,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,12,14,COO-MIL-HM7 12-14,0.29,0.228,0.085,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,14,16,COO-MIL-HM7 14-16,0.21,0.322,0.162,NA,Not measured,NA,0.1309,cts/sec/kg,58.636,13.20568105,75.27104019,12.14777242,Bq/kg,20.71954627,1.836891498,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,16,18,COO-MIL-HM7 16-18,0.22,0.304,0.117,NA,Not measured,NA,0.2243,cts/sec/kg,35.603,9.734853176,52.63732497,8.864429569,Bq/kg,19.57660221,1.771788501,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,18,20,COO-MIL-HM7 18-20,0.26,0.254,0.094,NA,Not measured,1963,0.4655,cts/sec/kg,29.565,8.188357115,48.10584757,7.470654663,Bq/kg,20.61888107,1.464271594,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,20,22,COO-MIL-HM7 20-22,0.27,0.24,0.091,NA,Not measured,NA,0.3452,cts/sec/kg,33.2,9.36366498,48.99006418,8.513749471,Bq/kg,18.11046973,1.834842655,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,22,24,COO-MIL-HM7 22-24,0.26,0.236,0.09,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,24,26,COO-MIL-HM7 24-26,0.25,0.264,0.116,NA,Not measured,NA,NA,cts/sec/kg,NA,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,26,28,COO-MIL-HM7 26-28,0.26,0.257,0.107,NA,Not measured,NA,0.0345,cts/sec/kg,13.08,6.860817946,33.12163232,6.718460469,Bq/kg,19.76386573,1.989081644,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,28,30,COO-MIL-HM7 28-30,0.22,0.326,0.138,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,30,32,COO-MIL-HM7 30-32,0.23,0.265,0.12,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,32,34,COO-MIL-HM7 32-34,0.23,0.304,0.142,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COO-MIL-HM,COO-MIL-HM7-832,pvc core,34,36,COO-MIL-HM7 34-36,0.22,0.281,0.125,NA,Not measured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,0,2,COO-HAM-HM7 0-2,0.22,NA,0.119,NA,Not measured,NA,0.0925,cts/sec/kg,147.692331,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,2,4,COO-HAM-HM7 2-4,0.15,NA,0.144,NA,Not measured,NA,0.0655,cts/sec/kg,168.460294,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,4,6,COO-HAM-HM7 4-6,0.18,NA,0.12,NA,Not measured,NA,0.0669,cts/sec/kg,134.864158,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,6,8,COO-HAM-HM7 6-8,0.33,NA,0.084,NA,Not measured,NA,0.0951,cts/sec/kg,84.265262,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,8,10,COO-HAM-HM7 8-10,0.46,NA,0.054,NA,Not measured,NA,0.087,cts/sec/kg,70.022387,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,10,12,COO-HAM-HM7 10-12,0.6,NA,0.057,NA,Not measured,NA,0.0695,cts/sec/kg,69.009181,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,12,14,COO-HAM-HM7 12-14,0.49,NA,0.063,NA,Not measured,NA,0.1108,cts/sec/kg,63.682047,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,14,16,COO-HAM-HM7 14-16,0.4,NA,0.079,NA,Not measured,NA,0.1077,cts/sec/kg,79.374058,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,16,18,COO-HAM-HM7 16-18,0.26,NA,0.075,NA,Not measured,NA,0.1321,cts/sec/kg,70.90392,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,18,20,COO-HAM-HM7 18-20,0.37,NA,0.068,NA,Not measured,NA,0.1315,cts/sec/kg,53.531716,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,20,22,COO-HAM-HM7 20-22,0.27,NA,0.085,NA,Not measured,NA,0.1459,cts/sec/kg,60.878005,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,22,24,COO-HAM-HM7 22-24,0.45,NA,0.064,NA,Not measured,NA,0.175,cts/sec/kg,47.572059,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,24,26,COO-HAM-HM7 24-26,0.42,NA,0.055,NA,Not measured,NA,0.1468,cts/sec/kg,54.325588,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,26,28,COO-HAM-HM7 26-28,0.33,NA,0.083,NA,Not measured,NA,0.2242,cts/sec/kg,61.49701,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,28,30,COO-HAM-HM7 28-30,0.52,NA,0.068,NA,Not measured,NA,0.1622,cts/sec/kg,48.293211,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,30,32,COO-HAM-HM7 30-32,0.42,NA,0.069,NA,Not measured,NA,0.2256,cts/sec/kg,40.131719,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,32,34,COO-HAM-HM7 32-34,0.39,NA,0.082,NA,Not measured,NA,0.179,cts/sec/kg,58.362317,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-HAM-HM,COO-HAM-HM7-569,pvc core,34,36,COO-HAM-HM7 34-36,0.38,NA,0.088,NA,Not measured,NA,0.002,cts/sec/kg,68.316638,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-DAN-HM,COO-DAN-HM7-570,pvc core,0,2,COO-DAN-HM7 0-2,0.2,NA,0.135,NA,Not measured,NA,0.0918,cts/sec/kg,242.827,NA,NA,NA,Bq/kg,NA,NA,NA,NA
Poppe_et_al_2024,COO-DAN-HM,COO-DAN-HM7-570,pvc core,2,4,COO-DAN-HM7 2-4,0.27,NA,0.108,NA,Not measured,NA,0.0699,cts/sec/kg,240.705,NA,NA,NA,Bq/kg,NA,NA,NA,NA
