study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,30,50,0.904662491301322,0.0025
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,50,100,0.982602644398051,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,0,15,1.18789144050104,0.0095
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,15,30,1.00991649269311,0.0048
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,30,50,1.01861517049408,0.0049
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,50,100,0.93597773138483,0.0019
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,0,15,0.909533750869868,0.0031
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,15,30,1.13535142658316,0.0033
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,30,50,1.02627000695894,0.0024
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,50,100,0.995824634655532,0.0013
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,0,15,0.715901183020181,0.045
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,15,30,0.818023660403619,0.0613
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,30,50,1.437543493389,0.0943
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,50,100,0.436847599164927,0.0588
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,100,200,0.535664578983994,0.0781
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,0,15,0.511656228253305,0.0711
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,15,30,0.563152400835073,0.051500000000000004
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,30,50,0.624739039665971,0.0466
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,50,100,0.484516353514266,0.10869999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,100,200,0.588030619345859,0.0369
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,0,15,0.386743215031315,0.1219
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,15,30,0.465205288796103,0.0931
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,30,50,0.406402226861517,0.0755
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,50,100,0.335421016005567,0.10949999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,100,200,0.417014613778706,0.08349999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,0,15,0.15883785664579,0.2351
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,15,30,0.202331245650661,0.1707
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,30,50,0.21276965901183,0.1882
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,50,100,0.359255393180237,0.09269999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,100,200,0.385525400139179,0.1559
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,0,15,0.135351426583159,0.22949999999999998
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,15,30,0.518615170494085,0.1297
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,30,50,0.244606819763396,0.1375
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,50,100,0.319589422407794,0.1266
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,100,200,0.581941544885178,0.0453
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,0,15,0.157098121085595,0.2484
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,15,30,0.426409185803758,0.0842
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,30,50,0.417188587334725,0.1007
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,50,100,0.331593597773138,0.0426
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,100,200,0.302366040361865,0.1067
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,single set of methods,0,15,0.558461538461538,0.0264
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,single set of methods,15,30,0.647692307692308,0.0121
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,single set of methods,30,50,0.725384615384615,0.0137
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,single set of methods,50,100,0.833846153846154,0.015600000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,single set of methods,0,15,0.621538461538462,0.0516
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,single set of methods,15,30,0.618461538461538,0.0235
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,single set of methods,30,50,0.509230769230769,0.0378
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,single set of methods,50,100,0.751538461538461,0.0138
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,single set of methods,0,15,0.586153846153846,0.028300000000000002
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,single set of methods,15,30,0.690769230769231,0.0149
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,single set of methods,30,50,0.798461538461539,0.011000000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,single set of methods,50,100,0.970769230769231,0.0066
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,single set of methods,0,15,0.8,0.0226
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,single set of methods,15,30,0.82,0.0059
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,single set of methods,30,50,0.684615384615385,0.004
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,single set of methods,50,100,0.829230769230769,0.0038
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,single set of methods,0,15,0.353076923076923,0.0441
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,single set of methods,15,30,0.813076923076923,0.0125
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,single set of methods,30,50,0.799230769230769,0.0068000000000000005
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,single set of methods,50,100,0.730769230769231,0.0044
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,single set of methods,0,15,0.966153846153846,0.0203
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,single set of methods,15,30,0.739230769230769,0.0068000000000000005
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,single set of methods,30,50,0.667692307692308,0.015600000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,single set of methods,50,100,0.856153846153846,0.0068000000000000005
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,0,15,0.793846153846154,0.0066
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,15,30,0.788461538461538,0.011200000000000002
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,30,50,0.795384615384615,0.0169
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,50,100,0.733076923076923,0.0155
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,0,15,0.858461538461538,0.0064
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,15,30,0.77,0.0088
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,30,50,0.786153846153846,0.0074
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,50,100,0.749230769230769,0.0235
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,0,15,0.738461538461538,0.0059
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,15,30,0.741538461538462,0.0076
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,30,50,0.734615384615385,0.011200000000000002
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,50,100,0.728461538461538,0.013600000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,0,15,0.822307692307692,0.0078000000000000005
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,15,30,0.782307692307692,0.0086
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,30,50,0.886923076923077,0.0078000000000000005
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,50,100,0.613076923076923,0.0106
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,0,15,0.893076923076923,0.0083
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,15,30,0.950769230769231,0.0083
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,30,50,0.706923076923077,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,50,100,0.811538461538462,0.0143
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,0,15,0.803076923076923,0.0076
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,15,30,0.685384615384615,0.0103
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,30,50,0.797692307692308,0.011399999999999999
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,50,100,0.688461538461538,0.0095
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,single set of methods,0,15,0.671538461538462,0.0192
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,single set of methods,15,30,0.661538461538462,0.0146
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,single set of methods,30,50,0.982307692307692,0.0046
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,single set of methods,50,100,0.723076923076923,0.0019
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,single set of methods,0,15,0.580769230769231,0.0066
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,single set of methods,15,30,0.726153846153846,0.0096
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,single set of methods,30,50,0.892307692307692,0.0095
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,single set of methods,50,100,1.12769230769231,0.0037
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,single set of methods,0,15,0.798461538461539,0.0227
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,single set of methods,15,30,0.752307692307692,0.0077
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,single set of methods,30,50,1.02692307692308,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,single set of methods,50,100,1.04615384615385,0.0088
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,single set of methods,0,15,0.8,0.0078000000000000005
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,single set of methods,15,30,0.661538461538462,0.005699999999999999
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,single set of methods,30,50,1.03230769230769,0.0022
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,single set of methods,50,100,1.07384615384615,0.002
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,single set of methods,0,15,0.642307692307692,0.0104
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,single set of methods,15,30,0.962307692307692,0.009000000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,single set of methods,30,50,0.917692307692308,0.013000000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,single set of methods,50,100,0.973846153846154,0.0059
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,single set of methods,0,15,1.09153846153846,0.0069
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,single set of methods,15,30,0.917692307692308,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,single set of methods,30,50,0.93,0.0043
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,single set of methods,50,100,0.946153846153846,0.0011
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,single set of methods,0,15,0.902307692307692,0.0137
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,single set of methods,15,30,0.963846153846154,0.014199999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,single set of methods,30,50,0.796153846153846,0.0139
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,single set of methods,50,100,0.72,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,single set of methods,0,15,0.927692307692308,0.0147
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,single set of methods,15,30,0.849230769230769,0.009399999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,single set of methods,30,50,0.937692307692308,0.0063
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,single set of methods,50,100,0.777692307692308,0.0068000000000000005
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,single set of methods,0,15,1.01230769230769,0.017
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,single set of methods,15,30,0.846153846153846,0.0146
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,single set of methods,30,50,0.882307692307692,0.009899999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,single set of methods,50,100,0.760769230769231,0.0111
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,single set of methods,0,15,0.994615384615385,0.009899999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,single set of methods,15,30,0.944615384615385,0.006999999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,single set of methods,30,50,0.97,0.0051
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,single set of methods,50,100,0.928461538461538,0.0073
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,single set of methods,0,15,0.933076923076923,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,single set of methods,15,30,0.976923076923077,0.0011
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,single set of methods,30,50,0.983076923076923,0.0014000000000000002
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,single set of methods,50,100,0.793846153846154,0.0012
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,single set of methods,0,15,0.570769230769231,0.0131
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,single set of methods,15,30,0.683846153846154,0.010700000000000001
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,single set of methods,30,50,1.03,0.0091
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,single set of methods,50,100,0.841538461538461,0.002
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,0,15,0.695384615384615,0.0048
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,15,30,0.946153846153846,0.0038
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,30,50,0.716923076923077,0.0036
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,50,100,1.02538461538462,0.0021
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,0,15,0.933846153846154,0.0058
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,15,30,1.02153846153846,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,30,50,0.958461538461538,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,50,100,0.922307692307692,0.0038
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,0,15,0.922307692307692,0.0049
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,15,30,0.888461538461539,0.0036
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,30,50,0.960769230769231,0.0045000000000000005
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,50,100,1.02923076923077,0.0021
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,0,15,0.870769230769231,0.0044
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,15,30,0.823846153846154,0.0019
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,30,50,0.837692307692308,0.002
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,50,100,0.983076923076923,0.0029
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,0,15,0.857692307692308,0.0072
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,15,30,1.01153846153846,0.0025
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,30,50,0.826153846153846,0.0014000000000000002
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,50,100,0.907692307692308,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,0,15,0.825384615384615,0.0053
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,15,30,0.852307692307692,9e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,30,50,0.937692307692308,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,50,100,0.874615384615385,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_1,single set of methods,0,15,1.06692307692308,0.0103
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_1,single set of methods,15,30,0.989230769230769,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_1,single set of methods,30,50,0.803846153846154,8e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_1,single set of methods,50,100,0.97,8e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_2,single set of methods,0,15,0.912307692307692,0.013600000000000001
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_2,single set of methods,15,30,0.742307692307692,0.0106
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_2,single set of methods,30,50,0.817692307692308,0.0016
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_2,single set of methods,50,100,0.946153846153846,6e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_3,single set of methods,0,15,0.769230769230769,0.009399999999999999
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_3,single set of methods,15,30,0.867692307692308,0.0115
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_3,single set of methods,30,50,0.948461538461538,0.011699999999999999
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_3,single set of methods,50,100,1.08923076923077,0.0018
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_15_4,single set of methods,0,15,0.991538461538462,0.0088
