study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,diameter,diameter_method,diameter_unit
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_8,2006,6,16,Rhizophora,mangle,alive,aboveground,13.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_9,2006,6,16,Rhizophora,mangle,alive,aboveground,9.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_10,2006,6,16,Rhizophora,mangle,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_11,2006,6,16,Rhizophora,mangle,alive,aboveground,13,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_12,2006,6,16,Rhizophora,mangle,alive,aboveground,16.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_13,2006,6,16,Rhizophora,mangle,alive,aboveground,13.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_14,2006,6,16,Rhizophora,mangle,alive,aboveground,11,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_1,2006,6,16,Rhizophora,mangle,alive,aboveground,21.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_2,2006,6,16,Rhizophora,mangle,alive,aboveground,41,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_3,2006,6,16,Rhizophora,mangle,alive,aboveground,27.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_4,2006,6,16,Rhizophora,mangle,alive,aboveground,35.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_5,2006,6,16,Rhizophora,mangle,alive,aboveground,13.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_6,2006,6,16,Rhizophora,mangle,alive,aboveground,28.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_7,2006,6,16,Rhizophora,mangle,alive,aboveground,14.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_8,2006,6,16,Rhizophora,mangle,alive,aboveground,29.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_9,2006,6,16,Rhizophora,mangle,alive,aboveground,21.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_10,2006,6,16,Rhizophora,mangle,alive,aboveground,14.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_11,2006,6,16,Rhizophora,mangle,alive,aboveground,16.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_12,2006,6,16,Rhizophora,mangle,alive,aboveground,21.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_13,2006,6,16,Rhizophora,mangle,alive,aboveground,39.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_14,2006,6,16,Avicennia,germinans,alive,aboveground,57,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_15,2006,6,16,Rhizophora,mangle,alive,aboveground,36.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_155,Venezuela_T4_155_tree_16,2006,6,16,Rhizophora,mangle,alive,aboveground,37.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_1,2006,6,16,Rhizophora,mangle,alive,aboveground,37.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_2,2006,6,16,Rhizophora,mangle,alive,aboveground,32.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_3,2006,6,16,Rhizophora,mangle,alive,aboveground,40.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_4,2006,6,16,Rhizophora,mangle,alive,aboveground,58.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_5,2006,6,16,Rhizophora,mangle,alive,aboveground,40.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_6,2006,6,16,Rhizophora,mangle,alive,aboveground,27.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_7,2006,6,16,Rhizophora,mangle,alive,aboveground,22.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_8,2006,6,16,Rhizophora,mangle,alive,aboveground,28.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_9,2006,6,16,Rhizophora,mangle,alive,aboveground,22.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_10,2006,6,16,Rhizophora,mangle,alive,aboveground,25.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_11,2006,6,16,Rhizophora,mangle,alive,aboveground,24.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_12,2006,6,16,Rhizophora,mangle,alive,aboveground,18.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_268,Venezuela_T4_268_tree_13,2006,6,16,Rhizophora,mangle,alive,aboveground,27.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_1,2006,6,16,Laguncularia,racemosa,alive,aboveground,6.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_2,2006,6,16,Laguncularia,racemosa,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_3,2006,6,16,Laguncularia,racemosa,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_4,2006,6,16,Laguncularia,racemosa,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_5,2006,6,16,Laguncularia,racemosa,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_6,2006,6,16,Laguncularia,racemosa,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_7,2006,6,16,Laguncularia,racemosa,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_8,2006,6,16,Laguncularia,racemosa,alive,aboveground,2.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_9,2006,6,16,Laguncularia,racemosa,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_10,2006,6,16,Laguncularia,racemosa,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_11,2006,6,16,Laguncularia,racemosa,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_12,2006,6,16,Laguncularia,racemosa,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_13,2006,6,16,Laguncularia,racemosa,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_14,2006,6,16,Laguncularia,racemosa,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_15,2006,6,16,Laguncularia,racemosa,alive,aboveground,2.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_311,Venezuela_T4_311_tree_16,2006,6,16,Laguncularia,racemosa,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_1,2006,6,16,Rhizophora,mangle,alive,aboveground,15.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_2,2006,6,16,Avicennia,germinans,alive,aboveground,46.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_3,2006,6,16,Rhizophora,mangle,alive,aboveground,12.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_4,2006,6,16,Rhizophora,mangle,alive,aboveground,27.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_5,2006,6,16,Avicennia,germinans,alive,aboveground,74.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_6,2006,6,16,Laguncularia,racemosa,alive,aboveground,44.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_7,2006,6,16,Rhizophora,mangle,alive,aboveground,19.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_8,2006,6,16,Rhizophora,mangle,alive,aboveground,34.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_9,2006,6,16,Rhizophora,mangle,alive,aboveground,25.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_10,2006,6,16,Rhizophora,mangle,alive,aboveground,23.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_11,2006,6,16,Rhizophora,mangle,alive,aboveground,23,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_12,2006,6,16,Avicennia,germinans,alive,aboveground,49.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_13,2006,6,16,Rhizophora,mangle,alive,aboveground,16.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_14,2006,6,16,Rhizophora,mangle,alive,aboveground,22.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_15,2006,6,16,Avicennia,germinans,alive,aboveground,65.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_50,Venezuela_T4_50_tree_16,2006,6,16,Avicennia,germinans,alive,aboveground,49.1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_13,2012,8,8,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_1,2012,8,8,Avicennia,germinans,alive,aboveground,8.4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_2,2012,8,8,Avicennia,germinans,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_3,2012,8,8,Avicennia,germinans,alive,aboveground,6.6,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_4,2012,8,8,Avicennia,germinans,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_5,2012,8,8,Avicennia,germinans,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_6,2012,8,8,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_7,2012,8,8,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_8,2012,8,8,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_9,2012,8,8,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_10,2012,8,8,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_11,2012,8,8,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot1,Plot1_tree_12,2012,8,8,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_2,2012,8,8,Avicennia,germinans,dead,aboveground,6.9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_1,2012,8,8,Avicennia,germinans,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_3,2012,8,8,Avicennia,germinans,alive,aboveground,6.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_4,2012,8,8,Rhizophora,mangle,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_5,2012,8,8,Rhizophora,mangle,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_6,2012,8,8,Conocarpus,erectus,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_7,2012,8,8,Conocarpus,erectus,alive,aboveground,4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_8,2012,8,8,Conocarpus,erectus,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_9,2012,8,8,Rhizophora,mangle,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_10,2012,8,8,Conocarpus,erectus,alive,aboveground,3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_11,2012,8,8,Conocarpus,erectus,alive,aboveground,3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_12,2012,8,8,Conocarpus,erectus,alive,aboveground,2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot2,Plot2_tree_13,2012,8,8,Conocarpus,erectus,alive,aboveground,1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_2,2012,8,8,Laguncularia,racemosa,dead,aboveground,6.2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_5,2012,8,8,Laguncularia,racemosa,dead,aboveground,15.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_7,2012,8,8,Laguncularia,racemosa,dead,aboveground,16,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_100,2012,8,8,Laguncularia,racemosa,dead,aboveground,7.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_142,2012,8,8,Avicennia,germinans,alive,aboveground,8.1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_3,2012,8,8,Avicennia,germinans,alive,aboveground,7.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_4,2012,8,8,Avicennia,germinans,alive,aboveground,6.9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_8,2012,8,8,Avicennia,germinans,alive,aboveground,14.7,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_9,2012,8,8,Avicennia,germinans,alive,aboveground,3.1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_10,2012,8,8,Avicennia,germinans,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_12,2012,8,8,Avicennia,germinans,alive,aboveground,7,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_15,2012,8,8,Avicennia,germinans,alive,aboveground,17.3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_22,2012,8,8,Avicennia,germinans,alive,aboveground,5.3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_26,2012,8,8,Avicennia,germinans,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_27,2012,8,8,Avicennia,germinans,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_32,2012,8,8,Avicennia,germinans,alive,aboveground,9.9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_36,2012,8,8,Avicennia,germinans,alive,aboveground,5.2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_38,2012,8,8,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_45,2012,8,8,Avicennia,germinans,alive,aboveground,9.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_47,2012,8,8,Avicennia,germinans,alive,aboveground,4.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_49,2012,8,8,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_52,2012,8,8,Avicennia,germinans,alive,aboveground,3.3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_53,2012,8,8,Avicennia,germinans,alive,aboveground,7,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_57,2012,8,8,Avicennia,germinans,alive,aboveground,8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_58,2012,8,8,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_59,2012,8,8,Avicennia,germinans,alive,aboveground,2.6,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_102,2012,8,8,Avicennia,germinans,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_103,2012,8,8,Avicennia,germinans,alive,aboveground,3.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_104,2012,8,8,Avicennia,germinans,alive,aboveground,18,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_105,2012,8,8,Avicennia,germinans,alive,aboveground,3.2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_106,2012,8,8,Avicennia,germinans,alive,aboveground,24.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_109,2012,8,8,Avicennia,germinans,alive,aboveground,9.7,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_110,2012,8,8,Avicennia,germinans,alive,aboveground,5.7,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_114,2012,8,8,Avicennia,germinans,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_115,2012,8,8,Avicennia,germinans,alive,aboveground,4.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_118,2012,8,8,Avicennia,germinans,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_119,2012,8,8,Avicennia,germinans,alive,aboveground,3.5,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_123,2012,8,8,Avicennia,germinans,alive,aboveground,5.2,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_126,2012,8,8,Avicennia,germinans,alive,aboveground,12.8,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_132,2012,8,8,Avicennia,germinans,alive,aboveground,25.85,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_135,2012,8,8,Avicennia,germinans,alive,aboveground,9,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_136,2012,8,8,Avicennia,germinans,alive,aboveground,12.1,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_140,2012,8,8,Avicennia,germinans,alive,aboveground,2.4,breast height,cm
Simard_et_al_2019,central_america_Yucatan,Plot3_BigPatch,Plot3_BigPatch_tree_141,2012,8,8,Avicennia,germinans,alive,aboveground,2.5,breast height,cm
