study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,n_plants,height,height_se,diameter,diameter_se,diameter_method
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_111,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.46,6.475311282020443,10.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_112,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.32,6.475311282020443,10.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_113,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.62,6.475311282020443,9.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_114,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.75,6.475311282020443,11.8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_115,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.46,6.475311282020443,14.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_116,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.72,6.475311282020443,12.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_117,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,10.28,6.475311282020443,15.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_118,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.52,6.475311282020443,12.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_120,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.05,6.475311282020443,9.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_121,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.58,6.475311282020443,5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_122,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.32,6.475311282020443,8.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_123,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.64,6.475311282020443,11,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_124,2013,5,9,Rhizophora,mangle,alive,aboveground,1,13.5,6.475311282020443,16.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_125,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,4.19,6.475311282020443,6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_126,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.45,6.475311282020443,12.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_127,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,3.72,6.475311282020443,4.8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_128,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.28,6.475311282020443,10.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_129,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.12,6.475311282020443,9.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_130,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.5,6.475311282020443,11.8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_131,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.24,6.475311282020443,9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_132,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.21,6.475311282020443,5.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_133,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.6,6.475311282020443,13.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_134,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.23,6.475311282020443,12,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_135,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.68,6.475311282020443,9.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_136,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.76,6.475311282020443,9.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_137,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.61,6.475311282020443,8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_138,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.31,6.475311282020443,12.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_139,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.3,6.475311282020443,10.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_140,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.25,6.475311282020443,6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_141,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.3,6.475311282020443,7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_142,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.8,6.475311282020443,12.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_143,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.3,6.475311282020443,11.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_144,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.2,6.475311282020443,9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_145,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.4,6.475311282020443,7.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_146,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.4,6.475311282020443,5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_147,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.2,6.475311282020443,4.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_148,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,4.1,6.475311282020443,4.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_149,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,3.3,6.475311282020443,3.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_150,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,10.4,6.475311282020443,15.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_151,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.9,6.475311282020443,10.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_152,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.96,6.475311282020443,5.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_153,2013,5,9,Rhizophora,mangle,alive,aboveground,1,9,6.475311282020443,6.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_154,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.5,6.475311282020443,8.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_155,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.3,6.475311282020443,5.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_156,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.2,6.475311282020443,9.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_110A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,10.29,6.475311282020443,7.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_110B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,9.18,6.475311282020443,6.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_110C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,7.8,6.475311282020443,6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_119A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.92,6.475311282020443,10.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_119B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.35,6.475311282020443,10.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_119C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,6.7,6.475311282020443,7.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_15A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.8,6.475311282020443,7.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_15B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.9,6.475311282020443,9.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_15C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.1,6.475311282020443,9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_19A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,10.7,6.475311282020443,13.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_19B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,4,6.475311282020443,5.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_19C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,6.1,6.475311282020443,6.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_19D,2013,5,9,Rhizophora,mangle,alive,aboveground,1,5.5,6.475311282020443,6.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_26A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,10.7,6.475311282020443,8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_26B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,9,6.475311282020443,6.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_50A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,12.8,6.475311282020443,18.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_50B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,11.7,6.475311282020443,15,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_80A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,7.37,6.475311282020443,10.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_80B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,6.7,6.475311282020443,5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_80C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,5.8,6.475311282020443,4.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_80D,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.24,6.475311282020443,5.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_87A,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,6.85,6.475311282020443,4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_88A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.28,6.475311282020443,4.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_88B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,3.57,6.475311282020443,4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_89A,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.7,6.475311282020443,6.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_89B,2013,5,9,Rhizophora,mangle,alive,aboveground,1,2.5,6.475311282020443,4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_89C,2013,5,9,Rhizophora,mangle,alive,aboveground,1,5.3,6.475311282020443,4.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_1,2013,5,9,Rhizophora,mangle,alive,aboveground,1,10.9,6.475311282020443,6.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_2,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.1,6.475311282020443,11.4,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_3,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.1,6.475311282020443,5.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_5,2013,5,9,Rhizophora,mangle,alive,aboveground,1,6.2,6.475311282020443,3.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_6,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.2,6.475311282020443,9.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_7,2013,5,9,Rhizophora,mangle,alive,aboveground,1,5.7,6.475311282020443,5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_9,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.9,6.475311282020443,5.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_10,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.2,6.475311282020443,5.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_12,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.8,6.475311282020443,12.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_13,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.8,6.475311282020443,11.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_14,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.9,6.475311282020443,5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_15,2013,5,9,Pelliciera,rhizophorae,dead,aboveground,1,NA,6.475311282020443,7.8,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_16,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.1,6.475311282020443,12.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_17,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.8,6.475311282020443,9.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_18,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.4,6.475311282020443,12.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_19,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.8,6.475311282020443,9.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_20,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.5,6.475311282020443,11.9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_21,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.3,6.475311282020443,16.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_22,2013,5,9,Rhizophora,mangle,alive,aboveground,1,12.6,6.475311282020443,10.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_23,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,10.1,6.475311282020443,16.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_24,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.3,6.475311282020443,16.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_25,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.2,6.475311282020443,5.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_27,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.9,6.475311282020443,12.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_28,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9,6.475311282020443,16.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_29,2013,5,9,Rhizophora,mangle,alive,aboveground,1,5.6,6.475311282020443,3.6,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_30,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.1,6.475311282020443,5.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_31,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.2,6.475311282020443,10.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_32,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.3,6.475311282020443,12.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_34,2013,5,9,Rhizophora,mangle,alive,aboveground,1,11.9,6.475311282020443,10.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_36,2013,5,9,Rhizophora,mangle,alive,aboveground,1,9.2,6.475311282020443,14.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_37,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.4,6.475311282020443,12.2,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_38,2013,5,9,Rhizophora,mangle,alive,aboveground,1,6.6,6.475311282020443,4.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_39,2013,5,9,Rhizophora,mangle,alive,aboveground,1,8.5,6.475311282020443,6.3,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_40,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.1,6.475311282020443,12.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_41,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8,6.475311282020443,9,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_42,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.2,6.475311282020443,12.7,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_43,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,7.7,6.475311282020443,10,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_44,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,11.3,6.475311282020443,19,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_45,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,12.1,6.475311282020443,17,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_46,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,8.6,6.475311282020443,7.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_47,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.4,6.475311282020443,14.1,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_48,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,10.8,6.475311282020443,15.5,6.593067773913049,breast height
Simard_et_al_2019,central_america_CostaRica,P4,P4_tree_50,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,1,9.2,6.475311282020443,6.4,6.593067773913049,breast height
