date,spc_zone,waypoint_northing_spc_ussft,waypoint_easting_spc_ussft,elevation_mllw,soil_property_code,soil_property_value
2019-08-09,"CA 6-0406",1937222.721,6257303.696,4.745,NO3-N-FIAM,0.15
2019-08-09,"CA 6-0406",1937463.666,6257142.624,4.776,NO3-N-FIAM,0.17
2019-08-09,"CA 6-0406",1937203.881,6257293.481,4.764,NO3-N-FIAM,0.20
2019-08-09,"CA 6-0406",1937444.861,6257179.749,4.765,NO3-N-FIAM,0.13
2019-08-09,"CA 6-0406",1937178.078,6257319.482,4.789,NO3-N-FIAM,0.17
2019-08-09,"CA 6-0406",1937529.028,6257026.998,5.246,NO3-N-FIAM,0.17
2019-08-09,"CA 6-0406",1937368.654,6257302.400,5.296,NO3-N-FIAM,0.30
2019-08-09,"CA 6-0406",1937511.259,6257093.775,5.248,NO3-N-FIAM,1.37
2019-08-09,"CA 6-0406",1937314.825,6257326.939,5.284,NO3-N-FIAM,0.59
2019-08-09,"CA 6-0406",1937484.448,6257128.376,5.274,NO3-N-FIAM,0.22
2019-08-09,"CA 6-0406",1937295.871,6257340.795,5.266,NO3-N-FIAM,0.37
2019-08-09,"CA 6-0406",1937468.194,6257187.183,5.285,NO3-N-FIAM,0.55
2019-08-09,"CA 6-0406",1937266.205,6257342.330,5.304,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1937550.861,6257034.229,5.778,NO3-N-FIAM,0.22
2019-08-09,"CA 6-0406",1937383.368,6257319.313,5.752,NO3-N-FIAM,0.36
2019-08-09,"CA 6-0406",1937534.298,6257068.410,5.738,NO3-N-FIAM,0.61
2019-08-09,"CA 6-0406",1937349.677,6257337.353,5.763,NO3-N-FIAM,0.73
2019-08-09,"CA 6-0406",1937495.600,6257189.424,5.779,NO3-N-FIAM,0.35
2019-08-09,"CA 6-0406",1937325.850,6257358.884,5.750,NO3-N-FIAM,0.12
2019-08-09,"CA 6-0406",1937423.508,6257268.223,5.768,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1937305.871,6257377.356,5.768,NO3-N-FIAM,0.28
2019-08-09,"CA 6-0406",1937539.117,6257181.318,6.241,NO3-N-FIAM,0.20
2019-08-09,"CA 6-0406",1937426.617,6257345.131,6.250,NO3-N-FIAM,0.85
2019-08-09,"CA 6-0406",1937509.957,6257211.018,6.297,NO3-N-FIAM,0.24
2019-08-09,"CA 6-0406",1937401.685,6257368.385,6.264,NO3-N-FIAM,0.00
2019-08-09,"CA 6-0406",1937485.847,6257242.303,6.281,NO3-N-FIAM,1.15
2019-08-09,"CA 6-0406",1937378.612,6257397.695,6.304,NO3-N-FIAM,0.30
2019-08-09,"CA 6-0406",1937452.042,6257280.007,6.048,NO3-N-FIAM,0.62
2019-08-09,"CA 6-0406",1937351.202,6257413.355,6.252,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1936833.289,6258041.750,4.727,NO3-N-FIAM,0.19
2019-08-09,"CA 6-0406",1936752.110,6257829.932,4.792,NO3-N-FIAM,0.15
2019-08-09,"CA 6-0406",1936862.104,6258060.141,4.774,NO3-N-FIAM,0.16
2019-08-09,"CA 6-0406",1936761.735,6257863.786,4.793,NO3-N-FIAM,0.25
2019-08-09,"CA 6-0406",1936883.896,6258087.147,4.729,NO3-N-FIAM,0.17
2019-08-09,"CA 6-0406",1936777.956,6257902.829,4.730,NO3-N-FIAM,0.20
2019-08-09,"CA 6-0406",1936785.376,6257941.497,4.768,NO3-N-FIAM,0.15
2019-08-09,"CA 6-0406",1936785.782,6257943.393,4.773,NO3-N-FIAM,0.19
2019-08-09,"CA 6-0406",1936811.182,6258063.095,5.261,NO3-N-FIAM,0.13
2019-08-09,"CA 6-0406",1936719.588,6257838.946,5.268,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1936835.659,6258081.833,5.236,NO3-N-FIAM,0.00
2019-08-09,"CA 6-0406",1936732.893,6257899.624,5.273,NO3-N-FIAM,0.13
2019-08-09,"CA 6-0406",1936862.118,6258118.318,5.278,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1936751.868,6257950.762,5.232,NO3-N-FIAM,0.21
2019-08-09,"CA 6-0406",1936901.335,6258132.191,5.254,NO3-N-FIAM,0.18
2019-08-09,"CA 6-0406",1936769.376,6257995.804,5.263,NO3-N-FIAM,0.17
2019-08-09,"CA 6-0406",1936842.023,6258116.439,5.773,NO3-N-FIAM,0.28
2019-08-09,"CA 6-0406",1936709.372,6257836.760,5.780,NO3-N-FIAM,0.37
2019-08-09,"CA 6-0406",1936877.529,6258135.465,5.756,NO3-N-FIAM,0.60
2019-08-09,"CA 6-0406",1936720.521,6257888.677,5.763,NO3-N-FIAM,0.42
2019-08-09,"CA 6-0406",1936915.342,6258146.943,5.772,NO3-N-FIAM,0.61
2019-08-09,"CA 6-0406",1936736.417,6257941.062,5.733,NO3-N-FIAM,0.12
2019-08-09,"CA 6-0406",1936964.516,6258163.343,5.747,NO3-N-FIAM,0.51
2019-08-09,"CA 6-0406",1936772.719,6258012.956,5.763,NO3-N-FIAM,0.50
2019-08-09,"CA 6-0406",1936782.630,6258043.642,6.263,NO3-N-FIAM,3.18
2019-08-09,"CA 6-0406",1936711.415,6257864.291,6.292,NO3-N-FIAM,0.34
2019-08-09,"CA 6-0406",1936797.032,6258070.293,6.257,NO3-N-FIAM,1.63
2019-08-09,"CA 6-0406",1936723.153,6257911.119,6.267,NO3-N-FIAM,1.24
2019-08-09,"CA 6-0406",1936845.530,6258124.584,6.225,NO3-N-FIAM,0.22
2019-08-09,"CA 6-0406",1936740.112,6257959.635,6.278,NO3-N-FIAM,0.57
2019-08-09,"CA 6-0406",1936758.041,6257992.339,6.256,NO3-N-FIAM,1.30
2019-08-09,"CA 6-0406",1936761.271,6257999.434,6.240,NO3-N-FIAM,1.91
2019-08-09,"CA 6-0406",1937494.133,6257045.242,4.747,Zn-DTPA,1.10
2019-08-09,"CA 6-0406",1937255.564,6257315.481,4.811,Zn-DTPA,0.70
2019-08-09,"CA 6-0406",1937481.421,6257088.609,4.786,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937222.721,6257303.696,4.745,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937463.666,6257142.624,4.776,Zn-DTPA,1.00
2019-08-09,"CA 6-0406",1937203.881,6257293.481,4.764,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1937444.861,6257179.749,4.765,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1937178.078,6257319.482,4.789,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1937529.028,6257026.998,5.246,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937368.654,6257302.400,5.296,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1937511.259,6257093.775,5.248,Zn-DTPA,1.00
2019-08-09,"CA 6-0406",1937314.825,6257326.939,5.284,Zn-DTPA,1.00
2019-08-09,"CA 6-0406",1937484.448,6257128.376,5.274,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1937295.871,6257340.795,5.266,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1937468.194,6257187.183,5.285,Zn-DTPA,1.60
2019-08-09,"CA 6-0406",1937266.205,6257342.330,5.304,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1937550.861,6257034.229,5.778,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1937383.368,6257319.313,5.752,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1937534.298,6257068.410,5.738,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937349.677,6257337.353,5.763,Zn-DTPA,0.70
2019-08-09,"CA 6-0406",1937495.600,6257189.424,5.779,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1937325.850,6257358.884,5.750,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1937423.508,6257268.223,5.768,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937305.871,6257377.356,5.768,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1937539.117,6257181.318,6.241,Zn-DTPA,1.00
2019-08-09,"CA 6-0406",1937426.617,6257345.131,6.250,Zn-DTPA,0.70
2019-08-09,"CA 6-0406",1937509.957,6257211.018,6.297,Zn-DTPA,0.90
2019-08-09,"CA 6-0406",1937401.685,6257368.385,6.264,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1937485.847,6257242.303,6.281,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1937378.612,6257397.695,6.304,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1937452.042,6257280.007,6.048,Zn-DTPA,1.40
2019-08-09,"CA 6-0406",1937351.202,6257413.355,6.252,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1936833.289,6258041.750,4.727,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936752.110,6257829.932,4.792,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936862.104,6258060.141,4.774,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936761.735,6257863.786,4.793,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936883.896,6258087.147,4.729,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936777.956,6257902.829,4.730,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936785.376,6257941.497,4.768,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936785.782,6257943.393,4.773,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936811.182,6258063.095,5.261,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936719.588,6257838.946,5.268,Zn-DTPA,0.20
2019-08-09,"CA 6-0406",1936835.659,6258081.833,5.236,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936732.893,6257899.624,5.273,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936862.118,6258118.318,5.278,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936751.868,6257950.762,5.232,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936901.335,6258132.191,5.254,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1936769.376,6257995.804,5.263,Zn-DTPA,0.30
2019-08-09,"CA 6-0406",1936842.023,6258116.439,5.773,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936709.372,6257836.760,5.780,Zn-DTPA,0.20
2019-08-09,"CA 6-0406",1936877.529,6258135.465,5.756,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936720.521,6257888.677,5.763,Zn-DTPA,0.20
2019-08-09,"CA 6-0406",1936915.342,6258146.943,5.772,Zn-DTPA,0.60
2019-08-09,"CA 6-0406",1936736.417,6257941.062,5.733,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936964.516,6258163.343,5.747,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1936772.719,6258012.956,5.763,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936782.630,6258043.642,6.263,Zn-DTPA,1.40
2019-08-09,"CA 6-0406",1936711.415,6257864.291,6.292,Zn-DTPA,0.20
2019-08-09,"CA 6-0406",1936797.032,6258070.293,6.257,Zn-DTPA,1.20
2019-08-09,"CA 6-0406",1936723.153,6257911.119,6.267,Zn-DTPA,0.50
2019-08-09,"CA 6-0406",1936845.530,6258124.584,6.225,Zn-DTPA,1.30
2019-08-09,"CA 6-0406",1936740.112,6257959.635,6.278,Zn-DTPA,0.80
2019-08-09,"CA 6-0406",1936758.041,6257992.339,6.256,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1936761.271,6257999.434,6.240,Zn-DTPA,0.40
2019-08-09,"CA 6-0406",1937494.133,6257045.242,4.747,Mn-DTPA,32.80
2019-08-09,"CA 6-0406",1937255.564,6257315.481,4.811,Mn-DTPA,17.80
2019-08-09,"CA 6-0406",1937481.421,6257088.609,4.786,Mn-DTPA,62.70
2019-08-09,"CA 6-0406",1937222.721,6257303.696,4.745,Mn-DTPA,20.90
2019-08-09,"CA 6-0406",1937463.666,6257142.624,4.776,Mn-DTPA,21.90
2019-08-09,"CA 6-0406",1937203.881,6257293.481,4.764,Mn-DTPA,10.20
2019-08-09,"CA 6-0406",1937444.861,6257179.749,4.765,Mn-DTPA,23.70
2019-08-09,"CA 6-0406",1937178.078,6257319.482,4.789,Mn-DTPA,14.30
2019-08-09,"CA 6-0406",1937529.028,6257026.998,5.246,Mn-DTPA,103.70
2019-08-09,"CA 6-0406",1937368.654,6257302.400,5.296,Mn-DTPA,83.50
2019-08-09,"CA 6-0406",1937511.259,6257093.775,5.248,Mn-DTPA,18.30
2019-08-09,"CA 6-0406",1937314.825,6257326.939,5.284,Mn-DTPA,13.50
2019-08-09,"CA 6-0406",1937484.448,6257128.376,5.274,Mn-DTPA,19.00
2019-08-09,"CA 6-0406",1937295.871,6257340.795,5.266,Mn-DTPA,24.90
2019-08-09,"CA 6-0406",1937468.194,6257187.183,5.285,Mn-DTPA,90.30
2019-08-09,"CA 6-0406",1937266.205,6257342.330,5.304,Mn-DTPA,17.80
2019-08-09,"CA 6-0406",1937550.861,6257034.229,5.778,Mn-DTPA,17.20
2019-08-09,"CA 6-0406",1937383.368,6257319.313,5.752,Mn-DTPA,9.50
2019-08-09,"CA 6-0406",1937534.298,6257068.410,5.738,Mn-DTPA,20.80
2019-08-09,"CA 6-0406",1937349.677,6257337.353,5.763,Mn-DTPA,21.10
2019-08-09,"CA 6-0406",1937495.600,6257189.424,5.779,Mn-DTPA,27.30
2019-08-09,"CA 6-0406",1937325.850,6257358.884,5.750,Mn-DTPA,10.00
2019-08-09,"CA 6-0406",1937423.508,6257268.223,5.768,Mn-DTPA,11.70
2019-08-09,"CA 6-0406",1937305.871,6257377.356,5.768,Mn-DTPA,64.10
2019-08-09,"CA 6-0406",1937539.117,6257181.318,6.241,Mn-DTPA,22.20
2019-08-09,"CA 6-0406",1937426.617,6257345.131,6.250,Mn-DTPA,30.10
2019-08-09,"CA 6-0406",1937509.957,6257211.018,6.297,Mn-DTPA,24.50
2019-08-09,"CA 6-0406",1937401.685,6257368.385,6.264,Mn-DTPA,18.10
2019-08-09,"CA 6-0406",1937485.847,6257242.303,6.281,Mn-DTPA,41.70
2019-08-09,"CA 6-0406",1937378.612,6257397.695,6.304,Mn-DTPA,29.00
2019-08-09,"CA 6-0406",1937452.042,6257280.007,6.048,Mn-DTPA,31.80
2019-08-09,"CA 6-0406",1937351.202,6257413.355,6.252,Mn-DTPA,15.40
2019-08-09,"CA 6-0406",1936833.289,6258041.750,4.727,Mn-DTPA,68.50
2019-08-09,"CA 6-0406",1936752.110,6257829.932,4.792,Mn-DTPA,8.00
2019-08-09,"CA 6-0406",1936862.104,6258060.141,4.774,Mn-DTPA,11.50
2019-08-09,"CA 6-0406",1936761.735,6257863.786,4.793,Mn-DTPA,7.10
2019-08-09,"CA 6-0406",1936883.896,6258087.147,4.729,Mn-DTPA,37.90
2019-08-09,"CA 6-0406",1936777.956,6257902.829,4.730,Mn-DTPA,9.50
2019-08-09,"CA 6-0406",1936785.376,6257941.497,4.768,Mn-DTPA,30.30
2019-08-09,"CA 6-0406",1936785.782,6257943.393,4.773,Mn-DTPA,10.10
2019-08-09,"CA 6-0406",1936811.182,6258063.095,5.261,Mn-DTPA,19.10
2019-08-09,"CA 6-0406",1936719.588,6257838.946,5.268,Mn-DTPA,46.50
2019-08-09,"CA 6-0406",1936835.659,6258081.833,5.236,Mn-DTPA,86.40
2019-08-09,"CA 6-0406",1936732.893,6257899.624,5.273,Mn-DTPA,143.30
2019-08-09,"CA 6-0406",1936862.118,6258118.318,5.278,Mn-DTPA,35.90
2019-08-09,"CA 6-0406",1936751.868,6257950.762,5.232,Mn-DTPA,41.70
2019-08-09,"CA 6-0406",1936901.335,6258132.191,5.254,Mn-DTPA,77.60
2019-08-09,"CA 6-0406",1936769.376,6257995.804,5.263,Mn-DTPA,90.10
2019-08-09,"CA 6-0406",1936842.023,6258116.439,5.773,Mn-DTPA,60.00
2019-08-09,"CA 6-0406",1936709.372,6257836.760,5.780,Mn-DTPA,37.90
2019-08-09,"CA 6-0406",1936877.529,6258135.465,5.756,Mn-DTPA,29.60
2019-08-09,"CA 6-0406",1936720.521,6257888.677,5.763,Mn-DTPA,7.20
2019-08-09,"CA 6-0406",1936915.342,6258146.943,5.772,Mn-DTPA,76.30
2019-08-09,"CA 6-0406",1936736.417,6257941.062,5.733,Mn-DTPA,71.50
2019-08-09,"CA 6-0406",1936964.516,6258163.343,5.747,Mn-DTPA,143.20
2019-08-09,"CA 6-0406",1936772.719,6258012.956,5.763,Mn-DTPA,98.20
2019-08-09,"CA 6-0406",1936782.630,6258043.642,6.263,Mn-DTPA,43.40
2019-08-09,"CA 6-0406",1936711.415,6257864.291,6.292,Mn-DTPA,6.40
2019-08-09,"CA 6-0406",1936797.032,6258070.293,6.257,Mn-DTPA,21.70
2019-08-09,"CA 6-0406",1936723.153,6257911.119,6.267,Mn-DTPA,10.30
2019-08-09,"CA 6-0406",1936845.530,6258124.584,6.225,Mn-DTPA,84.30
2019-08-09,"CA 6-0406",1936740.112,6257959.635,6.278,Mn-DTPA,43.40
2019-08-09,"CA 6-0406",1936758.041,6257992.339,6.256,Mn-DTPA,94.30
2019-08-09,"CA 6-0406",1936761.271,6257999.434,6.240,Mn-DTPA,93.90
2019-08-09,"CA 6-0406",1937494.133,6257045.242,4.747,Cu-DTPA,2.10
2019-08-09,"CA 6-0406",1937255.564,6257315.481,4.811,Cu-DTPA,1.60
2019-08-09,"CA 6-0406",1937481.421,6257088.609,4.786,Cu-DTPA,2.40
2019-08-09,"CA 6-0406",1937222.721,6257303.696,4.745,Cu-DTPA,1.60
2019-08-09,"CA 6-0406",1937463.666,6257142.624,4.776,Cu-DTPA,2.00
2019-08-09,"CA 6-0406",1937203.881,6257293.481,4.764,Cu-DTPA,1.20
2019-08-09,"CA 6-0406",1937444.861,6257179.749,4.765,Cu-DTPA,2.00
2019-08-09,"CA 6-0406",1937178.078,6257319.482,4.789,Cu-DTPA,1.00
2019-08-09,"CA 6-0406",1937529.028,6257026.998,5.246,Cu-DTPA,1.90
2019-08-09,"CA 6-0406",1937368.654,6257302.400,5.296,Cu-DTPA,1.30
2019-08-09,"CA 6-0406",1937511.259,6257093.775,5.248,Cu-DTPA,1.60
2019-08-09,"CA 6-0406",1937314.825,6257326.939,5.284,Cu-DTPA,1.20
2019-08-09,"CA 6-0406",1937484.448,6257128.376,5.274,Cu-DTPA,1.30
2019-08-09,"CA 6-0406",1937295.871,6257340.795,5.266,Cu-DTPA,1.20
2019-08-09,"CA 6-0406",1937468.194,6257187.183,5.285,Cu-DTPA,1.70
2019-08-09,"CA 6-0406",1937266.205,6257342.330,5.304,Cu-DTPA,0.80
2019-08-09,"CA 6-0406",1937550.861,6257034.229,5.778,Cu-DTPA,0.80
2019-08-09,"CA 6-0406",1937383.368,6257319.313,5.752,Cu-DTPA,1.00
2019-08-09,"CA 6-0406",1937534.298,6257068.410,5.738,Cu-DTPA,1.10
2019-08-09,"CA 6-0406",1937349.677,6257337.353,5.763,Cu-DTPA,1.10
2019-08-09,"CA 6-0406",1937495.600,6257189.424,5.779,Cu-DTPA,0.80
2019-08-09,"CA 6-0406",1937325.850,6257358.884,5.750,Cu-DTPA,0.70
2019-08-09,"CA 6-0406",1937423.508,6257268.223,5.768,Cu-DTPA,1.10
2019-08-09,"CA 6-0406",1937305.871,6257377.356,5.768,Cu-DTPA,0.90
2019-08-09,"CA 6-0406",1937539.117,6257181.318,6.241,Cu-DTPA,1.30
2019-08-09,"CA 6-0406",1937426.617,6257345.131,6.250,Cu-DTPA,1.70
2019-08-09,"CA 6-0406",1937509.957,6257211.018,6.297,Cu-DTPA,1.20
2019-08-09,"CA 6-0406",1937401.685,6257368.385,6.264,Cu-DTPA,1.10
2019-08-09,"CA 6-0406",1937485.847,6257242.303,6.281,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1937378.612,6257397.695,6.304,Cu-DTPA,0.70
2019-08-09,"CA 6-0406",1937452.042,6257280.007,6.048,Cu-DTPA,1.70
2019-08-09,"CA 6-0406",1937351.202,6257413.355,6.252,Cu-DTPA,1.10
2019-08-09,"CA 6-0406",1936833.289,6258041.750,4.727,Cu-DTPA,1.60
2019-08-09,"CA 6-0406",1936752.110,6257829.932,4.792,Cu-DTPA,1.60
2019-08-09,"CA 6-0406",1936862.104,6258060.141,4.774,Cu-DTPA,1.40
2019-08-09,"CA 6-0406",1936761.735,6257863.786,4.793,Cu-DTPA,1.50
2019-08-09,"CA 6-0406",1936883.896,6258087.147,4.729,Cu-DTPA,1.50
2019-08-09,"CA 6-0406",1936777.956,6257902.829,4.730,Cu-DTPA,1.20
2019-08-09,"CA 6-0406",1936785.376,6257941.497,4.768,Cu-DTPA,1.80
2019-08-09,"CA 6-0406",1936785.782,6257943.393,4.773,Cu-DTPA,1.30
2019-08-09,"CA 6-0406",1936811.182,6258063.095,5.261,Cu-DTPA,0.50
2019-08-09,"CA 6-0406",1936719.588,6257838.946,5.268,Cu-DTPA,0.50
2019-08-09,"CA 6-0406",1936835.659,6258081.833,5.236,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1936732.893,6257899.624,5.273,Cu-DTPA,0.70
2019-08-09,"CA 6-0406",1936862.118,6258118.318,5.278,Cu-DTPA,1.00
2019-08-09,"CA 6-0406",1936751.868,6257950.762,5.232,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1936901.335,6258132.191,5.254,Cu-DTPA,0.80
2019-08-09,"CA 6-0406",1936769.376,6257995.804,5.263,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1936842.023,6258116.439,5.773,Cu-DTPA,0.40
2019-08-09,"CA 6-0406",1936709.372,6257836.760,5.780,Cu-DTPA,0.40
2019-08-09,"CA 6-0406",1936877.529,6258135.465,5.756,Cu-DTPA,0.50
2019-08-09,"CA 6-0406",1936720.521,6257888.677,5.763,Cu-DTPA,0.30
2019-08-09,"CA 6-0406",1936915.342,6258146.943,5.772,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1936736.417,6257941.062,5.733,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1936964.516,6258163.343,5.747,Cu-DTPA,0.80
2019-08-09,"CA 6-0406",1936772.719,6258012.956,5.763,Cu-DTPA,0.70
2019-08-09,"CA 6-0406",1936782.630,6258043.642,6.263,Cu-DTPA,0.50
2019-08-09,"CA 6-0406",1936711.415,6257864.291,6.292,Cu-DTPA,0.30
2019-08-09,"CA 6-0406",1936797.032,6258070.293,6.257,Cu-DTPA,0.40
2019-08-09,"CA 6-0406",1936723.153,6257911.119,6.267,Cu-DTPA,0.30
2019-08-09,"CA 6-0406",1936845.530,6258124.584,6.225,Cu-DTPA,0.50
2019-08-09,"CA 6-0406",1936740.112,6257959.635,6.278,Cu-DTPA,0.30
2019-08-09,"CA 6-0406",1936758.041,6257992.339,6.256,Cu-DTPA,0.70
2019-08-09,"CA 6-0406",1936761.271,6257999.434,6.240,Cu-DTPA,0.60
2019-08-09,"CA 6-0406",1937494.133,6257045.242,4.747,Fe-DTPA,63.50
2019-08-09,"CA 6-0406",1937255.564,6257315.481,4.811,Fe-DTPA,33.60
2019-08-09,"CA 6-0406",1937481.421,6257088.609,4.786,Fe-DTPA,95.30
2019-08-09,"CA 6-0406",1937222.721,6257303.696,4.745,Fe-DTPA,36.60
2019-08-09,"CA 6-0406",1937463.666,6257142.624,4.776,Fe-DTPA,55.70
2019-08-09,"CA 6-0406",1937203.881,6257293.481,4.764,Fe-DTPA,19.40
2019-08-09,"CA 6-0406",1937444.861,6257179.749,4.765,Fe-DTPA,35.90
2019-08-09,"CA 6-0406",1937178.078,6257319.482,4.789,Fe-DTPA,28.50
2019-08-09,"CA 6-0406",1937529.028,6257026.998,5.246,Fe-DTPA,197.10
2019-08-09,"CA 6-0406",1937368.654,6257302.400,5.296,Fe-DTPA,109.60
2019-08-09,"CA 6-0406",1937511.259,6257093.775,5.248,Fe-DTPA,41.20
2019-08-09,"CA 6-0406",1937314.825,6257326.939,5.284,Fe-DTPA,27.70
2019-08-09,"CA 6-0406",1937484.448,6257128.376,5.274,Fe-DTPA,31.70
2019-08-09,"CA 6-0406",1937295.871,6257340.795,5.266,Fe-DTPA,51.00
2019-08-09,"CA 6-0406",1937468.194,6257187.183,5.285,Fe-DTPA,141.60
2019-08-09,"CA 6-0406",1937266.205,6257342.330,5.304,Fe-DTPA,40.90
2019-08-09,"CA 6-0406",1937550.861,6257034.229,5.778,Fe-DTPA,39.50
2019-08-09,"CA 6-0406",1937383.368,6257319.313,5.752,Fe-DTPA,21.30
2019-08-09,"CA 6-0406",1937534.298,6257068.410,5.738,Fe-DTPA,32.50
2019-08-09,"CA 6-0406",1937349.677,6257337.353,5.763,Fe-DTPA,37.30
2019-08-09,"CA 6-0406",1937495.600,6257189.424,5.779,Fe-DTPA,46.10
2019-08-09,"CA 6-0406",1937325.850,6257358.884,5.750,Fe-DTPA,23.90
2019-08-09,"CA 6-0406",1937423.508,6257268.223,5.768,Fe-DTPA,25.80
2019-08-09,"CA 6-0406",1937305.871,6257377.356,5.768,Fe-DTPA,92.70
2019-08-09,"CA 6-0406",1937539.117,6257181.318,6.241,Fe-DTPA,39.20
2019-08-09,"CA 6-0406",1937426.617,6257345.131,6.250,Fe-DTPA,46.80
2019-08-09,"CA 6-0406",1937509.957,6257211.018,6.297,Fe-DTPA,40.30
2019-08-09,"CA 6-0406",1937401.685,6257368.385,6.264,Fe-DTPA,37.80
2019-08-09,"CA 6-0406",1937485.847,6257242.303,6.281,Fe-DTPA,60.20
2019-08-09,"CA 6-0406",1937378.612,6257397.695,6.304,Fe-DTPA,42.90
2019-08-09,"CA 6-0406",1937452.042,6257280.007,6.048,Fe-DTPA,44.40
2019-08-09,"CA 6-0406",1937351.202,6257413.355,6.252,Fe-DTPA,32.00
2019-08-09,"CA 6-0406",1936833.289,6258041.750,4.727,Fe-DTPA,104.10
2019-08-09,"CA 6-0406",1936752.110,6257829.932,4.792,Fe-DTPA,21.40
2019-08-09,"CA 6-0406",1936862.104,6258060.141,4.774,Fe-DTPA,27.70
2019-08-09,"CA 6-0406",1936761.735,6257863.786,4.793,Fe-DTPA,16.30
2019-08-09,"CA 6-0406",1936883.896,6258087.147,4.729,Fe-DTPA,54.60
2019-08-09,"CA 6-0406",1936777.956,6257902.829,4.730,Fe-DTPA,17.60
2019-08-09,"CA 6-0406",1936785.376,6257941.497,4.768,Fe-DTPA,59.00
2019-08-09,"CA 6-0406",1936785.782,6257943.393,4.773,Fe-DTPA,24.10
2019-08-09,"CA 6-0406",1936811.182,6258063.095,5.261,Fe-DTPA,26.30
2019-08-09,"CA 6-0406",1936719.588,6257838.946,5.268,Fe-DTPA,77.80
2019-08-09,"CA 6-0406",1936835.659,6258081.833,5.236,Fe-DTPA,124.30
2019-08-09,"CA 6-0406",1936732.893,6257899.624,5.273,Fe-DTPA,188.80
2019-08-09,"CA 6-0406",1936862.118,6258118.318,5.278,Fe-DTPA,57.10
2019-08-09,"CA 6-0406",1936751.868,6257950.762,5.232,Fe-DTPA,71.00
2019-08-09,"CA 6-0406",1936901.335,6258132.191,5.254,Fe-DTPA,109.90
2019-08-09,"CA 6-0406",1936769.376,6257995.804,5.263,Fe-DTPA,173.40
2019-08-09,"CA 6-0406",1936842.023,6258116.439,5.773,Fe-DTPA,106.40
2019-08-09,"CA 6-0406",1936709.372,6257836.760,5.780,Fe-DTPA,69.00
2019-08-09,"CA 6-0406",1936877.529,6258135.465,5.756,Fe-DTPA,49.60
2019-08-09,"CA 6-0406",1936720.521,6257888.677,5.763,Fe-DTPA,16.10
2019-08-09,"CA 6-0406",1936915.342,6258146.943,5.772,Fe-DTPA,124.60
2019-08-09,"CA 6-0406",1936736.417,6257941.062,5.733,Fe-DTPA,101.60
