"","study_id","site_id","core_id","depth_min","depth_max","dry_bulk_density","fraction_organic_matter"
"398","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_1",50,100,1.23550429482852,0.00760309257964559
"399","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_1",100,200,1.19878269066775,0.00599246537345365
"400","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_2",0,15,0.910932696762351,0.0210265120808025
"401","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_2",15,30,1.34803824306314,0.00631411422878148
"402","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_2",30,50,1.16324565438313,0.00676033491475202
"403","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_2",50,100,1.22958145544775,0.0129708732018281
"404","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_2",100,200,1.33500799642545,0.00546273810631186
"405","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_3",0,8,0.644404924627723,0.0372334742425615
"406","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_3",8,30,1.46649503067853,0.00967098415158205
"407","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_3",30,50,1.05544997765313,0.0197648883196016
"408","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_3",50,100,1.21773577668621,0.0121069138861717
"409","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_3",100,190,1.33382342854929,0.00638385386784041
"410","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_4",0,9,0.508179618870024,0.0645711003039885
"411","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_4",9,30,1.26156478810391,0.00831363151813379
"412","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_4",30,50,0.980822201455431,0.0173338609126757
"413","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_4",50,100,1.13600059323159,0.0159714939123825
"414","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_4",100,190,1.26156478810391,0.0024600029761047
"415","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_5",0,15,0.782999366137729,0.0346407242095701
"416","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_5",15,30,1.30894750315006,0.0102754050385421
"417","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_5",30,50,1.1383697289839,0.0169691752827099
"418","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_5",50,100,1.28288700987468,0.0108443364230068
"419","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_5",100,161,1.10638639632774,0.00921589083408325
"420","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_6",0,9,0.477380854090023,0.0703233111106743
"421","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_6",9,30,1.35040737881545,0.00891995001824009
"422","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_6",30,50,1.14666170411698,0.0128157381391391
"423","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_6",50,100,1.13718516110775,0.0140315680263184
"424","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_6",100,190,1.35751478607237,0.000359909955632407
"425","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_1",0,15,1.04222946476811,0.0121557667746188
"426","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_1",15,30,1.50931557941335,0.00482905967972616
"427","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_1",30,50,1.66268713944612,0.00693218979762044
"428","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_2",0,15,0.740714920612789,0.01585984750688
"429","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_2",15,30,1.67750143785838,0.00325456269666296
"430","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_3",0,15,0.527214737612632,0.0366883804509095
"431","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_3",15,30,1.29320110845809,0.00630810903674081
"432","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_3",30,50,1.59645851125015,0.0133905647999628
"433","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_4",0,15,0.476671837147289,0.0547391264933304
"434","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_4",15,30,1.23568677344581,0.0765627741528015
"435","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_4",30,50,1.79950154242989,0.00972904540820619
"436","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_5",0,15,0.563814768984088,0.0459934471256104
"437","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_5",15,30,1.37162974711121,0.00732210818046918
"438","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_5",30,50,1.584258500793,0.00195355755692597
"439","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_6",0,15,0.632657685135159,0.0506858194919243
"440","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_6",15,30,1.24352963731112,0.00411440371684304
"441","Schile-Beers_and_Megonigal_2017","Al Rams","Al_Rams_mangrove_6",30,50,1.6252156787563,0.00403642080738217
"442","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_1",0,15,1.20780103525803,0.0252812742992437
"443","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_1",15,30,1.52674416578071,0.00828238463470033
"444","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_1",30,50,1.61301566829914,0.00215471105114046
"445","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_1",50,100,1.43524408735207,0.00404690166262023
"446","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_2",0,15,1.54678704010318,0.00267242159185713
"447","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_2",15,30,1.31237255346219,0.00820349634024808
"448","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_2",30,50,1.53981560555623,0.00929305882678947
"449","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_2",50,100,1.41084406643777,0.0133002511788531
"450","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_3",0,15,1.10758666364571,0.0253219985733233
"451","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_3",15,30,1.61040138034404,0.00465757798563483
"452","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_3",30,50,1.5380727469195,0.0171485475687557
"453","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_3",50,100,1.33502971573976,0.0108313546628355
"454","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_4",0,15,0.915872213604755,0.0100570724234948
"455","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_4",15,30,1.274029663454,0.00677034340688559
"456","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_4",30,50,1.62608710807466,0.00358264550673728
"457","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_4",50,100,1.54765846942155,0.00698286197527768
"458","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_5",0,15,1.26008679436011,0.0125986483306122
"459","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_5",15,30,1.41607264234798,0.0120108086098992
"460","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_5",30,50,1.48665841713579,0.0160248800942829
"461","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_5",50,100,1.54678704010318,0.0014547821633386
"462","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_6",0,15,1.0753437788661,0.0281000449148497
"463","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_6",15,30,1.54330132282971,0.00566933177748307
"464","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_6",30,50,1.51454415532356,0.0071795185151184
"465","Schile-Beers_and_Megonigal_2017","Al Zorah","Al_Zorah_mangrove_6",50,100,1.37860118165816,0.00809104908178717
"466","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_1",100,NA,0.938529375882322,0.0204560848320304
"467","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_1",0,15,0.671872004461718,0.0168183122662446
"468","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_1",15,30,0.942015093155794,0.0203523316625735
"469","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_1",30,50,1.06924377363752,0.024191332468345
"470","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_1",50,100,1.42740122348676,0.0124741938114166
"471","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_2",100,NA,1.4047440612092,0.00817200478683874
"472","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_2",0,15,1.13547240183349,0.0121869234150358
"473","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_2",15,30,1.0370008888579,0.0158911981918367
"474","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_2",30,50,1.17730100911515,0.0138196585867766
"475","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_2",50,100,1.11455809819266,0.0183308293367649
"476","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_3",100,NA,1.02044373180891,0.0198789194477025
"477","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_3",0,15,0.778186381302613,0.0146592059884561
"478","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_3",15,30,0.985586559074194,0.021289449808829
"479","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_3",30,50,1.07185806159262,0.0206539548460563
"480","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_3",50,100,1.02044373180891,0.0198789194477025
"481","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_4",0,15,1.20431531798456,0.00265912380853504
"482","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_4",15,30,0.955086532931314,0.0171529796640794
"483","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_4",30,50,1.02654373703749,0.0229880917617089
"484","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_4",50,100,1.3202154173275,0.0171930061911801
"485","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_5",0,15,0.988200847029297,0.0468718502166174
"486","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_5",15,30,0.908029349739443,0.0195020733695
"487","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_5",30,50,1.14680098297227,0.015500859001447
"488","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_5",50,100,0.912386496331283,0.0106930001178837
"489","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_6",100,NA,1.04920089931506,0.018601073277367
"490","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_6",0,15,1.13982954842533,0.0184451501527575
"491","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_6",15,30,1.00475800407829,0.0142299645416042
"492","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_6",30,50,0.824372135176116,0.0241323819961179
"493","Schile-Beers_and_Megonigal_2017","Khalba East","Khalba_East_mangrove_6",50,100,1.04920089931506,0.018601073277367
"494","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_1",100,NA,1.54155846419297,0.0142267674917671
"495","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_1",0,15,0.823500705857748,0.00860241982638072
"496","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_1",15,30,0.798229255625076,0.0322939315178443
"497","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_1",30,50,1.20780103525803,0.0126285046852193
"498","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_1",50,100,1.03961517681301,0.014995188472085
"499","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_2",0,15,0.731129198110741,0.0148337614195071
"500","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_2",15,30,0.745943496522997,0.0274074214157747
"501","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_2",30,50,0.997786569531345,0.0152635510452636
"502","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_2",50,100,0.938529375882322,0.0127754737522955
"503","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_3",0,15,0.772086376074037,0.0247794240971486
"504","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_3",15,30,0.976000836572146,0.0175254655609692
"505","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_3",30,50,0.921100789514962,0.0174008945434603
"506","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_3",50,100,1.18601530229883,0.0254981327107751
"507","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_4",0,15,0.894957909963923,0.0181763389369267
"508","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_4",15,30,0.962929396796626,0.0123752984412278
"509","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_4",30,50,1.26792965822542,0.010851349505876
"510","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_4",50,100,1.14244383638043,0.0156429578396971
"511","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_5",0,15,0.897572197919027,0.00369882429658182
"512","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_5",15,30,1.27141537549889,0.00880828992325164
"513","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_5",30,50,1.15290098820085,0.0127410607150128
"514","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_5",50,100,1.30191540164177,0.0141758622322034
"515","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_6",0,15,1.28971539118462,0.0120885685149193
"516","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_6",15,30,1.12501525001307,0.0117984009925441
"517","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_6",30,50,1.30714397755198,0.0130691635206141
"518","Schile-Beers_and_Megonigal_2017","Khalba North","Khalba_North_mangrove_6",50,100,1.62434424943793,0.0130613022232905
"519","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_1",100,NA,1.2086724645764,0.00411617876750055
"520","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_1",0,15,0.954215103612946,0.0200416407072608
"521","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_1",15,30,1.10061522909877,0.0181673238085939
"522","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_1",30,50,1.51280129668683,0.0161232026015844
"523","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_1",50,100,1.46138696690311,0.0181208100826561
"524","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_2",100,NA,1.50582986213988,0.0138834184825205
"525","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_2",0,15,0.630043397180055,0.0109835259525474
"526","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_2",15,30,0.772086376074037,0.0136175629585725
"527","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_2",30,50,1.14157240706206,0.0139503716866882
"528","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_2",50,100,1.63218711330324,0.012943056784928
"529","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_3",100,NA,0.989072276347665,0.0256026112897783
"530","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_3",0,15,0.863586454502675,0.0231213376876583
"531","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_3",15,30,0.857486449274099,0.0214779176114249
"532","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_3",30,50,1.09190093591509,0.0216942519109005
"533","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_3",50,100,0.948986527702738,0.0279494511428883
"534","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_4",100,NA,1.48317269986231,0.0060785504579404
"535","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_4",0,15,0.775572093347509,0.0255703484506589
"536","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_4",15,30,1.03351517158443,0.0188863453286654
"537","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_4",30,50,0.898443627237395,0.0247213111570607
"538","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_4",50,100,1.33677257437649,0.0168105966219011
"539","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_5",100,NA,1.36465831256427,0.0361720615870723
"540","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_5",0,15,0.728514910155637,0.0136688100295583
"541","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_5",15,30,0.764243512208725,0.0211636751043459
"542","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_5",30,50,0.711086323788278,0.0311451903575641
"543","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_5",50,100,1.45877267894801,0.00144545213630749
"544","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_6",100,NA,1.36291545392753,0.029452389012087
"545","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_6",0,15,0.801714972898548,0.0192307361056975
"546","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_6",15,30,0.671872004461718,0.0258095224586395
"547","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_6",30,50,0.762500653571989,0.0205089306782354
"548","Schile-Beers_and_Megonigal_2017","Khalba South","Khalba_South_mangrove_6",50,100,1.4971155689562,0.0155824326998445
"549","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_1",0,15,0.757272077661781,0.0247068468020986
"550","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_1",15,30,1.11717238614776,0.0224616037236264
"551","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_1",30,50,1.34984401415201,0.0169073542638758
"552","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_1",50,100,1.36204402460916,0.0265715180049608
"553","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_2",0,15,0.828729281767956,0.0254675184111349
"554","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_2",15,30,1.20518674730293,0.0177133354711495
"555","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_2",30,50,1.0753437788661,0.0235215049099549
"556","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_2",50,100,1.20257245934782,0.0242408638062267
"557","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_3",0,15,0.759014936298517,0.0133886947263495
"558","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_3",15,30,1.12850096728654,0.000632998615333076
"559","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_3",30,50,1.26444394095195,0.0220246320284178
"560","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_3",50,100,1.38295832825,0.0195111224839237
"561","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_4",0,15,0.773829234710773,0.0205071908840033
"562","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_4",15,30,0.872300747686355,0.0307965708032453
"563","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_4",30,50,1.0317723129477,0.0254833422551522
"564","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_4",50,100,1.59994422852362,0.0139591758183459
"565","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_5",100,NA,1.6060442337522,0.032119930413295
"566","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_5",0,15,0.623943391951479,0.0173858619939646
"567","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_5",15,30,1.07708663750283,0.0212669900927088
"568","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_5",30,50,1.11804381546613,0.0203911335862152
"569","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_5",50,100,1.05094375795179,0.023619866161558
"570","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_6",100,NA,1.09364379455182,0.0360519803385229
"571","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_6",0,15,0.765114941527093,0.0244765263095167
"572","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_6",15,30,0.970772260661938,0.0745346879637944
"573","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_6",30,50,0.944629381110898,0.019108089680538
"574","Schile-Beers_and_Megonigal_2017","Khalba West","Khalba_West_mangrove_6",50,100,1.54591561078481,0.0147629951997696
"575","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_1",100,NA,1.2958153964132,0.00799265072830492
"576","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_1",0,15,0.830573470454942,0.0211326205042693
"577","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_1",15,30,1.24875821322133,0.01243789114079
"578","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_1",30,50,1.45877267894801,0.00466044310346411
"579","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_1",50,100,1.35507259006222,0.00550449097109817
"580","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_2",100,NA,1.41781550098472,0.0066981126484249
"581","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_2",0,15,0.572529062167768,0.0462411165233639
"582","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_2",15,30,1.25398678913153,0.0148717304856219
"583","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_2",30,50,1.6496156996706,0.0180403713848622
"584","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_2",50,100,1.31585827073566,0.00457944762116181
"585","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_3",100,NA,1.43785837530718,0.00515282592785807
"586","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_3",0,15,0.83134356972306,0.0120508379324288
"587","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_3",15,30,1.28448681527441,0.00144637519618341
"588","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_3",30,50,1.44744409780923,0.00654389775405669
"589","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_3",50,100,1.67227286194817,0.0143949254551583
"590","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_4",100,NA,1.4971155689562,0.000258952216580113
"591","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_4",0,15,0.56730048625756,0.0265617773848013
"592","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_4",15,30,1.30714397755198,0.0194017709228633
"593","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_4",30,50,1.61911567352772,0.00738340882377392
"594","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_4",50,100,1.46661554281332,0.00621727195191895
"595","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_5",100,NA,1.58600135942974,0.00419588485829172
"596","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_5",0,15,1.14157240706206,0.00838819378434799
"597","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_5",15,30,1.44047266326228,0.00395802952904917
"598","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_5",30,50,1.46225839622148,0.00917820564291577
"599","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_5",50,100,1.40910120780104,0.00309214890754175
"600","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_6",100,NA,1.34984401415201,0.00364133208602521
"601","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_6",0,15,0.677972009690294,0.0490505832798492
"602","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_6",15,30,1.45877267894801,0.0281347782586265
"603","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_6",30,50,1.52761559509908,0.00650641935567256
"604","Schile-Beers_and_Megonigal_2017","Al Khor","Al_Khor_mangrove_6",50,100,1.35507259006222,0.0304847795039496
"605","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_1",100,NA,1.55288704533175,0.0166881824323675
"606","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_1",0,15,0.772957805392405,0.0327084446669136
"607","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_1",15,30,1.63741568921345,0.0158302898253218
"608","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_1",30,50,1.50757272077662,0.0296870493421368
"609","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_1",50,100,1.51105843805009,0.00170464247803211
"610","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_2",100,NA,1.34112972096833,0.00685094899327653
"611","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_2",0,15,0.444428952367673,0.0505415914802016
"612","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_2",15,30,1.65484427558081,0.013270232782709
"613","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_2",30,50,1.56334419715217,0.00460314808589389
"614","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_2",50,100,1.51192986736846,0.0089430395969374
"615","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_3",100,NA,1.63741568921345,0.011774562051202
"616","Schile-Beers_and_Megonigal_2017","Ras Al Kaimah","Ras_Al_Kaimah_mangrove_3",0,15,0.484514701012601,0.058998304681131
