study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,excess_pb210_activity,bi214_activity,depth_interval_notes,cs137_unit,pb210_unit,bi214_unit
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,0,2,0.240132978,0.235528942,NA,0,0.5136612232122775,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,2,4,0.275557332,0.215328467,NA,0.16,1.2196103071414224,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,4,6,0.300824063,0.170774648,NA,0,0.5022943012269846,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,6,8,0.301899244,0.167597765,NA,0.15,0.22675304043270583,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,8,10,0.205133038,0.1975,NA,0.19,0.7772983965976132,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,10,12,0.429053433,0.192037471,NA,0.46,0.25183312677814373,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,12,14,0.332824817,0.21373057,NA,0.46,0.03616284842359052,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,14,16,0.436325045,0.17281106,NA,0.48,0.2574919437454566,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,16,18,0.309142562,0.195084485,NA,0.45,0.01535104247207442,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,18,20,0.443709835,0.17457114,NA,0.67,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,20,22,0.544889937,0.201754386,NA,0.92,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,22,24,0.412331553,0.168468981,NA,0.43,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,24,26,0.461223952,0.170837867,NA,0.53,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,26,28,0.361288795,0.133921411,NA,0.25,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,28,30,0.51984956,0.122406639,NA,0.13,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,30,32,0.544154288,0.108183079,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,32,34,0.626575328,0.089777195,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,34,36,0.508277227,0.091307067,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,36,38,0.524065397,0.076038904,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,38,40,0.562517232,0.090754877,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,40,42,0.526555288,0.090220386,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,42,44,0.695811265,0.086642599,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,44,46,0.589255262,0.076770351,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,46,48,0.623321493,0.084320557,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_High,48,50,0.672779776,0.086051353,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,0,2,0.443540069,0.283950617,NA,0.15,2.155935507363335,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,2,4,0.294203218,0.238565022,NA,0.32,1.3727368403946918,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,4,6,0.440088176,0.145267104,NA,0.75,0.7125002395912375,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,6,8,0.891890155,0.05019305,NA,0.27,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,8,10,0.892229686,0.054145516,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,10,12,0.78720157,0.069488313,NA,0.19,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,12,14,0.732225916,0.058781362,NA,0.16,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,14,16,0.971708127,0.052144659,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,16,18,0.911554632,0.061712846,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,18,20,0.838640448,0.049723757,NA,0.15,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,20,22,0.833717255,0.061261261,NA,0.15,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,22,24,0.85686192,0.06689936,NA,0.3,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,24,26,0.816033372,0.075581395,NA,0.2,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,26,28,0.675637492,0.08248527,NA,0.21,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,28,30,0.866623424,0.078284547,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,30,32,0.738309172,0.076775432,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,32,34,0.749485385,0.072145546,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,34,36,0.583624714,0.073744437,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,36,38,1.046744378,0.067674586,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,38,40,0.819032559,0.064272212,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,40,42,0.750617154,0.073856975,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,42,44,0.87661128,0.076576577,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,44,46,0.772120755,0.073722628,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,46,48,0.722860532,0.079494799,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_B_Mid,48,50,0.760180597,0.071812081,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,0,2,0.225731224,0.271729186,NA,0.16,1.273610048398932,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,2,4,0.347849044,0.181583477,NA,0.12,1.1755788678483465,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,4,6,0.341850671,0.156467316,NA,0.25,0.45967797165350077,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,6,8,0.534647433,0.16875,NA,0.18,0.5879390734945892,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,8,10,0.476757475,0.100436681,0.043197301864624,0.26,0.20034924650350025,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,10,12,0.430694497,0.154251813,NA,1.45,0.16592940261341838,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,12,14,0.379708327,0.140151515,NA,0.91,0.09470281114032496,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,14,16,0.412925732,0.113618677,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,16,18,0.583370066,0.120870266,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,18,20,0.603826781,0.128979592,0.0451321048736572,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,20,22,0.366551518,0.160971906,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,22,24,0.265371416,0.143612335,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,24,26,0.345217682,0.140857393,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,26,28,0.320714895,0.142727273,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,28,30,0.4561027,0.200930233,0.08430250740051261,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,30,32,0.291119149,0.209320695,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,32,34,0.264352824,0.274795268,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,34,36,0.287554078,0.305120167,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,36,38,0.192966527,0.352056169,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,38,40,0.175593881,0.397814208,0.181676658630371,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,40,42,0.148346554,0.425531915,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,42,44,0.153043393,0.398015436,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,44,46,0.132275442,0.440781441,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,46,48,0.133803329,0.398069964,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_High,48,50,0.165973848,0.407876231,0.186599502563476,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,0,2,0.622274608,0.093163539,NA,0.19,0.7966254356490661,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,2,4,0.926692036,0.07852349,NA,0.11,0.4544395530835872,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,4,6,0.740459532,0.087328767,NA,0.13,0.4884175254719634,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,6,8,0.679570387,0.084732824,NA,0.22,0.3058255111048013,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,8,10,0.612088691,0.102898551,NA,0.19,0.31211440144290814,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,10,12,0.560508342,0.10673516,NA,0.15,0.3823877661251983,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,12,14,0.567100894,0.092112838,NA,0.17,0.08505895376846895,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,14,16,0.609004622,0.084848485,NA,0.2,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,16,18,0.577456576,0.096476025000000007,NA,0.24,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,18,20,0.568657076,0.096117123,NA,0.2,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,20,22,0.701498402,0.073810826,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,22,24,0.69779186,0.077770131,NA,0.21,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,24,26,0.750758625,0.066295265,NA,0.3,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,26,28,0.546219765,0.06779661,NA,0.3,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,28,30,0.727727136,0.070289427,NA,0.62,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,30,32,0.650002935,0.06339581,NA,0.66,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,32,34,0.698216273,0.060606061,NA,0.49,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,34,36,0.890899858,0.061933535,NA,0.14,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,36,38,0.463883608,0.06695279,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,38,40,0.765018908,0.068965517,NA,0.12,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,40,42,0.692727196,0.07111882,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,42,44,0.487028274,0.082213439,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,44,46,0.676797554,0.0806827,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,46,48,0.497185896,0.071240106,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Low,48,50,0.494809182,0.070433437,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,0,2,0.207820988,0.323423423,NA,0.18,NA,0.5947614645334814,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,2,4,0.231220302,0.251471825,0.114801530634562,0.58,NA,0.32926804462436193,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,4,6,0.204821802,0.24822695,NA,0.82,NA,-0.34987725837821676,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,6,8,0.18063025,0.271375465,NA,0.81,NA,-0.5666533689096575,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,8,10,0.212319768,0.263925729,NA,2.27,NA,-0.7280385115476503,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,10,12,0.209122522,0.299555556,NA,0.74,NA,-1.7660598640176843,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,12,14,0.238859739,0.330894309,0.11987701260158,0.12,NA,-0.6004933110226106,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,14,16,0.341030139,0.253415301,NA,0,NA,-2.3601049838298804,NA,picocuriesPerGram,NA,becquerelsPerKilogram
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,16,18,0.244744935,0.222457382,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,18,20,0.269219428,0.173117523,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,20,22,0.28783702,0.138113208,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,22,24,0.353338121,0.130532633,0.0491866012191772,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,24,26,0.301163594,0.153021442,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,26,28,0.27957511,0.15942029,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,28,30,0.33902125,0.20040282,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,30,32,0.252356078,0.24952741,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,32,34,0.261495109,0.266343826,0.119617906850179,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,34,36,0.277056925,0.288329519,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,36,38,0.167756384,0.293588301,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,38,40,0.174688466,0.314450867,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,40,42,0.183148435,0.269565217,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,42,44,0.141386178,0.306900103,0.131065960286458,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,44,46,0.163427369,0.310492505,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,46,48,0.156834818,0.337598425,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_C_Mid,48,50,0.137962578,0.355555556,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,0,2,0.170783864,0.396479791,NA,0,1.5002911316702296,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,2,4,0.213762773,0.339225778,NA,0.11,1.7154035595438424,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,4,6,0.300880652,0.245239416,NA,0.51,0.7496443152795856,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,6,8,0.627509037,0.099663256,NA,0.39,0.30805314600354433,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,8,10,0.889258793,0.064429089,NA,0.13,0.06747299546934028,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,10,12,0.817504671,0.062542362,NA,0.1,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,12,14,0.810233059,0.06040724,NA,0.09,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,14,16,0.837791621,0.062494867,NA,0.12,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,16,18,0.782278377,0.059890224,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,18,20,0.806781165,0.060647779,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,20,22,0.850325957,0.055673383,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,22,24,0.800160319,0.058075751,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,24,26,0.770734339,0.063293122,NA,0.06,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,26,28,0.844978351,0.068353912,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,28,30,0.58877426,0.073785628,NA,0.15,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,30,32,0.630479929,0.150317505,NA,0.54,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,32,34,0.424639536,0.210932712,NA,0.37,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,34,36,0.416264449,0.14220737,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,36,38,0.411482727,0.114092626,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,38,40,0.494922359,0.117802151,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,40,42,0.442125359,0.131818995,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,42,44,0.470391277,0.16367008,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,44,46,0.320460247,0.179353211,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,46,48,0.316159526,0.189521468,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_High,48,50,0.301248477,0.219960231,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,0,2,0.336984067,0.231497506,NA,0,0.9866677073512554,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,2,4,0.418301632,0.178358984,NA,0.15,1.0134862443168773,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,4,6,0.54624806,0.170273206,NA,0.17,0.6113781531504237,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,6,8,0.43454251,0.121030258,NA,0.12,0.663190321093567,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,8,10,0.541070219,0.133384586,NA,0.16,0.46624753735219493,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,10,12,0.475993531,0.123862375,NA,0.14,0.42561906127328597,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,12,14,0.62255755,0.107826087,NA,0.15,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,14,16,0.431996031,0.163697763,NA,0.2,0.35927603533791025,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,16,18,0.27346356,0.168363352,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,18,20,0.278811166,0.48155764,NA,0.14,0.2237136003528082,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,20,22,0.339954959,0.534890225,NA,0.12,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,22,24,0.34352003,0.142407363,NA,0.15,0.5157304519975499,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,24,26,0.346887041,0.131763162,NA,0.17,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,26,28,0.424441476,0.150567727,NA,0.19,0.15991409765853914,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,28,30,0.476983828,0.117379515,NA,0.18,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,30,32,0.438192463,0.114547994,NA,0.33,0.19849859354531016,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,32,34,0.581757296,0.097158354,NA,0.41,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,34,36,0.563960236,0.088970714,NA,0.42,0.11928789838052821,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,36,38,0.586001428,0.091202583,NA,0.23,NA,NA,NA,picocuriesPerGram,NA,NA
