"study_id","site_id","core_id","genus","species","species_code","species_notes"
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","GAYLUSSACIA","DUMOSA",37493,NA
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","CAREX","LASIOCARPA",16265,NA
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","MYRICA","GALE",56407,NA
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","JUNCUS","ACUMINATUS",44875,"COLLECTED TO VERIFY WITH KEYS (GLEASON & CRONQUIST)"
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","DULICHIUM","ARUNDINACEUM",29927,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","LEDUM","GROENLANDICUM",47513,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","PICEA","MARIANA",65530,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","VACCINIUM","ANGUSTIFOLIUM",87844,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","PINUS","STROBUS",65844,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","PINUS","RESINOSA",65835,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","PTERIDIUM","AQUILINUM",70415,NA
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","GAULTHERIA","PROCUMBENS",37421,NA
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","MYRICA","GALE",56407,NA
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","THUJA","OCCIDENTALIS",85154,NA
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","ILEX","VERTICILLATA",43555,NA
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","FRAXINUS","PENNSYLVANICA",36518,NA
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","NYSSA","BIFLORA",57629,NA
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","NYSSA","AQUATICA",57628,NA
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","EUBOTRYS","RACEMOSA",34059,NA
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","NYSSA","spp.",57626,"SEEDLINGS TOO IMMATURE TO IDENTIFY TO SPECIES; GENUS IDENTIFICATION VERIFIED BY JAMES BURKHALTER, UNIVERSITY OF WEST FLORIDA, HERBARIUM CURATOR."
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","TAXODIUM","DISTICHUM",84012,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","SOLIDAGO","ALTISSIMA",80554,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","RUBUS","spp.",74018,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","BAHIA","spp.",10527,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","BACCHARIS","HALIMIFOLIA",10294,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","TRIADICA","SEBIFERA",86088,NA
"Nahlik_and_Fennessey_2017","NWCA11-1653","NWCA11-1653-5111","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1654","NWCA11-1654-5112","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1654","NWCA11-1654-5112","SCHOENOPLECTUS","ROBUSTUS",77638,NA
"Nahlik_and_Fennessey_2017","NWCA11-1654","NWCA11-1654-5112","LYTHRUM","LINEARE",52331,NA
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","CAREX","spp.",15640,NA
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","TOXICODENDRON","RADICANS",85820,NA
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","ARUNDINARIA","GIGANTEA",7419,NA
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","SABAL","MINOR",75093,NA
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","RUBUS","spp.",74018,NA
"Nahlik_and_Fennessey_2017","NWCA11-1662","NWCA11-1662-5114","PASPALUM","VAGINATUM",61614,NA
"Nahlik_and_Fennessey_2017","NWCA11-1662","NWCA11-1662-5114","SCHOENOPLECTUS","ROBUSTUS",77638,NA
"Nahlik_and_Fennessey_2017","NWCA11-1662","NWCA11-1662-5114","PASPALUM","DISTICHUM",61498,NA
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","SCHOENOPLECTUS","ROBUSTUS",77638,NA
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","SCHOENOPLECTUS","PUNGENS",77632,NA
"Nahlik_and_Fennessey_2017","NWCA11-1642","NWCA11-1642-5118","SCHOENOPLECTUS","ROBUSTUS",77638,NA
"Nahlik_and_Fennessey_2017","NWCA11-1642","NWCA11-1642-5118","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1642","NWCA11-1642-5118","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","BACCHARIS","HALIMIFOLIA",10294,NA
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","IPOMOEA","SAGITTATA",43892,NA
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","CYPERACEAE","spp.",90895,NA
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","PINUS","TAEDA",65848,NA
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2455","NWCA11-2455-5125","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","POACEAE","spp.",90910,NA
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","PINUS","TAEDA",65848,NA
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","QUERCUS","VIRGINIANA",71503,NA
"Nahlik_and_Fennessey_2017","NWCA11-2446","NWCA11-2446-5128","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2446","NWCA11-2446-5128","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-2446","NWCA11-2446-5128","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2444","NWCA11-2444-5129","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2444","NWCA11-2444-5129","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-2444","NWCA11-2444-5129","PARAPHOLIS","INCURVA",60842,NA
"Nahlik_and_Fennessey_2017","NWCA11-2444","NWCA11-2444-5129","MEDICAGO","LUPULINA",53598,NA
"Nahlik_and_Fennessey_2017","NWCA11-2442","NWCA11-2442-5130","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2424","NWCA11-2424-5131","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","ELEOCHARIS","spp.",30522,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","SAGITTARIA","LANCIFOLIA",75317,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","PLUCHEA","spp.",66935,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","IPOMOEA","SAGITTATA",43892,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","TYPHA","DOMINGENSIS",87375,NA
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","CLADIUM","MARISCUS",20936,NA
"Nahlik_and_Fennessey_2017","NWCA11-2403","NWCA11-2403-5142","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-2403","NWCA11-2403-5142","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-2403","NWCA11-2403-5142","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","GRAMINOID","(GRASS",90782,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","LYONIA","LUCIDA",52178,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","CAREX","spp.",15640,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","ANDROPOGON","VIRGINICUS",4218,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","CLETHRA","ALNIFOLIA",21709,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","TAXODIUM","DISTICHUM",84012,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NYSSA","BIFLORA",57629,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","PINUS","ELLIOTTII",65746,NA
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2068","NWCA11-2068-5147","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-2065","NWCA11-2065-5149","SCHOENOPLECTUS","AMERICANUS",77612,"WEAKLY, 2007 AUTHORITY"
"Nahlik_and_Fennessey_2017","NWCA11-2065","NWCA11-2065-5149","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2065","NWCA11-2065-5149","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-3988","NWCA11-3988-5155","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","BASSIA","HYSSOPIFOLIA",10890,NA
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","CHAMAECYPARIS","THYOIDES",19057,"****NOTE!!! CREW MESSAGE: PLOT 3 NESTED PLOTS IN SOUTHEAST (NOT SOUTHWEST) AND NORTHEAST CORNERS"
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","GAYLUSSACIA","DUMOSA",37493,NA
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","MORELLA","PENSYLVANICA",55927,NA
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","ACER","RUBRUM",866,"****PLOT 5 POT NESTS IN SE AND NW CORNERS--NE WAS ON UPLAND BORDER"
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","CHAMAECYPARIS","THYOIDES",19057,NA
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","CLETHRA","ALNIFOLIA",21709,NA
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","PINUS","RIGIDA",65836,NA
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2220","NWCA11-2220-5161","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2220","NWCA11-2220-5161","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2215","NWCA11-2215-5162","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-2215","NWCA11-2215-5162","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","SPARTINA","PATENS",81159,"S. PATENS VISIBLE IN SW CORNER OF PLOT 1 ONCE TIDE RECEDED."
"Nahlik_and_Fennessey_2017","NWCA11-2205","NWCA11-2205-5164","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2204","NWCA11-2204-5165","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2204","NWCA11-2204-5165","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2204","NWCA11-2204-5165","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2203","NWCA11-2203-5166","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2203","NWCA11-2203-5166","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-2203","NWCA11-2203-5166","LIMONIUM","CAROLINIANUM",49194,NA
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2198","NWCA11-2198-5168","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2198","NWCA11-2198-5168","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2198","NWCA11-2198-5168","BACCHARIS","HALIMIFOLIA",10294,NA
"Nahlik_and_Fennessey_2017","NWCA11-2197","NWCA11-2197-5169","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2196","NWCA11-2196-5170","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2196","NWCA11-2196-5170","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2196","NWCA11-2196-5170","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2190","NWCA11-2190-5173","PLUCHEA","ODORATA",66947,NA
"Nahlik_and_Fennessey_2017","NWCA11-2190","NWCA11-2190-5173","ELEOCHARIS","ACICULARIS",30523,"NO FLOWERS OR FRUIT."
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","QUERCUS","PHELLOS",71431,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","VACCINIUM","CORYMBOSUM",87875,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","ILEX","OPACA",43537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","PINUS","ECHINATA",65742,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","QUERCUS","FALCATA",71330,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","LYONIA","LIGUSTRINA",52173,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","VACCINIUM","CORYMBOSUM",87875,"VACCINIUM ATROCOCCUM WAS PRESENT IN EQUAL NUMBER; WE IDENTIFIED IT AS V. CORYMBOSUM BUT USDA PLANTS IDENTIFIES IT AS V. FUSCATUM"
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","QUERCUS","PHELLOS",71431,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","ILEX","OPACA",43537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","PINUS","ECHINATA",65742,NA
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","QUERCUS","FALCATA",71330,NA
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5176","SPARTINA","ALTERNIFLORA",81147,"SALT STRESSED S. ALTERNIFLORA LOOKS DEAD BUT MOST IS ALIVE/GREEN AT THE BASE."
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","CLETHRA","ALNIFOLIA",21709,"CORRECTED COMPLETE PAGE 1 - USED INCORRECT PLOT."
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","QUERCUS","BICOLOR",71280,NA
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","VACCINIUM","CORYMBOSUM",87875,NA
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","SMILAX","ROTUNDIFOLIA",80304,NA
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","VACCINIUM","CORYMBOSUM",87875,NA
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","CLETHRA","ALNIFOLIA",21709,NA
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","THELYPTERIS","NOVEBORACENSIS",84912,"NO FORM V-2A BECAUSE TEAM USED NEW FORMS."
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","LIRIODENDRON","TULIPIFERA",49686,NA
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","CARPINUS","CAROLINIANA",16948,NA
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","ILEX","OPACA",43537,NA
"Nahlik_and_Fennessey_2017","NWCA11-R114","NWCA11-R114-5202","THELYPTERIS","PALUSTRIS",84922,NA
"Nahlik_and_Fennessey_2017","NWCA11-R114","NWCA11-R114-5202","CALAMAGROSTIS","CANADENSIS",13779,NA
"Nahlik_and_Fennessey_2017","NWCA11-2411","NWCA11-2411-5206","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2411","NWCA11-2411-5206","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","RHODODENDRON","MAXIMUM",72659,NA
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","CHAMAECYPARIS","THYOIDES",19057,NA
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","BETULA","ALLEGHANIENSIS",11193,NA
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","ILEX","MUCRONATA",43534,NA
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","CLADIUM","MARISCUS",20937,NA
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","WOODWARDIA","VIRGINICA",89929,NA
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","ELEOCHARIS","ALBIDA",30537,NA
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","DECODON","VERTICILLATUS",26829,NA
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","XYRIS","spp.",90256,"XYRIS SP. - 1 - ALL SPECIMEN IN FIELD WERE DEAD."
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5215","SPARTINA","ALTERNIFLORA",81147,"PLOT 4 IS APPROXIMATELY 20% DEAD STANDING DISTICHLIS SPICATA, MOSTLY IN THE SOUTHEAST AND NORTHEAST CORNERS."
"Nahlik_and_Fennessey_2017","NWCA11-2408","NWCA11-2408-5216","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","ROSA","MULTIFLORA",73857,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","ILEX","OPACA",43537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","LIRIODENDRON","TULIPIFERA",49686,NA
"Nahlik_and_Fennessey_2017","NWCA11-2431","NWCA11-2431-5248","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2431","NWCA11-2431-5248","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-2431","NWCA11-2431-5248","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2431","NWCA11-2431-5248","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-2436","NWCA11-2436-5250","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","QUERCUS","LAURIFOLIA",71376,NA
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","RUBUS","spp.",74018,NA
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-2447","NWCA11-2447-5262","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-2447","NWCA11-2447-5262","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-1106","NWCA11-1106-5267","CAREX","SUBFUSCA",16766,NA
"Nahlik_and_Fennessey_2017","NWCA11-1105","NWCA11-1105-5268","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-1105","NWCA11-1105-5268","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-1105","NWCA11-1105-5268","JAUMEA","CARNOSA",44788,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","BATIS","MARITIMA",10913,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2452","NWCA11-2452-5269","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-1649","NWCA11-1649-5270","AVICENNIA","GERMINANS",10218,NA
"Nahlik_and_Fennessey_2017","NWCA11-1649","NWCA11-1649-5270","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-1649","NWCA11-1649-5270","BATIS","MARITIMA",10913,NA
"Nahlik_and_Fennessey_2017","NWCA11-1649","NWCA11-1649-5270","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-1649","NWCA11-1649-5270","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-R301","NWCA11-R301-5274","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-R301","NWCA11-R301-5274","CAREX","STRICTA",16753,NA
