"study_id","site_id","core_id","sample_id","DEPTH","DEPTH_FLAG","dry_bulk_density","BULK_DEN_DBF_FLAG","fraction_carbon"
"Nahlik_and_Fennessey_2017","NWCA11-2177","NWCA11-2177-5608","NWCA11-2177-1-11-NH-015-006-2",41,NA,0.19,NA,29.26
"Nahlik_and_Fennessey_2017","NWCA11-2177","NWCA11-2177-5608","NWCA11-2177-1-11-NH-015-006-3",120,NA,1.19,NA,1.27
"Nahlik_and_Fennessey_2017","NWCA11-R081","NWCA11-R081-5629","NWCA11-R081-1-11-TX-273-001-1",121,NA,1.44,NA,0.2
"Nahlik_and_Fennessey_2017","NWCA11-R011","NWCA11-R011-5632","NWCA11-R011-1-11-LA-079-001-1",17,NA,0.66,NA,5.5
"Nahlik_and_Fennessey_2017","NWCA11-R011","NWCA11-R011-5632","NWCA11-R011-1-11-LA-079-001-2",65,NA,0.46,NA,8.48
"Nahlik_and_Fennessey_2017","NWCA11-R011","NWCA11-R011-5632","NWCA11-R011-1-11-LA-079-001-3",110,NA,NA,NA,1.97
"Nahlik_and_Fennessey_2017","NWCA11-R028","NWCA11-R028-5633","NWCA11-R028-1-11-FL-009-006-1",40,NA,0.64,NA,4.27
"Nahlik_and_Fennessey_2017","NWCA11-R029","NWCA11-R029-5634","NWCA11-R029-1-11-FL-083-002-1",16,NA,0.41,NA,9.64
"Nahlik_and_Fennessey_2017","NWCA11-R029","NWCA11-R029-5634","NWCA11-R029-1-11-FL-083-002-2",94,NA,1.99,NA,1.16
"Nahlik_and_Fennessey_2017","NWCA11-R029","NWCA11-R029-5634","NWCA11-R029-1-11-FL-083-002-3",125,NA,NA,NA,0.37
"Nahlik_and_Fennessey_2017","NWCA11-R037","NWCA11-R037-5640","NWCA11-R037-1-11-LA-079-002-1",20,NA,1.29,NA,18.94
"Nahlik_and_Fennessey_2017","NWCA11-R037","NWCA11-R037-5640","NWCA11-R037-1-11-LA-079-002-2",33,NA,0.58,NA,0.48
"Nahlik_and_Fennessey_2017","NWCA11-R069","NWCA11-R069-5678","NWCA11-R069-1-11-NC-103-003-1",30,NA,0.45,NA,8.35
"Nahlik_and_Fennessey_2017","NWCA11-R069","NWCA11-R069-5678","NWCA11-R069-1-11-NC-103-003-2",125,"FEATURES AT 70CM.",1.03,NA,1.23
"Nahlik_and_Fennessey_2017","NWCA11-R073","NWCA11-R073-5679","NWCA11-R073-1-11-FL-021-007-1",60,NA,0.23,"Db inconsistent with layer position, g/cc",25.3
"Nahlik_and_Fennessey_2017","NWCA11-R073","NWCA11-R073-5679","NWCA11-R073-1-11-FL-021-007-2",125,NA,NA,NA,8.57
"Nahlik_and_Fennessey_2017","NWCA11-R074","NWCA11-R074-5680","NWCA11-R074-1-11-FL-086-004-1",20,NA,0.54,NA,8.38
"Nahlik_and_Fennessey_2017","NWCA11-R077","NWCA11-R077-5682","NWCA11-R077-1-11-FL-021-008-2",65,NA,0.13,"Db inconsistent with layer position, g/cc",39.31
"Nahlik_and_Fennessey_2017","NWCA11-R077","NWCA11-R077-5682","NWCA11-R077-1-11-FL-021-008-3",125,NA,NA,NA,1.46
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5714","NWCA11-2527-1-11-TX-061-001-2",33,"SMALL WHITE CRYSTALLINE DISPERSED THROUGHOUT LAYER (<1% COMPOSITION)",1.49,"Db inconsistent with layer position, g/cc",2.63
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5714","NWCA11-2527-1-11-TX-061-001-3",83,"SAME STRUCTURES AS IN F1 THROUGHOUT (5% COMPOSITION)",1.18,"Db inconsistent with layer position, g/cc",2.62
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715","NWCA11-2527-2-11-TX-061-002-1",19,NA,0.99,NA,2.87
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715","NWCA11-2527-2-11-TX-061-002-2",60,"SALT VEINS, 3%",1.75,NA,2.69
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715","NWCA11-2527-2-11-TX-061-002-3",79,"SALT VEINS, 3%",NA,NA,2.79
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715","NWCA11-2527-2-11-TX-061-002-5",108,"CLAY DOMINANT WITH HIGH SAND CONTENT.",NA,NA,3.13
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715","NWCA11-2527-2-11-TX-061-002-6",125,NA,NA,NA,2.78
"Nahlik_and_Fennessey_2017","NWCA11-2530","NWCA11-2530-5716","NWCA11-2530-1-11-TX-071-005-1",22,NA,0.35,NA,16.57
"Nahlik_and_Fennessey_2017","NWCA11-2530","NWCA11-2530-5716","NWCA11-2530-1-11-TX-071-005-2",38,NA,0.62,NA,7.08
"Nahlik_and_Fennessey_2017","NWCA11-2530","NWCA11-2530-5716","NWCA11-2530-1-11-TX-071-005-3",72,NA,1.24,NA,1.84
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717","NWCA11-2535-1-11-TX-239-001-2",22,"SOIL NOT SATURATED BUT MOIST STARTING AT -4CM. ONLY DISTINCTION BETWEEN HORIZON 1 AND 2 IS MOISTURE MAYBE SAME HORIZON.",1.41,NA,2.03
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717","NWCA11-2535-1-11-TX-239-001-3",42,NA,0.68,NA,1.73
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717","NWCA11-2535-1-11-TX-239-001-4",74,NA,0.99,NA,1.94
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717","NWCA11-2535-1-11-TX-239-001-5",112,NA,NA,NA,1.79
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717","NWCA11-2535-1-11-TX-239-001-6",123,"HIGH SAND CONTENT, UNSPECIFIED FEATURE.",NA,NA,1.51
"Nahlik_and_Fennessey_2017","NWCA11-2540","NWCA11-2540-5718","NWCA11-2540-1-11-TX-039-004-2",22,NA,1.1,NA,2.11
"Nahlik_and_Fennessey_2017","NWCA11-2540","NWCA11-2540-5718","NWCA11-2540-1-11-TX-039-004-3",53,NA,1.43,NA,0.5
"Nahlik_and_Fennessey_2017","NWCA11-2540","NWCA11-2540-5718","NWCA11-2540-1-11-TX-039-004-4",89,NA,1.55,NA,0.19
"Nahlik_and_Fennessey_2017","NWCA11-2541","NWCA11-2541-5719","NWCA11-2541-1-11-TX-071-001-1",8,NA,0.59,NA,7.15
"Nahlik_and_Fennessey_2017","NWCA11-2541","NWCA11-2541-5719","NWCA11-2541-1-11-TX-071-001-2",25,NA,0.95,"Db inconsistent with layer position, g/cc",6.9
"Nahlik_and_Fennessey_2017","NWCA11-2541","NWCA11-2541-5719","NWCA11-2541-1-11-TX-071-001-3",49,NA,0.66,NA,2.59
"Nahlik_and_Fennessey_2017","NWCA11-2541","NWCA11-2541-5719","NWCA11-2541-1-11-TX-071-001-4",69,NA,1.11,NA,1.26
"Nahlik_and_Fennessey_2017","NWCA11-2542","NWCA11-2542-5720","NWCA11-2542-1-11-TX-201-001-1",12,NA,1.15,NA,1.71
"Nahlik_and_Fennessey_2017","NWCA11-2542","NWCA11-2542-5720","NWCA11-2542-1-11-TX-201-001-2",25,NA,2.1,NA,0.57
"Nahlik_and_Fennessey_2017","NWCA11-2542","NWCA11-2542-5720","NWCA11-2542-1-11-TX-201-001-3",85,NA,0.87,"Db inconsistent with layer position, g/cc",0.57
"Nahlik_and_Fennessey_2017","NWCA11-2543","NWCA11-2543-5721","NWCA11-2543-1-11-TX-089-001-1",8,NA,1.6,"Db inconsistent with layer position, g/cc",1.04
"Nahlik_and_Fennessey_2017","NWCA11-2543","NWCA11-2543-5721","NWCA11-2543-1-11-TX-089-001-2",17,NA,1.08,NA,0.73
"Nahlik_and_Fennessey_2017","NWCA11-2543","NWCA11-2543-5721","NWCA11-2543-1-11-TX-089-001-3",105,"COLOR OF MOST EVIDENT FEATURE FOR DEPLETIONS IN MATRIX; COLOR FOR FE CONTENT - 7.5YR 5/8 AND PERCENT OF PROMINENT FEATURES IS FOR IRON",1.14,NA,0.4
"Nahlik_and_Fennessey_2017","NWCA11-2546","NWCA11-2546-5722","NWCA11-2546-1-11-TX-071-002-1",9,"SOIL HORIZONS AND PHOTOS TAKEN VERTICALLY (IN SITU), SOIL TOO CRUMBLY TO REMOVE",1.09,NA,0.46
"Nahlik_and_Fennessey_2017","NWCA11-2546","NWCA11-2546-5722","NWCA11-2546-1-11-TX-071-002-2",16,"SOIL HORIZONS AND PHOTOS TAKEN VERTICALLY (IN SITU), SOIL TOO CRUMBLY TO REMOVE",1.37,NA,0.27
"Nahlik_and_Fennessey_2017","NWCA11-2546","NWCA11-2546-5722","NWCA11-2546-1-11-TX-071-002-3",125,"LARGE SOFT MASSES OF CLAY LIKE MATERIAL INTERSPERSED AT APPROXIMATELY 80CM AND BELOW",0.77,"Db inconsistent with layer position, g/cc",0.24
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723","NWCA11-2551-1-11-TX-239-002-1",20,NA,1.92,NA,2.74
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723","NWCA11-2551-1-11-TX-239-002-2",46,NA,1.92,NA,1.94
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723","NWCA11-2551-1-11-TX-239-002-3",75,NA,1.54,NA,2.18
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723","NWCA11-2551-1-11-TX-239-002-4",119,NA,NA,NA,2.02
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723","NWCA11-2551-1-11-TX-239-002-5",132,NA,NA,NA,1.58
"Nahlik_and_Fennessey_2017","NWCA11-2557","NWCA11-2557-5724","NWCA11-2557-1-11-TX-071-003-1",9,NA,1.16,NA,2.29
"Nahlik_and_Fennessey_2017","NWCA11-2557","NWCA11-2557-5724","NWCA11-2557-1-11-TX-071-003-2",18,NA,1.46,NA,0.86
"Nahlik_and_Fennessey_2017","NWCA11-2557","NWCA11-2557-5724","NWCA11-2557-1-11-TX-071-003-3",33,NA,2.27,"Db inconsistent with layer position, g/cc",0.44
"Nahlik_and_Fennessey_2017","NWCA11-2557","NWCA11-2557-5724","NWCA11-2557-1-11-TX-071-003-4",65,NA,1.47,NA,0.34
"Nahlik_and_Fennessey_2017","NWCA11-2562","NWCA11-2562-5725","NWCA11-2562-1-11-TX-071-004-3",33,NA,2.35,"Db inconsistent with layer position, g/cc",0.07
"Nahlik_and_Fennessey_2017","NWCA11-2562","NWCA11-2562-5725","NWCA11-2562-1-11-TX-071-004-4",47,NA,1.89,NA,0.48
"Nahlik_and_Fennessey_2017","NWCA11-2562","NWCA11-2562-5725","NWCA11-2562-1-11-TX-071-004-5",63,NA,2.49,NA,0.27
"Nahlik_and_Fennessey_2017","NWCA11-2564","NWCA11-2564-5726","NWCA11-2564-1-11-TX-167-002-1",13,"LAYER DOMINATED BY ROOTS; NOT ENOUGH SOIL TO DO COLOR.",0.43,NA,5.76
"Nahlik_and_Fennessey_2017","NWCA11-2564","NWCA11-2564-5726","NWCA11-2564-1-11-TX-167-002-2",31,NA,0.55,"Db inconsistent with layer position, g/cc",4.29
"Nahlik_and_Fennessey_2017","NWCA11-2564","NWCA11-2564-5726","NWCA11-2564-1-11-TX-167-002-3",44,NA,0.45,NA,4.02
"Nahlik_and_Fennessey_2017","NWCA11-2564","NWCA11-2564-5726","NWCA11-2564-1-11-TX-167-002-4",57,NA,1.42,NA,1.2
"Nahlik_and_Fennessey_2017","NWCA11-2571","NWCA11-2571-5727","NWCA11-2571-1-11-TX-469-001-2",28,NA,1.09,NA,4.86
"Nahlik_and_Fennessey_2017","NWCA11-2571","NWCA11-2571-5727","NWCA11-2571-1-11-TX-469-001-3",45,NA,1.25,NA,4.31
"Nahlik_and_Fennessey_2017","NWCA11-2571","NWCA11-2571-5727","NWCA11-2571-1-11-TX-469-001-4",127,NA,1.19,NA,3.71
"Nahlik_and_Fennessey_2017","NWCA11-2573","NWCA11-2573-5733","NWCA11-2573-1-11-TX-071-006-2",30,NA,0.3,NA,6.74
"Nahlik_and_Fennessey_2017","NWCA11-2573","NWCA11-2573-5733","NWCA11-2573-1-11-TX-071-006-3",45,NA,0.28,NA,3.23
"Nahlik_and_Fennessey_2017","NWCA11-2573","NWCA11-2573-5733","NWCA11-2573-1-11-TX-071-006-4",61,NA,0.67,NA,1.43
"Nahlik_and_Fennessey_2017","NWCA11-2580","NWCA11-2580-5734","NWCA11-2580-1-11-TX-167-008-1",13,NA,1.68,"Db inconsistent with layer position, g/cc",1.46
"Nahlik_and_Fennessey_2017","NWCA11-2580","NWCA11-2580-5734","NWCA11-2580-1-11-TX-167-008-2",25,NA,1.54,"Db inconsistent with layer position, g/cc",0.38
"Nahlik_and_Fennessey_2017","NWCA11-2580","NWCA11-2580-5734","NWCA11-2580-1-11-TX-167-008-3",45,NA,2.07,"Db inconsistent with layer position, g/cc",0.16
"Nahlik_and_Fennessey_2017","NWCA11-2580","NWCA11-2580-5734","NWCA11-2580-1-11-TX-167-008-4",91,NA,1.73,"Db inconsistent with layer position, g/cc",0.12
"Nahlik_and_Fennessey_2017","NWCA11-2584","NWCA11-2584-5735","NWCA11-2584-1-11-TX-039-006-2",18,NA,1.82,"Db inconsistent with layer position, g/cc",0.73
"Nahlik_and_Fennessey_2017","NWCA11-2584","NWCA11-2584-5735","NWCA11-2584-1-11-TX-039-006-4",35,NA,1.27,"Db inconsistent with layer position, g/cc",0.56
"Nahlik_and_Fennessey_2017","NWCA11-2584","NWCA11-2584-5735","NWCA11-2584-1-11-TX-039-006-5",44,NA,0.99,"Db inconsistent with layer position, g/cc",0.78
"Nahlik_and_Fennessey_2017","NWCA11-2584","NWCA11-2584-5735","NWCA11-2584-1-11-TX-039-006-6",66,NA,1.62,"Db inconsistent with layer position, g/cc",0.68
"Nahlik_and_Fennessey_2017","NWCA11-2589","NWCA11-2589-5736","NWCA11-2589-1-11-TX-071-009-3",26,NA,1.71,NA,1.33
"Nahlik_and_Fennessey_2017","NWCA11-2589","NWCA11-2589-5736","NWCA11-2589-1-11-TX-071-009-4",41,NA,1.76,NA,0.52
"Nahlik_and_Fennessey_2017","NWCA11-2589","NWCA11-2589-5736","NWCA11-2589-1-11-TX-071-009-5",69,NA,1.76,NA,0.57
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-1",10,NA,0.97,NA,1.09
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-2",26,NA,1.59,NA,0.45
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-3",39,NA,1.06,NA,0.62
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-4",71,"SHELLS/FRAGMENTS - % ROCKS",1.38,NA,0.49
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-5",96,NA,NA,NA,0.21
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-6",107,NA,NA,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737","NWCA11-2591-1-11-TX-057-005-7",135,NA,NA,NA,0.16
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-1",16,NA,0.26,NA,9.96
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-2",36,NA,0.38,NA,8.65
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-3",54,NA,0.74,NA,1.24
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-5",77,"ROCK FRAGMENTS ARE CRUSHED SHELLS",NA,NA,0.8
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-6",97,"ROCK FRAGMENTS ARE CRUSHED SHELLS",NA,NA,0.36
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-7",114,NA,NA,NA,0.72
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738","NWCA11-2593-1-11-TX-071-010-8",122,"ROCK FRAGMENTS ARE CRUSHED SHELLS",NA,NA,0.97
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-1",13,NA,0.05,NA,24.87
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-2",29,NA,0.26,NA,11.22
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-3",44,NA,0.32,NA,0.8
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-4",75,NA,0.35,NA,0.6
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-5",90,NA,NA,NA,0.16
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746","NWCA11-2632-1-11-VA-001-001-6",120,NA,NA,NA,0.15
"Nahlik_and_Fennessey_2017","NWCA11-2642","NWCA11-2642-5748","NWCA11-2642-1-11-VA-001-004-1",15,NA,0.37,NA,19.64
"Nahlik_and_Fennessey_2017","NWCA11-2642","NWCA11-2642-5748","NWCA11-2642-1-11-VA-001-004-2",40,NA,1.38,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-2642","NWCA11-2642-5748","NWCA11-2642-1-11-VA-001-004-3",75,NA,1.15,"Db inconsistent with layer position, g/cc",1.3
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-1",18,NA,0.56,NA,7.09
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-2",35,NA,0.56,NA,6.6
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-3",41,NA,NA,NA,0.65
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-4",55,NA,1.05,NA,3.15
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-5",83,NA,1.19,NA,3.08
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749","NWCA11-2644-1-11-VA-133-001-6",120,NA,NA,NA,5.92
"Nahlik_and_Fennessey_2017","NWCA11-2655","NWCA11-2655-5750","NWCA11-2655-1-11-VA-001-008-1",24,"1CM LAYER OF MUCK ON TOP OF OE HORIZON",0.12,NA,34.85
"Nahlik_and_Fennessey_2017","NWCA11-2655","NWCA11-2655-5750","NWCA11-2655-1-11-VA-001-008-2",38,NA,1.55,NA,0.23
"Nahlik_and_Fennessey_2017","NWCA11-2655","NWCA11-2655-5750","NWCA11-2655-1-11-VA-001-008-4",54,NA,NA,NA,0.35
"Nahlik_and_Fennessey_2017","NWCA11-2655","NWCA11-2655-5750","NWCA11-2655-1-11-VA-001-008-5",65,NA,NA,NA,0.36
"Nahlik_and_Fennessey_2017","NWCA11-2656","NWCA11-2656-5751","NWCA11-2656-1-11-VA-133-002-1",13,NA,1,"Db inconsistent with layer position, g/cc",4.83
"Nahlik_and_Fennessey_2017","NWCA11-2656","NWCA11-2656-5751","NWCA11-2656-1-11-VA-133-002-2",37,NA,0.85,"Db inconsistent with layer position, g/cc",2.24
"Nahlik_and_Fennessey_2017","NWCA11-2656","NWCA11-2656-5751","NWCA11-2656-1-11-VA-133-002-3",98,NA,1.6,"Db inconsistent with layer position, g/cc",0.36
"Nahlik_and_Fennessey_2017","NWCA11-2656","NWCA11-2656-5751","NWCA11-2656-1-11-VA-133-002-4",120,NA,NA,NA,5.05
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-1",16,NA,0.25,NA,17.78
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-2",25,NA,0.38,NA,14.49
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-4",47,NA,1.33,NA,1.75
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-5",75,NA,1.37,NA,0.59
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-6",95,NA,NA,NA,0.37
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-7",112,NA,NA,NA,0.21
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752","NWCA11-2658-1-11-VA-115-004-8",125,NA,NA,NA,0.19
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-1",26,NA,0.02,NA,21.35
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-2",44,NA,0.02,NA,16.82
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-3",59,NA,0.02,NA,17.66
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-4",73,NA,NA,NA,24.33
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-5",100,NA,NA,NA,33.57
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-6",110,NA,NA,NA,2.97
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753","NWCA11-2660-1-11-VA-001-009-7",120,NA,NA,NA,0.84
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-1",10,NA,1.04,NA,18.6
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-2",20,NA,2.36,NA,0.71
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-3",58,NA,NA,NA,0.74
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-4",92,NA,NA,NA,0.14
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-5",105,NA,NA,NA,0.12
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754","NWCA11-2665-1-11-VA-115-005-6",125,NA,NA,NA,0.12
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-1",19,NA,0.16,NA,20.67
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-2",37,NA,1.26,NA,1.95
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-3",49,NA,1.2,NA,2.05
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-4",81,NA,1.89,NA,0.45
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-5",101,NA,NA,NA,0.18
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755","NWCA11-2667-1-11-VA-115-006-6",123,NA,NA,NA,0.29
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-1",15,NA,0.67,NA,6.2
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-2",43,NA,0.84,NA,3.91
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-3",56,NA,1.4,NA,0.33
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-4",83,NA,0.92,NA,0.93
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-5",115,NA,NA,NA,0.29
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756","NWCA11-2670-1-11-VC-133-003-6",130,NA,NA,NA,2.17
"Nahlik_and_Fennessey_2017","NWCA11-2673","NWCA11-2673-5761","NWCA11-2673-1-11-VA-131-001-1",23,NA,0.63,NA,2.4
"Nahlik_and_Fennessey_2017","NWCA11-2673","NWCA11-2673-5761","NWCA11-2673-1-11-VA-131-001-2",51,NA,0.61,NA,2.15
"Nahlik_and_Fennessey_2017","NWCA11-2673","NWCA11-2673-5761","NWCA11-2673-1-11-VA-131-001-3",60,NA,0.74,NA,1.61
"Nahlik_and_Fennessey_2017","NWCA11-2673","NWCA11-2673-5761","NWCA11-2673-1-11-VA-131-001-4",80,NA,NA,NA,2.04
"Nahlik_and_Fennessey_2017","NWCA11-1383","NWCA11-1383-5767","NWCA11-1383-1-11-GA-161-001-3",80,NA,1.77,NA,0.48
"Nahlik_and_Fennessey_2017","NWCA11-1383","NWCA11-1383-5767","NWCA11-1383-1-11-GA-161-001-4",105,NA,NA,NA,0.32
"Nahlik_and_Fennessey_2017","NWCA11-1383","NWCA11-1383-5767","NWCA11-1383-1-11-GA-161-001-5",125,NA,NA,NA,0.09
"Nahlik_and_Fennessey_2017","NWCA11-1954","NWCA11-1954-5768","NWCA11-1954-1-11-MS-047-001-1",25,NA,1.85,NA,0.81
"Nahlik_and_Fennessey_2017","NWCA11-1954","NWCA11-1954-5768","NWCA11-1954-1-11-MS-047-001-2",83,NA,1.83,NA,0.24
"Nahlik_and_Fennessey_2017","NWCA11-1954","NWCA11-1954-5768","NWCA11-1954-1-11-MS-047-001-3",124,NA,NA,NA,0.17
"Nahlik_and_Fennessey_2017","NWCA11-1410","NWCA11-1410-5769","NWCA11-1410-1-11-GA-031-001-2",10,NA,0.9,NA,6.16
"Nahlik_and_Fennessey_2017","NWCA11-1410","NWCA11-1410-5769","NWCA11-1410-1-11-GA-031-001-3",60,NA,1.26,NA,2.37
"Nahlik_and_Fennessey_2017","NWCA11-1410","NWCA11-1410-5769","NWCA11-1410-1-11-GA-031-001-4",125,NA,NA,NA,0.98
"Nahlik_and_Fennessey_2017","NWCA11-2905","NWCA11-2905-5777","NWCA11-2905-1-11-CA-073-002-2",36,"ONLY ABLE TO TAKE ONE BULK DENSITY CORE DUE TO ROCKS IN SOIL.",1.38,NA,1.57
"Nahlik_and_Fennessey_2017","NWCA11-2905","NWCA11-2905-5777","NWCA11-2905-1-11-CA-073-002-3",70,"UNABLE TO AUGER BELOW 70CM DUE TO LARGE GRAVEL IN SOIL.",NA,NA,0.74
