study_id,site_id,core_id,latitude,longitude,year,habitat,country,admin_division
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P5_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P5_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P6_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P6_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P6_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__R20_P6_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P1_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P1_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P1_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P1_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P2_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P2_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P2_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P2_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P3_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P3_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P3_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P3_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P4_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P4_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P4_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P4_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P5_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P5_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P5_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P5_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P6_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P6_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P6_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S18_P6_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P1_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P1_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P1_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P1_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P2_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P2_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P2_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P2_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P3_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P3_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P3_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P3_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P4_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P4_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P4_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P4_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P5_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P5_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P5_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P5_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P6_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P6_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P6_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S19_P6_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P1_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P1_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P1_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P1_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P2_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P2_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P2_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P2_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P3_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P3_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P3_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P3_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P4_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P4_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P4_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P4_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P5_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P5_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P5_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P5_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P6_1,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P6_2,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P6_3,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Ca Mau 2012 Vietnam,CA_,CA__S20_P6_4,8.64705,105.11574,2012,mangrove,Vietnam,Ca Mau
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT1_1_1",-3.06415499126321,133.910445477434,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT1_1_2",-3.06415499126321,133.910445477434,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT1_2_1",-3.06415499126321,133.910445477434,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT1_3_1",-3.06415499126321,133.910445477434,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT1_4_1",-3.06415499126321,133.910445477434,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT2_1_1",-3.12376916434839,133.888043841577,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT2_2_1",-3.12376916434839,133.888043841577,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT2_3_1",-3.12376916434839,133.888043841577,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT3_1_1",-2.95532138650811,133.857245256739,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT3_2_1",-2.95532138650811,133.857245256739,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT3_3_1",-2.95532138650811,133.857245256739,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT3_4_1",-2.95532138650811,133.857245256739,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT4_1_1",-2.91256291117538,133.809506466523,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT4_2_1",-2.91256291117538,133.809506466523,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT4_3_1",-2.91256291117538,133.809506466523,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_1_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_2_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_3_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_4_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_5_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT5_6_1",-2.95073360543395,133.817181067779,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT6_1_1",-3.11847242050709,133.800797788702,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT6_3_1",-3.11847242050709,133.800797788702,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT6_5_1",-3.11847242050709,133.800797788702,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT6_6_1",-3.11847242050709,133.800797788702,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT6_7_1",-3.11847242050709,133.800797788702,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_1_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_2_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_3_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_4_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_4_2",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_4_3",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_5_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_6_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT7_7_1",-3.21586089822439,133.689555800649,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT8_1_1",-3.21523205784403,133.66169233911901,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT9_1_1",-3.11647215835279,133.658150064401,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT9_2_1",-3.11647215835279,133.658150064401,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT9_4_1",-3.11647215835279,133.658150064401,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT11_1_1",-3.17790720986003,133.714697186713,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT11_2_1",-3.17790720986003,133.714697186713,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Arguni Bay West Papua 2015 Indonesia,"Arguni, Kaimana","Arguni, Kaimana_PT11_3_1",-3.17790720986003,133.714697186713,2015,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-01_VF-01-01_1,-2.59949899278581,133.59336996451,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-01_VF-01-03_1,-2.59949899278581,133.59336996451,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-01_VF-01-05_1,-2.59949899278581,133.59336996451,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-02_VF-02-01_1,-2.60596001520752,133.605076968669,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-02_VF-02-03_1,-2.60596001520752,133.605076968669,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-02_VF-02-05_1,-2.60596001520752,133.605076968669,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-03_VF-03-01_1,-2.60353898629546,133.606439027935,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-03_VF-03-03_1,-2.60353898629546,133.606439027935,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_VF-03_VF-03-05_1,-2.60353898629546,133.606439027935,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-02_15-02-01_1,-2.57165,133.47536666666699,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-02_15-02-03_1,-2.57165,133.47536666666699,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-02_15-02-05_1,-2.57165,133.47536666666699,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-03_15-03-01_1,-2.57556666666667,133.47545,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-03_15-03-03_1,-2.57556666666667,133.47545,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_15-03_15-03-05_1,-2.57556666666667,133.47545,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-01_10-01-01_1,-2.5831,133.360116666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-01_10-01-03_1,-2.5831,133.360116666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-01_10-01-05_1,-2.5831,133.360116666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-03_10-03-01_1,-2.58891666666667,133.357983333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-03_10-03-03_1,-2.58891666666667,133.357983333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-03_10-03-05_1,-2.58891666666667,133.357983333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-02_10-02-02_1,-2.58591666666667,133.3593,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-02_10-02-04_1,-2.58591666666667,133.3593,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_10-02_10-02-06_1,-2.58591666666667,133.3593,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-01_00-01-01_1,-2.4714,133.5434,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-01_00-01-03_1,-2.4714,133.5434,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-01_00-01-05_1,-2.4714,133.5434,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,-2.47088333333333,133.542633333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,-2.47088333333333,133.542633333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,-2.47088333333333,133.542633333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,-2.50416666666667,133.853783333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,-2.50416666666667,133.853783333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,-2.50416666666667,133.853783333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,-2.48778333333333,133.857266666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,-2.48778333333333,133.857266666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,-2.48778333333333,133.857266666667,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,-2.48815,133.848133333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,-2.48815,133.848133333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,-2.48815,133.848133333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,-2.47258333333333,133.543083333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,-2.47258333333333,133.543083333333,2018,mangrove,Indonesia,Papua
SWAMP Data Soil carbon Bintuni Bay West Papua 2018 Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,-2.47258333333333,133.543083333333,2018,mangrove,Indonesia,Papua
