lat_long,n,core_ids,study_ids,num_studies
"29.642993, -91.447356",6,"CRMS4779_1, CRMS4779_2, CRMS4779_3",CRMS_Database,1
"29.6464, -89.8588",2,Breton_4,Snedden_2021,1
"29.650259, -91.415525",6,"CRMS4809_1, CRMS4809_2, CRMS4809_3",CRMS_Database,1
"29.657504, -90.041736",6,"CRMS4103_1, CRMS4103_2, CRMS4103_3",CRMS_Database,1
"29.6639, -89.8741",2,Breton_18,Snedden_2021,1
"29.664762, -89.604219",6,"CRMS0147_1, CRMS0147_2, CRMS0147_3",CRMS_Database,1
"29.664762, -89.885481",6,"CRMS0132_1, CRMS0132_2, CRMS0132_3",CRMS_Database,1
"29.66477, -92.729306",6,"CRMS0581_1, CRMS0581_2, CRMS0581_3",CRMS_Database,1
"29.664771000000002, -92.823058",6,"CRMS0589_1, CRMS0589_2, CRMS0589_3",CRMS_Database,1
"29.664772, -91.447022",6,"CRMS4782_1, CRMS4782_2, CRMS4782_3",CRMS_Database,1
"29.6648, -89.7503",2,Breton_10,Snedden_2021,1
"29.665667, -89.604183",8,"0147_1, 0147_2, CRMS0147_Piazza_1, CRMS0147_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.67202, -90.135489",6,"CRMS4245_1, CRMS4245_2, CRMS4245_3",CRMS_Database,1
"29.67202, -90.13549",2,4245_1,Snedden_2018,1
"29.672031, -92.666805",6,"CRMS0608_1, CRMS0608_2, CRMS0608_3",CRMS_Database,1
"29.673613704, -90.132848578",2,4245,Baustian_et_al_2021,1
"29.6742, -89.8761",2,Breton_3,Snedden_2021,1
"29.6787, -89.7028",2,Breton_16,Snedden_2021,1
"29.679275, -91.510525",6,"CRMS0490_1, CRMS0490_2, CRMS0490_3",CRMS_Database,1
"29.679287, -92.823058",6,"CRMS0615_1, CRMS0615_2, CRMS0615_3",CRMS_Database,1
"29.67961, -94.07507",2,NWCA11-2577-3792,Nahlik_and_Fennessy_2016,1
"29.68623706, -93.96593682",2,NWCA11-2565-3896,Nahlik_and_Fennessy_2016,1
"29.6865368, -90.01048",2,287_1,Snedden_2018,1
"29.686537, -90.010486",6,"CRMS0287_1, CRMS0287_2, CRMS0287_3",CRMS_Database,1
"29.686537, -91.573027",6,"CRMS0544_1, CRMS0544_2, CRMS0544_3",CRMS_Database,1
"29.686541, -89.760473",6,"CRMS0135_1, CRMS0135_2, CRMS0135_3",CRMS_Database,1
"29.686541, -92.260545",6,"CRMS0619_1, CRMS0619_2, CRMS0619_3",CRMS_Database,1
"29.68655, -89.760467",8,"0135_1, 0135_2, CRMS0135_Piazza_1, CRMS0135_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.69064672, -94.09077156",2,NWCA11-2605-4058,Nahlik_and_Fennessy_2016,1
"29.692516, -89.885524",6,"CRMS0131_1, CRMS0131_2, CRMS0131_3",CRMS_Database,1
"29.693791, -89.822975",6,"CRMS0121_1, CRMS0121_2, CRMS0121_3",CRMS_Database,1
"29.7002526, -85.18880333",2,NWCA11-1291-4915,Nahlik_and_Fennessy_2016,1
"29.7004, -89.9164",2,Breton_20,Snedden_2021,1
"29.701051, -91.541776",6,"CRMS0551_1, CRMS0551_2, CRMS0551_3",CRMS_Database,1
"29.705633, -89.718467",8,"0135_H_1, 0135_H_2, CRMS0135_H_Piazza_1, CRMS0135_H_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.708308, -91.541776",6,"CRMS0488_1, CRMS0488_2, CRMS0488_3",CRMS_Database,1
"29.708309, -91.854284",6,"CRMS0527_1, CRMS0527_2, CRMS0527_3",CRMS_Database,1
"29.708312, -92.291796",6,"CRMS0571_1, CRMS0571_2, CRMS0571_3",CRMS_Database,1
"29.7091, -89.8053",2,Breton_9,Snedden_2021,1
"29.7128, -89.7258",2,Breton_15,Snedden_2021,1
"29.715569, -91.604277",6,"CRMS0545_1, CRMS0545_2, CRMS0545_3",CRMS_Database,1
"29.7175, -90.14901",2,3985_1,Snedden_2018,1
"29.717501, -90.149008",6,"CRMS3985_1, CRMS3985_2, CRMS3985_3",CRMS_Database,1
"29.7187, -89.9183",2,Breton_2,Snedden_2021,1
"29.722826, -90.35425",2,3054_1,Snedden_2018,1
"29.727019444444444, -81.24005277777778",2,NM3MW,Fell_et_al_2021,1
"29.727030555555555, -81.24039444444445",2,NM6GC,Fell_et_al_2021,1
"29.72705, -81.24009444444445",2,NM3GW,Fell_et_al_2021,1
"29.72708611111111, -81.24008611111111",2,NM3GC,Fell_et_al_2021,1
"29.727088888888886, -81.24034166666667",2,NM6MW,Fell_et_al_2021,1
"29.727105555555553, -81.24000555555556",2,NM3MC,Fell_et_al_2021,1
"29.727119444444444, -81.24045",2,NM6GW,Fell_et_al_2021,1
"29.72714444444444, -81.2403861111111",2,NM6MC,Fell_et_al_2021,1
"29.72719722222222, -81.24004166666667",2,NM2GW,Fell_et_al_2021,1
"29.72722222222222, -81.23996666666667",2,NM2MC,Fell_et_al_2021,1
"29.72728611111111, -81.2399638888889",2,NM2MW,Fell_et_al_2021,1
"29.727313888888887, -81.24044444444445",2,NM1MC,Fell_et_al_2021,1
"29.727352777777774, -81.24056944444445",2,NM1GC,Fell_et_al_2021,1
"29.72735833333333, -81.24049444444445",2,NM5GW,Fell_et_al_2021,1
"29.727377777777775, -81.24002222222222",2,NM2GC,Fell_et_al_2021,1
"29.727394444444442, -81.24054444444444",2,NM1GW,Fell_et_al_2021,1
"29.727405555555553, -81.24046666666666",2,NM1MW,Fell_et_al_2021,1
"29.727419444444443, -81.2404",2,NM5MW,Fell_et_al_2021,1
"29.727463888888888, -81.24033055555556",2,NM5MC,Fell_et_al_2021,1
"29.72751111111111, -81.240275",2,NM5GC,Fell_et_al_2021,1
"29.727527777777777, -81.23991666666667",2,NM4MW,Fell_et_al_2021,1
"29.72762222222222, -81.23989444444445",2,NM4MC,Fell_et_al_2021,1
"29.727633333333333, -81.23975555555556",2,NM4GC,Fell_et_al_2021,1
"29.72764722222222, -81.23995555555555",2,NM4GW,Fell_et_al_2021,1
"29.728055555555553, -81.24527777777777",2,St_Augustine_Mangrove,Vaughn_et_al_2020,1
"29.72861111111111, -81.24111111111111",2,St_Augustine_Salt_Marsh,Vaughn_et_al_2020,1
"29.728888888888886, -81.24333333333334",2,St_Augustine_Transition,Vaughn_et_al_2020,1
"29.73008, -89.729222",6,"CRMS0146_1, CRMS0146_2, CRMS0146_3",CRMS_Database,1
"29.730087, -92.260545",6,"CRMS0616_1, CRMS0616_2, CRMS0616_3",CRMS_Database,1
"29.73118896, -94.7153301",2,NWCA11-2546-5722,Nahlik_and_Fennessy_2016,1
"29.7336735, -94.69736281",2,NWCA11-2562-5725,Nahlik_and_Fennessy_2016,1
"29.737347, -92.260545",6,"CRMS0618_1, CRMS0618_2, CRMS0618_3",CRMS_Database,1
"29.737355, -92.885559",6,"CRMS0614_1, CRMS0614_2, CRMS0614_3",CRMS_Database,1
"29.73924291, -94.05653488",2,NWCA11-2537-4062,Nahlik_and_Fennessy_2016,1
"29.744598, -91.791782",6,"CRMS0494_1, CRMS0494_2, CRMS0494_3",CRMS_Database,1
"29.74603812, -94.70685723",2,NWCA11-2573-5733,Nahlik_and_Fennessy_2016,1
"29.74652906, -89.67261177",2,NWCA11-1637-4958,Nahlik_and_Fennessy_2016,1
"29.74715071, -94.70161163",2,NWCA11-2541-5719,Nahlik_and_Fennessy_2016,1
"29.74850706, -94.70160663",2,NWCA11-2593-5738,Nahlik_and_Fennessy_2016,1
"29.749, -89.8243",2,Breton_8,Snedden_2021,1
"29.749715, -94.70771332",2,NWCA11-2557-5724,Nahlik_and_Fennessy_2016,1
"29.751857, -91.760531",6,"CRMS0493_1, CRMS0493_2, CRMS0493_3",CRMS_Database,1
"29.751859, -91.635528",6,"CRMS0543_1, CRMS0543_2, CRMS0543_3",CRMS_Database,1
"29.75274873, -94.01576348",2,NWCA11-2581-3893,Nahlik_and_Fennessy_2016,1
"29.75292024, -94.70464921",2,NWCA11-2589-5736,Nahlik_and_Fennessy_2016,1
"29.759117, -89.916732",6,"CRMS0114_1, CRMS0114_2, CRMS0114_3",CRMS_Database,1
"29.766374, -91.69803",6,"CRMS0550_1, CRMS0550_2, CRMS0550_3",CRMS_Database,1
"29.766375, -89.979233",6,"CRMS0125_1, CRMS0125_2, CRMS0125_3",CRMS_Database,1
"29.766379, -92.166792",6,"CRMS2041_1, CRMS2041_2, CRMS2041_3",CRMS_Database,1
"29.766389, -93.604322",6,"CRMS2219_1, CRMS2219_2, CRMS2219_3",CRMS_Database,1
"29.770699075, -90.291167297",2,BA-01-04,Baustian_et_al_2021,1
"29.7715, -89.7306",2,Breton_14,Snedden_2021,1
"29.773641, -92.823057",6,"CRMS0588_1, CRMS0588_2, CRMS0588_3",CRMS_Database,1
"29.773647, -93.510571",6,"CRMS0680_1, CRMS0680_2, CRMS0680_3",CRMS_Database,1
"29.77454868, -93.53254947",2,NWCA11-1666-5115,Nahlik_and_Fennessy_2016,1
"29.77921925, -94.76982372",2,NWCA11-2530-5716,Nahlik_and_Fennessy_2016,1
"29.7801, -89.8429",2,Breton_7,Snedden_2021,1
"29.780891, -89.916731",6,"CRMS0115_1, CRMS0115_2, CRMS0115_3",CRMS_Database,1
"29.7808952, -90.47925",2,211_1,Snedden_2018,1
"29.780903, -93.698074",6,"CRMS1838_1, CRMS1838_2, CRMS1838_3",CRMS_Database,1
"29.787178031, -90.483356862",2,211,Baustian_et_al_2021,1
"29.795411, -92.135541",6,"CRMS0552_1, CRMS0552_2, CRMS0552_3",CRMS_Database,1
"29.795418, -92.854309",6,"CRMS0584_1, CRMS0584_2, CRMS0584_3",CRMS_Database,1
"29.79542, -92.91681",6,"CRMS0587_1, CRMS0587_2, CRMS0587_3",CRMS_Database,1
"29.795421, -93.416819",6,"CRMS0655_1, CRMS0655_2, CRMS0655_3",CRMS_Database,1
"29.80036487, -92.96307768",2,NWCA11-1696-4862,Nahlik_and_Fennessy_2016,1
"29.809923, -89.916732",6,"CRMS0117_1, CRMS0117_2, CRMS0117_3",CRMS_Database,1
"29.809923, -92.041788",6,"CRMS1650_1, CRMS1650_2, CRMS1650_3",CRMS_Database,1
"29.8099251, -90.26049",2,189_1,Snedden_2018,1
"29.809934, -92.979312",6,"CRMS0622_1, CRMS0622_2, CRMS0622_3",CRMS_Database,1
"29.8147, -89.775",2,Breton_13,Snedden_2021,1
"29.816516862, -90.325110377",2,273,Baustian_et_al_2021,1
"29.8171844, -90.32299",2,273_1,Snedden_2018,1
"29.817194, -93.823078",6,"CRMS0684_1, CRMS0684_2, CRMS0684_3",CRMS_Database,1
"29.824436, -89.572966",6,"CRMS4557_1, CRMS4557_2, CRMS4557_3",CRMS_Database,1
"29.82444, -91.948035",6,"CRMS0532_1, CRMS0532_2, CRMS0532_3",CRMS_Database,1
"29.824453, -93.573072",6,"CRMS0682_1, CRMS0682_2, CRMS0682_3",CRMS_Database,1
"29.831698, -89.947982",6,"CRMS0128_1, CRMS0128_2, CRMS0128_3",CRMS_Database,1
"29.831698, -91.854284",6,"CRMS0549_1, CRMS0549_2, CRMS0549_3",CRMS_Database,1
"29.8317, -89.947983",8,"0128_1, 0128_2, CRMS0128_Piazza_1, CRMS0128_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.831711, -93.291817",6,"CRMS0644_1, CRMS0644_2, CRMS0644_3",CRMS_Database,1
"29.831712, -93.41682",6,"CRMS0672_1, CRMS0672_2, CRMS0672_3",CRMS_Database,1
"29.831714, -93.416818",8,"0672_1, 0672_2, CRMS0672_Piazza_1, CRMS0672_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.833426, -93.409073",8,"0672_H_1, 0672_H_2, CRMS0672_H_Piazza_1, CRMS0672_H_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.8342, -89.9522",2,Breton_1,Snedden_2021,1
"29.835167, -89.930067",8,"0128_H_1, 0128_H_2, CRMS0128_H_Piazza_1, CRMS0128_H_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.8356524975, -81.2950066178421",2,GC6MC,Fell_et_al_2021,1
"29.8356619119257, -81.2950724886279",2,GC6MW,Fell_et_al_2021,1
"29.8356647218424, -81.2949539524034",2,GC6GC,Fell_et_al_2021,1
"29.8356762151292, -81.294791969267",2,GC4GW,Fell_et_al_2021,1
"29.8356912655632, -81.294861694199",2,GC4GC,Fell_et_al_2021,1
"29.8357122219961, -81.2949989415262",2,GC6GW,Fell_et_al_2021,1
"29.8357197444561, -81.2947771431118",2,GC4MC,Fell_et_al_2021,1
"29.8357837562538, -81.2947579412059",2,GC4MW,Fell_et_al_2021,1
"29.8359092620841, -81.2950997455404",2,GC1MW,Fell_et_al_2021,1
"29.8359233389697, -81.2950067263765",2,GC1GW,Fell_et_al_2021,1
"29.8359663598718, -81.2949548556527",2,GC1MC,Fell_et_al_2021,1
"29.8360075169579, -81.2949050661165",2,GC3MC,Fell_et_al_2021,1
"29.8360158531999, -81.2950103185041",2,GC3GW,Fell_et_al_2021,1
"29.8360356579636, -81.2948710191838",2,GC3MW,Fell_et_al_2021,1
"29.8360414048373, -81.2951397806209",2,GC1GC,Fell_et_al_2021,1
"29.8360556816165, -81.2949550970361",2,GC3GC,Fell_et_al_2021,1
"29.8360919884264, -81.2952886388623",2,GC2MW,Fell_et_al_2021,1
"29.8361317093907, -81.2952465798016",2,GC2MC,Fell_et_al_2021,1
"29.8361680059335, -81.2952703486905",2,GC2GC,Fell_et_al_2021,1
"29.8362147531435, -81.2952685737373",2,GC2GW,Fell_et_al_2021,1
"29.8363144804085, -81.2952835537983",2,GC5MW,Fell_et_al_2021,1
"29.8363357149886, -81.2952038301478",2,GC5GW,Fell_et_al_2021,1
"29.8363713883048, -81.2952403804175",2,GC5GC,Fell_et_al_2021,1
"29.8363838551519, -81.2951849423438",2,GC5MC,Fell_et_al_2021,1
"29.83884169, -91.95578192",2,NWCA11-1643-3885,Nahlik_and_Fennessy_2016,1
"29.838956, -89.666719",6,"CRMS3800_1, CRMS3800_2, CRMS3800_3",CRMS_Database,1
"29.838956, -89.822974",6,"CRMS4355_1, CRMS4355_2, CRMS4355_3",CRMS_Database,1
"29.838967, -93.166816",6,"CRMS0648_1, CRMS0648_2, CRMS0648_3",CRMS_Database,1
"29.83897, -93.510571",6,"CRMS1858_1, CRMS1858_2, CRMS1858_3",CRMS_Database,1
"29.8439, -89.813",2,Breton_12,Snedden_2021,1
"29.8449, -89.8894",2,Breton_6,Snedden_2021,1
"29.846216, -89.854225",6,"CRMS0120_1, CRMS0120_2, CRMS0120_3",CRMS_Database,1
"29.846225, -93.198066",6,"CRMS0645_1, CRMS0645_2, CRMS0645_3",CRMS_Database,1
"29.846225, -93.698075",6,"CRMS2154_1, CRMS2154_2, CRMS2154_3",CRMS_Database,1
"29.846227, -93.635574",6,"CRMS0661_1, CRMS0661_2, CRMS0661_3",CRMS_Database,1
"29.846228, -93.479321",6,"CRMS0647_1, CRMS0647_2, CRMS0647_3",CRMS_Database,1
"29.853473, -91.823032",6,"CRMS0514_1, CRMS0514_2, CRMS0514_3",CRMS_Database,1
"29.853473, -91.948036",6,"CRMS0531_1, CRMS0531_2, CRMS0531_3",CRMS_Database,1
"29.853475, -89.604217",6,"CRMS4551_1, CRMS4551_2, CRMS4551_3",CRMS_Database,1
"29.8534756, -90.54175",2,192_1,Snedden_2018,1
"29.853485, -93.229316",6,"CRMS1738_1, CRMS1738_2, CRMS1738_3",CRMS_Database,1
"29.853486, -93.541822",6,"CRMS0677_1, CRMS0677_2, CRMS0677_3",CRMS_Database,1
"29.857378576, -90.287707952",2,3166,Baustian_et_al_2021,1
"29.8585, -90.28868",2,3166_1,Snedden_2018,1
"29.860735, -89.666718",6,"CRMS4548_1, CRMS4548_2, CRMS4548_3",CRMS_Database,1
"29.867997, -93.010565",6,"CRMS1409_1, CRMS1409_2, CRMS1409_3",CRMS_Database,1
"29.868, -85.366",8,"Lewis_et_al_2007_10, Lewis_et_al_2007_11, Lewis_et_al_2007_23, Lewis_et_al_2007_24",Lewis_et_al_2007,1
"29.868002, -93.479321",6,"CRMS0642_1, CRMS0642_2, CRMS0642_3",CRMS_Database,1
"29.868002, -93.510571",6,"CRMS0638_1, CRMS0638_2, CRMS0638_3",CRMS_Database,1
"29.874734, -89.378759",6,"CRMS1024_1, CRMS1024_2, CRMS1024_3",CRMS_Database,1
"29.87525, -93.698083",8,"2156_1, 2156_2, CRMS2156_Piazza_1, CRMS2156_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.875257, -93.698076",6,"CRMS2156_1, CRMS2156_2, CRMS2156_3",CRMS_Database,1
"29.875258, -93.166816",6,"CRMS2418_1, CRMS2418_2, CRMS2418_3",CRMS_Database,1
"29.875261, -93.573073",6,"CRMS1205_1, CRMS1205_2, CRMS1205_3",CRMS_Database,1
"29.882515, -93.729327",6,"CRMS0669_1, CRMS0669_2, CRMS0669_3",CRMS_Database,1
"29.882516, -93.510571",6,"CRMS2334_1, CRMS2334_2, CRMS2334_3",CRMS_Database,1
"29.882517, -93.729333",8,"0669_1, 0669_2, CRMS0669_Piazza_1, CRMS0669_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.88891, -90.27227",2,3169_1,Snedden_2018,1
"29.889762, -91.979286",6,"CRMS0511_1, CRMS0511_2, CRMS0511_3",CRMS_Database,1
"29.889774, -93.479321",6,"CRMS0639_1, CRMS0639_2, CRMS0639_3",CRMS_Database,1
"29.889774, -93.666826",6,"CRMS0683_1, CRMS0683_2, CRMS0683_3",CRMS_Database,1
"29.889775, -93.229317",6,"CRMS1743_1, CRMS1743_2, CRMS1743_3",CRMS_Database,1
"29.889775, -93.385569",6,"CRMS0685_1, CRMS0685_2, CRMS0685_3",CRMS_Database,1
"29.896845859166667, -93.36101874138889",2,1996-6,Abbott_et_al_2019,1
"29.897032, -93.510572",6,"CRMS0641_1, CRMS0641_2, CRMS0641_3",CRMS_Database,1
"29.89725611388889, -93.36240746277777",2,1996-5,Abbott_et_al_2019,1
"29.899892958055556, -93.3663540136111",2,1996-4,Abbott_et_al_2019,1
"29.900013447777777, -93.36845573083333",2,1996-3,Abbott_et_al_2019,1
"29.9007105225, -93.36906328027777",2,1996-2,Abbott_et_al_2019,1
"29.900838043055554, -93.37099172027777",2,1996-1,Abbott_et_al_2019,1
"29.904273, -89.854224",6,"CRMS3639_1, CRMS3639_2, CRMS3639_3",CRMS_Database,1
"29.90533872, -81.32656674",2,NWCA11-1292-4916,Nahlik_and_Fennessy_2016,1
"29.9186604275, -93.34346374444443",2,1983-2,Abbott_et_al_2019,1
"29.918666075555556, -93.34708549805555",2,1983-1,Abbott_et_al_2019,1
"29.918794, -89.854224",6,"CRMS3641_1, CRMS3641_2, CRMS3641_3",CRMS_Database,1
"29.918807, -93.135567",6,"CRMS0650_1, CRMS0650_2, CRMS0650_3",CRMS_Database,1
"29.918808, -93.479321",6,"CRMS0635_1, CRMS0635_2, CRMS0635_3",CRMS_Database,1
"29.918808, -93.666826",6,"CRMS0660_1, CRMS0660_2, CRMS0660_3",CRMS_Database,1
"29.918889, -93.346667",6,"S33-1, S33-2, S33-3",McClellan_et_al_2021,1
"29.91903731416667, -93.34347062916666",2,1983-3,Abbott_et_al_2019,1
"29.919426718333334, -93.34528391583333",2,1983-4,Abbott_et_al_2019,1
"29.919825778611113, -93.34348262111111",2,1983-5,Abbott_et_al_2019,1
"29.921027103333333, -93.34538804527777",2,1983-6,Abbott_et_al_2019,1
"29.92494480555556, -93.42210024444445",2,C3-5,Abbott_et_al_2019,1
"29.926064, -93.760579",6,"CRMS2189_1, CRMS2189_2, CRMS2189_3",CRMS_Database,1
"29.926944, -93.438056",6,"S50-1A, S50-2A, S50-3A",McClellan_et_al_2021,1
"29.927238497222223, -93.42027830555556",2,C3-6,Abbott_et_al_2019,1
"29.92801861666667, -93.44179089444445",2,NR1-3,Abbott_et_al_2019,1
"29.929549172222224, -93.43281780555556",2,NR1-2,Abbott_et_al_2019,1
"29.93040060555556, -93.41667581944445",2,C3-4,Abbott_et_al_2019,1
"29.932694911111113, -93.41487256388889",2,C3-3,Abbott_et_al_2019,1
"29.93271216388889, -93.41756226944445",2,C3-2,Abbott_et_al_2019,1
"29.933483405555556, -93.44007714722223",2,NR1-1,Abbott_et_al_2019,1
"29.933492716666667, -93.41669687222223",2,C3-1,Abbott_et_al_2019,1
"29.934237622222224, -93.40065666944444",2,C2-6,Abbott_et_al_2019,1
"29.934949858333333, -93.40231292222222",2,C2-5,Abbott_et_al_2019,1
"29.935904397222224, -93.3979214388889",2,C2-4,Abbott_et_al_2019,1
"29.936522772222222, -93.39516175277778",2,C2-3,Abbott_et_al_2019,1
"29.937778, -93.400833",6,"S06-1, S06-2, S06-3",McClellan_et_al_2021,1
"29.939681469444444, -93.39785623333334",2,C2-2,Abbott_et_al_2019,1
"29.939814166666668, -93.42377851111111",2,C5-3,Abbott_et_al_2019,1
"29.940568316666667, -93.44128529444446",2,NR2-3,Abbott_et_al_2019,1
"29.940583, -93.354319",6,"CRMS0687_1, CRMS0687_2, CRMS0687_3",CRMS_Database,1
"29.941308061111112, -93.40317142222223",2,C2-1,Abbott_et_al_2019,1
"29.944167, -93.439167",6,"S50-4B, S50-5B, S50-6B",McClellan_et_al_2021,1
"29.9442064, -93.42475338611112",2,C5-2,Abbott_et_al_2019,1
"29.94491767222222, -93.43713866666667",2,NR2-1,Abbott_et_al_2019,1
"29.945008141666666, -93.43022860277779",2,C5-1,Abbott_et_al_2019,1
"29.945952, -93.524266",8,"0651_H_1, 0651_H_2, CRMS0651_H_Piazza_1, CRMS0651_H_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.946667, -93.410833",6,"S01-1, S01-2, S01-3",McClellan_et_al_2021,1
"29.946694108333332, -93.40954784444445",2,C4-3,Abbott_et_al_2019,1
"29.947135719444443, -93.43876714166667",2,NR2-2,Abbott_et_al_2019,1
"29.949050294444444, -93.40769162777778",2,C4-2,Abbott_et_al_2019,1
"29.94999398611111, -93.41257669444445",2,C4-1,Abbott_et_al_2019,1
"29.95155188, -81.31936542",2,NWCA11-1326-3732,Nahlik_and_Fennessy_2016,1
"29.955055, -89.415928",6,"CRMS0108_1, CRMS0108_2, CRMS0108_3",CRMS_Database,1
"29.959116119444445, -93.40863091111112",2,C1-6,Abbott_et_al_2019,1
"29.95991099722222, -93.4113032",2,C1-5,Abbott_et_al_2019,1
"29.96036, -93.40959",6,"CRMS6301_1, CRMS6301_2, CRMS6301_3",CRMS_Database,1
"29.961667, -93.413056",6,"S14-1, S14-2, S14-3",McClellan_et_al_2021,1
"29.962279475, -93.415834375",2,C1-4,Abbott_et_al_2019,1
"29.96235, -93.510567",8,"0651_1, 0651_2, CRMS0651_Piazza_1, CRMS0651_Piazza_2","Piazza_et_al_2020, Piazza_et_al_2011",2
"29.962356, -93.510572",6,"CRMS0651_1, CRMS0651_2, CRMS0651_3",CRMS_Database,1
"29.962356, -93.698078",6,"CRMS0665_1, CRMS0665_2, CRMS0665_3",CRMS_Database,1
"29.96300348611111, -93.41037663611111",2,C1-3,Abbott_et_al_2019,1
"29.963652413888887, -93.41308446111111",2,C1-2,Abbott_et_al_2019,1
"29.963816488888888, -93.42210168055556",2,C1-1,Abbott_et_al_2019,1
"29.984129, -93.698079",6,"CRMS2166_1, CRMS2166_2, CRMS2166_3",CRMS_Database,1
"29.99143729, -84.3778643",2,NWCA11-1256-5385,Nahlik_and_Fennessy_2016,1
"30.011177777777778, -81.34395833333333",2,SG6MW,Fell_et_al_2021,1
"30.0112, -81.34402222222222",2,SG5GW,Fell_et_al_2021,1
"30.011216666666666, -81.343925",2,SG6MC,Fell_et_al_2021,1
"30.011219444444443, -81.34397777777777",2,SG6GW,Fell_et_al_2021,1
"30.011219444444443, -81.34405833333332",2,SG5GC,Fell_et_al_2021,1
"30.01125, -81.34409722222222",2,SG5MC,Fell_et_al_2021,1
"30.01126111111111, -81.34405555555556",2,SG6GC,Fell_et_al_2021,1
"30.011316666666666, -81.34465",2,SG5MW,Fell_et_al_2021,1
"30.01156111111111, -81.34418055555555",2,SG4GC,Fell_et_al_2021,1
"30.011580555555554, -81.34430833333333",2,SG1MW,Fell_et_al_2021,1
"30.01161388888889, -81.34414444444444",2,SG4MW,Fell_et_al_2021,1
"30.011644444444446, -81.34431111111111",2,SG1GW,Fell_et_al_2021,1
"30.011647222222223, -81.34420833333333",2,SG4MC,Fell_et_al_2021,1
"30.01168611111111, -81.34411944444444",2,SG2MC,Fell_et_al_2021,1
"30.011702777777778, -81.34424444444444",2,SG4GW,Fell_et_al_2021,1
"30.011730555555555, -81.34410277777778",2,SG2MW,Fell_et_al_2021,1
"30.011733333333332, -81.34426111111111",2,SG3GC,Fell_et_al_2021,1
"30.011747222222223, -81.34421944444443",2,SG2GC,Fell_et_al_2021,1
"30.011769444444443, -81.34416666666667",2,SG2GW,Fell_et_al_2021,1
"30.011777777777777, -81.34424722222222",2,SG3GW,Fell_et_al_2021,1
"30.011841666666665, -81.34424999999999",2,SG3MC,Fell_et_al_2021,1
"30.011847222222222, -81.34431944444444",2,SG3MW,Fell_et_al_2021,1
"30.011980555555557, -81.34446388888888",2,SG1MC,Fell_et_al_2021,1
"30.01203611111111, -81.34448611111111",2,SG1GC,Fell_et_al_2021,1
"30.013162, -93.698079",6,"CRMS0663_1, CRMS0663_2, CRMS0663_3",CRMS_Database,1
"30.020421, -93.260568",6,"CRMS0656_1, CRMS0656_2, CRMS0656_3",CRMS_Database,1
"30.02559654, -84.45934041",2,NWCA11-1342-4929,Nahlik_and_Fennessy_2016,1
"30.02893495, -93.25151433",2,NWCA11-1678-5455,Nahlik_and_Fennessy_2016,1
"30.03109695, -81.36939459",2,NWCA11-3069-5808,Nahlik_and_Fennessy_2016,1
"30.03348608, -81.35494591",2,NWCA11-1248-5383,Nahlik_and_Fennessy_2016,1
"30.034938, -93.698079",6,"CRMS0662_1, CRMS0662_2, CRMS0662_3",CRMS_Database,1
"30.03509159, -93.43244595",2,NWCA11-1691-5459,Nahlik_and_Fennessy_2016,1
"30.036237, -90.340734",6,"CRMS2830_1, CRMS2830_2, CRMS2830_3",CRMS_Database,1
"30.0365473, -93.27993183",2,NWCA11-1670-5452,Nahlik_and_Fennessy_2016,1
"30.048498, -89.218259",6,"CRMS1069_1, CRMS1069_2, CRMS1069_3",CRMS_Database,1
"30.050593, -90.351418",6,"CRMS6299_1, CRMS6299_2, CRMS6299_3",CRMS_Database,1
"30.05367819, -83.9033073",2,NWCA11-3073-4502,Nahlik_and_Fennessy_2016,1
"30.056701, -89.447958",6,"CRMS4596_1, CRMS4596_2, CRMS4596_3",CRMS_Database,1
"30.056701, -89.479209",6,"CRMS4572_1, CRMS4572_2, CRMS4572_3",CRMS_Database,1
"30.056701, -89.854224",6,"CRMS4107_1, CRMS4107_2, CRMS4107_3",CRMS_Database,1
"30.056702, -89.822973",6,"CRMS3650_1, CRMS3650_2, CRMS3650_3",CRMS_Database,1
"30.056711, -93.604326",6,"CRMS0658_1, CRMS0658_2, CRMS0658_3",CRMS_Database,1
"30.06418, -93.666988",6,"CRMS0697_1, CRMS0697_2, CRMS0697_3",CRMS_Database,1
"30.06585, -83.95698333333333",2,snipe_creek_M,Arriola_and_Cable_2017,1
"30.0686, -83.95386666666667",2,snipe_creek_MC,Arriola_and_Cable_2017,1
"30.071733333333334, -83.95023333333333",2,snipe_creek_HI,Arriola_and_Cable_2017,1
"30.0719, -83.95126666666667",2,snipe_creek_HE,Arriola_and_Cable_2017,1
"30.07675, -83.94756666666666",2,snipe_creek_S,Arriola_and_Cable_2017,1
