"StudyID","SampID","StudySampID","Ecosystem","SubSampID","SampInterval","ExtrapInterval","SampLength","BD_type","BD","C method","OM_type","C_type","PercOM","PercC","Calc_CD_C","Calc_CD_OM","Notes"
"4",26,"SBB","FL","26q","25-30","25-30",5,"M",1.63,"CHN",NA,"M",NA,0.3,0.005,NA,NA
"4",26,"SBB","FL","26r","30-35","30-35",5,"M",1.41,"CHN",NA,"M",NA,1.2,0.016,NA,NA
"4",26,"SBB","FL","26s","35-40","35-40",5,"M",1.52,"CHN",NA,"M",NA,11,0.168,NA,"Layer of bark/wood/needles in core"
"4",26,"SBB","FL","26t","40-45","40-45",5,"M",1.52,"CHN",NA,"M",NA,30.8,0.47,NA,"Layer of bark/wood/needles in core"
"4",26,"SBB","FL","26u","45-50","45-50",5,"E",1.52,NA,NA,"E",NA,30.8,0.47,NA,NA
"4",27,"SBV","SG","27a","0-1","0-1",1,"M",1.63,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",27,"SBV","SG","27b","1-2","1-2",1,"M",1.64,"CHN",NA,"M",NA,0.3,0.006,NA,NA
"4",27,"SBV","SG","27c","2-3","2-3",1,"M",1.61,"CHN",NA,"M",NA,0.3,0.005,NA,NA
"4",27,"SBV","SG","27d","3-4","3-4",1,"M",1.63,"CHN",NA,"M",NA,0.3,0.005,NA,NA
"4",27,"SBV","SG","27e","4-5","4-5",1,"M",1.62,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",27,"SBV","SG","27f","5-6","5-6",1,"M",1.64,"CHN",NA,"M",NA,0.7,0.012,NA,NA
"4",27,"SBV","SG","27g","6-7","6-7",1,"M",1.66,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27h","7-8","7-8",1,"M",1.68,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",27,"SBV","SG","27i","8-9","8-9",1,"M",1.68,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27j","9-10","9-10",1,"M",1.64,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",27,"SBV","SG","27k","10-12","10-12",2,"M",1.66,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",27,"SBV","SG","27l","12-14","12-14",2,"M",1.69,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27m","14-16","14-16",2,"M",1.66,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27n","16-18","16-18",2,"M",1.66,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27o","18-20","18-20",2,"M",1.68,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27p","20-25","20-25",5,"M",1.7,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",27,"SBV","SG","27q","25-30","25-30",5,"M",1.65,"CHN",NA,"M",NA,0.6,0.01,NA,NA
"4",27,"SBV","SG","27r","30-35","30-35",5,"M",1.63,"CHN",NA,"M",NA,1.5,0.025,NA,NA
"4",27,"SBV","SG","27s","35-40","35-40",5,"M",1.65,"CHN",NA,"M",NA,1,0.016,NA,NA
"4",27,"SBV","SG","27t","40-45","40-45",5,"M",1.54,"CHN",NA,"M",NA,0.3,0.004,NA,NA
"4",27,"SBV","SG","27u","45-50","45-50",5,"E",1.54,NA,NA,"E",NA,0.3,0.004,NA,NA
"4",28,"SCV","SG","28a","0-1","0-1",1,"M",1.68,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28b","1-2","1-2",1,"M",1.68,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",28,"SCV","SG","28c","2-3","2-3",1,"M",1.67,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28d","3-4","3-4",1,"M",1.7,"CHN",NA,"M",NA,0.4,0.006,NA,NA
"4",28,"SCV","SG","28e","4-5","4-5",1,"M",1.69,"CHN",NA,"M",NA,0.5,0.008,NA,NA
"4",28,"SCV","SG","28f","5-6","5-6",1,"M",1.71,"CHN",NA,"M",NA,0.3,0.006,NA,NA
"4",28,"SCV","SG","28g","6-7","6-7",1,"M",1.7,"CHN",NA,"M",NA,0.3,0.005,NA,NA
"4",28,"SCV","SG","28h","7-8","7-8",1,"M",1.73,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28i","8-9","8-9",1,"M",1.66,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28j","9-10","9-10",1,"M",1.72,"CHN",NA,"M",NA,0.5,0.009,NA,NA
"4",28,"SCV","SG","28k","10-12","10-12",2,"M",1.7,"CHN",NA,"M",NA,0.5,0.009,NA,NA
"4",28,"SCV","SG","28l","12-14","12-14",2,"M",1.7,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28m","14-16","14-16",2,"M",1.72,"CHN",NA,"M",NA,0.4,0.007,NA,NA
"4",28,"SCV","SG","28n","16-18","16-18",2,"M",1.69,"CHN",NA,"M",NA,0.5,0.008,NA,NA
"4",28,"SCV","SG","28o","18-20","18-20",2,"M",1.75,"CHN",NA,"M",NA,0.5,0.008,NA,NA
"4",28,"SCV","SG","28p","20-25","20-25",5,"M",1.72,"CHN",NA,"M",NA,0.5,0.008,NA,NA
"4",28,"SCV","SG","28q","25-30","25-30",5,"M",1.69,"CHN",NA,"M",NA,0.3,0.005,NA,NA
"4",28,"SCV","SG","28r","30-35","30-35",5,"M",1.63,"CHN",NA,"M",NA,0.2,0.004,NA,NA
"4",28,"SCV","SG","28s","35-40","35-40",5,"M",1.68,"CHN",NA,"M",NA,0.2,0.003,NA,NA
"4",28,"SCV","SG","28t","40-45","40-45",5,"M",1.63,"CHN",NA,"M",NA,0.1,0.002,NA,NA
"4",28,"SCV","SG","28u","45-50","45-50",5,"M",1.61,"CHN",NA,"M",NA,0.1,0.001,NA,NA
"4",29,"SDV","SG","29a","0-1","0-1",1,"M",1.54,"CHN",NA,"M",NA,1,0.015,NA,NA
"4",29,"SDV","SG","29b","1-2","1-2",1,"M",1.48,"CHN",NA,"M",NA,0.9,0.013,NA,NA
"4",29,"SDV","SG","29c","2-3","2-3",1,"M",1.48,"CHN",NA,"M",NA,0.8,0.011,NA,NA
"4",29,"SDV","SG","29d","3-4","3-4",1,"M",1.55,"CHN",NA,"M",NA,0.7,0.01,NA,NA
"4",29,"SDV","SG","29e","4-5","4-5",1,"M",1.64,"CHN",NA,"M",NA,0.6,0.01,NA,NA
"4",29,"SDV","SG","29f","5-6","5-6",1,"M",1.59,"CHN",NA,"M",NA,0.6,0.01,NA,NA
"4",29,"SDV","SG","29g","6-7","6-7",1,"M",1.62,"CHN",NA,"M",NA,0.8,0.012,NA,NA
"4",29,"SDV","SG","29h","7-8","7-8",1,"M",1.67,"CHN",NA,"M",NA,0.8,0.014,NA,NA
"4",29,"SDV","SG","29i","8-9","8-9",1,"M",1.67,"CHN",NA,"M",NA,0.8,0.013,NA,NA
"4",29,"SDV","SG","29j","9-10","9-10",1,"M",1.7,"CHN",NA,"M",NA,0.9,0.016,NA,NA
"4",29,"SDV","SG","29k","10-12","10-12",2,"M",1.79,"CHN",NA,"M",NA,0.9,0.016,NA,NA
"4",29,"SDV","SG","29l","12-14","12-14",2,"M",1.81,"CHN",NA,"M",NA,0.9,0.017,NA,NA
"4",29,"SDV","SG","29m","14-16","14-16",2,"M",1.84,"CHN",NA,"M",NA,1.1,0.02,NA,NA
"4",29,"SDV","SG","29n","16-18","16-18",2,"M",1.69,"CHN",NA,"M",NA,1.4,0.023,NA,NA
"4",29,"SDV","SG","29o","18-20","18-20",2,"M",1.78,"CHN",NA,"M",NA,1.3,0.023,NA,NA
"4",29,"SDV","SG","29p","20-25","20-25",5,"M",1.82,"CHN",NA,"M",NA,1,0.019,NA,NA
"4",29,"SDV","SG","29q","25-30","25-30",5,"M",1.72,"CHN",NA,"M",NA,1.8,0.03,NA,NA
"4",29,"SDV","SG","29r","30-35","30-35",5,"M",1.66,"CHN",NA,"M",NA,1,0.017,NA,NA
"4",29,"SDV","SG","29s","35-40","35-40",5,"M",1.69,"CHN",NA,"M",NA,0.9,0.015,NA,NA
"4",29,"SDV","SG","29t","40-45","40-45",5,"M",1.76,"CHN",NA,"M",NA,0.8,0.015,NA,NA
"4",29,"SDV","SG","29u","45-50","45-50",5,"M",1.57,"CHN",NA,"M",NA,0.9,0.015,NA,NA
"11",30,"1G","FL","30a","0-2","0-2",2,"M",0.85,"CHN&LOI","M","M",2.6,0.8,0.007,0.006,NA
"11",30,"1G","FL","30b","2-4","2-4",2,"M",1.3,"CHN&LOI","M","M",2,0.5,0.006,0.007,NA
"11",30,"1G","FL","30c","4-6","4-6",2,"M",1.33,"CHN&LOI","M","M",1.6,0.5,0.006,0.005,NA
"11",30,"1G","FL","30d","6-8","6-8",2,"M",1.03,"CHN&LOI","M","M",4,1.2,0.013,0.011,NA
"11",30,"1G","FL","30e","8-10","8-10",2,"M",0.85,"CHN&LOI","M","M",5.6,1.5,0.013,0.013,NA
"11",30,"1G","FL","30f","10-12","10-12",2,"M",0.93,"CHN&LOI","M","M",5.5,1.5,0.014,0.013,NA
"11",30,"1G","FL","30g","12-14","12-14",2,"M",0.87,"CHN&LOI","M","M",5.7,1.7,0.015,0.013,NA
"11",30,"1G","FL","30h","14-16","14-16",2,"M",0.8,"LOI","M",NA,6.2,NA,NA,0.013,NA
"11",30,"1G","FL","30i","16-18","16-18",2,"M",0.84,"LOI","M",NA,5.8,NA,NA,0.013,NA
"11",30,"1G","FL","30j","18-20","18-20",2,"M",0.84,"LOI","M",NA,6.3,NA,NA,0.014,NA
"11",30,"1G","FL","30k","20-22","20-22",2,"M",0.79,"LOI","M",NA,6,NA,NA,0.013,NA
"11",30,"1G","FL","30l","22-24","22-24",2,"M",0.79,"LOI","M",NA,6.1,NA,NA,0.013,NA
"11",30,"1G","FL","30m","24-26","24-26",2,"M",0.71,"LOI","M",NA,6.8,NA,NA,0.013,NA
"11",30,"1G","FL","30n","26-28","26-28",2,"M",0.83,"LOI","M",NA,5.5,NA,NA,0.012,NA
"11",30,"1G","FL","30o","28-30","28-30",2,"M",0.9,"LOI","M",NA,4.4,NA,NA,0.01,NA
"11",30,"1G","FL","30p","30-32","30-32",2,"M",0.97,"LOI","M",NA,4.4,NA,NA,0.011,NA
"11",30,"1G","FL","30q","32-34","32-34",2,"M",1.02,"LOI","M",NA,4.1,NA,NA,0.011,NA
"11",30,"1G","FL","30r","34-36","34-36",2,"M",0.95,"LOI","M",NA,4.1,NA,NA,0.01,NA
"11",30,"1G","FL","30s","36-38","36-38",2,"M",0.92,"LOI","M",NA,4.3,NA,NA,0.01,NA
"11",30,"1G","FL","30t","38-40","38-40",2,"M",1,"LOI","M",NA,4.3,NA,NA,0.011,NA
"11",30,"1G","FL","30u","40-42","40-42",2,"M",0.97,"LOI","M",NA,4.1,NA,NA,0.01,NA
"11",30,"1G","FL","30v","42-44","42-44",2,"M",0.94,"LOI","M",NA,3.4,NA,NA,0.008,NA
"11",30,"1G","FL","30w","44-50","44-50",6,"E",0.94,NA,"E",NA,3.4,NA,NA,0.008,NA
"11",31,"2J","SG","31a","0-2","0-2",2,"M",1.12,"CHN&LOI","M","M",1.9,0.5,0.006,0.005,NA
"11",31,"2J","SG","31b","2-4","2-4",2,"M",1.35,"CHN&LOI","M","M",1.2,0.3,0.004,0.004,NA
"11",31,"2J","SG","31c","4-6","4-6",2,"M",1.26,"CHN&LOI","M","M",1.4,0.3,0.003,0.005,NA
"11",31,"2J","SG","31d","6-8","6-8",2,"M",1.3,"CHN&LOI","M","M",1.4,0.3,0.004,0.005,NA
"11",31,"2J","SG","31e","8-10","8-10",2,"M",1.48,"CHN&LOI","M","M",1.2,0.4,0.006,0.005,NA
"11",31,"2J","SG","31f","10-12","10-12",2,"M",1.41,"CHN&LOI","M","M",1.2,0.3,0.005,0.004,NA
"11",31,"2J","SG","31g","12-14","12-14",2,"M",1.52,"CHN&LOI","M","M",1.1,0.3,0.004,0.004,NA
"11",31,"2J","SG","31h","14-16","14-16",2,"M",1.39,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",31,"2J","SG","31i","16-18","16-18",2,"M",1.53,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",31,"2J","SG","31j","18-20","18-20",2,"M",1.46,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",31,"2J","SG","31k","20-22","20-22",2,"M",1.21,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",31,"2J","SG","31l","22-24","22-24",2,"M",1.44,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",31,"2J","SG","31m","24-26","24-26",2,"M",1.29,"LOI","M",NA,1.6,NA,NA,0.005,NA
"11",31,"2J","SG","31n","26-28","26-28",2,"M",1.33,"LOI","M",NA,1.6,NA,NA,0.006,NA
"11",31,"2J","SG","31o","28-30","28-30",2,"M",1.36,"LOI","M",NA,1.5,NA,NA,0.005,NA
"11",31,"2J","SG","31p","30-32","30-32",2,"M",1.09,"LOI","M",NA,1.7,NA,NA,0.005,NA
"11",31,"2J","SG","31q","32-34","32-34",2,"M",1.14,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",31,"2J","SG","31r","34-36","34-36",2,"M",1.27,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",31,"2J","SG","31s","36-50","36-50",14,"E",1.27,NA,"E",NA,1.2,NA,NA,0.004,NA
"11",32,"3F","SG","32a","0-2","0-2",2,"M",0.95,"CHN&LOI","M","M",3.3,1,0.009,0.008,NA
"11",32,"3F","SG","32b","2-4","2-4",2,"M",1.2,"CHN&LOI","M","M",2.4,0.6,0.008,0.007,NA
"11",32,"3F","SG","32c","4-6","4-6",2,"M",1.21,"CHN&LOI","M","M",2.1,0.5,0.006,0.007,NA
"11",32,"3F","SG","32d","6-8","6-8",2,"M",1.32,"CHN&LOI","M","M",1.8,0.3,0.004,0.006,NA
"11",32,"3F","SG","32e","8-10","8-10",2,"M",1.25,"CHN&LOI","M","M",1.8,0.4,0.005,0.006,NA
"11",32,"3F","SG","32f","10-12","10-12",2,"M",1.38,"LOI","M",NA,1.5,NA,NA,0.005,NA
"11",32,"3F","SG","32g","12-14","12-14",2,"M",1.48,"LOI","M",NA,1.5,NA,NA,0.006,NA
"11",32,"3F","SG","32h","14-16","14-16",2,"M",1.49,"LOI","M",NA,1.6,NA,NA,0.006,NA
"11",32,"3F","SG","32i","16-18","16-18",2,"M",1.56,"LOI","M",NA,1.8,NA,NA,0.007,NA
"11",32,"3F","SG","32j","18-20","18-20",2,"M",1.48,"LOI","M",NA,1.8,NA,NA,0.007,NA
"11",32,"3F","SG","32k","20-22","20-22",2,"M",1.46,"LOI","M",NA,1.7,NA,NA,0.006,NA
"11",32,"3F","SG","32l","22-24","22-24",2,"M",1.47,"LOI","M",NA,1.6,NA,NA,0.006,NA
"11",32,"3F","SG","32m","24-26","24-26",2,"M",1.53,"LOI","M",NA,1.6,NA,NA,0.006,NA
"11",32,"3F","SG","32n","26-28","26-28",2,"M",1.5,"LOI","M",NA,1.8,NA,NA,0.007,NA
"11",32,"3F","SG","32o","28-30","28-30",2,"M",1.39,"LOI","M",NA,1.9,NA,NA,0.007,NA
"11",32,"3F","SG","32p","30-32","30-32",2,"M",1.42,"LOI","M",NA,1.9,NA,NA,0.007,NA
"11",32,"3F","SG","32q","32-34","32-34",2,"M",1.38,"LOI","M",NA,1.7,NA,NA,0.006,NA
"11",32,"3F","SG","32r","34-36","34-36",2,"M",1.51,"LOI","M",NA,1.9,NA,NA,0.007,NA
"11",32,"3F","SG","32s","36-38","36-38",2,"M",1.44,"LOI","M",NA,1.9,NA,NA,0.007,NA
"11",32,"3F","SG","32t","38-40","38-40",2,"M",1.39,"LOI","M",NA,2,NA,NA,0.007,NA
"11",32,"3F","SG","32u","40-42","40-42",2,"M",1.32,"LOI","M",NA,2,NA,NA,0.007,NA
"11",32,"3F","SG","32v","42-44","42-44",2,"M",1.32,"LOI","M",NA,1.9,NA,NA,0.006,NA
"11",32,"3F","SG","32w","44-50","44-50",6,"E",1.32,NA,"E",NA,1.9,NA,NA,0.006,NA
"11",33,"4F","SG","33a","0-2","0-2",2,"M",0.89,"CHN&LOI","M","M",3.4,1.1,0.01,0.008,NA
"11",33,"4F","SG","33b","2-4","2-4",2,"M",1.05,"CHN&LOI","M","M",2.5,0.7,0.008,0.007,NA
"11",33,"4F","SG","33c","4-6","4-6",2,"M",1.32,"CHN&LOI","M","M",1.6,0.4,0.005,0.006,NA
"11",33,"4F","SG","33d","6-8","6-8",2,"M",1.42,"CHN&LOI","M","M",1.4,0.3,0.005,0.005,NA
"11",33,"4F","SG","33e","8-10","8-10",2,"M",1.45,"CHN&LOI","M","M",1.4,0.3,0.004,0.005,NA
"11",33,"4F","SG","33f","10-12","10-12",2,"M",1.38,"LOI","M",NA,1.5,NA,NA,0.005,NA
"11",33,"4F","SG","33g","12-14","12-14",2,"M",1.39,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",33,"4F","SG","33h","14-16","14-16",2,"M",1.36,"LOI","M",NA,1.5,NA,NA,0.005,NA
"11",33,"4F","SG","33i","16-18","16-18",2,"M",1.51,"LOI","M",NA,1.5,NA,NA,0.006,NA
"11",33,"4F","SG","33j","18-20","18-20",2,"M",1.52,"LOI","M",NA,1.5,NA,NA,0.006,NA
"11",33,"4F","SG","33k","20-22","20-22",2,"M",1.55,"LOI","M",NA,1.4,NA,NA,0.006,NA
"11",33,"4F","SG","33l","22-24","22-24",2,"M",1.44,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",33,"4F","SG","33m","24-26","24-26",2,"M",1.44,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",33,"4F","SG","33n","26-28","26-28",2,"M",1.53,"LOI","M",NA,1.5,NA,NA,0.006,NA
"11",33,"4F","SG","33o","28-30","28-30",2,"M",1.48,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",33,"4F","SG","33p","30-32","30-32",2,"M",1.44,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",33,"4F","SG","33q","32-34","32-34",2,"M",1.54,"LOI","M",NA,1.5,NA,NA,0.006,NA
"11",33,"4F","SG","33r","34-36","34-36",2,"M",1.57,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",33,"4F","SG","33s","36-38","36-38",2,"M",1.68,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",33,"4F","SG","33t","38-40","38-40",2,"M",1.54,"LOI","M",NA,0.9,NA,NA,0.004,NA
"11",33,"4F","SG","33u","40-42","40-42",2,"E",1.54,NA,"M",NA,1.2,NA,NA,0.005,NA
"11",33,"4F","SG","33v","42-50","42-50",8,"E",1.54,NA,"E",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34a","0-2","0-2",2,"M",1.17,"CHN&LOI","M","M",1.9,0.5,0.006,0.006,NA
"11",34,"5B","SG","34b","2-4","2-4",2,"M",1.25,"CHN&LOI","M","M",1.7,0.5,0.007,0.005,NA
"11",34,"5B","SG","34c","4-6","4-6",2,"M",1.35,"CHN&LOI","M","M",1.5,0.4,0.005,0.005,NA
"11",34,"5B","SG","34d","6-8","6-8",2,"M",1.41,"CHN&LOI","M","M",1.4,0.3,0.004,0.005,NA
"11",34,"5B","SG","34e","8-10","8-10",2,"M",1.42,"CHN&LOI","M","M",1.3,0.2,0.003,0.005,NA
"11",34,"5B","SG","34f","10-12","10-12",2,"M",1.56,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34g","12-14","12-14",2,"M",1.58,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34h","14-16","14-16",2,"M",1.66,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34i","16-18","16-18",2,"M",1.53,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",34,"5B","SG","34j","18-20","18-20",2,"M",1.56,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",34,"5B","SG","34k","20-22","20-22",2,"M",1.57,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",34,"5B","SG","34l","22-24","22-24",2,"M",1.54,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",34,"5B","SG","34m","24-26","24-26",2,"M",1.59,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34n","26-28","26-28",2,"M",1.52,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34o","28-30","28-30",2,"M",1.5,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",34,"5B","SG","34p","30-32","30-32",2,"M",1.58,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",34,"5B","SG","34q","32-34","32-34",2,"M",1.5,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",34,"5B","SG","34r","34-36","34-36",2,"M",1.19,"LOI","M",NA,1.4,NA,NA,0.004,NA
"11",34,"5B","SG","34s","36-50","36-50",14,"E",1.19,NA,"E",NA,1.4,NA,NA,0.004,NA
"11",35,"5F","SG","35a","0-2","0-2",2,"M",1.23,"CHN&LOI","M","M",1.8,0.5,0.007,0.006,NA
"11",35,"5F","SG","35b","2-4","2-4",2,"M",1.24,"CHN&LOI","M","M",1.5,0.4,0.004,0.005,NA
"11",35,"5F","SG","35c","4-6","4-6",2,"M",1.39,"CHN&LOI","M","M",1.4,0.3,0.004,0.005,NA
"11",35,"5F","SG","35d","6-8","6-8",2,"M",1.39,"CHN&LOI","M","M",1.2,0.2,0.003,0.004,NA
"11",35,"5F","SG","35e","8-10","8-10",2,"M",1.38,"CHN&LOI","M","M",1.2,0.5,0.006,0.004,NA
"11",35,"5F","SG","35f","10-12","10-12",2,"M",1.43,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",35,"5F","SG","35g","12-14","12-14",2,"M",1.4,"CHN&LOI","M","M",1.3,0.2,0.003,0.005,NA
"11",35,"5F","SG","35h","14-16","14-16",2,"M",1.5,"CHN&LOI","M","M",1.1,0.2,0.003,0.004,NA
"11",35,"5F","SG","35i","16-18","16-18",2,"M",1.53,"LOI","M",NA,1,NA,NA,0.004,NA
"11",35,"5F","SG","35j","18-20","18-20",2,"M",1.49,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",35,"5F","SG","35k","20-22","20-22",2,"M",1.52,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",35,"5F","SG","35l","22-24","22-24",2,"M",1.52,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",35,"5F","SG","35m","24-26","24-26",2,"M",1.34,"LOI","M",NA,1.3,NA,NA,0.004,NA
"11",35,"5F","SG","35n","26-28","26-28",2,"M",1.47,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",35,"5F","SG","35o","28-30","28-30",2,"M",1.42,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",35,"5F","SG","35p","30-32","30-32",2,"M",1.45,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",35,"5F","SG","35q","32-34","32-34",2,"M",1.31,"LOI","M",NA,1.5,NA,NA,0.005,NA
"11",35,"5F","SG","35r","34-36","34-36",2,"M",0.98,"LOI","M",NA,1.3,NA,NA,0.003,NA
"11",35,"5F","SG","35s","36-38","36-38",2,"M",1.25,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",35,"5F","SG","35t","38-50","38-50",12,"E",1.25,NA,"E",NA,1.2,NA,NA,0.004,NA
"11",36,"5J","SG","36a","0-2","0-2",2,"M",1.46,"CHN&LOI","M","M",1.7,0.4,0.006,0.006,NA
"11",36,"5J","SG","36b","2-4","2-4",2,"M",1.4,"CHN&LOI","M","M",1.5,0.3,0.004,0.005,NA
"11",36,"5J","SG","36c","4-6","4-6",2,"M",1.46,"CHN&LOI","M","M",1.4,0.3,0.005,0.005,NA
"11",36,"5J","SG","36d","6-8","6-8",2,"M",1.48,"CHN&LOI","M","M",1.3,0.3,0.004,0.005,NA
"11",36,"5J","SG","36e","8-10","8-10",2,"M",1.48,"CHN&LOI","M","M",1.3,0.3,0.004,0.005,NA
"11",36,"5J","SG","36f","10-12","10-12",2,"M",1.52,"CHN&LOI","M","M",1.2,0.2,0.003,0.005,NA
"11",36,"5J","SG","36g","12-14","12-14",2,"M",1.5,"CHN&LOI","M","M",1.1,0.2,0.003,0.004,NA
"11",36,"5J","SG","36h","14-16","14-16",2,"M",1.58,"CHN&LOI","M","M",1.1,0.2,0.003,0.004,NA
"11",36,"5J","SG","36i","16-18","16-18",2,"M",1.53,"CHN&LOI","M","M",1.4,0.2,0.003,0.005,NA
"11",36,"5J","SG","36j","18-20","18-20",2,"M",1.48,"CHN&LOI","M","M",1.3,0.3,0.004,0.005,NA
"11",36,"5J","SG","36k","20-22","20-22",2,"M",1.4,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",36,"5J","SG","36l","22-24","22-24",2,"M",1.5,"LOI","M",NA,1.1,NA,NA,0.004,NA
"11",36,"5J","SG","36m","24-26","24-26",2,"M",1.45,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",36,"5J","SG","36n","26-28","26-28",2,"M",1.53,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",36,"5J","SG","36o","28-30","28-30",2,"M",1.51,"LOI","M",NA,1.4,NA,NA,0.005,NA
"11",36,"5J","SG","36p","30-32","30-32",2,"M",1.52,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",36,"5J","SG","36q","32-34","32-34",2,"M",1.52,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",36,"5J","SG","36r","34-36","34-36",2,"M",1.49,"LOI","M",NA,1.2,NA,NA,0.005,NA
"11",36,"5J","SG","36s","36-38","36-38",2,"M",1.43,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",36,"5J","SG","36t","38-40","38-40",2,"M",1.44,"LOI","M",NA,1.3,NA,NA,0.005,NA
"11",36,"5J","SG","36u","40-42","40-42",2,"M",1.34,"LOI","M",NA,1.2,NA,NA,0.004,NA
"11",36,"5J","SG","36v","42-50","42-50",8,"E",1.34,NA,"E",NA,1.2,NA,NA,0.004,NA
"17",37,"1","EM","37a","0-2","0-2",2,"M",0.96,"CHN&LOI","M","M",6.4,2.4,0.023,0.016,NA
"17",37,"1","EM","37b","2-4","2-4",2,"M",1.01,"LOI","M",NA,7,NA,NA,0.02,NA
"17",37,"1","EM","37c","4-6","4-6",2,"M",0.97,"LOI","M",NA,7,NA,NA,0.019,NA
"17",37,"1","EM","37d","6-8","6-8",2,"M",0.83,"LOI","M",NA,9,NA,NA,0.023,NA
"17",37,"1","EM","37e","8-10","8-10",2,"M",0.77,"LOI","M",NA,9.7,NA,NA,0.024,NA
"17",37,"1","EM","37f","10-12","10-12",2,"M",0.91,"CHN&LOI","M","M",7.3,2.5,0.022,0.019,NA
"17",37,"1","EM","37g","12-14","12-14",2,"M",0.89,"LOI","M",NA,7.3,NA,NA,0.019,NA
"17",37,"1","EM","37h","14-16","14-16",2,"M",0.8,"LOI","M",NA,7.9,NA,NA,0.019,NA
"17",37,"1","EM","37i","16-18","16-18",2,"M",0.9,"LOI","M",NA,8.7,NA,NA,0.024,NA
"17",37,"1","EM","37j","18-20","18-20",2,"M",0.94,"LOI","M",NA,8.2,NA,NA,0.023,NA
"17",37,"1","EM","37k","20-22","20-22",2,"M",0.86,"CHN&LOI","M","M",7.8,2.8,0.024,0.02,NA
"17",37,"1","EM","37l","22-24","22-24",2,"M",0.91,"LOI","M",NA,8.2,NA,NA,0.023,NA
"17",37,"1","EM","37m","24-26","24-26",2,"M",0.92,"LOI","M",NA,6.3,NA,NA,0.015,NA
