core_id,study_id,site_id,state,watershed,country
M1302,Cahoon_and_Lynch_1997,"Rookery Bay, Florida",Florida,Big Cypress Swamp,United States
M1303,Cahoon_and_Lynch_1997,"Rookery Bay, Florida",Florida,Big Cypress Swamp,United States
M1304,Cahoon_and_Lynch_1997,"Rookery Bay, Florida",Florida,Big Cypress Swamp,United States
M1305,Cahoon_and_Lynch_1997,"Rookery Bay, Florida",Florida,Big Cypress Swamp,United States
M1306,Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA
M1307,Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA
M1308,Brunskill_et_al_2002,"Hinchinbrook Island, QLD",International,International,NA
M1309,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1310,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1311,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1312,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1313,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1314,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1315,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1316,DelVecchia_et_al_2014,Esmeraldas,International,International,Ecuador
M1317,Zhang_et_al_2012,Yingluo Harbor,International,International,China
M1318,Owers_et_al_2016,"Currambene Creek, NSW",International,International,Australia
M1319,Owers_et_al_2016,"Currambene Creek, NSW",International,International,Australia
M1320,Owers_et_al_2016,"Currambene Creek, NSW",International,International,Australia
M1321,Thimdee_et_al_2003,Khung Krabaen Bay,International,International,Thailand
M1322,Kristensen_et_al_1992,Indus Delta,International,International,Pakistan
M1323,Kristensen_et_al_2000,Phuket Island,International,International,NA
M1324,Dissanayake_and_Chandrasekara_2014,Negombo Estuary,International,International,Sri Lanka
M1325,Dissanayake_and_Chandrasekara_2014,Negombo Estuary,International,International,Sri Lanka
M1326,Dissanayake_and_Chandrasekara_2014,Negombo Estuary,International,International,Sri Lanka
M1327,Frusher_et_al_1994,"Murray River, QLD",International,International,Australia
M1328,Frusher_et_al_1994,"Murray River, QLD",International,International,Australia
M1329,Frusher_et_al_1994,"Murray River, QLD",International,International,Australia
M1330,Frusher_et_al_1994,"Murray River, QLD",International,International,Australia
M1331,Frusher_et_al_1994,"Murray River, QLD",International,International,Australia
M1332,Lee_and_Baker_1972,Heeia,Hawaii,International,United States
M1333,Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,Brazil
M1334,Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,Brazil
M1335,Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,Brazil
M1336,Moreno_and_Calderon_2011,"Hooker Bay, San Andres Island",International,International,NA
M1337,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1338,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1339,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1340,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1341,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1342,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1343,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1344,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1345,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1346,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1347,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1348,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1349,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1350,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1351,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1352,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1353,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1354,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1355,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1356,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1357,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1358,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1359,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1360,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1361,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1362,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1363,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1364,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1365,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1366,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1367,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1368,Tam_and_Wong_1998,Three Fathoms Cove,International,International,China
M1369,Vasconcelos_et_al_2014,Paraiba Estuary,International,International,Brazil
M1370,Vasconcelos_et_al_2014,Paraiba Estuary,International,International,Brazil
M1371,Vasconcelos_et_al_2014,Paraiba Estuary,International,International,Brazil
M1372,Vasconcelos_et_al_2014,Paraiba Estuary,International,International,Brazil
M1373,Donato_et_al_2011,Yap,International,International,NA
M1374,Donato_et_al_2011,Yap,International,International,NA
M1375,Donato_et_al_2011,Yap,International,International,NA
M1376,Donato_et_al_2011,Yap,International,International,NA
M1377,Donato_et_al_2011,Yap,International,International,NA
M1378,Donato_et_al_2011,Yap,International,International,NA
M1379,Donato_et_al_2011,Ganges-Brahmaputra Delta,International,International,Bangladesh
M1380,Donato_et_al_2011,Java,International,International,NA
M1381,Donato_et_al_2011,Java,International,International,NA
M1382,Donato_et_al_2011,Java,International,International,NA
M1383,Donato_et_al_2011,Java,International,International,NA
M1384,Donato_et_al_2011,Java,International,International,NA
M1385,Donato_et_al_2011,Java,International,International,NA
M1386,Donato_et_al_2011,Java,International,International,NA
M1387,Donato_et_al_2011,Java,International,International,NA
M1388,Donato_et_al_2011,Java,International,International,NA
M1389,Donato_et_al_2011,Java,International,International,NA
M1390,Donato_et_al_2011,Java,International,International,NA
M1391,Donato_et_al_2011,Java,International,International,NA
M1392,Donato_et_al_2011,Mantehage Island,International,International,NA
M1393,Donato_et_al_2011,Mantehage Island,International,International,NA
M1394,Donato_et_al_2011,Mantehage Island,International,International,NA
M1395,Donato_et_al_2011,Mantehage Island,International,International,NA
M1396,Donato_et_al_2011,Mantehage Island,International,International,NA
M1397,Donato_et_al_2011,Mantehage Island,International,International,NA
M1398,Donato_et_al_2011,Mantehage Island,International,International,NA
M1399,Donato_et_al_2011,Mantehage Island,International,International,NA
M1400,Donato_et_al_2011,Mantehage Island,International,International,NA
M1401,Donato_et_al_2011,Mantehage Island,International,International,NA
M1402,Donato_et_al_2011,Mantehage Island,International,International,NA
M1403,Donato_et_al_2011,Mantehage Island,International,International,NA
M1404,Donato_et_al_2011,Mantehage Island,International,International,NA
M1405,Donato_et_al_2011,Mantehage Island,International,International,NA
M1406,Donato_et_al_2011,Mantehage Island,International,International,NA
M1407,Donato_et_al_2011,Mantehage Island,International,International,NA
M1408,Donato_et_al_2011,Mantehage Island,International,International,NA
M1409,Donato_et_al_2011,Mantehage Island,International,International,NA
M1410,Donato_et_al_2011,Sulawesi,International,International,NA
M1411,Donato_et_al_2011,Sulawesi,International,International,NA
M1412,Donato_et_al_2011,Sulawesi,International,International,NA
M1413,Donato_et_al_2011,Sulawesi,International,International,NA
M1414,Donato_et_al_2011,Sulawesi,International,International,NA
M1415,Donato_et_al_2011,Sulawesi,International,International,NA
M1416,Donato_et_al_2011,Yap,International,International,NA
M1417,Donato_et_al_2011,Yap,International,International,NA
M1418,Donato_et_al_2011,Yap,International,International,NA
M1419,Donato_et_al_2011,Yap,International,International,NA
M1420,Donato_et_al_2011,Yap,International,International,NA
M1421,Donato_et_al_2011,Yap,International,International,NA
M1422,Donato_et_al_2011,Sulawesi,International,International,NA
M1423,Donato_et_al_2011,Sulawesi,International,International,NA
M1424,Donato_et_al_2011,Sulawesi,International,International,NA
M1425,Donato_et_al_2011,Sulawesi,International,International,NA
M1426,Donato_et_al_2011,Sulawesi,International,International,NA
M1427,Donato_et_al_2011,Sulawesi,International,International,NA
M1428,Donato_et_al_2011,Sulawesi,International,International,NA
M1429,Donato_et_al_2011,Sulawesi,International,International,NA
M1430,Donato_et_al_2011,Sulawesi,International,International,NA
M1431,Donato_et_al_2011,Sulawesi,International,International,NA
M1432,Donato_et_al_2011,Sulawesi,International,International,NA
M1433,Donato_et_al_2011,Sulawesi,International,International,NA
M1434,Donato_et_al_2011,Ganges-Brahmaputra Delta,International,International,Bangladesh
M1435,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1436,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1437,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1438,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1439,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1440,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1441,Donato_et_al_2011,Kosrae,International,International,NA
M1442,Donato_et_al_2011,Kosrae,International,International,NA
M1443,Donato_et_al_2011,Kosrae,International,International,NA
M1444,Donato_et_al_2011,Kosrae,International,International,NA
M1445,Donato_et_al_2011,Kosrae,International,International,NA
M1446,Donato_et_al_2011,Kosrae,International,International,NA
M1447,Donato_et_al_2011,Kosrae,International,International,NA
M1448,Donato_et_al_2011,Kosrae,International,International,NA
M1449,Donato_et_al_2011,Kosrae,International,International,NA
M1450,Donato_et_al_2011,Kosrae,International,International,NA
M1451,Donato_et_al_2011,Kosrae,International,International,NA
M1452,Donato_et_al_2011,Kosrae,International,International,NA
M1453,Donato_et_al_2011,Kosrae,International,International,NA
M1454,Donato_et_al_2011,Kosrae,International,International,NA
M1455,Donato_et_al_2011,Kosrae,International,International,NA
M1456,Donato_et_al_2011,Kosrae,International,International,NA
M1457,Donato_et_al_2011,Kosrae,International,International,NA
M1458,Donato_et_al_2011,Kosrae,International,International,NA
M1459,Donato_et_al_2011,Kosrae,International,International,NA
M1460,Donato_et_al_2011,Kosrae,International,International,NA
M1461,Donato_et_al_2011,Kosrae,International,International,NA
M1462,Donato_et_al_2011,Kosrae,International,International,NA
M1463,Donato_et_al_2011,Kosrae,International,International,NA
M1464,Donato_et_al_2011,Kosrae,International,International,NA
M1465,Donato_et_al_2011,Yap,International,International,NA
M1466,Donato_et_al_2011,Yap,International,International,NA
M1467,Donato_et_al_2011,Yap,International,International,NA
M1468,Donato_et_al_2011,Yap,International,International,NA
M1469,Donato_et_al_2011,Yap,International,International,NA
M1470,Donato_et_al_2011,Yap,International,International,NA
M1471,Donato_et_al_2011,Yap,International,International,NA
M1472,Donato_et_al_2011,Yap,International,International,NA
M1473,Donato_et_al_2011,Yap,International,International,NA
M1474,Donato_et_al_2011,Yap,International,International,NA
M1475,Donato_et_al_2011,Yap,International,International,NA
M1476,Donato_et_al_2011,Yap,International,International,NA
M1477,Donato_et_al_2011,Yap,International,International,NA
M1478,Donato_et_al_2011,Yap,International,International,NA
M1479,Donato_et_al_2011,Yap,International,International,NA
M1480,Donato_et_al_2011,Yap,International,International,NA
M1481,Donato_et_al_2011,Yap,International,International,NA
M1482,Donato_et_al_2011,Yap,International,International,NA
M1483,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1484,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1485,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1486,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1487,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1488,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1489,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1490,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1491,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1492,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1493,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1494,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1495,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1496,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1497,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1498,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1499,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1500,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1501,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1502,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1503,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1504,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1505,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1506,Donato_et_al_2011,Central Kalimantan,International,International,Indonesia
M1507,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1508,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1509,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1510,Gonneea_et_al_2004,Progreso,International,International,NA
M1511,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1512,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1513,Gonneea_et_al_2004,Celest̼n,International,International,NA
M1514,Gonneea_et_al_2004,Celest̼n,International,International,Mexico
M1515,Gonneea_et_al_2004,Progreso,International,International,NA
M1516,Gonneea_et_al_2004,Progreso,International,International,NA
M1517,Gonneea_et_al_2004,Terminos Lagoon,International,International,Mexico
M1518,Gonneea_et_al_2004,Terminos Lagoon,International,International,Mexico
M1519,Gevana_and_Pampolina_2009,"San Juan, Batangas",International,International,Philippines
M1520,Gillis_et_al_2017,Phang Nga Bay,International,International,Thailand
M1521,Gillis_et_al_2017,Phang Nga Bay,International,International,Thailand
M1522,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1523,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1524,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1525,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1526,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1527,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1528,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1529,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1530,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1531,Gillis_et_al_2017,Phang Nga Bay,International,International,NA
M1532,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1533,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1534,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1535,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1536,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1537,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1538,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1539,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1540,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1541,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1542,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1543,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1544,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1545,Bukoski_et_al_2017,Krabi,International,International,Thailand
M1546,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1547,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1548,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1549,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1550,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1551,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1552,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1553,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1554,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1555,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1556,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1557,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1558,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1559,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1560,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1561,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1562,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1563,Bukoski_et_al_2017,Pak Panang,International,International,Thailand
M1564,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1565,Bukoski_et_al_2017,Pak Panang,International,International,NA
M1566,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1567,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1568,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1569,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1570,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1571,Bukoski_et_al_2017,Quang Ninh,International,International,China
M1572,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1573,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1574,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1575,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1576,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1577,Bukoski_et_al_2017,Hai Phong,International,International,Lao PDR
M1578,Bukoski_et_al_2017,Nam Dinh,International,International,Lao PDR
M1579,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1580,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1581,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1582,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1583,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1584,Bukoski_et_al_2017,Kien Luong,International,International,NA
M1585,Bukoski_et_al_2017,An Bien,International,International,NA
M1586,Bukoski_et_al_2017,An Minh,International,International,NA
M1587,Bukoski_et_al_2017,Vam Rang,International,International,Vietnam
M1588,Bukoski_et_al_2017,Vam Rang,International,International,Vietnam
M1589,Bukoski_et_al_2017,Vam Rang,International,International,Vietnam
M1590,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1591,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1592,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1593,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1594,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1595,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1596,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1597,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1598,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1599,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1600,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1601,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1602,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1603,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1604,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1605,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1606,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1607,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1608,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1609,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1610,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1611,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1612,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1613,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1614,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1615,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1616,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1617,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1618,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1619,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1620,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1621,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1622,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1623,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1624,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1625,Nam_et_al_2016,"Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City",International,International,Vietnam
M1626,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1627,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1628,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1629,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1630,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1631,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1632,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1633,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1634,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1635,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1636,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1637,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1638,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1639,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1640,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1641,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1642,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1643,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1644,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1645,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1646,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1647,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1648,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1649,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1650,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1651,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1652,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1653,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1654,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1655,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1656,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1657,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1658,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1659,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1660,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1661,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1662,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1663,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1664,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1665,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1666,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1667,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1668,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1669,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1670,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1671,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1672,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1673,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1674,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1675,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1676,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1677,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1678,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1679,Nam_et_al_2016,"Kien Vang Protection Forest, Cau Mau Province",International,International,NA
M1680,MX_edaf_puntos,NA,International,International,Mexico
M1681,MX_edaf_puntos,NA,International,International,Mexico
M1682,MX_edaf_puntos,NA,International,International,Mexico
M1683,MX_edaf_puntos,NA,International,International,Mexico
M1684,MX_edaf_puntos,NA,International,International,Mexico
M1685,MX_edaf_puntos,NA,International,International,Mexico
M1686,MX_edaf_puntos,NA,International,International,Mexico
M1687,MX_edaf_puntos,NA,International,International,NA
M1688,MX_edaf_puntos,NA,International,International,Mexico
