study_id,site_id,transect_id,plot_id,plot_radius,species_code,biomass_flag,decay_class,debris_number,plot_density,tree_height,canopy_width,diameter_dbh,diameter_base,diameter_qmd,wood_volume,wood_volume_flag,biomass_decay_corrected,decay_3_wood_volume,decay_3_biomass_g,decay_3_biomass_Mg,decay_3_biomass_aboveground,biomass_aboveground,biomass_aboveground_scaled,biomass_aboveground_carbon,biomass_downed_wood,biomass_belowground,biomass_belowground_scaled,biomass_total,biomass_belowground_carbon,biomass_total_carbon
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,90,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,100,176,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997164804,1.589293223,0.762860747,NA,0.6474196041,0.5152001412,2.104493364,0.2009280551,0.96378880200000006
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,130,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,1.907261524,0.9154855314,NA,0.8180266921,0.6509649455,2.558226469,0.2538763288,1.16936186
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,140,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,1.907261524,0.9154855314,NA,0.8180266921,0.6509649455,2.558226469,0.2538763288,1.16936186
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,120,60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,6.331304048,3.039025943,NA,3.811132652,3.032802943,9.36410699,1.182793148,4.22181909
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,148,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,1.907261524,0.9154855314,NA,0.8180266921,0.6509649455,2.558226469,0.2538763288,1.16936186
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,175,100,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,7.763153731,3.726313791,NA,4.950085099,3.939152484,11.70230622,1.536269469,5.26258326
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,90,20,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373615584,1.093088529,0.5246824942,NA,0.4006063689,0.318792413,1.411880942,0.1243290411,0.6490115352
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,180,90,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.314209428,5.024688113,2.411850294,NA,2.833426445,2.254769079,7.279457192,0.8793599409,3.291210235
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,350,100,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657285088,6.889248444,3.306839253,NA,4.247117822,3.379748911,10.26899735,1.318102075,4.624941328
Morrissette_et_al_2023,Big Creek,1,6,7,Rhizophora mangle,live,NA,NA,64.9612,200,100,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.33332932,1.905528272,0.9146535708,NA,20.31378725,1.319607996,3.225136269,0.5146471184,1.429300689
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,560,60,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,7.763153731,3.726313791,NA,4.950085099,3.939152484,11.70230622,1.536269469,5.26258326
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,200,30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,3.847903899,1.846993871,NA,2.012287688,1.601327631,5.44923153,0.6245177762,2.471511648
Morrissette_et_al_2023,Big Creek,1,6,2,Rhizophora mangle,live,NA,NA,795.7747,150,100,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,7.763153731,3.726313791,NA,4.950085099,3.939152484,11.70230622,1.536269469,5.26258326
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,dead,1,NA,795.7747,321,NA,2,2,NA,NA,NA,1.345,NA,NA,NA,NA,1.379,1.07,0.5137271,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,dead,2,NA,795.7747,244,NA,1.9,3.5,NA,NA,NA,1.062,NA,NA,NA,NA,1.249,0.845,0.4056517,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,dead,1,NA,795.7747,207,NA,1.8,1.8,NA,NA,NA,1.097,NA,NA,NA,NA,1.126,0.873,0.4191992,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,1,NA,NA,debris,NA,1,NA,NA,NA,NA,NA,4,0.4112,diameter <7.6cm,NA,NA,NA,NA,NA,NA,0.2874,0.1437,291.9758,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,1,2,Rhizophora mangle,live,NA,NA,795.7747,132,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,50,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.2880704414,0.1382738119,NA,0.1257219332,0.1000463337,0.3881167751,0.03901807014,0.177291882
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,230,30,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.042647604,0.82971258429999994,0.3982620405,NA,0.4244958018,0.3378030193,1.167515604,0.1317431775,0.530005218
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,135,47,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6006469007,0.4779796072,0.2294302115,NA,0.225094712,0.179124677,0.6571042842,0.06985862401,0.2992888355
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,180,30,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5146694328,0.4095609135,0.1965892385,NA,0.1884488175,0.1499628012,0.5595237147,0.05848549249,0.2550747309
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,222,37,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6930039011,0.5514749715,0.2647079863,NA,0.2653476769,0.211156968,0.7626319395,0.0823512175,0.3470592038
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,120,10,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5146694328,0.4095609135,0.1965892385,NA,0.1884488175,0.1499628012,0.5595237147,0.05848549249,0.2550747309
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,205,23,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8967267743,0.7135924798,0.3425243903,NA,0.3569089281,0.2840190952,0.997611575,0.1107674471,0.4532918374
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,233,36,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.825769326,2.248675738,1.079364354,NA,1.336394273,1.063468752,3.312144489,0.4147528132,1.494117167
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,351,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379419821,1.097707394,0.5268995493,NA,0.5857302327,0.4661093002,1.563816695,0.1817826271,0.7086821764
Morrissette_et_al_2023,Big Creek,2,1,2,Rhizophora mangle,live,NA,NA,795.7747,145,53,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,360,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379419821,1.097707394,0.5268995493,NA,0.5857302327,0.4661093002,1.563816695,0.1817826271,0.7086821764
Morrissette_et_al_2023,Big Creek,2,1,2,Rhizophora mangle,live,NA,NA,795.7747,129,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,1,2,Rhizophora mangle,live,NA,NA,795.7747,142,58,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,120,10,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1818644392,0.1447231196,0.06946709738,NA,0.056954586,0.04532301859,0.1900461381,0.01767597725,0.08714307463
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,150,18,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1350642725,0.107480731,0.05159075086,NA,0.04044891032,0.03218821948,0.1396689504,0.0125534056,0.06414415645
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,121,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09499935987,0.0755980871,0.03628708181,NA,0.02698512662,0.02147408104,0.09707216814,0.008374891604,0.04466197341
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,148,13,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1818644392,0.1447231196,0.06946709738,NA,0.056954586,0.04532301859,0.1900461381,0.01767597725,0.08714307463
Morrissette_et_al_2023,Big Creek,2,1,2,Laguncularia racemosa,live,NA,NA,795.7747,209,38,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6006469007,0.4779796072,0.2294302115,NA,0.225094712,0.179124677,0.6571042842,0.06985862401,0.2992888355
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,dead,2,NA,795.7747,396,NA,3.2,5,NA,NA,NA,2.904,NA,NA,NA,NA,3.417,2.311,1.1094259,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,dead,2,NA,795.7747,278,NA,1.3,1.3,NA,NA,NA,0.511,NA,NA,NA,NA,0.601,0.406,0.1950157,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,dead,2,NA,795.7747,190,NA,1.3,3.5,NA,NA,NA,0.511,NA,NA,NA,NA,0.601,0.406,0.1950157,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,181,30,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,20,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6016320743,0.4787635835,0.2298065201,NA,0.1389630237,0.1105832585,0.589346842,0.04312747082,0.2729339909
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,102,50,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,80,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,243,12,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8967267743,0.7135924798,0.3425243903,NA,0.3569089281,0.2840190952,0.997611575,0.1107674471,0.4532918374
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,133,75,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,15,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2982064358,0.237305137,0.1139064657,NA,0.05649066151,0.04495383921,0.2822589762,0.01753199729,0.131438463
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,90,33,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,70,49,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,103,45,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,150,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,120,37,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,103,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.2880704414,0.1382738119,NA,0.1257219332,0.1000463337,0.3881167751,0.03901807014,0.177291882
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,105,37,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,145,54,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,90,36,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,120,56,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,93,70,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,68,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,1.296161195,0.6221573734,NA,0.4984564797,0.3966590556,1.69282025,0.1546970317,0.7768544051
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,38,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,1.296161195,0.6221573734,NA,0.4984564797,0.3966590556,1.69282025,0.1546970317,0.7768544051
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,155,75,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997164804,1.589293223,0.762860747,NA,0.6474196041,0.5152001412,2.104493364,0.2009280551,0.96378880200000006
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,120,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,135,45,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,115,37,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,85,44,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,85,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,120,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,95,50,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,100,20,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,120,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.2880704414,0.1382738119,NA,0.1257219332,0.1000463337,0.3881167751,0.03901807014,0.177291882
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,60,15,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4351073833,0.3462474474,0.1661987748,NA,0.1553469788,0.1236211955,0.4698686429,0.04821226623,0.214411041
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,180,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.2880704414,0.1382738119,NA,0.1257219332,0.1000463337,0.3881167751,0.03901807014,0.177291882
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,100,62,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,80,50,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,95,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,120,38,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,1.296161195,0.6221573734,NA,0.4984564797,0.3966590556,1.69282025,0.1546970317,0.7768544051
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,110,47,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,140,55,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,105,70,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,115,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,2,2,Laguncularia racemosa,live,NA,NA,795.7747,195,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.2880704414,0.1382738119,NA,0.1257219332,0.1000463337,0.3881167751,0.03901807014,0.177291882
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,95,77,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,140,51,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,1.907261524,0.9154855314,NA,0.8180266921,0.6509649455,2.558226469,0.2538763288,1.16936186
Morrissette_et_al_2023,Big Creek,2,2,2,Rhizophora mangle,live,NA,NA,795.7747,150,59,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,3,2,Laguncularia racemosa,dead,1,NA,795.7747,150,NA,1.6,4,NA,NA,NA,0.874,NA,NA,NA,NA,0.897,0.696,0.3339613,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,165,50,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,1.296161195,0.6221573734,NA,0.4984564797,0.3966590556,1.69282025,0.1546970317,0.7768544051
Morrissette_et_al_2023,Big Creek,2,3,2,Laguncularia racemosa,live,NA,NA,795.7747,300,25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6006469007,0.4779796072,0.2294302115,NA,0.225094712,0.179124677,0.6571042842,0.06985862401,0.2992888355
Morrissette_et_al_2023,Big Creek,2,3,2,Laguncularia racemosa,live,NA,NA,795.7747,260,17,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5146694328,0.4095609135,0.1965892385,NA,0.1884488175,0.1499628012,0.5595237147,0.05848549249,0.2550747309
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,110,40,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,115,38,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6016320743,0.4787635835,0.2298065201,NA,0.1389630237,0.1105832585,0.589346842,0.04312747082,0.2729339909
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,100,35,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.9048222425,0.4343146764,NA,0.3143656797,0.2501642544,1.154986497,0.09756405923,0.5318787356
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,135,67,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,135,38,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,135,52,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292661539,1.028667348,0.4937603273,NA,0.3705826851,0.2949003251,1.323567674,0.1150111268,0.6087714541
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,135,55,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,130,48,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.7877529932,0.3781214367,NA,0.2631862831,0.2094369855,0.9971899787,0.08168042434,0.4598018611
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,90,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.5745493334,0.27578368,NA,0.175582361,0.1397240006,0.714273334,0.05449236025,0.3302760403
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,130,35,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,1.296161195,0.6221573734,NA,0.4984564797,0.3966590556,1.69282025,0.1546970317,0.7768544051
Morrissette_et_al_2023,Big Creek,2,3,2,Rhizophora mangle,live,NA,NA,795.7747,130,42,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,1.159154417,0.5563941203,NA,0.4319201643,0.3437111391,1.502865556,0.1340473443,0.6904414645
