study_id,site_id,transect_id,plot_id,core_id,depth_min,depth_max,soil_organic_matter,soil_total_carbon,soil_inorganic_carbon,soil_organic_carbon,soil_nitrogen,dry_bulk_density,soil_carbon_density_total,soil_carbon_density_inorganic,soil_carbon_density_organic,carbon_stock_total,carbon_stock_inorganic,carbon_stock_organic
Morrissette_et_al_2023,Gra Gra Lagoon,1,1,Gra Gra Lagoon_1_1_mangrove,45,50,2.5658,3.403,0,3.403,0,1.3527,0.046,0,0.046,23.0162,0,23.0162
Morrissette_et_al_2023,Gra Gra Lagoon,1,1,Gra Gra Lagoon_1_1_mangrove,72.5,77.5,1.2637,0.493,0,0.493,0,1.8071,0.0089,0,0.0089,44.5451,0,44.5451
Morrissette_et_al_2023,Gra Gra Lagoon,1,1,Gra Gra Lagoon_1_1_mangrove,122.5,127.5,2.4178,1.066,0,1.066,0,1.7213,0.0183,0,0.0183,91.7431,0,91.7431
Morrissette_et_al_2023,Gra Gra Lagoon,1,1,Gra Gra Lagoon_1_1_mangrove,172.5,177.5,3.3088,1.622,0,1.622,0,1.6378,0.0266,0,0.0266,116.8857,0,116.8857
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,0,5,6.8472,6.704,0,6.704,0.191,0.6242,0.0418,0,0.0418,20.9221,0,20.9221
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,5,10,4.6867,4.7929,0,4.7929,0.1739,0.8954,0.0429,0,0.0429,21.4567,0,21.4567
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,10,15,2.8993,2.6424,0,2.6424,0.1261,1.3611,0.036,0,0.036,17.9821,0,17.9821
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,15,20,5.8943,4.4692,0,4.4692,0.1933,1.0273,0.0459,0,0.0459,22.9558,0,22.9558
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,20,25,2.5538,2.3517,0,2.3517,0,1.3445,0.0316,0,0.0316,15.8086,0,15.8086
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,25,30,2.3407,1.3534,0,1.3534,0,1.5358,0.0208,0,0.0208,10.3925,0,10.3925
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,30,35,2.086,1.5725,0,1.5725,0,1.6909,0.0266,0,0.0266,13.2944,0,13.2944
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,35,40,1.8243,1.139,0,1.139,0,1.5213,0.0173,0,0.0173,8.664,0,8.664
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,40,45,1.6241,0.9433,0,0.9433,0,1.52,0.0143,0,0.0143,7.1687,0,7.1687
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,45,50,1.4543,0.6289,0,0.6289,0,1.5224,0.0096,0,0.0096,4.7868,0,4.7868
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,72.5,77.5,1.2659,0.311,0,0.311,0,1.5706,0.0049,0,0.0049,24.4226,0,24.4226
Morrissette_et_al_2023,Gra Gra Lagoon,1,2,Gra Gra Lagoon_1_2_mangrove,122.5,127.5,2.4665,1.361,0,1.361,0,1.7213,0.0234,0,0.0234,77.3069,0,77.3069
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,0,5,29.2038,14.557,0,14.557,0.7532,0.4539,0.0661,0,0.0661,33.0408,0,33.0408
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,5,10,10.5572,5.9608,0,5.9608,0.2712,0.7504,0.0447,0,0.0447,22.3663,0,22.3663
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,10,15,6.1665,6.0997,0,6.0997,0.2905,0.8254,0.0503,0,0.0503,25.175,0,25.175
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,15,20,6.9149,4.2983,0,4.2983,0.198,0.8576,0.0369,0,0.0369,18.4319,0,18.4319
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,20,25,4.8533,3.5456,0,3.5456,0.1702,1.1006,0.039,0,0.039,19.5113,0,19.5113
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,25,30,8.5019,5.4506,0,5.4506,0.3176,1.0668,0.0581,0,0.0581,29.0742,0,29.0742
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,30,35,10.2655,4.9828,0,4.9828,0.2173,0.9532,0.0475,0,0.0475,23.7478,0,23.7478
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,35,40,4.7954,2.4835,0,2.4835,0.1548,1.4476,0.036,0,0.036,17.9753,0,17.9753
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,40,45,3.4695,2.1415,0,2.1415,0.0999,1.4711,0.0315,0,0.0315,15.7518,0,15.7518
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,45,50,1.6722,0.8965,0,0.8965,0.0515,1.7729,0.0159,0,0.0159,7.9472,0,7.9472
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,67,72,1.6771,0.385,0,0.385,0,1.8077,0.007,0,0.007,34.7976,0,34.7976
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,122.5,127.5,9.4275,3.6405,0,3.6405,0.1022,1.1598,0.0422,0,0.0422,211.1084,0,211.1084
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,Gra Gra Lagoon_1_3_mangrove,165,170,3.836,1.455,0,1.455,0,1.3105,0.0191,0,0.0191,66.735,0,66.735
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,0,5,51.0486,25.4161,0,25.4161,1.2688,0.2039,0.0518,0,0.0518,25.9087,0,25.9087
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,5,10,23.001,11.6762,0,11.6762,0.5586,0.5112,0.0597,0,0.0597,29.8454,0,29.8454
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,10,15,13.6681,7.7183,0,7.7183,0.3466,0.9357,0.0722,0,0.0722,36.1096,0,36.1096
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,15,20,13.7365,6.8924,0,6.8924,0.2889,0.7386,0.0509,0,0.0509,25.4532,0,25.4532
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,20,25,12.2252,5.3514,0,5.3514,0.2442,0.7953,0.0426,0,0.0426,21.2796,0,21.2796
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,25,30,7.6972,3.4166,0,3.4166,0.1858,0.9985,0.0341,0,0.0341,17.0573,0,17.0573
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,30,35,5.602,2.0896,0,2.0896,0.143,1.3466,0.0281,0,0.0281,14.0693,0,14.0693
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,35,40,5.2096,2.124,0,2.124,0.1152,1.3428,0.0285,0,0.0285,14.2598,0,14.2598
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,40,45,4.8238,2.0547,0,2.0547,0.1262,1.4416,0.0296,0,0.0296,14.8101,0,14.8101
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,45,50,3.5757,1.2436,0,1.2436,0,1.4884,0.0185,0,0.0185,9.2547,0,9.2547
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,72.5,77.5,2.7966,0.504,0,0.504,0,1.5401,0.0078,0,0.0078,38.8102,0,38.8102
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,122.5,127.5,5.3089,1.6601,0,1.6601,0.1083,1.3071,0.0217,0,0.0217,108.4953,0,108.4953
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,Gra Gra Lagoon_1_4_mangrove,172.5,177.5,4.9702,1.091,0,1.091,0,1.1738,0.0128,0,0.0128,55.0658,0,55.0658
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,0,5,27.8371,14.2387,0,14.2387,0.6537,0.4352,0.062,0,0.062,30.9834,0,30.9834
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,5,10,16.614,8.3338,0,8.3338,0.4434,0.4904,0.0409,0,0.0409,20.4358,0,20.4358
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,10,15,8.2526,4.9691,0,4.9691,0.2771,0.77,0.0383,0,0.0383,19.1307,0,19.1307
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,15,20,6.4473,3.2654,0,3.2654,0.1362,1.0433,0.0341,0,0.0341,17.0342,0,17.0342
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,20,25,4.4829,1.6785,0,1.6785,0.058,1.2078,0.0203,0,0.0203,10.1363,0,10.1363
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,25,30,3.0567,30.5312,0,30.5312,0.7379,1.4015,0.4279,0,0.4279,213.9466,0,213.9466
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,30,35,3.7235,1.3894,0,1.3894,0,1.2945,0.018,0,0.018,8.9934,0,8.9934
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,35,40,5.3233,1.9028,0,1.9028,0,1.2181,0.0232,0,0.0232,11.5889,0,11.5889
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,40,45,2.7789,3.2445,0,3.2445,0,1.6823,0.0546,0,0.0546,27.2908,0,27.2908
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,45,50,1.739,1.2162,0,1.2162,0,1.5592,0.019,0,0.019,9.4816,0,9.4816
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,72.5,77.5,1.835,0.13,0,0.13,0,1.7406,0.0023,0,0.0023,11.3137,0,11.3137
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,130,135,2.0965,0.617,0,0.617,0,1.544,0.0095,0,0.0095,47.6336,0,47.6336
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,Gra Gra Lagoon_1_5_mangrove,172.5,177.5,4.7838,1.2652,0,1.2652,0,1.3495,0.0171,0,0.0171,102.45,0,102.45
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,0,5,42.7707,21.5756,0,21.5756,0.8396,0.2903,0.0626,0,0.0626,31.3153,0,31.3153
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,5,10,23.547,11.704,0,11.704,0.4904,0.4218,0.0494,0,0.0494,24.6812,0,24.6812
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,10,15,14.3281,7.3627,0,7.3627,0.3048,0.5869,0.0432,0,0.0432,21.6055,0,21.6055
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,15,20,8.0904,5.0216,0,5.0216,0.2434,0.8869,0.0445,0,0.0445,22.2682,0,22.2682
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,20,25,8.9849,4.0278,0,4.0278,0.2111,0.8319,0.0335,0,0.0335,16.7533,0,16.7533
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,25,30,5.3653,2.8193,0,2.8193,0.1975,1.2907,0.0364,0,0.0364,18.1943,0,18.1943
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,30,35,5.5739,3.5327,0,3.5327,0.2138,1.3947,0.0493,0,0.0493,24.6359,0,24.6359
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,35,40,12.2881,2.3568,0,2.3568,0.1853,1.6014,0.0377,0,0.0377,18.8714,0,18.8714
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,40,45,3.8047,1.9498,0,1.9498,0,1.6128,0.0314,0,0.0314,15.7232,0,15.7232
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,45,50,4.0428,1.6805,0,1.6805,0,1.5137,0.0254,0,0.0254,12.7186,0,12.7186
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,72.5,77.5,2.803,1.2747,0,1.2747,0,1.5283,0.0195,0,0.0195,97.406,0,97.406
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,137,142,3.0415,0.9673,0,0.9673,0,0.9329,0.009,0,0.009,45.1197,0,45.1197
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,172.5,177.5,3.2311,2.1916,0,2.1916,0.0825,1.4122,0.031,0,0.031,154.7523,0,154.7523
Morrissette_et_al_2023,Gra Gra Lagoon,1,6,Gra Gra Lagoon_1_6_mangrove,222.5,227.5,5.084,1.6825,0.03,1.6525,0.0571,1.4363,0.0242,4e-4,0.0237,91.8293,1.6361,90.1932
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,0,5,62.1154,29.469,0,29.469,0.962,0.1973,0.0581,0,0.0581,29.0707,0,29.0707
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,5,10,50.5476,23.827,0,23.827,0.807,0.2475,0.059,0,0.059,29.4876,0,29.4876
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,10,15,39.5727,18.854,0,18.854,0.624,0.3129,0.059,0,0.059,29.4933,0,29.4933
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,15,20,39.9223,19.052,0,19.052,0.624,0.3231,0.0615,0,0.0615,30.7737,0,30.7737
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,20,25,43.5564,20.502,0,20.502,0.635,0.283,0.058,0,0.058,29.0127,0,29.0127
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,25,30,52.4982,24.796,0,24.796,0.866,0.2239,0.0555,0,0.0555,27.7562,0,27.7562
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,30,35,53.1438,24.035,0,24.035,0.931,0.2328,0.056,0,0.056,27.9775,0,27.9775
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,35,40,52.9101,24.319,0,24.319,1.001,0.2149,0.0523,0,0.0523,26.1364,0,26.1364
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,40,45,49.8058,22.97,0,22.97,0.958,0.2092,0.048,0,0.048,24.023,0,24.023
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,45,50,44.0638,19.683,0,19.683,1.11,0.2663,0.0524,0,0.0524,26.2098,0,26.2098
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,72.5,77.5,49.481,26.4517,0,26.4517,0.6491,0.264,0.0698,0,0.0698,349.1734,0,349.1734
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,122.5,127.5,34.2325,17.1572,0,17.1572,0.4736,0.3871,0.0664,0,0.0664,332.107,0,332.107
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,172.5,177.5,22.8656,9.483,0,9.483,0.22,0.4101,0.0389,0,0.0389,194.4689,0,194.4689
Morrissette_et_al_2023,Gra Gra Lagoon,2,1,Gra Gra Lagoon_2_1_mangrove,210,215,NA,17.127,0,17.127,0.443,0.3237,0.0554,0,0.0554,83.1551,0,83.1551
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,0,5,62.5882,30.584,0,30.584,1.079,0.1446,0.0442,0,0.0442,22.1059,0,22.1059
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,5,10,60.1179,29.238,0,29.238,0.916,0.1952,0.0571,0,0.0571,28.5357,0,28.5357
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,10,15,54.6843,25.998,0,25.998,0.797,0.3117,0.081,0,0.081,40.5184,0,40.5184
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,15,20,52.5801,24.734,0,24.734,0.783,0.2346,0.058,0,0.058,29.012,0,29.012
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,20,25,46.5168,21.632,0,21.632,0.751,0.2434,0.0527,0,0.0527,26.328,0,26.328
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,25,30,38.9701,17.696,0,17.696,0.64,0.3005,0.0532,0,0.0532,26.5849,0,26.5849
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,30,35,24.1606,10.003,0,10.003,0.401,0.4029,0.0403,0,0.0403,20.1507,0,20.1507
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,35,40,22.782,9.179,0,9.179,0.383,0.4171,0.0383,0,0.0383,19.1417,0,19.1417
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,40,45,18.8856,7.784,0,7.784,0.31,0.4691,0.0365,0,0.0365,18.2566,0,18.2566
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,45,50,18.9958,7.948,0,7.948,0.316,0.4594,0.0365,0,0.0365,18.2571,0,18.2571
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,50,55,15.7501,5.5437,0,5.5437,0.1763,0.472,0.0262,0,0.0262,13.0837,0,13.0837
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,55,60,13.1994,4.7831,0,4.7831,0.1371,0.6353,0.0304,0,0.0304,15.1929,0,15.1929
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,60,65,15.7508,5.9963,0,5.9963,0.1729,0.4215,0.0253,0,0.0253,12.6369,0,12.6369
Morrissette_et_al_2023,Gra Gra Lagoon,2,2,Gra Gra Lagoon_2_2_mangrove,65,69,16.9625,5.4051,0,5.4051,0.1971,0.3458,0.0187,0,0.0187,7.4774,0,7.4774
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,0,5,59.9382,25.7095,0,25.7095,0.7665,0.2071,0.0532,0,0.0532,26.618,0,26.618
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,5,10,49.9268,23.852,0,23.852,0.751,0.2298,0.0548,0,0.0548,27.4011,0,27.4011
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,10,15,51.2535,23.359,0,23.359,0.754,0.2594,0.0606,0,0.0606,30.2949,0,30.2949
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,15,20,45.2791,20.844,0,20.844,0.657,0.2594,0.0541,0,0.0541,27.0332,0,27.0332
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,20,25,54.6802,25.255,0,25.255,0.627,0.2279,0.0575,0,0.0575,28.7741,0,28.7741
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,25,30,62.8135,24.591,0,24.591,0.612,0.283,0.0696,0,0.0696,34.7991,0,34.7991
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,30,35,40.1837,18.35,0,18.35,0.531,0.2776,0.0509,0,0.0509,25.4662,0,25.4662
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,35,40,34.1223,15.282,0,15.282,0.471,0.3539,0.0541,0,0.0541,27.0443,0,27.0443
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,40,45,20.7261,9.445,0,9.445,0.297,0.5348,0.0505,0,0.0505,25.258,0,25.258
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,45,50,24.7131,9.154,0,9.154,0.269,0.451,0.0413,0,0.0413,20.6427,0,20.6427
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,72.5,77.5,40.9178,19.929,0,19.929,0.563,0.3574,0.0712,0,0.0712,356.1348,0,356.1348
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,125,130,26.2832,12.51,0,12.51,0.435,0.3556,0.0445,0,0.0445,222.4388,0,222.4388
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,172.5,177.5,23.1815,9.0055,0,9.0055,0.2847,0.4326,0.039,0,0.039,194.8005,0,194.8005
Morrissette_et_al_2023,Gra Gra Lagoon,2,3,Gra Gra Lagoon_2_3_mangrove,202,207,32.1073,12.6682,2.1199,10.548400000000001,0.3013,0.3647,0.0462,0.0077,0.0385,32.3365,5.4111,26.9254
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,0,5,64.5749,31.369,0,31.369,1.027,0.2583,0.081,0,0.081,40.5185,0,40.5185
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,5,10,57.8587,27.21,0,27.21,0.825,0.2421,0.0659,0,0.0659,32.9311,0,32.9311
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,10,15,48.8144,32.775,0,32.775,1.167,0.3019,0.099,0,0.099,49.4794,0,49.4794
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,15,20,80.2203,20.78,0,20.78,0.781,0.2788,0.0579,0,0.0579,28.9695,0,28.9695
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,20,25,46.8607,21.071,0,21.071,0.796,0.2616,0.0551,0,0.0551,27.56,0,27.56
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,25,30,32.3168,13.375,0,13.375,0.514,0.3489,0.0467,0,0.0467,23.3323,0,23.3323
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,30,35,25.7321,9.472,0,9.472,0.388,0.4229,0.0401,0,0.0401,20.0264,0,20.0264
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,35,40,29.6296,10.644,0,10.644,0.417,0.2949,0.0314,0,0.0314,15.6943,0,15.6943
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,40,45,26.5409,10.256,0,10.256,0.451,0.2581,0.0265,0,0.0265,13.2366,0,13.2366
Morrissette_et_al_2023,Gra Gra Lagoon,2,4,Gra Gra Lagoon_2_4_mangrove,45,49,26.463,9.651,0,9.651,0.489,0.1944,0.0188,0,0.0188,7.5029,0,7.5029
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,0,5,61.1285,29.329,0,29.329,1.026,0.189,0.0554,0,0.0554,27.7155,0,27.7155
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,5,10,55.0951,26.225,0,26.225,0.939,0.2289,0.06,0,0.06,30.017,0,30.017
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,10,15,39.1507,17.937,0,17.937,0.66,0.2982,0.0535,0,0.0535,26.7397,0,26.7397
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,15,20,44.5801,20.077,0,20.077,0.683,0.2802,0.0563,0,0.0563,28.1266,0,28.1266
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,20,25,55.5964,25.505,0,25.505,0.781,0.2778,0.0708,0,0.0708,35.4227,0,35.4227
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,25,30,55.458,25.865,0,25.865,0.767,0.2598,0.0672,0,0.0672,33.5994,0,33.5994
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,30,35,54.3742,24.622,0,24.622,0.799,0.2551,0.0628,0,0.0628,31.4027,0,31.4027
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,35,40,50.1343,22.184,0,22.184,0.775,0.2579,0.0572,0,0.0572,28.6079,0,28.6079
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,40,45,51.1607,22.553,0,22.553,0.751,0.2404,0.0542,0,0.0542,27.1053,0,27.1053
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,45,50,51.4253,22.827,0,22.827,1.038,0.2446,0.0558,0,0.0558,27.9143,0,27.9143
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,70,75,34.9851,20.933,0,20.933,0.439,0.3973,0.0832,0,0.0832,415.8605,0,415.8605
Morrissette_et_al_2023,Gra Gra Lagoon,2,5,Gra Gra Lagoon_2_5_mangrove,122.5,127.5,37.8847,17.378,0,17.378,0.486,0.2912,0.0506,0,0.0506,225.2048,0,225.2048
Morrissette_et_al_2023,Gra Gra Lagoon,2,6,Gra Gra Lagoon_2_6_mangrove,0,5,59.6041,29.091,0,29.091,0.968,0.1886,0.0549,0,0.0549,27.4295,0,27.4295
