study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,c14_age,c14_age_se,c14_material,c14_notes,fraction_modern,fraction_modern_se,delta_c14,delta_c14_se,am241_activity,am241_activity_se
Brown_et_al_2026,Triangle,TRM16-03,93,94,TRM16-03_94,0.7223,0.068115741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-03,94,95,TRM16-03_95,0.5924,0.073767725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-03,95,96,TRM16-03_96,0.6996,0.066180675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-03,96,97,TRM16-03_97,0.6442,0.06830177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-03,97,98,TRM16-03_98,0.6215,0.069509252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-03,98,99,TRM16-03_99,0.6542,0.06420055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,0,1,TRM16-04_1,0.8775,0.078860399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,1,2,TRM16-04_2,0.8525,0.075777126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,2,3,TRM16-04_3,0.7211,0.083206213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,3,4,TRM16-04_4,0.7425,0.075286195,4.663449353,0.774226984,36.03614287,6.513660121,59.90858414,5.541063228,25.41473848,2.858391583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,4,5,TRM16-04_5,0.6836,0.091135167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,5,6,TRM16-04_6,0.8342,0.076120834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,6,7,TRM16-04_7,0.7859,0.083725665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,7,8,TRM16-04_8,0.8833,0.07777652,4.840841268,0.803820164,34.03721714,6.024226881,57.44876173,5.047357201,24.87660728,2.785419282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,8,9,TRM16-04_9,0.7605,0.076397107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,9,10,TRM16-04_10,0.7195,0.072272411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,10,11,TRM16-04_11,0.7482,0.075113606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,11,12,TRM16-04_12,0.8217,0.063648534,5.51463528,0.739214275,23.23599744,5.537659723,47.10167312,4.46713,24.86771406,2.850013444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,12,13,TRM16-04_13,0.8359,0.06699366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,13,14,TRM16-04_14,0.7732,0.06751164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,14,15,TRM16-04_15,0.821,0.065042631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,15,16,TRM16-04_16,0.8072,0.070242815,4.46861168,0.69142098,22.571361,5.548161261,48.42641482,4.37930668,26.83210583,2.999416852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,16,17,TRM16-04_17,0.9095,0.064980759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,17,18,TRM16-04_18,0.7385,0.074339878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,18,19,TRM16-04_19,0.87,0.06954023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,19,20,TRM16-04_20,0.7076,0.069248163,4.690263791,0.724165469,24.34959291,6.228392342,48.00515796,5.255394887,24.71355639,2.806390519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,20,21,TRM16-04_21,0.8149,0.066572586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,21,22,TRM16-04_22,0.7665,0.05975212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,22,23,TRM16-04_23,0.8179,0.063821983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,23,24,TRM16-04_24,0.8024,0.06555334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,24,25,TRM16-04_25,0.7163,0.069105124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,25,26,TRM16-04_26,0.8203,0.059978057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,26,27,TRM16-04_27,0.8703,0.058600483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,27,28,TRM16-04_28,0.8158,0.063128218,4.383511484,0.69481159,22.79380072,5.893715699,42.5612591,5.111050464,20.76156108,2.376816405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,28,29,TRM16-04_29,0.7256,0.066703418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,29,30,TRM16-04_30,0.7211,0.06379143,4.491371599,0.583434756,23.15681739,5.312752125,45.6923363,4.392122369,23.54922289,2.552943717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,30,31,TRM16-04_31,0.6271,0.060915325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,31,32,TRM16-04_32,0.6549,0.05664987,4.597952052,0.772857892,13.78578686,6.213361761,35.61468858,5.342404855,22.43686955,2.59509927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,32,33,TRM16-04_33,0.7963,0.056888108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,33,34,TRM16-04_34,0.5767,0.05912953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,34,35,TRM16-04_35,0.654,0.074311927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,35,36,TRM16-04_36,0.7176,0.071627648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,36,37,TRM16-04_37,0.7758,0.065351895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,37,38,TRM16-04_38,0.7222,0.060786486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,38,39,TRM16-04_39,0.6652,0.066897174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,39,40,TRM16-04_40,0.5519,0.064504439,6.110664935,0.70502512,9.411999093,5.334098752,35.30635004,4.198218483,26.31096125,2.892141027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,40,41,TRM16-04_41,0.6281,0.08533673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,41,42,TRM16-04_42,0.5149,0.096329384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,42,43,TRM16-04_43,0.7039,0.061656485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,43,44,TRM16-04_44,0.5878,0.06005444,4.993463279,0.686018101,15.87593956,5.665251914,35.78829402,4.814865489,20.62024705,2.472606748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,44,45,TRM16-04_45,0.6865,0.057975237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,45,46,TRM16-04_46,0.5639,0.05727966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,46,47,TRM16-04_47,0.7356,0.065524742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,47,48,TRM16-04_48,0.6049,0.067449165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,48,49,TRM16-04_49,0.5543,0.078657767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,50,51,TRM16-04_51,0.6251,0.071828507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,51,52,TRM16-04_52,0.647,0.067233385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,52,53,TRM16-04_53,0.5792,0.063017956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,53,54,TRM16-04_54,0.587,0.068654174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,54,55,TRM16-04_55,0.6294,0.062122657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,55,56,TRM16-04_56,0.6721,0.072459455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,56,57,TRM16-04_57,0.6854,0.068864896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,57,58,TRM16-04_58,0.5834,0.076791224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,58,59,TRM16-04_59,0.6339,0.066572015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,59,60,TRM16-04_60,0.6633,0.060153777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,60,61,TRM16-04_61,0.6545,0.068907563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,61,62,TRM16-04_62,0.6325,0.063873518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,62,63,TRM16-04_63,0.6398,0.06486402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,63,64,TRM16-04_64,0.5841,0.084574559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,64,65,TRM16-04_65,0.4583,0.104080297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,65,66,TRM16-04_66,0.5178,0.088258015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,66,67,TRM16-04_67,0.564,0.083687943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,67,68,TRM16-04_68,0.5779,0.078041184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,68,69,TRM16-04_69,0.5628,0.075159915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,69,70,TRM16-04_70,0.6655,0.076183321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,70,71,TRM16-04_71,0.5526,0.08179515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,71,72,TRM16-04_72,0.5822,0.075231879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,72,73,TRM16-04_73,0.5074,0.072329523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,73,74,TRM16-04_74,0.4439,0.081099347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,74,75,TRM16-04_75,0.5497,0.069128616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,75,76,TRM16-04_76,0.5087,0.082366817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,76,77,TRM16-04_77,0.5149,0.078073412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,77,78,TRM16-04_78,0.5579,0.077074745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,78,79,TRM16-04_79,0.5132,0.080280592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,79,80,TRM16-04_80,0.4813,0.082900478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,80,81,TRM16-04_81,0.4695,0.079659212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,81,82,TRM16-04_82,0.4633,0.084394561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,82,83,TRM16-04_83,0.4528,0.088560071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,83,84,TRM16-04_84,0.3827,0.121766397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,84,85,TRM16-04_85,0.4974,0.068556494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,85,86,TRM16-04_86,0.5693,0.075180046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,86,87,TRM16-04_87,0.5143,0.069220299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,87,88,TRM16-04_88,0.5034,0.089789432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,88,89,TRM16-04_89,0.5106,0.079122601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,89,90,TRM16-04_90,0.4523,0.105682069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,90,91,TRM16-04_91,0.5355,0.063492063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,91,92,TRM16-04_92,0.585,0.06991453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,92,93,TRM16-04_93,0.5537,0.077839986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,93,94,TRM16-04_94,0.6381,0.061432377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,94,95,TRM16-04_95,0.6054,0.064089858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,95,96,TRM16-04_96,0.5896,0.068860244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,96,97,TRM16-04_97,0.4788,0.084795322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,97,98,TRM16-04_98,0.4314,0.124478442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,98,99,TRM16-04_99,0.4587,0.079354698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Triangle,TRM16-04,99,100,TRM16-04_100,0.511,0.087475538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,0,1,UNB13-01_1,0.4599,0.28962818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,1,2,UNB13-01_2,0.1455,0.397250859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,2,3,UNB13-01_3,0.46635,0.170687252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,3,4,UNB13-01_4,0.2847,0.292237443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,4,5,UNB13-01_5,0.1403,0.410548824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,5,6,UNB13-01_6,0.2935,0.192844974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,6,7,UNB13-01_7,1.2632,0.069981001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,7,8,UNB13-01_8,0.4993,0.249349089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,8,9,UNB13-01_9,0.2741,0.225100328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,9,10,UNB13-01_10,0.4655,0.184962406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,10,11,UNB13-01_11,0.5286,0.173666288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,11,12,UNB13-01_12,0.316,0.178797468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,12,13,UNB13-01_13,0.3487,0.192142243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,13,14,UNB13-01_14,0.3841,0.288987243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,14,15,UNB13-01_15,0.6462,0.087588982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,15,16,UNB13-01_16,0.8688,0.083448435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,16,17,UNB13-01_17,0.5939,0.091934669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,17,18,UNB13-01_18,0.4287,0.116864941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,18,19,UNB13-01_19,0.4159,0.123587401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,19,20,UNB13-01_20,0.7614,0.111505122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,20,21,UNB13-01_21,0.6976,0.089449541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,21,22,UNB13-01_22,0.4868,0.121405094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,22,23,UNB13-01_23,0.582,0.108419244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,23,24,UNB13-01_24,0.5299,0.072655218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,24,25,UNB13-01_25,0.5025,0.093532338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,25,26,UNB13-01_26,0.6696,0.102598566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,26,27,UNB13-01_27,0.8902,0.087957762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Upper Newport,UNB13-01,27,28,UNB13-01_28,0.564,0.07287234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
