study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit,ra226_activity,ra226_unit,bi214_activity,bi214_unit,be7_activity,be7_unit,cs137_activity_sd,total_pb210_activity_sd,ra226_activity_sd,th234_activity,th234_activity_sd,bi214_activity_sd,pb212_activity,pb212_activity_sd,be7_activity_sd,am241_activity,am241_activity_sd,pb212_unit,am241_unit
Boyd_et_al_2019,Blackbird_Creek_Marsh,BBRC2,Boyd_2012,92,94,0.659302049021951,0.16922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Blackbird_Creek_Marsh,BBRC2,Boyd_2012,94,96,0.674914911132685,0.160968331181992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Blackbird_Creek_Marsh,BBRC2,Boyd_2012,96,98,0.695930455282157,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Blackbird_Creek_Marsh,BBRC2,Boyd_2012,98,100,0.725994347299822,0.152138472939336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Blackbird_Creek_Marsh,BBRC2,Boyd_2012,100,102,0.741774578670067,0.14865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,0,2,0.510049126404454,0.159288,NA,11.13008286,becquerelsPerKilogram,166.9095361,becquerelsPerKilogram,25.07560367,becquerelsPerKilogram,16.93279779,becquerelsPerKilogram,NA,NA,0.969394314,7.6419337,6.713153739,37.80414985,3.430244221,1.965980268,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,2,4,0.470337771210567,0.180987677973578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,4,6,0.481927772605264,0.177946,NA,11.37961814,becquerelsPerKilogram,169.5753695,becquerelsPerKilogram,39.86614557,becquerelsPerKilogram,17.58237244,becquerelsPerKilogram,NA,NA,0.966193993,7.504406075,5.315486076,36.92027545,3.492458489,1.834132377,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,6,8,0.471023474190981,0.145369341079265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,8,10,0.4829635110855,0.158255,NA,9.28155571,becquerelsPerKilogram,161.1402093,becquerelsPerKilogram,38.995586,becquerelsPerKilogram,21.79603174,becquerelsPerKilogram,NA,NA,1.1168677,7.382410854,6.411673169,33.60381353,3.557160441,1.883607681,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,10,12,0.384030238667826,0.268687207709363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,12,14,0.203750176332854,0.357307,NA,8.167326281,becquerelsPerKilogram,109.1419458,becquerelsPerKilogram,43.27554826,becquerelsPerKilogram,11.975137,becquerelsPerKilogram,NA,NA,1.202296762,6.720563162,6.18222118,24.97439497,3.383627706,1.936099994,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,14,16,0.373456027765025,0.313586703083283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,16,18,0.260055396678628,0.233767,NA,9.638406085,becquerelsPerKilogram,109.2294975,becquerelsPerKilogram,45.93290817,becquerelsPerKilogram,13.65958686,becquerelsPerKilogram,NA,NA,1.054200666,7.140001556,5.5613835,25.40247528,3.490983445,1.913661928,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,18,20,0.217065982214614,0.228627729957506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,20,22,0.419523814895646,0.260337,NA,9.178074273,becquerelsPerKilogram,119.2052284,becquerelsPerKilogram,24.07104472,becquerelsPerKilogram,18.31565474,becquerelsPerKilogram,NA,NA,1.050033921,6.921593904,6.574470364,24.03565452,3.586272262,1.628058199,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,22,24,0.48578061928542,0.269647502086693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,24,26,0.307354283163435,0.260262,NA,5.439090668,becquerelsPerKilogram,45.52754718,becquerelsPerKilogram,43.1804159,becquerelsPerKilogram,13.898404,becquerelsPerKilogram,NA,NA,0.759872961,6.27966168,6.30847386,38.51520284,3.593710609,2.0847606,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,26,28,0.264011081004024,0.250805511695723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,28,30,0.203159721544905,0.256642,NA,2.959701132,becquerelsPerKilogram,32.74685302,becquerelsPerKilogram,37.0253881,becquerelsPerKilogram,13.61734334,becquerelsPerKilogram,NA,NA,0.683007953,6.045572866,6.222754302,34.91118096,3.588301255,1.793503757,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,30,32,0.322398011894441,0.282100951130416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,32,34,NA,0.290635,NA,2.257948741,becquerelsPerKilogram,49.10072862,becquerelsPerKilogram,35.98186781,becquerelsPerKilogram,15.72123568,becquerelsPerKilogram,NA,NA,0.687201791,5.736066427,5.647786846,46.90267848,3.39295972,1.825312008,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,34,36,0.345474129978041,0.252562808782614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,36,38,NA,0.206544,NA,1.203481525,becquerelsPerKilogram,33.66369904,becquerelsPerKilogram,40.80202227,becquerelsPerKilogram,12.36036095,becquerelsPerKilogram,NA,NA,NA,6.468710796,6.598709802,37.88893537,3.709958255,2.177109031,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,38,40,0.414315380295275,0.195049438739129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC1,Boyd_2012,40,42,0.332305199493272,0.207454,NA,0.219675136,becquerelsPerKilogram,27.73089981,becquerelsPerKilogram,41.80483384,becquerelsPerKilogram,11.1303831,becquerelsPerKilogram,NA,NA,NA,5.889748632,6.115335406,38.8428561,3.623400756,1.865786763,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,0,2,0.344927777620679,0.21758,NA,6.048327228,becquerelsPerKilogram,130.6861371,becquerelsPerKilogram,31.16122164,becquerelsPerKilogram,17.60610748,becquerelsPerKilogram,NA,NA,0.832338609,5.721582122,4.218331313,24.65697077,4.034777035,1.978214323,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,2,4,0.424724799857152,0.0766922489186537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,4,6,0.422217326214305,0.017323,NA,18.43456295,becquerelsPerKilogram,97.04208987,becquerelsPerKilogram,36.11073861,becquerelsPerKilogram,21.36994291,becquerelsPerKilogram,NA,NA,1.206450455,4.577457069,4.157486353,41.56619886,4.086844493,1.918933649,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,6,8,0.459452992289965,0.0870533782440389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,8,10,0.450678063205381,0.197715,NA,24.90882077,becquerelsPerKilogram,98.85824686,becquerelsPerKilogram,33.74274476,becquerelsPerKilogram,16.85391627,becquerelsPerKilogram,NA,NA,1.272114405,4.267976521,3.760486615,33.98476988,4.138041928,1.822045002,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,10,12,0.416003022814025,0.25408536310519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,12,14,0.357476622073449,0.268475,NA,34.50275019,becquerelsPerKilogram,79.3685174,becquerelsPerKilogram,25.12638342,becquerelsPerKilogram,20.05804491,becquerelsPerKilogram,NA,NA,1.396539889,4.072727426,3.865597449,41.05563176,3.964599633,1.823458629,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,14,16,0.415445334272749,0.271612044335199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,16,18,0.334844166035033,0.260362,NA,17.78909227,becquerelsPerKilogram,78.93786526,becquerelsPerKilogram,36.0329608,becquerelsPerKilogram,17.34101827,becquerelsPerKilogram,NA,NA,1.285958477,4.784113046,4.471243311,32.73805504,4.459336401,1.916134616,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,18,20,0.344422149600477,0.229246584554013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,20,22,0.425057179703901,0.197275,NA,5.783850887,becquerelsPerKilogram,49.43677112,becquerelsPerKilogram,34.73816859,becquerelsPerKilogram,23.37137814,becquerelsPerKilogram,NA,NA,0.856866798,3.91374438,3.706816771,39.42397174,3.451868494,1.888596213,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,22,24,0.440743263755505,0.18487624244875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,24,26,0.410650483938734,0.193671,NA,3.928356209,becquerelsPerKilogram,45.36777461,becquerelsPerKilogram,36.4163731,becquerelsPerKilogram,21.23186706,becquerelsPerKilogram,NA,NA,0.738997703,3.796466495,3.670615856,44.99559638,3.990175528,1.745084964,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,26,28,0.3344514789717,0.217125570650989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,28,30,0.308918403007221,0.234897,NA,2.16336127,becquerelsPerKilogram,55.13271526,becquerelsPerKilogram,33.62650551,becquerelsPerKilogram,17.21478069,becquerelsPerKilogram,NA,NA,0.967819516,4.527807533,4.604459261,37.12879199,4.354611406,2.126531732,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,30,32,0.29553467023029,0.230396599947296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,32,34,0.325339490265736,0.215862,NA,1.744133908,becquerelsPerKilogram,40.15493266,becquerelsPerKilogram,34.40166272,becquerelsPerKilogram,21.3691011,becquerelsPerKilogram,NA,NA,0.734372172,3.82948949,3.847554383,41.65540045,4.213419816,1.919880177,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,34,36,0.352001037814503,0.206369029559828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,36,38,0.350174979362899,0.19952,NA,2.822765734,becquerelsPerKilogram,38.70947749,becquerelsPerKilogram,39.35905005,becquerelsPerKilogram,17.88633059,becquerelsPerKilogram,NA,NA,NA,3.957518466,4.258520169,30.7058113,4.386544472,1.976910223,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,38,40,0.428099504782903,0.190020031813391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC2,Boyd_2012,40,42,0.419960220133511,0.178459,NA,1.100274898,becquerelsPerKilogram,23.09817284,becquerelsPerKilogram,34.16644534,becquerelsPerKilogram,17.80216825,becquerelsPerKilogram,NA,NA,NA,3.537558003,3.748669552,34.45528498,4.12363783,1.748427239,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,0,2,0.279190744730407,0.419567,NA,6.499492854,becquerelsPerKilogram,169.234806,becquerelsPerKilogram,35.52135296,becquerelsPerKilogram,11.44994714,becquerelsPerKilogram,NA,NA,1.249902472,7.457805009,5.886395633,37.87457718,5.017572191,2.318976637,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,2,4,0.330156066041905,0.338492041166334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,4,6,0.402780234247125,0.262907,NA,7.511323144,becquerelsPerKilogram,158.0891847,becquerelsPerKilogram,32.76834298,becquerelsPerKilogram,12.89494772,becquerelsPerKilogram,NA,NA,1.100797357,6.161270505,5.065637563,42.89344711,4.880092784,2.282291632,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,6,8,0.513852525491192,0.199725376500998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,8,10,0.585668117662296,0.161555,NA,9.054828667,becquerelsPerKilogram,122.7828523,becquerelsPerKilogram,37.0670319,becquerelsPerKilogram,16.76531829,becquerelsPerKilogram,NA,NA,1.131853583,5.846802491,5.075568683,38.90409564,4.878648649,2.331600557,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,10,12,0.6072782821103,0.156144077829674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,12,14,0.621037600656404,0.166108,NA,11.90262598,becquerelsPerKilogram,115.036983,becquerelsPerKilogram,37.10232516,becquerelsPerKilogram,22.61095139,becquerelsPerKilogram,NA,NA,1.146583237,5.252245324,4.688019425,45.20614992,4.642196324,2.144141942,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,14,16,0.581545140969702,0.171537562180305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,16,18,0.544126561348046,0.167558,NA,11.02829282,becquerelsPerKilogram,68.88276145,becquerelsPerKilogram,34.55403128,becquerelsPerKilogram,21.54459535,becquerelsPerKilogram,NA,NA,1.218916574,4.881455536,4.976918085,28.78715226,4.661887006,2.267852142,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,18,20,0.558006217013088,0.156757923449106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,20,22,0.301194023507086,0.156545,NA,11.17381305,becquerelsPerKilogram,40.17602195,becquerelsPerKilogram,24.39685735,becquerelsPerKilogram,20.97966909,becquerelsPerKilogram,NA,NA,1.215803492,4.59927524,4.964476786,30.11828883,3.604891713,2.159671818,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,22,24,0.599380089554312,0.181318369023269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,24,26,0.562528995721993,0.218624,NA,6.929622391,becquerelsPerKilogram,47.76592943,becquerelsPerKilogram,28.76274872,becquerelsPerKilogram,21.41594025,becquerelsPerKilogram,NA,NA,1.176728331,4.700774007,5.273170599,48.83296846,4.663095132,2.187649811,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,26,28,0.337298081584513,0.252895225457817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,28,30,0.249252120935143,0.282968,NA,0,becquerelsPerKilogram,35.44788658,becquerelsPerKilogram,26.85221117,becquerelsPerKilogram,19.67748229,becquerelsPerKilogram,NA,NA,NA,4.684742719,5.436337231,42.09291052,4.662189457,2.370780999,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,30,32,0.248218095300472,0.307556354145464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,32,34,0.230758863786558,0.310484,NA,0.70591947,becquerelsPerKilogram,33.08985855,becquerelsPerKilogram,34.11197717,becquerelsPerKilogram,13.52867801,becquerelsPerKilogram,NA,NA,NA,4.647452043,5.915371764,39.05814669,5.039760863,2.395703398,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,34,36,0.259951151676137,0.285121982960328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,36,38,0.281906748314758,0.277921,NA,0.840107542,becquerelsPerKilogram,42.29410028,becquerelsPerKilogram,22.22878772,becquerelsPerKilogram,13.94096078,becquerelsPerKilogram,NA,NA,NA,4.964959598,5.069723516,23.53276708,4.207845769,2.509372941,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,38,40,0.214945020405234,0.332158089013224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Little_Creek_Marsh,LC3,Boyd_2012,40,42,0.196301279235387,0.425336,NA,0.456281647,becquerelsPerKilogram,23.97691388,becquerelsPerKilogram,25.4880167,becquerelsPerKilogram,14.77931658,becquerelsPerKilogram,NA,NA,NA,4.87666045,6.264004103,28.66928868,5.321844007,2.463219431,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,0,2,0.660873746860405,0.1852842642,NA,5.289046409,becquerelsPerKilogram,120.3546638,becquerelsPerKilogram,31.97592851,becquerelsPerKilogram,15.14243178,becquerelsPerKilogram,NA,NA,1.040468146,6.539501964,5.270757446,33.58116681,4.103434348,2.08861128,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,2,4,0.609563557815507,0.188640939961665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,4,6,0.538617986026687,0.1871687169,NA,4.784429662,becquerelsPerKilogram,127.2222227,becquerelsPerKilogram,46.30607877,becquerelsPerKilogram,17.62487435,becquerelsPerKilogram,NA,NA,0.913059096,7.238294254,4.811021171,51.80437024,3.840044227,1.929730769,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,6,8,0.433982406333453,0.181004544890004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,8,10,0.40636243016281,0.1901487686,NA,3.817495529,becquerelsPerKilogram,83.92763785,becquerelsPerKilogram,57.24043808,becquerelsPerKilogram,16.43939221,becquerelsPerKilogram,NA,NA,0.740126684,7.314794125,6.584243341,62.96076247,3.896843308,1.834147064,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,10,12,0.37874200001591,0.228887034853318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,12,14,0.283451933659759,0.2687828043,NA,1.285949805,becquerelsPerKilogram,84.80853243,becquerelsPerKilogram,37.39730823,becquerelsPerKilogram,13.21667609,becquerelsPerKilogram,NA,NA,NA,6.564957487,6.606111334,44.79049223,3.852945568,2.000361787,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,14,16,0.267854007896877,0.281570390059225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,16,18,0.313592353093062,0.2823897013,NA,1.775044583,becquerelsPerKilogram,47.25844263,becquerelsPerKilogram,42.16029894,becquerelsPerKilogram,17.86108751,becquerelsPerKilogram,NA,NA,NA,6.301125684,5.898072908,24.31322937,3.60776952,1.8140167,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,18,20,0.304793762676695,0.290140416659782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,20,22,0.278426758677646,0.2953556966,NA,0.424378425,becquerelsPerKilogram,44.67299499,becquerelsPerKilogram,20.09338003,becquerelsPerKilogram,11.57831706,becquerelsPerKilogram,NA,NA,NA,5.918819525,5.112516813,28.11425774,3.397493383,1.967557147,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,22,24,0.290735881839552,0.287528438914148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,24,26,0.309679837468273,0.2803570089,NA,0.730241574,becquerelsPerKilogram,30.74891316,becquerelsPerKilogram,32.79332449,becquerelsPerKilogram,15.42108603,becquerelsPerKilogram,NA,NA,NA,5.056487941,5.847760661,30.78047186,3.36533159,2.192571474,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,26,28,0.29633585948043,0.288184471221127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,28,30,0.306372651825192,0.3037272205,NA,1.095520306,becquerelsPerKilogram,28.34907105,becquerelsPerKilogram,23.8651289,becquerelsPerKilogram,15.88289306,becquerelsPerKilogram,NA,NA,NA,4.409855497,4.254218631,31.18688595,3.51506868,1.727846107,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,30,32,0.32346800189447,0.314966390688844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,32,34,0.247752203946853,0.3125687431,NA,0.846548603,becquerelsPerKilogram,20.48084672,becquerelsPerKilogram,18.88320905,becquerelsPerKilogram,11.27103826,becquerelsPerKilogram,NA,NA,NA,5.552036761,6.159763381,22.68684782,3.209714804,1.878506377,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Port_Mahon_Marsh,MH1,Boyd_2012,34,36,0.225112267766751,0.291812760848497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
