study_id,site_id,core_id,method_id,depth_min,depth_max,representative_depth_min,representative_depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_notes,c14_age,c14_age_se,c14_material,c14_notes,delta_c13,age,age_min,age_max,age_se,depth_interval_notes
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-II,methods1,74,76,44,100,Baja-Bahia Magdalena-II-4,1.135187301,NA,0.00904599564,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mud with roots, with increasing fine sand with depth"
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-II,methods1,98,100,44,100,Baja-Bahia Magdalena-II-5,1.017633892,NA,0.01485943235,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mud with roots, with increasing fine sand with depth"
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,7,9,0,16,Baja-Bahia Magdalena-III-1,0.237930414,NA,0.1565291394,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy peat
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,14,16,0,16,Baja-Bahia Magdalena-III-2,1.352768553,NA,0.01190134692,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy peat
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,32,34,16,82,Baja-Bahia Magdalena-III-3,0.3930864,NA,0.1278231891,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,48,50,16,82,Baja-Bahia Magdalena-III-4,0.533205891,NA,0.0795127165,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,80,82,16,82,Baja-Bahia Magdalena-III-5,0.702230378,NA,0.04582030383,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,90,92,82,121,Baja-Bahia Magdalena-III-6,0.89103704,NA,0.02273306931,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty clay
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,98,100,82,121,Baja-Bahia Magdalena-III-7,1.053779312,NA,0.01694226098,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty clay
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,119,121,82,121,Baja-Bahia Magdalena-III-8,1.610685258,NA,0.00582117004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty clay
Costa_et_al_2023,Baja-Bahia Magdalena,Baja-Bahia Magdalena-III,methods1,126,128,121,128,Baja-Bahia Magdalena-III-9,1.725210957,NA,0.00935518038,corer limits compaction,1301,51,Woody mangrove material (seemingly mostly remains of roots),"c14_age values were calibrated using OxCal tools.  The values shown in c14_age and c14_age_se are the calibrated values, and thus are the same as those in the age columns.",-23.95116358,1301,1250,1352,51,"Sandy, dense, sticky clay"
Costa_et_al_2023,Baja-Punta Abreojos,Baja-Punta Abreojos-I,methods1,23,25,0,48,Baja-Punta Abreojos-I-1,0.619784802,NA,0.03426632113,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,Baja-Punta Abreojos,Baja-Punta Abreojos-I,methods1,46,48,0,48,Baja-Punta Abreojos-I-2,0.552489118,NA,0.03790260494,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,Baja-Punta Abreojos,Baja-Punta Abreojos-I,methods1,98,100,48,138,Baja-Punta Abreojos-I-3,1.096303335,NA,0.0037544775800000003,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey fine peat
Costa_et_al_2023,Baja-Punta Abreojos,Baja-Punta Abreojos-I,methods1,136,138,48,138,Baja-Punta Abreojos-I-4,0.995680156,NA,0.00403658505,corer limits compaction,0,0,Woody mangrove material (seemingly mostly remains of roots),"c14_age values were calibrated using OxCal tools.  The values shown in c14_age and c14_age_se are the calibrated values, and thus are the same as those in the age columns.",-18.97780013,0,0,0,0,Clayey fine peat
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,10,12,0,12,Baja-Campo Rene-I-1,0.373525349,NA,0.07667798846,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose red peat
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,48,50,12,86,Baja-Campo Rene-I-2,0.951846393,NA,0.02944462024,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose (red) clayey peat
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,84,86,12,86,Baja-Campo Rene-I-3,0.968674567,NA,0.00967575685,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose (red) clayey peat
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,98,100,86,125,Baja-Campo Rene-I-4,1.38423633,NA,0.00216045936,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey fine sand
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,123,125,86,125,Baja-Campo Rene-I-5,1.057113195,NA,7.647653499999999e-4,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey fine sand
Costa_et_al_2023,Baja-Campo Rene,Baja-Campo Rene-I,methods1,125,127,125,127,Baja-Campo Rene-I-6,1.364318078,NA,0.00116933252,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey fine sand with shells
Costa_et_al_2023,Baja-La Mona,Baja-La Mona-I,methods1,23.8,25.8,0,99,Baja-La Mona-I-1,1.475237739,NA,0.00222316492,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Course sand (not calcitic) with roots and shells, going from brown to gray with depth"
Costa_et_al_2023,Baja-La Mona,Baja-La Mona-I,methods1,48.5,50.5,0,99,Baja-La Mona-I-2,1.419553949,NA,0.0024308709,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Course sand (not calcitic) with roots and shells, going from brown to gray with depth"
Costa_et_al_2023,Baja-La Mona,Baja-La Mona-I,methods1,73.3,75.3,0,99,Baja-La Mona-I-3,1.531188014,NA,0.0014623105,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Course sand (not calcitic) with roots and shells, going from brown to gray with depth"
Costa_et_al_2023,Baja-La Mona,Baja-La Mona-I,methods1,97,99,0,99,Baja-La Mona-I-4,1.459929091,NA,8.7183505e-4,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Course sand (not calcitic) with roots and shells, going from brown to gray with depth"
Costa_et_al_2023,Baja-Las Animas,Baja-Las Animas-I,methods1,49,51,0,105,Baja-Las Animas-I-1,0.881131778,NA,0.03645762188,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, sandy to muddy with depth"
Costa_et_al_2023,Baja-Las Animas,Baja-Las Animas-I,methods1,98,100,0,105,Baja-Las Animas-I-2,0.533789887,NA,0.04122956484,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, sandy to muddy with depth"
Costa_et_al_2023,Baja-Las Animas,Baja-Las Animas-I,methods1,103,105,0,105,Baja-Las Animas-I-3,1.021047153,NA,0.017022146090000002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, sandy to muddy with depth"
Costa_et_al_2023,Baja-Las Animas,Baja-Las Animas-I,methods1,193,195,105,195,Baja-Las Animas-I-4,0.704566364,NA,0.01358523822,corer limits compaction,738,17,Woody mangrove material (seemingly mostly remains of roots),"c14_age values were calibrated using OxCal tools.  The values shown in c14_age and c14_age_se are the calibrated values, and thus are the same as those in the age columns.",-23.34737813,738,721,755,17,"Peaty, sandy clay, increasingly course sand with depth"
Costa_et_al_2023,Baja-Isla Coronado,Baja-Isla Coronado-I,methods1,22,24,0,92,Baja-Isla Coronado-I-1,1.541042248,NA,0.0051457551300000005,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay with roots
Costa_et_al_2023,Baja-Isla Coronado,Baja-Isla Coronado-I,methods1,45,47,0,92,Baja-Isla Coronado-I-2,1.410476487,NA,0.0123454028,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay with roots
Costa_et_al_2023,Baja-Isla Coronado,Baja-Isla Coronado-I,methods1,68,70,0,92,Baja-Isla Coronado-I-3,1.551253683,NA,0.0060041906499999995,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay with roots
Costa_et_al_2023,Baja-Isla Coronado,Baja-Isla Coronado-I,methods1,90,92,0,92,Baja-Isla Coronado-I-4,1.698324434,NA,0.00328119614,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay with roots
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,2.5,4.5,0,7,PanamaCaribbean-Bocas Town (BT)-1-1,0.0782,0.2612736660929427,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose mud with roots
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,27.5,29.5,7,90,PanamaCaribbean-Bocas Town (BT)-1-2,0.2943,0.31717771183646576,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy peat, less rooty with depth"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,48,50,7,90,PanamaCaribbean-Bocas Town (BT)-1-3,0.4343,0.26616489907629143,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy peat, less rooty with depth"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,74,76,7,90,PanamaCaribbean-Bocas Town (BT)-1-4,0.347,0.31418803418803376,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy peat, less rooty with depth"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,98,100,90,123,PanamaCaribbean-Bocas Town (BT)-1-5,0.4638,0.2130987292277617,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy, sandy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,110.5,112.5,90,123,PanamaCaribbean-Bocas Town (BT)-1-6,0.3408,0.2922868741542623,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy, sandy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-1,methods2,121,123,90,123,PanamaCaribbean-Bocas Town (BT)-1-7,0.3232,0.32154882154882186,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy, sandy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,26.5,28.5,5,131,PanamaCaribbean-Bocas Town (BT)-2-1,0.178,0.5136593591905562,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,48,50,5,131,PanamaCaribbean-Bocas Town (BT)-2-2,0.3323,0.29358392741412837,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,74,76,5,131,PanamaCaribbean-Bocas Town (BT)-2-3,0.453,0.2140233722871454,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,98,100,5,131,PanamaCaribbean-Bocas Town (BT)-2-4,0.4269,0.1953073364177133,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,129,131,5,131,PanamaCaribbean-Bocas Town (BT)-2-5,0.4587,0.3172275908030657,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-Bocas Town (BT),PanamaCaribbean-Bocas Town (BT)-2,methods2,142,144,131,144,PanamaCaribbean-Bocas Town (BT)-2-6,0.6889,0.1452817379497626,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty sand
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,methods2,19,21,0,21,PanamaCaribbean-Station Forest (SF)-1-1,0.1372,0.19845792826014091,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,methods2,34.5,36.5,21,59,PanamaCaribbean-Station Forest (SF)-1-2,0.3912,0.1865546218487391,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty mud with roots, increasingly sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,methods2,40,48,21,59,PanamaCaribbean-Station Forest (SF)-1-3,0.6214,0.1074950690335304,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty mud with roots, increasingly sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,methods2,53.5,55.5,21,59,PanamaCaribbean-Station Forest (SF)-1-4,0.5143,0.18050541516245486,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty mud with roots, increasingly sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-1,methods2,57,59,21,59,PanamaCaribbean-Station Forest (SF)-1-5,0.5761,0.15144312393887974,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty mud with roots, increasingly sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,7.5,9.5,0,17,PanamaCaribbean-Station Forest (SF)-2-1,0.0964,0.31149228130360207,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with litter
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,32.5,34.5,17,61,PanamaCaribbean-Station Forest (SF)-2-2,0.2245,0.2117918313570485,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,48,50,17,61,PanamaCaribbean-Station Forest (SF)-2-3,0.4825,0.14798802793481888,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,59,61,17,61,PanamaCaribbean-Station Forest (SF)-2-4,0.4167,0.25856496444731725,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,79.5,81.5,61,116,PanamaCaribbean-Station Forest (SF)-2-5,0.8958,0.10521108179419537,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy sand with shells"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,98,100,61,116,PanamaCaribbean-Station Forest (SF)-2-6,0.7031,0.10645375914836967,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy sand with shells"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,107,109,61,116,PanamaCaribbean-Station Forest (SF)-2-7,0.8947,0.11144278606965162,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy sand with shells"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-2,methods2,114,116,61,116,PanamaCaribbean-Station Forest (SF)-2-8,0.8221,0.10512483574244462,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy sand with shells"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,11,13,0,24,PanamaCaribbean-Station Forest (SF)-3-1,0.2716,0.3709785522788201,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,36,38,24,62,PanamaCaribbean-Station Forest (SF)-3-2,0.186,0.42432524769388463,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fine, organic mud"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,48,50,24,62,PanamaCaribbean-Station Forest (SF)-3-3,0.1571,0.47947064811672857,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fine, organic mud"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,55,57,24,62,PanamaCaribbean-Station Forest (SF)-3-4,0.2517,0.4008083529808018,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fine, organic mud"
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,77.5,79.5,62,95,PanamaCaribbean-Station Forest (SF)-3-5,1.0625,0.0996948118006105,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy sand with shells
Costa_et_al_2023,PanamaCaribbean-Station Forest (SF),PanamaCaribbean-Station Forest (SF)-3,methods2,93,95,62,95,PanamaCaribbean-Station Forest (SF)-3-6,0.6878,0.11469534050179195,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy sand with shells
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-1,methods2,24,26,0,56,PanamaCaribbean-Station Forest South (SFS)-1-1,0.1134,0.7127344521224088,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-1,methods2,48,50,0,56,PanamaCaribbean-Station Forest South (SFS)-1-2,0.1168,0.6730515191545572,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-1,methods2,54,56,0,56,PanamaCaribbean-Station Forest South (SFS)-1-3,0.0697,0.6668850311169338,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,24,26,0,161,PanamaCaribbean-Station Forest South (SFS)-2-1,0.1196,0.7073669849931786,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,48,50,0,161,PanamaCaribbean-Station Forest South (SFS)-2-2,0.1191,0.682456713492323,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,74,76,0,161,PanamaCaribbean-Station Forest South (SFS)-2-3,0.1298,0.6722464010713091,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,98,100,0,161,PanamaCaribbean-Station Forest South (SFS)-2-4,0.0782,0.6304780876494026,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,124,126,0,161,PanamaCaribbean-Station Forest South (SFS)-2-5,0.1786,0.6226844328891779,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,148,150,0,161,PanamaCaribbean-Station Forest South (SFS)-2-6,0.1304,0.6100438153016514,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,159,161,0,161,PanamaCaribbean-Station Forest South (SFS)-2-7,0.1729,0.34302129097668127,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peat, loose near the surface and increasingly muddy and sandy with depth"
Costa_et_al_2023,PanamaCaribbean-Station Forest South (SFS),PanamaCaribbean-Station Forest South (SFS)-2,methods2,171,173,161,173,PanamaCaribbean-Station Forest South (SFS)-2-8,0.4071,0.17375415282392012,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy mud with coral chunks"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,12,14,0,26,PanamaCaribbean-A-1-1,0.0595,0.5689240288759025,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,37,39,26,65,PanamaCaribbean-A-1-2,0.1191,0.5561088977423642,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,48,50,26,65,PanamaCaribbean-A-1-3,0.1332,0.5468801045409994,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,63,65,26,65,PanamaCaribbean-A-1-4,0.1225,0.48682069638789477,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,81.5,83.5,65,168,PanamaCaribbean-A-1-5,0.1962,0.4454365079365081,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,98,100,65,168,PanamaCaribbean-A-1-6,0.1962,0.48534860222297055,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,124,126,65,168,PanamaCaribbean-A-1-7,0.2189,0.4651801029159522,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,148,150,65,168,PanamaCaribbean-A-1-8,0.2109,0.4777963272120204,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,166,168,65,168,PanamaCaribbean-A-1-9,0.22,0.5252156602521566,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,183,185,168,216,PanamaCaribbean-A-1-10,0.2767,0.4419463087248318,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,198,200,168,216,PanamaCaribbean-A-1-11,0.2682,0.40703177822853287,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,214,216,168,216,PanamaCaribbean-A-1-12,0.3152,0.47559004203039157,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,231,233,216,300,PanamaCaribbean-A-1-13,0.2398,0.5099206349206349,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly mud, gradually transitioning from peaty to clayey without peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,248,250,216,300,PanamaCaribbean-A-1-14,0.2143,0.41619079610345966,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly mud, gradually transitioning from peaty to clayey without peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,274,276,216,300,PanamaCaribbean-A-1-15,0.343,0.39131875414181627,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly mud, gradually transitioning from peaty to clayey without peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-1,methods2,298,300,216,300,PanamaCaribbean-A-1-16,0.2285,0.40275908479138633,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly mud, gradually transitioning from peaty to clayey without peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,27.5,29.5,5,89,PanamaCaribbean-A-2-1,0.1236,0.6066381860006572,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,48,50,5,89,PanamaCaribbean-A-2-2,0.1072,0.5896765762822606,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,68.5,70.5,5,89,PanamaCaribbean-A-2-3,0.1956,0.4968636513700892,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
